# t (s)	mx ()	my ()	mz ()	E_total (J)	E_Zeeman (J)	a1 (rad)	a2 (rad)	a3 (rad)	a4 (rad)	a5 (rad)	m.region1x ()	m.region1y ()	m.region1z ()	m.region2x ()	m.region2y ()	m.region2z ()	m.region3x ()	m.region3y ()	m.region3z ()	m.region4x ()	m.region4y ()	m.region4z ()	m.region5x ()	m.region5y ()	m.region5z ()	roundness ()	size (m)	Cell_size (m)
0	-0.61038333	0.45225483	0	-2.1660975e-17	-2.5847746e-17	3.1415927	4.712389	1.5707964	3.1415927	1.5707964	-0.99238425	-0.009344327	0	-0.9666038	0.22702794	0	0.0006370581	0.99968064	0	-0.9909549	0.05651812	0	-0.10261104	0.98739165	0	0.66	100	2e-09
0	-0.79054266	0.18698409	0	-2.1743172e-17	-2.5847755e-17	3.1415927	4.712389	1.5707964	3.1415927	3.1415927	-0.99230343	0.016376326	0	-0.9927894	-0.012904891	0	0.000656431	0.999681	0	-0.988253	0.093491375	0	-0.9800237	-0.16172338	0	0.66	100	2e-09
0	-0.61503285	0.042948917	0	-2.175598e-17	-2.5847751e-17	3.1415927	4.712389	1.5707964	3.1415927	4.712389	-0.9918896	0.033101752	0	-0.99122363	0.058332838	0	0.00041567246	0.99968094	0	-0.98648983	0.11093729	0	-0.10597698	-0.98730826	0	0.66	100	2e-09
0	-0.16480887	-0.014686218	0	-2.1709913e-17	-2.5847732e-17	3.1415927	4.712389	1.5707964	4.712389	0	-0.96965206	-0.21597677	0	-0.9578059	0.26317766	0	0.0005033631	0.99968034	0	0.11929091	-0.985653	0	0.98361945	-0.13465919	0	0.66	100	2e-09
0	-0.38358065	0.19362575	0	-2.1674122e-17	-2.5847733e-17	3.1415927	4.712389	1.5707964	4.712389	1.5707964	-0.965407	-0.23478128	0	-0.9717408	0.20230553	0	0.00081130536	0.9996802	0	0.065060325	-0.99056536	0	-0.04662721	0.99148965	0	0.66	100	2e-09
0	-0.57731473	-0.08318985	0	-2.1741422e-17	-2.5847745e-17	3.1415927	4.712389	1.5707964	4.712389	3.1415927	-0.9716017	-0.20680238	0	-0.99116635	-0.056938183	0	0.00084010017	0.99968076	0	0.05549387	-0.9911148	0	-0.9801398	-0.1607746	0	0.66	100	2e-09
0	-0.38612956	-0.22948438	0	-2.1764323e-17	-2.5847745e-17	3.1415927	4.712389	1.5707964	4.712389	4.712389	-0.97397757	-0.1949424	0	-0.9924672	0.026284123	0	0.00059443404	0.9996807	0	0.10020073	-0.9877002	0	-0.064998016	-0.99074394	0	0.66	100	2e-09
0	0.410956	-0.056008045	0	-2.1776603e-17	-2.5847756e-17	4.712389	0	1.5707964	0	0	0.20128314	-0.97239095	0	0.89291924	0.44157732	0	-0.0002919989	0.99968123	0	-0.0023714614	-0.9927414	0	0.963241	0.24383362	0	0.66	100	2e-09
0	0.24925214	0.057663817	0	-2.180628e-17	-2.5847773e-17	4.712389	0	1.5707964	0	1.5707964	0.20927794	-0.9706978	0	0.9581976	0.26439005	0	-8.555512e-05	0.99968165	0	-0.026980253	-0.99239486	0	0.10585096	0.9873399	0	0.66	100	2e-09
0	0.035694834	-0.12138658	0	-2.170904e-17	-2.5847783e-17	4.712389	0	1.5707964	0	3.1415927	0.18296678	-0.9759013	0	0.9898171	0.07151533	0	-1.9981679e-05	0.9996821	0	-0.043658886	-0.99179417	0	-0.95063084	0.28956512	0	0.66	100	2e-09
0	0.2627225	-0.34744513	0	-2.1654088e-17	-2.5847766e-17	4.712389	0	1.5707964	0	4.712389	0.18314163	-0.97588205	0	0.9705319	0.21049944	0	-0.00034757817	0.9996816	0	-0.00447531	-0.99271107	0	0.164762	-0.9788137	0	0.66	100	2e-09
0	0.18963614	0.4139823	0	-2.1663723e-17	-2.5847717e-17	4.712389	0	1.5707964	1.5707964	0	-0.0033483373	-0.9929426	0	0.0008619765	0.9932547	0	-0.00010480598	0.9996796	0	-0.039081115	0.99204534	0	0.9898529	0.07787464	0	0.66	100	2e-09
0	0.035567965	0.5925738	0	-2.1643426e-17	-2.5847722e-17	4.712389	0	1.5707964	1.5707964	1.5707964	0.030156009	-0.99254245	0	0.09124862	0.989218	0	5.5402466e-05	0.99967974	0	-0.10828593	0.9870009	0	0.16466573	0.9795129	0	0.66	100	2e-09
0	-0.28603083	0.40676746	0	-2.157117e-17	-2.5847717e-17	4.712389	0	1.5707964	1.5707964	3.1415927	-0.12298684	-0.98543715	0	-0.18147643	0.97607017	0	0.00023840781	0.99967974	0	-0.13514629	0.9838079	0	-0.9907829	0.05971669	0	0.66	100	2e-09
0	-0.06613144	0.19730982	0	-2.1604381e-17	-2.5847713e-17	4.712389	0	1.5707964	1.5707964	4.712389	-0.16035375	-0.9801062	0	-0.26238698	0.95840067	0	2.3277149e-05	0.9996794	0	-0.045401733	0.9918264	0	0.13746195	-0.9832512	0	0.66	100	2e-09
0	0.04317529	0.16984808	0	-2.1768002e-17	-2.5847713e-17	4.712389	0	1.5707964	3.1415927	0	0.11585151	-0.98636013	0	0.06860077	0.99094313	0	1.9149184e-05	0.99967957	0	-0.95388126	-0.27851602	0	0.98528636	0.12349398	0	0.66	100	2e-09
0	-0.10620959	0.33996996	0	-2.1764303e-17	-2.5847722e-17	4.712389	0	1.5707964	3.1415927	1.5707964	0.1258271	-0.98519945	0	0.15309307	0.98176867	0	0.00017625699	0.9996796	0	-0.953687	-0.2791358	0	0.14354259	0.98273665	0	0.66	100	2e-09
0	-0.39649338	0.18048993	0	-2.1683023e-17	-2.5847717e-17	4.712389	0	1.5707964	3.1415927	3.1415927	0.036391262	-0.9923409	0	-0.067093134	0.9903829	0	0.00033018523	0.99967957	0	-0.9677676	-0.22370541	0	-0.98432755	0.12843353	0	0.66	100	2e-09
0	-0.19391684	-0.043697678	0	-2.1695488e-17	-2.5847708e-17	4.712389	0	1.5707964	3.1415927	4.712389	0.024818428	-0.99264055	0	-0.1625836	0.9796502	0	0.0001220632	0.99967927	0	-0.9681889	-0.22186978	0	0.13624786	-0.98330754	0	0.66	100	2e-09
0	0.21647651	0.025538296	0	-2.1830496e-17	-2.584771e-17	4.712389	0	1.5707964	4.712389	0	0.019270955	-0.9926978	0	0.09943187	0.9882849	0	3.5654808e-05	0.9996795	0	-0.02150414	-0.9924519	0	0.9851483	0.12487677	0	0.66	100	2e-09
0	0.071996845	0.19335343	0	-2.181765e-17	-2.5847718e-17	4.712389	0	1.5707964	4.712389	1.5707964	0.03512999	-0.99227256	0	0.19399792	0.97457343	0	0.00018300903	0.99967974	0	-0.05381586	-0.99126244	0	0.1844892	0.9760489	0	0.66	100	2e-09
0	-0.2252659	0.03266896	0	-2.1717584e-17	-2.5847713e-17	4.712389	0	1.5707964	4.712389	3.1415927	-0.037992753	-0.9922366	0	-0.022078604	0.99243224	0	0.00034525048	0.99967957	0	-0.08567656	-0.9890284	0	-0.9809269	0.15249796	0	0.66	100	2e-09
0	-0.004119339	-0.19446266	0	-2.1743414e-17	-2.5847708e-17	4.712389	0	1.5707964	4.712389	4.712389	-0.05502683	-0.99144065	0	-0.12565567	0.9849356	0	0.00013089806	0.99967927	0	-0.035961367	-0.9919968	0	0.19591627	-0.9734908	0	0.66	100	2e-09
0	0.38082445	0.15988879	0	-2.1752501e-17	-2.5847713e-17	4.712389	1.5707964	1.5707964	0	0	-0.093249545	-0.98845905	0	0.06042685	0.9912986	0	-5.2817835e-05	0.9996795	0	0.9484761	-0.29702803	0	0.9885215	0.09395299	0	0.66	100	2e-09
0	0.24863361	0.31984174	0	-2.1724691e-17	-2.5847722e-17	4.712389	1.5707964	1.5707964	0	1.5707964	-0.069478326	-0.9903545	0	0.16533773	0.9795964	0	9.397846e-05	0.99967974	0	0.9274046	-0.35862172	0	0.21981016	0.9689087	0	0.66	100	2e-09
0	-0.060544003	0.16684838	0	-2.162262e-17	-2.5847717e-17	4.712389	1.5707964	1.5707964	0	3.1415927	-0.1756442	-0.9775026	0	-0.09379454	0.9882579	0	0.00026872	0.99967957	0	0.95368004	-0.2791836	0	-0.98723006	0.102990575	0	0.66	100	2e-09
0	0.15995999	-0.04062964	0	-2.1670749e-17	-2.584771e-17	4.712389	1.5707964	1.5707964	0	4.712389	-0.19458003	-0.97399783	0	-0.18574367	0.9756823	0	4.737352e-05	0.9996794	0	0.96529615	-0.23480226	0	0.21478018	-0.96970963	0	0.66	100	2e-09
0	0.18955158	0.41396183	0	-2.1663723e-17	-2.5847717e-17	4.712389	1.5707964	1.5707964	1.5707964	0	-0.0042585875	-0.9929386	0	0.0005725319	0.99325484	0	-0.00010475813	0.99967957	0	-0.038314484	0.99207467	0	0.9898633	0.07773883	0	0.66	100	2e-09
0	0.03556818	0.5925735	0	-2.1643426e-17	-2.5847722e-17	4.712389	1.5707964	1.5707964	1.5707964	1.5707964	0.030168235	-0.9925421	0	0.091252394	0.9892177	0	5.540202e-05	0.9996798	0	-0.10829975	0.98699945	0	0.16466461	0.9795131	0	0.66	100	2e-09
0	-0.286045	0.4067631	0	-2.157117e-17	-2.5847717e-17	4.712389	1.5707964	1.5707964	1.5707964	3.1415927	-0.12304492	-0.98543006	0	-0.18151803	0.9760624	0	0.00023842405	0.9996796	0	-0.13511606	0.98381203	0	-0.9907845	0.05969159	0	0.66	100	2e-09
0	-0.06613147	0.1973094	0	-2.1604378e-17	-2.5847713e-17	4.712389	1.5707964	1.5707964	1.5707964	4.712389	-0.1603412	-0.9801082	0	-0.2623834	0.9584016	0	2.327741e-05	0.9996794	0	-0.045413867	0.9918259	0	0.13745786	-0.98325175	0	0.66	100	2e-09
0	0.04317315	0.16985156	0	-2.1768002e-17	-2.584771e-17	4.712389	1.5707964	1.5707964	3.1415927	0	0.11585045	-0.9863603	0	0.06859671	0.9909434	0	1.9149094e-05	0.9996795	0	-0.95388746	-0.27849457	0	0.9852869	0.12348977	0	0.66	100	2e-09
0	-0.10621635	0.33997333	0	-2.1764298e-17	-2.5847718e-17	4.712389	1.5707964	1.5707964	3.1415927	1.5707964	0.12581381	-0.98520106	0	0.15308213	0.9817703	0	0.00017626207	0.99967974	0	-0.95369154	-0.2791197	0	0.14353764	0.9827374	0	0.66	100	2e-09
0	-0.39656565	0.18048789	0	-2.1683023e-17	-2.5847717e-17	4.712389	1.5707964	1.5707964	3.1415927	3.1415927	0.036247447	-0.99234605	0	-0.06728102	0.9903703	0	0.0003302844	0.9996795	0	-0.9677871	-0.22361888	0	-0.98433775	0.12835446	0	0.66	100	2e-09
0	-0.193926	-0.043695338	0	-2.169549e-17	-2.5847708e-17	4.712389	1.5707964	1.5707964	3.1415927	4.712389	0.024773793	-0.99264157	0	-0.16262604	0.97964334	0	0.00012208406	0.99967927	0	-0.9681919	-0.22185613	0	0.13629213	-0.98330176	0	0.66	100	2e-09
0	0.21645117	0.02552025	0	-2.1830492e-17	-2.584771e-17	4.712389	1.5707964	1.5707964	4.712389	0	0.019201815	-0.992699	0	0.099343516	0.9882934	0	3.5691042e-05	0.9996795	0	-0.021485426	-0.9924523	0	0.98516023	0.124779664	0	0.66	100	2e-09
0	0.071992725	0.19335401	0	-2.181765e-17	-2.5847722e-17	4.712389	1.5707964	1.5707964	4.712389	1.5707964	0.035125572	-0.9922726	0	0.1939916	0.9745747	0	0.000183014	0.99967974	0	-0.053815123	-0.99126256	0	0.18447855	0.97605085	0	0.66	100	2e-09
0	-0.2252705	0.032663282	0	-2.1717587e-17	-2.5847713e-17	4.712389	1.5707964	1.5707964	4.712389	3.1415927	-0.038003545	-0.9922362	0	-0.022094894	0.9924319	0	0.000345257	0.99967957	0	-0.085668184	-0.9890291	0	-0.9809311	0.15247026	0	0.66	100	2e-09
0	-0.0041244263	-0.19446318	0	-2.1743414e-17	-2.5847708e-17	4.712389	1.5707964	1.5707964	4.712389	4.712389	-0.055035103	-0.9914401	0	-0.12566741	0.98493415	0	0.00013090603	0.99967927	0	-0.035959113	-0.99199694	0	0.19590858	-0.97349226	0	0.66	100	2e-09
0	0.00046043284	0.22146647	0	-2.1753905e-17	-2.5847741e-17	4.712389	3.1415927	1.5707964	0	0	-0.99264914	0.022896562	0	-0.97354275	0.19457881	0	0.00030224168	0.9996807	0	0.9908243	0.06553234	0	0.97736746	-0.17535599	0	0.66	100	2e-09
0	-0.20226955	0.43677032	0	-2.1698979e-17	-2.5847746e-17	4.712389	3.1415927	1.5707964	0	1.5707964	-0.99291366	0.004295245	0	-0.982998	0.13534945	0	0.00060761237	0.99968076	0	0.991563	0.052447304	0	-0.02760666	0.9920788	0	0.66	100	2e-09
0	-0.39254642	0.16119964	0	-2.1773794e-17	-2.5847756e-17	4.712389	3.1415927	1.5707964	0	3.1415927	-0.99264735	0.025008185	0	-0.9875591	-0.1023957	0	0.0006154823	0.99968123	0	0.98919904	0.08708455	0	-0.9723402	-0.20337993	0	0.66	100	2e-09
0	-0.20808679	0.02494292	0	-2.1811601e-17	-2.5847755e-17	4.712389	3.1415927	1.5707964	0	4.712389	-0.99228764	0.036348503	0	-0.99273163	-0.012448129	0	0.00037643863	0.99968106	0	0.98868966	0.0929825	0	-0.044480834	-0.99184936	0	0.66	100	2e-09
0	-0.1702753	0.4501057	0	-2.175011e-17	-2.584775e-17	4.712389	3.1415927	1.5707964	1.5707964	0	-0.9649395	0.23465043	0	-0.9686245	0.21907091	0	0.00014194142	0.99968094	0	0.10733502	0.9870984	0	0.97471035	-0.18997225	0	0.66	100	2e-09
0	-0.39261898	0.6711368	0	-2.1704844e-17	-2.5847755e-17	4.712389	3.1415927	1.5707964	1.5707964	1.5707964	-0.96969557	0.21377435	0	-0.9792709	0.16172276	0	0.00045428416	0.99968106	0	0.061361805	0.9908783	0	-0.07594443	0.98962736	0	0.66	100	2e-09
0	-0.5764933	0.39015996	0	-2.179222e-17	-2.5847761e-17	4.712389	3.1415927	1.5707964	1.5707964	3.1415927	-0.9679662	0.22184217	0	-0.9909523	-0.061822355	0	0.0004671688	0.9996815	0	0.04895198	0.99158955	0	-0.9729673	-0.20049115	0	0.66	100	2e-09
0	-0.38988885	0.2500466	0	-2.1821122e-17	-2.584776e-17	4.712389	3.1415927	1.5707964	1.5707964	4.712389	-0.9647282	0.23570916	0	-0.9927678	0.015501226	0	0.00023203965	0.99968123	0	0.08388036	0.98933065	0	-0.0760606	-0.98998934	0	0.66	100	2e-09
0	-0.38995743	0.24725474	0	-2.1684136e-17	-2.5847741e-17	4.712389	3.1415927	1.5707964	3.1415927	0	-0.99230146	0.015248159	0	-0.94984156	0.2920579	0	0.00031622342	0.99968064	0	-0.98943496	0.07914735	0	0.98147464	-0.14986037	0	0.66	100	2e-09
0	-0.6103848	0.45225224	0	-2.1660975e-17	-2.5847745e-17	4.712389	3.1415927	1.5707964	3.1415927	1.5707964	-0.99238425	-0.00934772	0	-0.96660465	0.22702472	0	0.0006370622	0.99968064	0	-0.9909551	0.0565126	0	-0.102617346	0.98739094	0	0.66	100	2e-09
0	-0.79054826	0.18694873	0	-2.174317e-17	-2.5847755e-17	4.712389	3.1415927	1.5707964	3.1415927	3.1415927	-0.99230504	0.01627014	0	-0.9927897	-0.012881137	0	0.000656495	0.99968106	0	-0.9882681	0.09332663	0	-0.980035	-0.161653	0	0.66	100	2e-09
0	-0.6150308	0.042946767	0	-2.1755982e-17	-2.5847751e-17	4.712389	3.1415927	1.5707964	3.1415927	4.712389	-0.9918897	0.033097584	0	-0.99122345	0.058336176	0	0.00041567275	0.99968094	0	-0.98649067	0.11092851	0	-0.10596602	-0.98730946	0	0.66	100	2e-09
0	-0.164808	-0.014685447	0	-2.1709916e-17	-2.5847732e-17	4.712389	3.1415927	1.5707964	4.712389	0	-0.96965104	-0.21598199	0	-0.9578039	0.26318562	0	0.0005033617	0.99968034	0	0.119291835	-0.985653	0	0.98361963	-0.13465819	0	0.66	100	2e-09
0	-0.38358063	0.19362666	0	-2.1674122e-17	-2.5847733e-17	4.712389	3.1415927	1.5707964	4.712389	1.5707964	-0.9654053	-0.2347888	0	-0.9717382	0.20231807	0	0.00081130286	0.9996802	0	0.065047815	-0.9905662	0	-0.046618927	0.99149007	0	0.66	100	2e-09
0	-0.5773133	-0.08319045	0	-2.1741418e-17	-2.5847745e-17	4.712389	3.1415927	1.5707964	4.712389	3.1415927	-0.97160226	-0.20679966	0	-0.99116623	-0.05693861	0	0.00084009784	0.9996807	0	0.055500742	-0.9911144	0	-0.98013896	-0.16078028	0	0.66	100	2e-09
0	-0.38610864	-0.22948796	0	-2.1764321e-17	-2.5847745e-17	4.712389	3.1415927	1.5707964	4.712389	4.712389	-0.9739799	-0.19493061	0	-0.9924683	0.026241323	0	0.00059443916	0.9996807	0	0.100324206	-0.98768806	0	-0.06501361	-0.990743	0	0.66	100	2e-09
0	0.00042060483	0.22139108	0	-2.1753904e-17	-2.5847745e-17	4.712389	4.712389	1.5707964	0	0	-0.99264276	0.023171462	0	-0.97361845	0.19419277	0	0.0003021871	0.9996807	0	0.99080175	0.065881945	0	0.97726023	-0.17597154	0	0.66	100	2e-09
0	-0.20230605	0.43675354	0	-2.1698982e-17	-2.5847746e-17	4.712389	4.712389	1.5707964	0	1.5707964	-0.99291366	0.0043120477	0	-0.9830129	0.13524206	0	0.0006076635	0.9996809	0	0.9915624	0.052458536	0	-0.027773894	0.99207413	0	0.66	100	2e-09
0	-0.39254528	0.1611983	0	-2.1773793e-17	-2.5847756e-17	4.712389	4.712389	1.5707964	0	3.1415927	-0.9926472	0.025018003	0	-0.98755896	-0.102396846	0	0.00061547104	0.99968123	0	0.9891973	0.087104045	0	-0.9723331	-0.20341487	0	0.66	100	2e-09
0	-0.20808455	0.02495831	0	-2.1811601e-17	-2.5847755e-17	4.712389	4.712389	1.5707964	0	4.712389	-0.9922875	0.036351882	0	-0.99273163	-0.012456431	0	0.00037642903	0.99968106	0	0.9886822	0.09306519	0	-0.044462185	-0.99185014	0	0.66	100	2e-09
0	-0.17027698	0.45009676	0	-2.1750114e-17	-2.5847751e-17	4.712389	4.712389	1.5707964	1.5707964	0	-0.9649368	0.23466104	0	-0.96862876	0.2190515	0	0.00014194194	0.99968094	0	0.10733511	0.9870984	0	0.97470367	-0.19000809	0	0.66	100	2e-09
0	-0.3926244	0.6711347	0	-2.1704844e-17	-2.5847751e-17	4.712389	4.712389	1.5707964	1.5707964	1.5707964	-0.9696964	0.21377067	0	-0.9792719	0.16171683	0	0.00045429	0.99968106	0	0.06135349	0.9908789	0	-0.07596158	0.989626	0	0.66	100	2e-09
0	-0.57649326	0.39015794	0	-2.1792222e-17	-2.5847765e-17	4.712389	4.712389	1.5707964	1.5707964	3.1415927	-0.9679658	0.2218438	0	-0.9909517	-0.061831187	0	0.00046716965	0.99968135	0	0.04895122	0.99158955	0	-0.9729666	-0.20049383	0	0.66	100	2e-09
0	-0.38989827	0.25004402	0	-2.1821122e-17	-2.5847761e-17	4.712389	4.712389	1.5707964	1.5707964	4.712389	-0.9647299	0.23570178	0	-0.99276793	0.015492546	0	0.0002320548	0.99968123	0	0.083918035	0.9893276	0	-0.07614319	-0.98998314	0	0.66	100	2e-09
0	-0.38995996	0.24723628	0	-2.1684136e-17	-2.5847741e-17	4.712389	4.712389	1.5707964	3.1415927	0	-0.9923017	0.015234252	0	-0.94984925	0.29203194	0	0.00031624446	0.99968064	0	-0.9894381	0.07910559	0	0.9814732	-0.14987093	0	0.66	100	2e-09
0	-0.6103845	0.45224878	0	-2.1660973e-17	-2.5847745e-17	4.712389	4.712389	1.5707964	3.1415927	1.5707964	-0.99238414	-0.009359218	0	-0.96660274	0.2270329	0	0.00063706475	0.99968064	0	-0.99095595	0.056498494	0	-0.102616675	0.98739105	0	0.66	100	2e-09
0	-0.7905411	0.18696292	0	-2.174317e-17	-2.5847755e-17	4.712389	4.712389	1.5707964	3.1415927	3.1415927	-0.9923034	0.016376613	0	-0.9927891	-0.012927589	0	0.00065643096	0.99968106	0	-0.98825544	0.09346545	0	-0.9800146	-0.1617809	0	0.66	100	2e-09
0	-0.61503243	0.042955663	0	-2.1755982e-17	-2.5847751e-17	4.712389	4.712389	1.5707964	3.1415927	4.712389	-0.99188906	0.033117272	0	-0.9912239	0.058326893	0	0.00041566594	0.999681	0	-0.9864872	0.110961415	0	-0.105977505	-0.98730814	0	0.66	100	2e-09
0	-0.16480933	-0.014690122	0	-2.1709913e-17	-2.5847732e-17	4.712389	4.712389	1.5707964	4.712389	0	-0.9696534	-0.21597041	0	-0.95781004	0.2631623	0	0.00050336606	0.99968034	0	0.11929554	-0.98565245	0	0.98361796	-0.13467027	0	0.66	100	2e-09
0	-0.38357374	0.19362982	0	-2.1674122e-17	-2.5847733e-17	4.712389	4.712389	1.5707964	4.712389	1.5707964	-0.96540636	-0.23478411	0	-0.9717363	0.2023272	0	0.0008112943	0.99968034	0	0.06506559	-0.99056506	0	-0.046602845	0.9914908	0	0.66	100	2e-09
0	-0.57731396	-0.08319241	0	-2.174142e-17	-2.5847745e-17	4.712389	4.712389	1.5707964	4.712389	3.1415927	-0.97160274	-0.20679761	0	-0.99116594	-0.056945488	0	0.000840098	0.99968076	0	0.055496607	-0.9911146	0	-0.9801381	-0.16078503	0	0.66	100	2e-09
0	-0.3861081	-0.22948769	0	-2.1764323e-17	-2.5847745e-17	4.712389	4.712389	1.5707964	4.712389	4.712389	-0.97398	-0.19493037	0	-0.9924683	0.02624178	0	0.00059443904	0.9996807	0	0.100329034	-0.9876876	0	-0.06501553	-0.9907429	0	0.66	100	2e-09
