# t (s)	mx ()	my ()	mz ()	Jx (A/m2)	Jy (A/m2)	Jz (A/m2)	ext_bubbleposx (m)	ext_bubbleposy (m)	ext_bubbleposz (m)
4.2400072055707935e-09	0.0004116566	0.0002760496	-0.97244656	-6.5e+11	0	0	-8.489525e-09	6.3204575e-09	0
4.2500116221421745e-09	0.000410868	0.0002785176	-0.97249436	-6.5e+11	0	0	-8.5261e-09	6.3635865e-09	0
4.260016023303107e-09	0.00041008778	0.000280953	-0.97254175	-6.5e+11	0	0	-8.5643e-09	6.40625e-09	0
4.2700203916649925e-09	0.00040931054	0.00028335117	-0.97258866	-6.5e+11	0	0	-8.605225e-09	6.4480323e-09	0
4.280024777163609e-09	0.00040854208	0.00028570928	-0.9726352	-6.5e+11	0	0	-8.6478344e-09	6.48917e-09	0
4.2900291447252116e-09	0.00040777106	0.0002880306	-0.97268116	-6.5e+11	0	0	-8.692886e-09	6.529396e-09	0
4.300033464123337e-09	0.00040700813	0.00029030442	-0.9727265	-6.5e+11	0	0	-8.740623e-09	6.5689276e-09	0
4.3100010601753395e-09	0.0004062409	0.0002925275	-0.97277117	-6.5e+11	0	0	-8.789535e-09	6.6073915e-09	0
4.320005378521693e-09	0.0004054808	0.00029470958	-0.9728153	-6.5e+11	0	0	-8.841271e-09	6.6451036e-09	0
4.330009699919242e-09	0.0004047127	0.0002968451	-0.97285867	-6.5e+11	0	0	-8.8951495e-09	6.6819723e-09	0
4.340014025034743e-09	0.00040395555	0.00029893033	-0.97290134	-6.5e+11	0	0	-8.950935e-09	6.717922e-09	0
4.350018343744546e-09	0.00040319684	0.00030096527	-0.97294307	-6.5e+11	0	0	-9.008866e-09	6.752968e-09	0
4.36002263835873e-09	0.0004024415	0.00030294573	-0.9729839	-6.5e+11	0	0	-9.068916e-09	6.7869874e-09	0
4.370026930388306e-09	0.0004016976	0.0003048787	-0.97302365	-6.5e+11	0	0	-9.13073e-09	6.8201675e-09	0
4.380031226827568e-09	0.00040095538	0.00030675903	-0.97306246	-6.5e+11	0	0	-9.19461e-09	6.852337e-09	0
4.390035497811228e-09	0.00040022866	0.00030859048	-0.9731002	-6.5e+11	0	0	-9.260658e-09	6.883587e-09	0
4.400002983640276e-09	0.00039951288	0.00031036697	-0.9731366	-6.5e+11	0	0	-9.327896e-09	6.913868e-09	0
4.410007260434595e-09	0.00039880793	0.0003120955	-0.97317195	-6.5e+11	0	0	-9.398308e-09	6.9431763e-09	0
4.420011507320702e-09	0.00039812535	0.00031379052	-0.97320604	-6.5e+11	0	0	-9.46952e-09	6.971619e-09	0
4.430015749520447e-09	0.0003974479	0.0003154315	-0.97323877	-6.5e+11	0	0	-9.542808e-09	6.999161e-09	0
4.440020000640985e-09	0.00039680162	0.0003170306	-0.97327024	-6.5e+11	0	0	-9.618134e-09	7.0258483e-09	0
4.450024232411025e-09	0.00039616378	0.00031859707	-0.9733004	-6.5e+11	0	0	-9.695274e-09	7.0516397e-09	0
4.460028443207504e-09	0.0003955547	0.00032012537	-0.9733292	-6.5e+11	0	0	-9.773666e-09	7.07671e-09	0
4.470032680393028e-09	0.0003949559	0.00032162387	-0.9733567	-6.5e+11	0	0	-9.853912e-09	7.1008874e-09	0
4.4800001015609745e-09	0.00039438653	0.00032308232	-0.97338283	-6.5e+11	0	0	-9.935692e-09	7.1243593e-09	0
4.490004320163913e-09	0.00039382617	0.00032453332	-0.97340775	-6.5e+11	0	0	-1.00196225e-08	7.147045e-09	0
4.500008518103304e-09	0.00039328606	0.00032595824	-0.9734315	-6.5e+11	0	0	-1.0105079e-08	7.169304e-09	0
4.510012713555549e-09	0.0003927586	0.0003273692	-0.9734541	-6.5e+11	0	0	-1.0191979e-08	7.190796e-09	0
4.520016880740293e-09	0.00039224513	0.00032876898	-0.97347575	-6.5e+11	0	0	-1.0280235e-08	7.211651e-09	0
4.530021067156612e-09	0.00039173878	0.0003301599	-0.97349644	-6.5e+11	0	0	-1.0370682e-08	7.232254e-09	0
4.540025219620007e-09	0.0003912397	0.00033154525	-0.9735163	-6.5e+11	0	0	-1.0462067e-08	7.252369e-09	0
4.550029380085297e-09	0.00039074515	0.00033294223	-0.97353536	-6.5e+11	0	0	-1.0554977e-08	7.272148e-09	0
4.560033538277859e-09	0.00039024785	0.00033433735	-0.9735539	-6.5e+11	0	0	-1.06491775e-08	7.2916984e-09	0
4.570000881293465e-09	0.00038975512	0.00033574086	-0.973572	-6.5e+11	0	0	-1.0744621e-08	7.310875e-09	0
4.5800050264076396e-09	0.0003892463	0.0003371681	-0.97358996	-6.5e+11	0	0	-1.0841881e-08	7.3300437e-09	0
4.590009174118725e-09	0.0003887328	0.00033860933	-0.9736078	-6.5e+11	0	0	-1.0940498e-08	7.349186e-09	0
4.6000132921386516e-09	0.00038820488	0.0003400836	-0.9736257	-6.5e+11	0	0	-1.1040199e-08	7.368393e-09	0
4.6100174202212235e-09	0.0003876604	0.0003415756	-0.9736439	-6.5e+11	0	0	-1.1141136e-08	7.3876723e-09	0
4.620021533211301e-09	0.00038709748	0.0003431104	-0.9736628	-6.5e+11	0	0	-1.1243973e-08	7.4070967e-09	0
4.630025638903174e-09	0.0003865094	0.00034467084	-0.9736821	-6.5e+11	0	0	-1.1347542e-08	7.426773e-09	0
4.6400297331332696e-09	0.00038589694	0.00034627644	-0.97370225	-6.5e+11	0	0	-1.1452293e-08	7.4467734e-09	0
4.650033838118087e-09	0.00038525488	0.00034791697	-0.97372353	-6.5e+11	0	0	-1.15586705e-08	7.467167e-09	0
4.660001150807477e-09	0.00038457665	0.0003496064	-0.9737459	-6.5e+11	0	0	-1.1665329e-08	7.488022e-09	0
4.670005225421697e-09	0.00038385717	0.00035133353	-0.97376955	-6.5e+11	0	0	-1.1774429e-08	7.509369e-09	0
4.6800093025540236e-09	0.00038308767	0.0003531184	-0.9737946	-6.5e+11	0	0	-1.1884338e-08	7.531319e-09	0
4.690013374341583e-09	0.00038225896	0.00035494566	-0.9738211	-6.5e+11	0	0	-1.19958035e-08	7.5539015e-09	0
4.70001743475237e-09	0.00038135593	0.00035681762	-0.97384906	-6.5e+11	0	0	-1.2108261e-08	7.577263e-09	0
4.710021488941013e-09	0.0003803583	0.00035874173	-0.9738785	-6.5e+11	0	0	-1.222258e-08	7.601284e-09	0
4.720025520455892e-09	0.00037924547	0.0003607059	-0.9739091	-6.5e+11	0	0	-1.2337914e-08	7.626141e-09	0
4.730029578213553e-09	0.0003779867	0.0003627101	-0.97394085	-6.5e+11	0	0	-1.2455124e-08	7.651378e-09	0
4.7400335984500485e-09	0.00037653383	0.0003647497	-0.9739734	-6.5e+11	0	0	-1.2574226e-08	7.677761e-09	0
4.750000849060515e-09	0.0003748612	0.00036682002	-0.97400606	-6.5e+11	0	0	-1.2694443e-08	7.704738e-09	0
4.760004854255442e-09	0.0003728807	0.00036892574	-0.9740387	-6.5e+11	0	0	-1.2817078e-08	7.732513e-09	0
4.7700088800956615e-09	0.0003705434	0.00037105288	-0.97407055	-6.5e+11	0	0	-1.2942299e-08	7.760967e-09	0
4.780012884708588e-09	0.00036776767	0.00037320424	-0.9741009	-6.5e+11	0	0	-1.30700455e-08	7.789932e-09	0
4.790016885018352e-09	0.00036446852	0.00037536956	-0.97412866	-6.5e+11	0	0	-1.3200058e-08	7.81939e-09	0
4.800020871333335e-09	0.0003605687	0.00037755445	-0.97415316	-6.5e+11	0	0	-1.333374e-08	7.849148e-09	0
4.807692307692308e-09	1.901377e-05	9.313226e-10	-0.9659907	-7e+11	0	0	-2.9139672e-08	-4.9922755e-10	0
4.817708121980963e-09	-5.843003e-05	-1.8790364e-05	-0.9659889	-7e+11	0	0	-2.8938743e-08	-5.219135e-10	0
4.827724119800993e-09	7.942411e-06	3.146939e-06	-0.96598595	-7e+11	0	0	-2.8749627e-08	-5.4262733e-10	0
4.837697164131613e-09	-4.3174812e-05	-1.20480545e-05	-0.9659844	-7e+11	0	0	-2.855288e-08	-5.6539345e-10	0
4.8477033437179e-09	-3.5370103e-06	-6.4549968e-06	-0.96598536	-7e+11	0	0	-2.8358658e-08	-5.879269e-10	0
4.857709480359883e-09	-2.8145136e-05	-9.686686e-06	-0.96598756	-7e+11	0	0	-2.8160812e-08	-6.0949135e-10	0
4.867715686306431e-09	-9.156174e-06	-9.237789e-06	-0.96599	-7e+11	0	0	-2.7964134e-08	-6.3173483e-10	0
4.877721280481396e-09	-1.9429659e-05	-1.0713935e-05	-0.96599126	-7e+11	0	0	-2.7766152e-08	-6.5358924e-10	0
4.887726088153545e-09	-9.535603e-06	-1.12932175e-05	-0.9659917	-7e+11	0	0	-2.756884e-08	-6.7549516e-10	0
4.8976936026774755e-09	-1.3215862e-05	-1.1970289e-05	-0.9659921	-7e+11	0	0	-2.7371087e-08	-6.970253e-10	0
4.907697614174074e-09	-7.676725e-06	-1.2844801e-05	-0.96599317	-7e+11	0	0	-2.7172264e-08	-7.1878625e-10	0
4.9177015072968254e-09	-7.997844e-06	-1.3552606e-05	-0.9659951	-7e+11	0	0	-2.6972419e-08	-7.401943e-10	0
4.927705321882756e-09	-4.248849e-06	-1.4268793e-05	-0.9659976	-7e+11	0	0	-2.677211e-08	-7.6161766e-10	0
4.9377090439426085e-09	-3.0412493e-06	-1.5047379e-05	-0.9660002	-7e+11	0	0	-2.6571625e-08	-7.8286555e-10	0
4.947712684106431e-09	1.5136357e-07	-1.5727244e-05	-0.96600264	-7e+11	0	0	-2.636998e-08	-8.039131e-10	0
4.957716252362761e-09	2.2230206e-06	-1.6476028e-05	-0.9660052	-7e+11	0	0	-2.616848e-08	-8.249855e-10	0
4.9677198005705125e-09	5.3375725e-06	-1.713913e-05	-0.96600807	-7e+11	0	0	-2.5966072e-08	-8.458004e-10	0
4.977723317020671e-09	7.998313e-06	-1.7846003e-05	-0.9660115	-7e+11	0	0	-2.5763406e-08	-8.664322e-10	0
4.987726841448781e-09	1.1295837e-05	-1.8496066e-05	-0.96601534	-7e+11	0	0	-2.555979e-08	-8.868351e-10	0
4.997693596592691e-09	1.44540745e-05	-1.9150786e-05	-0.9660198	-7e+11	0	0	-2.535653e-08	-9.0704916e-10	0
5.007697139116158e-09	1.806461e-05	-1.9783154e-05	-0.96602476	-7e+11	0	0	-2.5151886e-08	-9.270821e-10	0
5.017700706648543e-09	2.1747957e-05	-2.0383857e-05	-0.9660302	-7e+11	0	0	-2.494674e-08	-9.46806e-10	0
5.027704299893211e-09	2.5775498e-05	-2.0973384e-05	-0.966036	-7e+11	0	0	-2.4741448e-08	-9.663105e-10	0
5.037707906691535e-09	2.9998111e-05	-2.1527521e-05	-0.96604264	-7e+11	0	0	-2.453521e-08	-9.854927e-10	0
5.0477115298584315e-09	3.4546072e-05	-2.2056513e-05	-0.96605015	-7e+11	0	0	-2.4328369e-08	-1.0042782e-09	0
5.05771519030928e-09	3.9354793e-05	-2.2555701e-05	-0.9660585	-7e+11	0	0	-2.4121238e-08	-1.0227528e-09	0
5.067718867350753e-09	4.4512122e-05	-2.3015775e-05	-0.9660678	-7e+11	0	0	-2.3913346e-08	-1.0407524e-09	0
5.077722552266905e-09	4.9987902e-05	-2.3425557e-05	-0.96607804	-7e+11	0	0	-2.370468e-08	-1.0583077e-09	0
5.087726250465211e-09	5.5842942e-05	-2.3810193e-05	-0.9660896	-7e+11	0	0	-2.3495842e-08	-1.0752812e-09	0
5.097693218528135e-09	6.2054656e-05	-2.4126843e-05	-0.9661023	-7e+11	0	0	-2.3287003e-08	-1.0916558e-09	0
5.107696975917356e-09	6.870064e-05	-2.4398789e-05	-0.9661166	-7e+11	0	0	-2.3076858e-08	-1.1073837e-09	0
5.11770074582216e-09	7.578677e-05	-2.461113e-05	-0.9661325	-7e+11	0	0	-2.286631e-08	-1.122446e-09	0
5.127704527235879e-09	8.3336134e-05	-2.475828e-05	-0.9661501	-7e+11	0	0	-2.2655007e-08	-1.1366119e-09	0
5.137708322947115e-09	9.136988e-05	-2.4825335e-05	-0.96616983	-7e+11	0	0	-2.2443345e-08	-1.1498374e-09	0
5.147712134535451e-09	9.992552e-05	-2.4819747e-05	-0.96619177	-7e+11	0	0	-2.2230674e-08	-1.1620693e-09	0
5.157715957312278e-09	0.00010901391	-2.4720095e-05	-0.9662162	-7e+11	0	0	-2.2017494e-08	-1.1731128e-09	0
5.167719787845836e-09	0.000118673124	-2.4527311e-05	-0.966243	-7e+11	0	0	-2.1804192e-08	-1.1828766e-09	0
5.177723651440859e-09	0.00012891265	-2.423115e-05	-0.96627295	-7e+11	0	0	-2.1590012e-08	-1.1911259e-09	0
5.187727500537163e-09	0.00013975194	-2.3826025e-05	-0.966306	-7e+11	0	0	-2.137561e-08	-1.1979236e-09	0
5.1976945968702686e-09	0.0001511645	-2.3303553e-05	-0.9663423	-7e+11	0	0	-2.1161384e-08	-1.2028313e-09	0
5.207698473136702e-09	0.00016324015	-2.2651628e-05	-0.9663824	-7e+11	0	0	-2.0945732e-08	-1.2058124e-09	0
5.217702375867361e-09	0.00017594302	-2.1861866e-05	-0.9664262	-7e+11	0	0	-2.0729926e-08	-1.2066994e-09	0
5.227706269972483e-09	0.00018925512	-2.0938925e-05	-0.96647424	-7e+11	0	0	-2.0513603e-08	-1.2051812e-09	0
5.237710211886403e-09	0.00020317227	-1.9862317e-05	-0.9665265	-7e+11	0	0	-2.0296998e-08	-1.2010498e-09	0
5.247714144192323e-09	0.00021765841	-1.8636696e-05	-0.96658313	-7e+11	0	0	-2.0080131e-08	-1.1942063e-09	0
5.2577180951221665e-09	0.00023267415	-1.7257407e-05	-0.96664435	-7e+11	0	0	-1.986345e-08	-1.1842709e-09	0
5.267722061927198e-09	0.000248172	-1.5721656e-05	-0.96671015	-7e+11	0	0	-1.964627e-08	-1.1710072e-09	0
5.277726035784874e-09	0.0002640754	-1.4033169e-05	-0.9667803	-7e+11	0	0	-1.9429665e-08	-1.1542511e-09	0
5.287693262413808e-09	0.00028025315	-1.2204051e-05	-0.96685445	-7e+11	0	0	-1.9213845e-08	-1.1339397e-09	0
5.297697262196707e-09	0.00029672374	-1.0208227e-05	-0.9669331	-7e+11	0	0	-1.899823e-08	-1.1096096e-09	0
5.307701279283904e-09	0.0003133234	-8.084811e-06	-0.9670155	-7e+11	0	0	-1.878283e-08	-1.0810852e-09	0
5.31770533200274e-09	0.00032993243	-5.829148e-06	-0.9671011	-7e+11	0	0	-1.8568176e-08	-1.0482865e-09	0
5.327709386802581e-09	0.00034642816	-3.4496188e-06	-0.96718955	-7e+11	0	0	-1.8355095e-08	-1.0110569e-09	0
5.3377134532974025e-09	0.00036267325	-9.704381e-07	-0.9672801	-7e+11	0	0	-1.8143082e-08	-9.69511e-10	0
5.347717555418941e-09	0.00037854176	1.6046688e-06	-0.96737206	-7e+11	0	0	-1.7932328e-08	-9.2326546e-10	0
5.357721650460257e-09	0.00039388967	4.252419e-06	-0.9674647	-7e+11	0	0	-1.7724151e-08	-8.7273977e-10	0
5.367725772812081e-09	0.00040859653	6.9597736e-06	-0.96755695	-7e+11	0	0	-1.7517516e-08	-8.17564e-10	0
5.377693142096183e-09	0.00042249024	9.695999e-06	-0.9676478	-7e+11	0	0	-1.7314338e-08	-7.584152e-10	0
5.387697316786238e-09	0.00043557544	1.2474135e-05	-0.96773714	-7e+11	0	0	-1.711293e-08	-6.947422e-10	0
5.39770147874741e-09	0.00044769805	1.5255064e-05	-0.9678236	-7e+11	0	0	-1.691375e-08	-6.273174e-10	0
5.407705671065418e-09	0.00045881077	1.803413e-05	-0.9679067	-7e+11	0	0	-1.6718246e-08	-5.5614474e-10	0
5.417709886224149e-09	0.0004688399	2.080109e-05	-0.9679856	-7e+11	0	0	-1.652533e-08	-4.8161314e-10	0
5.42771410000031e-09	0.00047779077	2.3529865e-05	-0.9680597	-7e+11	0	0	-1.6335335e-08	-4.0420342e-10	0
5.4377183294979406e-09	0.00048564444	2.6222318e-05	-0.9681289	-7e+11	0	0	-1.614904e-08	-3.2429695e-10	0
5.4477225865197125e-09	0.00049243314	2.8867275e-05	-0.96819264	-7e+11	0	0	-1.596618e-08	-2.4230576e-10	0
5.457726857523688e-09	0.00049819914	3.1459145e-05	-0.9682511	-7e+11	0	0	-1.5785904e-08	-1.5849685e-10	0
5.467694346625319e-09	0.00050298776	3.3981167e-05	-0.96830416	-7e+11	0	0	-1.5609917e-08	-7.400704e-11	0
5.477698655111678e-09	0.00050690817	3.6456622e-05	-0.9683523	-7e+11	0	0	-1.543608e-08	1.16920475e-11	0
5.4877029783794275e-09	0.0005100331	3.8865954e-05	-0.96839565	-7e+11	0	0	-1.526484e-08	9.777832e-11	0
5.497707323611031e-09	0.0005124477	4.120916e-05	-0.9684348	-7e+11	0	0	-1.5096527e-08	1.8370437e-10	0
5.507711683923288e-09	0.00051424716	4.349556e-05	-0.9684702	-7e+11	0	0	-1.4930885e-08	2.6934815e-10	0
5.517716045619327e-09	0.0005155227	4.5716763e-05	-0.96850246	-7e+11	0	0	-1.4767685e-08	3.5415648e-10	0
5.527720416536324e-09	0.0005163646	4.7881156e-05	-0.96853197	-7e+11	0	0	-1.460643e-08	4.3798828e-10	0
5.537724799546572e-09	0.00051684247	4.998315e-05	-0.9685595	-7e+11	0	0	-1.4447457e-08	5.2061844e-10	0
5.547692423971994e-09	0.0005170393	5.2019022e-05	-0.9685854	-7e+11	0	0	-1.4290817e-08	6.0142136e-10	0
5.557696842414662e-09	0.0005170038	5.4013915e-05	-0.9686103	-7e+11	0	0	-1.4135201e-08	6.8107225e-10	0
5.567701284378211e-09	0.0005167978	5.5951998e-05	-0.9686345	-7e+11	0	0	-1.3981156e-08	7.588959e-10	0
5.57770574245898e-09	0.0005164534	5.7846308e-05	-0.9686583	-7e+11	0	0	-1.3829101e-08	8.349953e-10	0
5.587710206678034e-09	0.00051601545	5.9697777e-05	-0.9686823	-7e+11	0	0	-1.36785046e-08	9.0919494e-10	0
5.597714677670578e-09	0.0005154968	6.150734e-05	-0.9687063	-7e+11	0	0	-1.3528793e-08	9.817199e-10	0
5.607719180759904e-09	0.00051493244	6.327685e-05	-0.9687308	-7e+11	0	0	-1.3380912e-08	1.05233e-09	0
5.6177236918492715e-09	0.00051432085	6.5019354e-05	-0.9687558	-7e+11	0	0	-1.3233596e-08	1.1212921e-09	0
5.627728235058655e-09	0.00051368156	6.672554e-05	-0.9687815	-7e+11	0	0	-1.30878375e-08	1.1884651e-09	0
5.637695963313198e-09	0.0005130214	6.840844e-05	-0.96880764	-7e+11	0	0	-1.2943863e-08	1.2538719e-09	0
5.6477005136367755e-09	0.0005123337	7.007085e-05	-0.9688345	-7e+11	0	0	-1.2800362e-08	1.3179894e-09	0
5.657705079188899e-09	0.0005116336	7.172767e-05	-0.9688622	-7e+11	0	0	-1.2658409e-08	1.3806343e-09	0
5.667709650119547e-09	0.000510902	7.336866e-05	-0.96889037	-7e+11	0	0	-1.2517113e-08	1.442028e-09	0
5.6777142268731355e-09	0.0005101604	7.50022e-05	-0.9689193	-7e+11	0	0	-1.2377114e-08	1.5023918e-09	0
5.687718830812733e-09	0.00050938566	7.663574e-05	-0.9689487	-7e+11	0	0	-1.2238495e-08	1.5615769e-09	0
5.697723451095597e-09	0.0005085986	7.827394e-05	-0.96897864	-7e+11	0	0	-1.2100876e-08	1.6198464e-09	0
5.7077280606020805e-09	0.0005077737	7.991679e-05	-0.96900904	-7e+11	0	0	-1.1964539e-08	1.6773949e-09	0
5.717695929055315e-09	0.0005069375	8.156896e-05	-0.9690398	-7e+11	0	0	-1.1829766e-08	1.7340583e-09	0
5.727700571333672e-09	0.00050605804	8.3243474e-05	-0.9690709	-7e+11	0	0	-1.16959e-08	1.7903901e-09	0
5.737705230120682e-09	0.0005051614	8.4934756e-05	-0.9691023	-7e+11	0	0	-1.1563202e-08	1.8464661e-09	0
5.747709908425728e-09	0.0005042305	8.66577e-05	-0.969134	-7e+11	0	0	-1.1431946e-08	1.9021302e-09	0
5.757714581040701e-09	0.000503276	8.8398345e-05	-0.9691658	-7e+11	0	0	-1.1301788e-08	1.9577064e-09	0
5.7677192521487065e-09	0.00050229474	9.0180896e-05	-0.9691978	-7e+11	0	0	-1.11727525e-08	2.0133248e-09	0
5.777723964070211e-09	0.0005012838	9.199139e-05	-0.9692298	-7e+11	0	0	-1.1045318e-08	2.0689812e-09	0
5.787728673521146e-09	0.0005002556	9.383913e-05	-0.96926206	-7e+11	0	0	-1.0919312e-08	2.1248856e-09	0
5.797696622972698e-09	0.00049920357	9.5722266e-05	-0.96929413	-7e+11	0	0	-1.0794846e-08	2.180851e-09	0
5.807701352666116e-09	0.0004981294	9.764917e-05	-0.9693265	-7e+11	0	0	-1.0671745e-08	2.2373847e-09	0
5.817706098875909e-09	0.00049702893	9.961985e-05	-0.96935904	-7e+11	0	0	-1.0549637e-08	2.2943458e-09	0
5.8277108516503814e-09	0.0004959169	0.00010163523	-0.9693915	-7e+11	0	0	-1.04295195e-08	2.351921e-09	0
5.83771561775259e-09	0.0004947772	0.00010369811	-0.96942437	-7e+11	0	0	-1.03110045e-08	2.4101372e-09	0
5.847720396536948e-09	0.0004936216	0.000105799176	-0.96945727	-7e+11	0	0	-1.0193596e-08	2.4689788e-09	0
5.857725155273888e-09	0.0004924406	0.00010795053	-0.9694904	-7e+11	0	0	-1.0077919e-08	2.5284461e-09	0
5.867693160630049e-09	0.00049124006	0.00011012796	-0.9695238	-7e+11	0	0	-9.96418e-09	2.588459e-09	0
5.877697942637618e-09	0.0004900088	0.00011236267	-0.96955776	-7e+11	0	0	-9.852043e-09	2.6494407e-09	0
5.887702765985321e-09	0.00048874406	0.00011463091	-0.96959215	-7e+11	0	0	-9.741639e-09	2.711174e-09	0
5.8977075836114845e-09	0.00048744396	0.00011694245	-0.9696272	-7e+11	0	0	-9.632187e-09	2.7736855e-09	0
5.907712402830068e-09	0.00048610062	0.00011928473	-0.96966285	-7e+11	0	0	-9.524841e-09	2.8369256e-09	0
5.917717246002912e-09	0.0004847088	0.00012166379	-0.96969926	-7e+11	0	0	-9.419212e-09	2.9008635e-09	0
5.927722079409044e-09	0.0004832591	0.00012406101	-0.9697365	-7e+11	0	0	-9.315605e-09	2.9654617e-09	0
5.937726924101393e-09	0.00048174843	0.00012649596	-0.9697747	-7e+11	0	0	-9.213325e-09	3.030716e-09	0
5.9476949969943144e-09	0.00048016952	0.00012893416	-0.9698138	-7e+11	0	0	-9.113556e-09	3.0962486e-09	0
5.957699868006946e-09	0.0004785085	0.00013140123	-0.9698541	-7e+11	0	0	-9.014664e-09	3.1625251e-09	0
5.967704714068551e-09	0.00047675474	0.00013388135	-0.96989566	-7e+11	0	0	-8.91806e-09	3.2295036e-09	0
5.97770957263868e-09	0.00047491025	0.00013636891	-0.96993846	-7e+11	0	0	-8.823196e-09	3.2966232e-09	0
5.987714452886641e-09	0.00047295733	0.00013886113	-0.96998245	-7e+11	0	0	-8.729851e-09	3.364006e-09	0
5.99771930640083e-09	0.00047090085	0.00014135148	-0.97002774	-7e+11	0	0	-8.638779e-09	3.4315337e-09	0
6.007724175152027e-09	0.0004687241	0.00014384463	-0.9700744	-7e+11	0	0	-8.549423e-09	3.4991454e-09	0
6.017729038159271e-09	0.00046643114	0.00014632009	-0.9701225	-7e+11	0	0	-8.461922e-09	3.5667533e-09	0
6.027697116449426e-09	0.00046402228	0.00014878344	-0.9701717	-7e+11	0	0	-8.376762e-09	3.6340218e-09	0
6.037701973767046e-09	0.00046148128	0.00015124306	-0.97022235	-7e+11	0	0	-8.292908e-09	3.7012025e-09	0
6.0477068221523755e-09	0.0004588096	0.00015367288	-0.9702742	-7e+11	0	0	-8.211258e-09	3.7681427e-09	0
6.057711680781131e-09	0.00045601913	0.00015608873	-0.97032744	-7e+11	0	0	-8.13137e-09	3.8345567e-09	0
6.067716541659655e-09	0.00045309984	0.00015847757	-0.9703816	-7e+11	0	0	-8.053429e-09	3.900669e-09	0
6.077721420463034e-09	0.00045006335	0.00016083941	-0.97043693	-7e+11	0	0	-7.9769436e-09	3.9661865e-09	0
6.087726290857789e-09	0.00044691234	0.0001631733	-0.9704932	-7e+11	0	0	-7.903068e-09	4.030861e-09	0
6.0976943660206674e-09	0.00044366514	0.00016546343	-0.9705502	-7e+11	0	0	-7.83091e-09	4.094608e-09	0
6.107699226125658e-09	0.00044030434	0.00016773446	-0.970608	-7e+11	0	0	-7.7609785e-09	4.1578025e-09	0
6.11770409346026e-09	0.00043685467	0.00016996637	-0.9706664	-7e+11	0	0	-7.692978e-09	4.2200354e-09	0
6.1277089348774015e-09	0.00043331843	0.00017216709	-0.9707254	-7e+11	0	0	-7.626396e-09	4.2812807e-09	0
6.1377137792610185e-09	0.00042971247	0.00017432822	-0.9707847	-7e+11	0	0	-7.56163e-09	4.3413775e-09	0
6.147718625387863e-09	0.00042604338	0.00017645536	-0.9708444	-7e+11	0	0	-7.499268e-09	4.400646e-09	0
6.1577234613012e-09	0.00042232694	0.00017854385	-0.97090405	-7e+11	0	0	-7.439087e-09	4.4587822e-09	0
6.1677282892246354e-09	0.00041856908	0.00018059928	-0.9709638	-7e+11	0	0	-7.3803785e-09	4.5159227e-09	0
6.1776963479297025e-09	0.00041479905	0.00018260349	-0.9710231	-7e+11	0	0	-7.323761e-09	4.571575e-09	0
6.18770117043682e-09	0.00041100188	0.00018458627	-0.9710825	-7e+11	0	0	-7.268341e-09	4.6263464e-09	0
6.1977059961926035e-09	0.00040719894	0.00018653087	-0.97114146	-7e+11	0	0	-7.215416e-09	4.680004e-09	0
6.207710819150749e-09	0.00040340633	0.00018844008	-0.9712001	-7e+11	0	0	-7.1644743e-09	4.7323607e-09	0
6.217715633745646e-09	0.00039963025	0.00019031577	-0.97125816	-7e+11	0	0	-7.1150206e-09	4.7836686e-09	0
6.227720453504368e-09	0.00039588704	0.00019215792	-0.9713156	-7e+11	0	0	-7.0673067e-09	4.833664e-09	0
6.237725270925608e-09	0.0003921785	0.00019397121	-0.97137237	-7e+11	0	0	-7.0220185e-09	4.882595e-09	0
6.247693269873309e-09	0.00038853695	0.00019574491	-0.97142833	-7e+11	0	0	-6.9781114e-09	4.9303246e-09	0
6.257698060782493e-09	0.00038493483	0.00019749347	-0.9714834	-7e+11	0	0	-6.9362334e-09	4.977108e-09	0
6.267702854627008e-09	0.00038140215	0.00019921176	-0.97153777	-7e+11	0	0	-6.8960264e-09	5.0225526e-09	0
6.277707636737594e-09	0.0003779397	0.00020091096	-0.97159123	-7e+11	0	0	-6.857002e-09	5.0671503e-09	0
6.287712402862065e-09	0.00037456013	0.00020258129	-0.9716437	-7e+11	0	0	-6.820534e-09	5.110573e-09	0
6.297717166400759e-09	0.00037126458	0.00020422414	-0.97169524	-7e+11	0	0	-6.785286e-09	5.153042e-09	0
6.307721928418175e-09	0.00036806287	0.0002058493	-0.9717457	-7e+11	0	0	-6.7513275e-09	5.194538e-09	0
6.317726668771778e-09	0.00036495665	0.00020745303	-0.9717952	-7e+11	0	0	-6.7196426e-09	5.2350275e-09	0
6.327694617381967e-09	0.00036196224	0.00020903163	-0.9718435	-7e+11	0	0	-6.689743e-09	5.2745324e-09	0
6.337699352063345e-09	0.00035906472	0.00021059765	-0.9718908	-7e+11	0	0	-6.661209e-09	5.3132934e-09	0
6.347704066202986e-09	0.00035627274	0.00021214597	-0.9719373	-7e+11	0	0	-6.6348265e-09	5.351124e-09	0
6.35770879090044e-09	0.00035359542	0.00021368125	-0.97198254	-7e+11	0	0	-6.6091994e-09	5.38826e-09	0
6.367713479479223e-09	0.00035102916	0.00021520536	-0.9720269	-7e+11	0	0	-6.5852204e-09	5.4245604e-09	0
6.3777181587574385e-09	0.00034858068	0.0002167141	-0.9720701	-7e+11	0	0	-6.5634613e-09	5.460144e-09	0
