# t (s)	mx ()	my ()	mz ()	E_total (J)	E_Zeeman (J)	Angle (rad)	Roundness ()	Size (nm)	Cell_size (m)
0	0.99578285	6.8810295e-09	0	7.716491e-19	-2.0138715e-20	0	0.432	100	2e-09
0	0.6861599	0.6861278	0	7.270857e-19	-1.9624437e-20	0.7853982	0.432	100	2e-09
0	0.9957332	2.2719526e-09	0	7.6792284e-19	-2.0010257e-20	0	0.431	100	2e-09
0	0.6859592	0.68592745	0	7.234637e-19	-1.9494535e-20	0.7853982	0.431	100	2e-09
0	0.9957331	6.8736945e-09	0	7.679229e-19	-2.0010257e-20	0	0.43	100	2e-09
0	0.6859603	0.68592566	0	7.234637e-19	-1.9494524e-20	0.7853982	0.43	100	2e-09
0	0.9957332	1.0128875e-08	0	7.679228e-19	-2.0010257e-20	0	0.429	100	2e-09
0	0.68595695	0.6859301	0	7.2346364e-19	-1.9494539e-20	0.7853982	0.429	100	2e-09
0	0.9957332	3.7668144e-09	0	7.679228e-19	-2.0010257e-20	0	0.428	100	2e-09
0	0.6859609	0.6859259	0	7.2346374e-19	-1.9494537e-20	0.7853982	0.428	100	2e-09
0	0.9960372	8.055045e-09	0	7.716359e-19	-1.9888874e-20	0	0.427	100	2e-09
0	0.68399817	0.68397397	0	7.1871356e-19	-1.9315094e-20	0.7853982	0.427	100	2e-09
0	0.9960373	6.3274714e-09	0	7.716359e-19	-1.9888878e-20	0	0.426	100	2e-09
0	0.68400073	0.6839716	0	7.1871366e-19	-1.9315099e-20	0.7853982	0.426	100	2e-09
0	0.9960374	6.0677756e-09	0	7.716358e-19	-1.9888876e-20	0	0.425	100	2e-09
0	0.6840007	0.6839711	0	7.187137e-19	-1.931509e-20	0.7853982	0.425	100	2e-09
0	0.9960374	9.0057695e-09	0	7.716359e-19	-1.9888878e-20	0	0.424	100	2e-09
0	0.6839992	0.6839725	0	7.187136e-19	-1.9315087e-20	0.7853982	0.424	100	2e-09
0	0.9960373	4.952875e-09	0	7.7163585e-19	-1.9888874e-20	0	0.423	100	2e-09
0	0.68399966	0.68397176	0	7.1871366e-19	-1.9315086e-20	0.7853982	0.423	100	2e-09
0	0.9960372	7.225959e-09	0	7.716359e-19	-1.9888874e-20	0	0.422	100	2e-09
0	0.6839995	0.6839716	0	7.1871366e-19	-1.931508e-20	0.7853982	0.422	100	2e-09
0	0.9960373	2.4417368e-09	0	7.7163595e-19	-1.9888876e-20	0	0.421	100	2e-09
0	0.6840003	0.68397254	0	7.1871356e-19	-1.9315104e-20	0.7853982	0.421	100	2e-09
0	0.99600434	7.898216e-09	0	7.690883e-19	-1.9760724e-20	0	0.42	100	2e-09
0	0.6834498	0.6834185	0	7.145987e-19	-1.9175793e-20	0.7853982	0.42	100	2e-09
0	0.99600446	1.0364719e-08	0	7.690883e-19	-1.976073e-20	0	0.419	100	2e-09
0	0.6834488	0.68342197	0	7.1459864e-19	-1.9175827e-20	0.7853982	0.419	100	2e-09
0	0.99652517	5.3762714e-09	0	7.766241e-19	-1.9643506e-20	0	0.418	100	2e-09
0	0.68070716	0.6806817	0	7.0922114e-19	-1.8975704e-20	0.7853982	0.418	100	2e-09
0	0.9965215	8.779846e-09	0	7.746923e-19	-1.951588e-20	0	0.417	100	2e-09
0	0.67973083	0.67970645	0	7.04154e-19	-1.882546e-20	0.7853982	0.417	100	2e-09
0	0.9965216	1.1078478e-08	0	7.7469244e-19	-1.951588e-20	0	0.416	100	2e-09
0	0.6797316	0.67970604	0	7.04154e-19	-1.8825464e-20	0.7853982	0.416	100	2e-09
0	0.99642193	2.1115596e-09	0	7.7059856e-19	-1.9386386e-20	0	0.415	100	2e-09
0	0.67911303	0.67908525	0	6.982808e-19	-1.8685372e-20	0.7853982	0.415	100	2e-09
0	0.9964218	2.7832452e-09	0	7.705985e-19	-1.9386383e-20	0	0.414	100	2e-09
0	0.679111	0.6790833	0	6.9828085e-19	-1.8685317e-20	0.7853982	0.414	100	2e-09
0	0.99642193	2.366601e-09	0	7.705985e-19	-1.9386386e-20	0	0.413	100	2e-09
0	0.6791129	0.67908496	0	6.982808e-19	-1.8685367e-20	0.7853982	0.413	100	2e-09
0	0.99637145	3.9519534e-09	0	7.6607776e-19	-1.925787e-20	0	0.412	100	2e-09
0	0.67922944	0.6792025	0	6.946864e-19	-1.8565634e-20	0.7853982	0.412	100	2e-09
0	0.99637145	4.8054085e-09	0	7.660776e-19	-1.9257871e-20	0	0.411	100	2e-09
0	0.6792297	0.67920214	0	6.9468634e-19	-1.8565636e-20	0.7853982	0.411	100	2e-09
0	0.996671	4.378618e-09	0	7.6514475e-19	-1.9072299e-20	0	0.41	100	2e-09
0	0.67790544	0.67788357	0	6.8752223e-19	-1.8345448e-20	0.7853982	0.41	100	2e-09
0	0.996671	1.5472725e-09	0	7.6514475e-19	-1.9072297e-20	0	0.409	100	2e-09
0	0.67790836	0.6778844	0	6.8752223e-19	-1.8345498e-20	0.7853982	0.409	100	2e-09
0	0.996671	3.5757803e-09	0	7.651447e-19	-1.9072299e-20	0	0.408	100	2e-09
0	0.6779077	0.67788583	0	6.875223e-19	-1.8345507e-20	0.7853982	0.408	100	2e-09
0	0.996671	-1.3284585e-09	0	7.6514465e-19	-1.9072299e-20	0	0.407	100	2e-09
0	0.677907	0.677883	0	6.8752223e-19	-1.8345459e-20	0.7853982	0.407	100	2e-09
0	0.9966713	5.174447e-09	0	7.651448e-19	-1.90723e-20	0	0.406	100	2e-09
0	0.6779081	0.67788494	0	6.875224e-19	-1.8345502e-20	0.7853982	0.406	100	2e-09
0	0.99667114	5.68683e-09	0	7.651447e-19	-1.9072297e-20	0	0.405	100	2e-09
0	0.6779074	0.67788595	0	6.8752223e-19	-1.8345506e-20	0.7853982	0.405	100	2e-09
0	0.99667114	2.456013e-09	0	7.6514465e-19	-1.9072297e-20	0	0.404	100	2e-09
0	0.67790633	0.677885	0	6.8752223e-19	-1.8345478e-20	0.7853982	0.404	100	2e-09
0	0.9967234	2.4490334e-09	0	7.6415953e-19	-1.8945717e-20	0	0.403	100	2e-09
0	0.67685574	0.67683536	0	6.830281e-19	-1.8194536e-20	0.7853982	0.403	100	2e-09
0	0.9967234	5.783921e-09	0	7.641596e-19	-1.8945717e-20	0	0.402	100	2e-09
0	0.67685676	0.67683506	0	6.830282e-19	-1.8194547e-20	0.7853982	0.402	100	2e-09
0	0.9967234	5.0211457e-09	0	7.641599e-19	-1.894572e-20	0	0.401	100	2e-09
0	0.6768563	0.6768354	0	6.830282e-19	-1.8194545e-20	0.7853982	0.401	100	2e-09
0	0.9967234	1.4110948e-09	0	7.641599e-19	-1.894572e-20	0	0.4	100	2e-09
0	0.6768545	0.6768336	0	6.830281e-19	-1.8194497e-20	0.7853982	0.4	100	2e-09
0	0.99668455	2.182294e-09	0	7.615157e-19	-1.8817404e-20	0	0.399	100	2e-09
0	0.6761995	0.67617583	0	6.7807417e-19	-1.8054448e-20	0.7853982	0.399	100	2e-09
0	0.99668455	2.9139346e-09	0	7.615157e-19	-1.8817406e-20	0	0.398	100	2e-09
0	0.6761975	0.67617387	0	6.780742e-19	-1.8054396e-20	0.7853982	0.398	100	2e-09
0	0.99668443	3.1593934e-09	0	7.6151576e-19	-1.8817403e-20	0	0.397	100	2e-09
0	0.6761914	0.67617154	0	6.7807417e-19	-1.8054282e-20	0.7853982	0.397	100	2e-09
0	0.99668455	4.3172327e-10	0	7.6151576e-19	-1.8817403e-20	0	0.396	100	2e-09
0	0.67619735	0.67617416	0	6.780742e-19	-1.80544e-20	0.7853982	0.396	100	2e-09
0	0.99668455	1.4672277e-09	0	7.615157e-19	-1.8817403e-20	0	0.395	100	2e-09
0	0.67619795	0.6761735	0	6.780742e-19	-1.8054398e-20	0.7853982	0.395	100	2e-09
0	0.99668455	6.5516175e-09	0	7.6151576e-19	-1.8817403e-20	0	0.394	100	2e-09
0	0.67619526	0.67617434	0	6.7807417e-19	-1.8054374e-20	0.7853982	0.394	100	2e-09
0	0.99668455	4.6210964e-09	0	7.615157e-19	-1.8817403e-20	0	0.393	100	2e-09
0	0.6761977	0.67617387	0	6.780743e-19	-1.8054403e-20	0.7853982	0.393	100	2e-09
0	0.9967824	5.8398375e-09	0	7.61408e-19	-1.8691668e-20	0	0.392	100	2e-09
0	0.67485785	0.6748362	0	6.7342805e-19	-1.7896495e-20	0.7853982	0.392	100	2e-09
0	0.99678254	3.9660675e-09	0	7.6140807e-19	-1.8691666e-20	0	0.391	100	2e-09
0	0.67485946	0.6748374	0	6.73428e-19	-1.789653e-20	0.7853982	0.391	100	2e-09
0	0.99678254	5.593498e-09	0	7.6140807e-19	-1.8691665e-20	0	0.39	100	2e-09
0	0.67485845	0.6748379	0	6.73428e-19	-1.7896523e-20	0.7853982	0.39	100	2e-09
0	0.99678266	2.53253e-09	0	7.6140807e-19	-1.8691668e-20	0	0.389	100	2e-09
0	0.67485726	0.67483634	0	6.7342805e-19	-1.7896489e-20	0.7853982	0.389	100	2e-09
0	0.99678254	4.960167e-09	0	7.61408e-19	-1.8691666e-20	0	0.388	100	2e-09
0	0.67485356	0.67483693	0	6.7342795e-19	-1.7896445e-20	0.7853982	0.388	100	2e-09
0	0.99678254	2.2250027e-10	0	7.6140807e-19	-1.8691665e-20	0	0.387	100	2e-09
0	0.67485803	0.6748354	0	6.73428e-19	-1.7896486e-20	0.7853982	0.387	100	2e-09
0	0.9967379	4.0837373e-09	0	7.5847985e-19	-1.8563248e-20	0	0.386	100	2e-09
0	0.6745352	0.6745121	0	6.6913933e-19	-1.7765817e-20	0.7853982	0.386	100	2e-09
0	0.9967379	4.8758415e-09	0	7.584798e-19	-1.8563248e-20	0	0.385	100	2e-09
0	0.6745354	0.6745127	0	6.6913933e-19	-1.7765823e-20	0.7853982	0.385	100	2e-09
0	0.9966479	8.654211e-09	0	7.539497e-19	-1.8434003e-20	0	0.384	100	2e-09
0	0.67419845	0.6741751	0	6.6295217e-19	-1.7634901e-20	0.7853982	0.384	100	2e-09
0	0.9966479	6.354907e-09	0	7.539497e-19	-1.8434003e-20	0	0.383	100	2e-09
0	0.67420006	0.6741764	0	6.629522e-19	-1.7634938e-20	0.7853982	0.383	100	2e-09
0	0.99678636	1.6755637e-09	0	7.5277815e-19	-1.8181381e-20	0	0.382	100	2e-09
0	0.6716795	0.6716575	0	6.52694e-19	-1.7325859e-20	0.7853982	0.382	100	2e-09
0	0.99678636	5.3126232e-09	0	7.527782e-19	-1.8181381e-20	0	0.381	100	2e-09
0	0.67167753	0.6716572	0	6.52694e-19	-1.7325833e-20	0.7853982	0.381	100	2e-09
0	0.99678636	7.072333e-09	0	7.5277815e-19	-1.8181381e-20	0	0.38	100	2e-09
0	0.67167926	0.6716576	0	6.52694e-19	-1.732586e-20	0.7853982	0.38	100	2e-09
0	0.99678624	6.244763e-09	0	7.527782e-19	-1.818138e-20	0	0.379	100	2e-09
0	0.67168105	0.67165893	0	6.52694e-19	-1.7325897e-20	0.7853982	0.379	100	2e-09
0	0.99678624	5.238281e-09	0	7.527781e-19	-1.8181381e-20	0	0.378	100	2e-09
0	0.67167956	0.6716574	0	6.5269405e-19	-1.7325857e-20	0.7853982	0.378	100	2e-09
0	0.99678624	5.496437e-09	0	7.527781e-19	-1.818138e-20	0	0.377	100	2e-09
0	0.6716813	0.6716593	0	6.52694e-19	-1.7325907e-20	0.7853982	0.377	100	2e-09
0	0.99678624	2.2678521e-09	0	7.5277835e-19	-1.818138e-20	0	0.376	100	2e-09
0	0.671681	0.671659	0	6.52694e-19	-1.73259e-20	0.7853982	0.376	100	2e-09
0	0.99678636	9.594256e-09	0	7.527783e-19	-1.8181381e-20	0	0.375	100	2e-09
0	0.67168164	0.6716595	0	6.52694e-19	-1.7325912e-20	0.7853982	0.375	100	2e-09
0	0.9970699	4.1819015e-09	0	7.5646375e-19	-1.8058931e-20	0	0.374	100	2e-09
0	0.6692212	0.66920274	0	6.4701716e-19	-1.7141352e-20	0.7853982	0.374	100	2e-09
0	0.9970699	6.739748e-09	0	7.564635e-19	-1.8058931e-20	0	0.373	100	2e-09
0	0.66921973	0.6692014	0	6.4701716e-19	-1.7141318e-20	0.7853982	0.373	100	2e-09
0	0.9970699	2.246034e-09	0	7.5646344e-19	-1.8058931e-20	0	0.372	100	2e-09
0	0.66921985	0.6692013	0	6.470171e-19	-1.7141318e-20	0.7853982	0.372	100	2e-09
0	0.9970699	3.423351e-09	0	7.564638e-19	-1.8058931e-20	0	0.371	100	2e-09
0	0.66921973	0.669201	0	6.4701716e-19	-1.714131e-20	0.7853982	0.371	100	2e-09
0	0.9970699	6.1218826e-09	0	7.564636e-19	-1.8058931e-20	0	0.37	100	2e-09
0	0.66922075	0.6692025	0	6.4701716e-19	-1.7141342e-20	0.7853982	0.37	100	2e-09
0	0.9970699	2.5093055e-10	0	7.5646375e-19	-1.8058931e-20	0	0.369	100	2e-09
0	0.66922057	0.6692038	0	6.4701716e-19	-1.7141358e-20	0.7853982	0.369	100	2e-09
0	0.99707544	9.420113e-09	0	7.5466846e-19	-1.7931403e-20	0	0.368	100	2e-09
0	0.6684134	0.66839504	0	6.4247666e-19	-1.6999667e-20	0.7853982	0.368	100	2e-09
0	0.99752575	1.1366141e-09	0	7.6170617e-19	-1.781182e-20	0	0.367	100	2e-09
0	0.66501814	0.6650036	0	6.3556867e-19	-1.6792988e-20	0.7853982	0.367	100	2e-09
0	0.99752575	7.2765833e-09	0	7.617061e-19	-1.7811822e-20	0	0.366	100	2e-09
0	0.66501796	0.6650034	0	6.355686e-19	-1.679298e-20	0.7853982	0.366	100	2e-09
0	0.99752575	7.518176e-09	0	7.6170617e-19	-1.7811822e-20	0	0.365	100	2e-09
0	0.6650166	0.66500175	0	6.355687e-19	-1.6792941e-20	0.7853982	0.365	100	2e-09
0	0.99747837	8.288183e-09	0	7.5873183e-19	-1.7683294e-20	0	0.364	100	2e-09
0	0.6646424	0.66462725	0	6.30521e-19	-1.6663177e-20	0.7853982	0.364	100	2e-09
0	0.9974783	9.466625e-09	0	7.5873183e-19	-1.7683296e-20	0	0.363	100	2e-09
0	0.6646429	0.6646273	0	6.3052096e-19	-1.6663187e-20	0.7853982	0.363	100	2e-09
0	0.9974783	7.482941e-09	0	7.587319e-19	-1.7683297e-20	0	0.362	100	2e-09
0	0.6646443	0.6646289	0	6.3052096e-19	-1.6663224e-20	0.7853982	0.362	100	2e-09
0	0.99778825	4.621182e-09	0	7.642034e-19	-1.7624933e-20	0	0.361	100	2e-09
0	0.66233355	0.66232073	0	6.2649217e-19	-1.6545375e-20	0.7853982	0.361	100	2e-09
0	0.99778825	3.1187497e-09	0	7.642033e-19	-1.7624933e-20	0	0.36	100	2e-09
0	0.6623341	0.6623217	0	6.264922e-19	-1.6545394e-20	0.7853982	0.36	100	2e-09
0	0.99778825	2.939065e-09	0	7.6420337e-19	-1.7624933e-20	0	0.359	100	2e-09
0	0.6623337	0.6623211	0	6.2649217e-19	-1.654538e-20	0.7853982	0.359	100	2e-09
0	0.99778825	5.3639626e-09	0	7.642033e-19	-1.7624933e-20	0	0.358	100	2e-09
0	0.66233367	0.66232103	0	6.2649217e-19	-1.6545383e-20	0.7853982	0.358	100	2e-09
0	0.99778825	5.701398e-09	0	7.642034e-19	-1.7624933e-20	0	0.357	100	2e-09
0	0.66232145	0.6623099	0	6.2649217e-19	-1.6545086e-20	0.7853982	0.357	100	2e-09
0	0.99780965	1.3608696e-09	0	7.6270364e-19	-1.749759e-20	0	0.356	100	2e-09
0	0.661367	0.6613542	0	6.2177037e-19	-1.6401507e-20	0.7853982	0.356	100	2e-09
0	0.99780965	3.5778591e-09	0	7.627036e-19	-1.749759e-20	0	0.355	100	2e-09
0	0.66136676	0.6613541	0	6.2177037e-19	-1.6401507e-20	0.7853982	0.355	100	2e-09
0	0.99780965	2.3737678e-09	0	7.627036e-19	-1.749759e-20	0	0.354	100	2e-09
0	0.66136706	0.66135436	0	6.217704e-19	-1.6401512e-20	0.7853982	0.354	100	2e-09
0	0.99780965	3.3114635e-09	0	7.627036e-19	-1.749759e-20	0	0.353	100	2e-09
0	0.66136676	0.6613546	0	6.2177037e-19	-1.640151e-20	0.7853982	0.353	100	2e-09
0	0.99777937	3.9850847e-09	0	7.587689e-19	-1.7369345e-20	0	0.352	100	2e-09
0	0.66168594	0.6616731	0	6.179267e-19	-1.6289645e-20	0.7853982	0.352	100	2e-09
0	0.9977087	5.8168856e-09	0	7.5465404e-19	-1.7240407e-20	0	0.351	100	2e-09
0	0.66153103	0.66151756	0	6.1172555e-19	-1.6166074e-20	0.7853982	0.351	100	2e-09
0	0.9977087	4.1853463e-09	0	7.54654e-19	-1.7240407e-20	0	0.35	100	2e-09
0	0.6615296	0.6615165	0	6.1172555e-19	-1.6166043e-20	0.7853982	0.35	100	2e-09
0	0.9977087	1.042995e-09	0	7.5465404e-19	-1.7240405e-20	0	0.349	100	2e-09
0	0.6615303	0.6615166	0	6.117255e-19	-1.6166051e-20	0.7853982	0.349	100	2e-09
0	0.9977087	5.2046274e-09	0	7.5465404e-19	-1.7240405e-20	0	0.348	100	2e-09
0	0.6615298	0.66151625	0	6.117255e-19	-1.6166043e-20	0.7853982	0.348	100	2e-09
0	0.9977087	4.1042867e-09	0	7.546541e-19	-1.7240407e-20	0	0.347	100	2e-09
0	0.6615305	0.66151685	0	6.117255e-19	-1.6166054e-20	0.7853982	0.347	100	2e-09
0	0.99771786	1.1075649e-08	0	7.5089424e-19	-1.698515e-20	0	0.346	100	2e-09
0	0.65990776	0.65989447	0	6.016795e-19	-1.5887496e-20	0.7853982	0.346	100	2e-09
0	0.99771786	1.2471757e-08	0	7.508941e-19	-1.6985152e-20	0	0.345	100	2e-09
0	0.65990734	0.6598939	0	6.0167944e-19	-1.5887487e-20	0.7853982	0.345	100	2e-09
0	0.997718	8.714081e-09	0	7.508942e-19	-1.698515e-20	0	0.344	100	2e-09
0	0.65990865	0.65989524	0	6.0167955e-19	-1.5887514e-20	0.7853982	0.344	100	2e-09
0	0.997718	7.65015e-09	0	7.5089414e-19	-1.698515e-20	0	0.343	100	2e-09
0	0.6599074	0.65989405	0	6.0167955e-19	-1.5887487e-20	0.7853982	0.343	100	2e-09
0	0.997718	8.27818e-09	0	7.508941e-19	-1.698515e-20	0	0.342	100	2e-09
0	0.65990764	0.6598941	0	6.0167944e-19	-1.588749e-20	0.7853982	0.342	100	2e-09
0	0.99771804	7.046628e-09	0	7.508942e-19	-1.698515e-20	0	0.341	100	2e-09
0	0.6599077	0.65989447	0	6.0167944e-19	-1.5887493e-20	0.7853982	0.341	100	2e-09
0	0.997718	1.2008722e-08	0	7.508941e-19	-1.698515e-20	0	0.34	100	2e-09
0	0.65990704	0.6598937	0	6.016795e-19	-1.5887477e-20	0.7853982	0.34	100	2e-09
0	0.99771786	6.543329e-09	0	7.5089424e-19	-1.698515e-20	0	0.339	100	2e-09
0	0.659908	0.6598946	0	6.0167944e-19	-1.58875e-20	0.7853982	0.339	100	2e-09
0	0.99771786	9.643215e-09	0	7.508942e-19	-1.6985152e-20	0	0.338	100	2e-09
0	0.659907	0.6598942	0	6.0167944e-19	-1.5887484e-20	0.7853982	0.338	100	2e-09
0	0.9978085	5.2541234e-09	0	7.5085557e-19	-1.685897e-20	0	0.337	100	2e-09
0	0.6583651	0.65835303	0	5.9684943e-19	-1.5731196e-20	0.7853982	0.337	100	2e-09
0	0.9978084	5.7581486e-09	0	7.508555e-19	-1.6858973e-20	0	0.336	100	2e-09
0	0.6583624	0.6583512	0	5.9684943e-19	-1.5731142e-20	0.7853982	0.336	100	2e-09
0	0.9978084	5.9102825e-09	0	7.508557e-19	-1.685897e-20	0	0.335	100	2e-09
0	0.65836525	0.65835315	0	5.9684943e-19	-1.5731198e-20	0.7853982	0.335	100	2e-09
0	0.9978085	3.9515062e-09	0	7.508557e-19	-1.6858972e-20	0	0.334	100	2e-09
0	0.6583661	0.65835387	0	5.968495e-19	-1.5731219e-20	0.7853982	0.334	100	2e-09
0	0.9978084	4.1508237e-09	0	7.5085557e-19	-1.6858972e-20	0	0.333	100	2e-09
0	0.6583657	0.65835357	0	5.968494e-19	-1.5731211e-20	0.7853982	0.333	100	2e-09
0	0.9978085	4.6213353e-09	0	7.5085557e-19	-1.685897e-20	0	0.332	100	2e-09
0	0.65836525	0.65835285	0	5.9684943e-19	-1.5731196e-20	0.7853982	0.332	100	2e-09
0	0.99778664	1.2471991e-08	0	7.4856216e-19	-1.6730888e-20	0	0.331	100	2e-09
0	0.65789866	0.65788627	0	5.923867e-19	-1.5600954e-20	0.7853982	0.331	100	2e-09
0	0.9979294	1.0815431e-08	0	7.4976023e-19	-1.6605546e-20	0	0.33	100	2e-09
0	0.65582967	0.6558183	0	5.869457e-19	-1.5433185e-20	0.7853982	0.33	100	2e-09
0	0.9979294	9.026665e-09	0	7.497602e-19	-1.6605546e-20	0	0.329	100	2e-09
0	0.6558287	0.65581733	0	5.869457e-19	-1.5433164e-20	0.7853982	0.329	100	2e-09
0	0.9979294	5.691366e-09	0	7.497602e-19	-1.6605546e-20	0	0.328	100	2e-09
0	0.65582967	0.6558183	0	5.869457e-19	-1.5433185e-20	0.7853982	0.328	100	2e-09
0	0.9978813	1.0043303e-08	0	7.464706e-19	-1.6477015e-20	0	0.327	100	2e-09
0	0.6558473	0.6558358	0	5.8204946e-19	-1.531488e-20	0.7853982	0.327	100	2e-09
0	0.9978812	1.2389658e-08	0	7.464704e-19	-1.6477015e-20	0	0.326	100	2e-09
0	0.65584725	0.6558354	0	5.8204957e-19	-1.5314874e-20	0.7853982	0.326	100	2e-09
0	0.99788105	1.0606429e-08	0	7.464705e-19	-1.6477015e-20	0	0.325	100	2e-09
0	0.6558478	0.65583605	0	5.820494e-19	-1.5314887e-20	0.7853982	0.325	100	2e-09
0	0.99811554	1.0471922e-08	0	7.4986414e-19	-1.6353128e-20	0	0.324	100	2e-09
0	0.6529875	0.6529775	0	5.756536e-19	-1.5129912e-20	0.7853982	0.324	100	2e-09
0	0.99811554	7.750714e-09	0	7.498642e-19	-1.6353125e-20	0	0.323	100	2e-09
0	0.6529875	0.6529777	0	5.756536e-19	-1.5129917e-20	0.7853982	0.323	100	2e-09
0	0.99811554	5.954462e-09	0	7.4986414e-19	-1.6353125e-20	0	0.322	100	2e-09
0	0.65298784	0.65297794	0	5.756535e-19	-1.5129922e-20	0.7853982	0.322	100	2e-09
0	0.9980956	9.5492645e-09	0	7.4527603e-19	-1.6225044e-20	0	0.321	100	2e-09
0	0.6537185	0.6537087	0	5.724554e-19	-1.502852e-20	0.7853982	0.321	100	2e-09
0	0.9980957	6.49955e-09	0	7.4527624e-19	-1.6225044e-20	0	0.32	100	2e-09
0	0.65371954	0.6537095	0	5.7245546e-19	-1.502854e-20	0.7853982	0.32	100	2e-09
0	0.9984459	6.028451e-09	0	7.4957246e-19	-1.5975137e-20	0	0.319	100	2e-09
0	0.64923847	0.64923096	0	5.5987896e-19	-1.4690503e-20	0.7853982	0.319	100	2e-09
0	0.99844617	5.0924718e-09	0	7.495725e-19	-1.5975137e-20	0	0.318	100	2e-09
0	0.64923805	0.64923036	0	5.5987896e-19	-1.4690492e-20	0.7853982	0.318	100	2e-09
0	0.998446	6.7490618e-09	0	7.4957246e-19	-1.5975137e-20	0	0.317	100	2e-09
0	0.64923894	0.64923143	0	5.5987896e-19	-1.4690516e-20	0.7853982	0.317	100	2e-09
0	0.99844605	7.4051787e-09	0	7.495725e-19	-1.5975137e-20	0	0.316	100	2e-09
0	0.6492383	0.6492305	0	5.59879e-19	-1.4690498e-20	0.7853982	0.316	100	2e-09
0	0.9984459	7.944414e-09	0	7.495724e-19	-1.5975137e-20	0	0.315	100	2e-09
0	0.6492381	0.6492306	0	5.59879e-19	-1.4690498e-20	0.7853982	0.315	100	2e-09
0	0.99864006	4.0296433e-09	0	7.501036e-19	-1.5786503e-20	0	0.314	100	2e-09
0	0.646946	0.64693993	0	5.4931374e-19	-1.4462983e-20	0.7853982	0.314	100	2e-09
0	0.99864006	6.438545e-09	0	7.501037e-19	-1.5786503e-20	0	0.313	100	2e-09
0	0.64694625	0.6469402	0	5.4931374e-19	-1.4462988e-20	0.7853982	0.313	100	2e-09
0	0.99864006	8.28387e-09	0	7.5010377e-19	-1.5786504e-20	0	0.312	100	2e-09
0	0.6469456	0.6469395	0	5.4931364e-19	-1.4462972e-20	0.7853982	0.312	100	2e-09
0	0.99864006	7.3782336e-09	0	7.501036e-19	-1.5786503e-20	0	0.311	100	2e-09
0	0.6469459	0.6469398	0	5.493137e-19	-1.4462982e-20	0.7853982	0.311	100	2e-09
0	0.99864006	7.4343203e-09	0	7.501036e-19	-1.5786501e-20	0	0.31	100	2e-09
0	0.64694536	0.6469394	0	5.4931364e-19	-1.4462972e-20	0.7853982	0.31	100	2e-09
0	0.99864006	8.806795e-09	0	7.5010366e-19	-1.5786503e-20	0	0.309	100	2e-09
0	0.64694595	0.64693993	0	5.4931364e-19	-1.4462983e-20	0.7853982	0.309	100	2e-09
0	0.9986032	1.48112145e-08	0	7.4503057e-19	-1.5530276e-20	0	0.308	100	2e-09
0	0.6462471	0.64624035	0	5.395629e-19	-1.4213386e-20	0.7853982	0.308	100	2e-09
0	0.9986032	8.634496e-09	0	7.450305e-19	-1.5530276e-20	0	0.307	100	2e-09
0	0.6462471	0.64624035	0	5.39563e-19	-1.4213386e-20	0.7853982	0.307	100	2e-09
0	0.9986031	1.2645075e-08	0	7.4503046e-19	-1.5530277e-20	0	0.306	100	2e-09
0	0.6462469	0.6462401	0	5.3956293e-19	-1.4213383e-20	0.7853982	0.306	100	2e-09
0	0.99860317	1.1900951e-08	0	7.450304e-19	-1.5530277e-20	0	0.305	100	2e-09
0	0.6462472	0.64624035	0	5.3956293e-19	-1.421339e-20	0.7853982	0.305	100	2e-09
0	0.9986031	1.3653769e-08	0	7.4503057e-19	-1.5530276e-20	0	0.304	100	2e-09
0	0.6462471	0.64624035	0	5.39563e-19	-1.4213386e-20	0.7853982	0.304	100	2e-09
0	0.9986032	1.4286867e-08	0	7.450305e-19	-1.5530276e-20	0	0.303	100	2e-09
0	0.64624697	0.6462401	0	5.3956283e-19	-1.4213383e-20	0.7853982	0.303	100	2e-09
0	0.9986031	1.2610942e-08	0	7.4503046e-19	-1.5530277e-20	0	0.302	100	2e-09
0	0.6462472	0.64624035	0	5.39563e-19	-1.4213388e-20	0.7853982	0.302	100	2e-09
0	0.99862546	1.1024072e-08	0	7.3815685e-19	-1.5402801e-20	0	0.301	100	2e-09
0	0.6479875	0.6479804	0	5.415952e-19	-1.4134365e-20	0.7853982	0.301	100	2e-09
0	0.998641	5.2774745e-09	0	7.3667925e-19	-1.5275213e-20	0	0.3	100	2e-09
0	0.64700353	0.64699656	0	5.370881e-19	-1.3995783e-20	0.7853982	0.3	100	2e-09
0	0.998641	6.2024648e-09	0	7.366793e-19	-1.5275213e-20	0	0.299	100	2e-09
0	0.6470032	0.64699626	0	5.370881e-19	-1.3995775e-20	0.7853982	0.299	100	2e-09
0	0.998641	9.173552e-09	0	7.3667925e-19	-1.5275213e-20	0	0.298	100	2e-09
0	0.64700305	0.64699614	0	5.370881e-19	-1.3995773e-20	0.7853982	0.298	100	2e-09
0	0.998641	1.2629297e-08	0	7.3667925e-19	-1.5275213e-20	0	0.297	100	2e-09
0	0.64700335	0.6469965	0	5.370881e-19	-1.399578e-20	0.7853982	0.297	100	2e-09
0	0.998641	6.3654584e-09	0	7.366793e-19	-1.5275213e-20	0	0.296	100	2e-09
0	0.64700276	0.6469957	0	5.370881e-19	-1.3995765e-20	0.7853982	0.296	100	2e-09
0	0.998641	9.306589e-09	0	7.366793e-19	-1.5275213e-20	0	0.295	100	2e-09
