# t (s)	mx ()	my ()	mz ()	E_total (J)	Angle (rad)	Length (nm)
0	0.85770875	0.5141361	0	8.912676e-19	0.54	80
0	0.8525246	0.5226872	0	8.912676e-19	0.55	80
0	0.847255	0.5311862	0	8.912675e-19	0.56	80
0	0.841901	0.539632	0	8.912677e-19	0.57	80
0	0.83646274	0.548024	0	8.912676e-19	0.58	80
0	0.8309406	0.556361	0	8.912676e-19	0.59	80
0	0.8253357	0.5646424	0	8.912677e-19	0.6	80
0	0.81964797	0.5728675	0	8.912676e-19	0.61	80
0	0.8138785	0.58103514	0	8.912676e-19	0.62	80
0	0.80802757	0.5891448	0	8.912676e-19	0.63	80
0	0.8020957	0.59719545	0	8.912677e-19	0.64	80
0	0.79608375	0.6051864	0	8.912676e-19	0.65	80
0	0.7899922	0.61311686	0	8.912676e-19	0.66	80
0	0.78382164	0.6209859	0	8.912675e-19	0.67	80
0	0.7775727	0.62879306	0	8.912678e-19	0.68	80
0	0.771246	0.6365372	0	8.912676e-19	0.69	80
0	0.7648422	0.64421767	0	8.912676e-19	0.7	80
0	0.7583619	0.6518337	0	8.912676e-19	0.71	80
0	0.7518057	0.6593846	0	8.912676e-19	0.72	80
0	0.7451744	0.66686964	0	8.912676e-19	0.73	80
0	0.7384685	0.67428786	0	8.912676e-19	0.74	80
0	0.73168886	0.6816388	0	8.912676e-19	0.75	80
0	0.72483605	0.6889215	0	8.912676e-19	0.76	80
0	0.7179107	0.69613534	0	8.912677e-19	0.77	80
0	0.71091354	0.70327944	0	8.912676e-19	0.78	80
0	0.70384526	0.71035314	0	8.912676e-19	0.79	80
0	0.6967067	0.717356	0	8.912676e-19	0.8	80
0	0.6894984	0.7242872	0	8.912676e-19	0.81	80
0	0.68222123	0.73114586	0	8.912676e-19	0.82	80
0	0.6748758	0.73793143	0	8.912676e-19	0.83	80
0	0.66746294	0.7446431	0	8.912677e-19	0.84	80
0	0.6599832	0.75128055	0	8.912676e-19	0.85	80
0	0.6524375	0.75784266	0	8.912678e-19	0.86	80
0	0.64482653	0.7643289	0	8.912676e-19	0.87	80
0	0.6371511	0.7707389	0	8.912676e-19	0.88	80
0	0.62941206	0.7770718	0	8.912676e-19	0.89	80
0	0.62161	0.78332704	0	8.912676e-19	0.9	80
0	0.61374575	0.7895038	0	8.912676e-19	0.91	80
0	0.6058202	0.79560167	0	8.912675e-19	0.92	80
0	0.597834	0.8016199	0	8.912676e-19	0.93	80
0	0.5897881	0.8075581	0	8.912675e-19	0.94	80
0	0.5816831	0.8134155	0	8.912676e-19	0.95	80
0	0.57351995	0.8191916	0	8.912676e-19	0.96	80
0	0.56529963	0.82488585	0	8.912678e-19	0.97	80
0	0.5570226	0.8304974	0	8.912676e-19	0.98	80
0	0.5486899	0.836026	0	8.912676e-19	0.99	80
0	0.54030246	0.841471	0	8.912677e-19	1	80
0	0.5318607	0.8468319	0	8.912676e-19	1.01	80
0	0.52336603	0.852108	0	8.912674e-19	1.02	80
0	0.5148189	0.85729903	0	8.912677e-19	1.03	80
0	0.5062202	0.8624042	0	8.912675e-19	1.04	80
0	0.4975711	0.86742324	0	8.912674e-19	1.05	80
0	0.4888721	0.87235564	0	8.912676e-19	1.06	80
0	0.4801242	0.87720037	0	8.912676e-19	1.07	80
0	0.47132835	0.88195795	0	8.912675e-19	1.08	80
0	0.46248546	0.88662714	0	8.912678e-19	1.09	80
0	0.45359612	0.8912073	0	8.912675e-19	1.1	80
0	0.44466156	0.8956987	0	8.912677e-19	1.11	80
0	0.43568245	0.9001005	0	8.912676e-19	1.12	80
0	0.42665985	0.9044122	0	8.912676e-19	1.13	80
0	0.41759452	0.9086335	0	8.912676e-19	1.14	80
0	0.40848744	0.91276395	0	8.912676e-19	1.15	80
0	0.39933953	0.91680306	0	8.912676e-19	1.16	80
0	0.39015168	0.9207505	0	8.912676e-19	1.17	80
0	0.3809248	0.92460597	0	8.912675e-19	1.18	80
0	0.37165985	0.92836905	0	8.912676e-19	1.19	80
0	0.3623578	0.93203896	0	8.912675e-19	1.2	80
0	0.35301942	0.935616	0	8.912676e-19	1.21	80
0	0.3436457	0.93909943	0	8.912675e-19	1.22	80
0	0.3342377	0.94248885	0	8.912676e-19	1.23	80
0	0.3247963	0.945784	0	8.912675e-19	1.24	80
0	0.31532237	0.9489847	0	8.912675e-19	1.25	80
0	0.30581692	0.95209044	0	8.912677e-19	1.26	80
0	0.2962809	0.95510095	0	8.912677e-19	1.27	80
0	0.2867152	0.9580159	0	8.912676e-19	1.28	80
0	0.27712095	0.9608352	0	8.912676e-19	1.29	80
0	0.2674988	0.9635582	0	8.912676e-19	1.3	80
0	0.25785005	0.966185	0	8.912676e-19	1.31	80
0	0.2481755	0.9687153	0	8.912676e-19	1.32	80
0	0.23847605	0.9711483	0	8.912675e-19	1.33	80
0	0.2287528	0.9734845	0	8.912675e-19	1.34	80
0	0.21900672	0.9757233	0	8.912675e-19	1.35	80
0	0.20923866	0.9778647	0	8.912675e-19	1.36	80
0	0.19944973	0.97990817	0	8.912674e-19	1.37	80
0	0.18964082	0.98185366	0	8.912675e-19	1.38	80
0	0.17981298	0.9837009	0	8.912674e-19	1.39	80
0	0.16996716	0.9854497	0	8.912676e-19	1.4	80
0	0.16010429	0.9871001	0	8.912675e-19	1.41	80
0	0.15022546	0.98865163	0	8.912674e-19	1.42	80
0	0.14033163	0.9901045	0	8.912674e-19	1.43	80
0	0.13042372	0.9914583	0	8.912676e-19	1.44	80
0	0.12050278	0.99271303	0	8.912674e-19	1.45	80
0	0.110569775	0.9938684	0	8.912675e-19	1.46	80
0	0.10062573	0.9949243	0	8.912676e-19	1.47	80
0	0.090671614	0.9958809	0	8.912676e-19	1.48	80
0	0.08070846	0.9967377	0	8.912674e-19	1.49	80
0	0.0707372	0.99749494	0	8.912675e-19	1.5	80
0	0.060758878	0.9981526	0	8.912676e-19	1.51	80
0	0.050774485	0.99871016	0	8.912676e-19	1.52	80
0	0.040785007	0.9991679	0	8.912674e-19	1.53	80
0	0.03079146	0.9995259	0	8.912676e-19	1.54	80
0	0.020794826	0.99978375	0	8.912674e-19	1.55	80
0	0.010796118	0.99994195	0	8.912675e-19	1.56	80
0	0.00079632667	0.99999964	0	8.912674e-19	1.57	80
0	-0.009203545	0.99995774	0	8.912677e-19	1.58	80
0	-0.019202493	0.9998157	0	8.912674e-19	1.59	80
0	-0.029199524	0.99957365	0	8.912676e-19	1.6	80
0	-0.03919363	0.9992316	0	8.912674e-19	1.61	80
0	-0.049183823	0.99878967	0	8.912675e-19	1.62	80
0	-0.0591691	0.9982479	0	8.912675e-19	1.63	80
0	-0.06914844	0.9976065	0	8.912675e-19	1.64	80
0	-0.07912089	0.9968651	0	8.912674e-19	1.65	80
0	-0.08908543	0.99602395	0	8.912675e-19	1.66	80
0	-0.09904103	0.9950832	0	8.912676e-19	1.67	80
0	-0.10898676	0.99404305	0	8.912674e-19	1.68	80
0	-0.11892156	0.9929036	0	8.912675e-19	1.69	80
0	-0.1288445	0.9916647	0	8.912676e-19	1.7	80
0	-0.13875455	0.9903268	0	8.912674e-19	1.71	80
0	-0.14865072	0.98888975	0	8.912675e-19	1.72	80
0	-0.15853201	0.9873539	0	8.912676e-19	1.73	80
0	-0.16839744	0.9857192	0	8.912675e-19	1.74	80
0	-0.17824604	0.98398596	0	8.912674e-19	1.75	80
0	-0.18807684	0.98215425	0	8.912675e-19	1.76	80
0	-0.1978888	0.98022443	0	8.912674e-19	1.77	80
0	-0.20768099	0.9781966	0	8.912675e-19	1.78	80
0	-0.21745244	0.976071	0	8.912674e-19	1.79	80
0	-0.22720209	0.9738475	0	8.912674e-19	1.8	80
0	-0.23692906	0.97152704	0	8.912674e-19	1.81	80
0	-0.2466323	0.9691092	0	8.912675e-19	1.82	80
0	-0.25631088	0.9665944	0	8.912675e-19	1.83	80
0	-0.2659639	0.96398306	0	8.912675e-19	1.84	80
0	-0.27559024	0.96127534	0	8.912675e-19	1.85	80
0	-0.28518906	0.95847124	0	8.912676e-19	1.86	80
0	-0.29475936	0.9555716	0	8.912675e-19	1.87	80
0	-0.30430016	0.9525763	0	8.912676e-19	1.88	80
0	-0.3138106	0.9494857	0	8.912676e-19	1.89	80
0	-0.32328957	0.9463002	0	8.912674e-19	1.9	80
0	-0.33273625	0.94302005	0	8.912676e-19	1.91	80
0	-0.34214965	0.93964547	0	8.912674e-19	1.92	80
0	-0.35152888	0.9361771	0	8.912676e-19	1.93	80
0	-0.36087286	0.93261504	0	8.912676e-19	1.94	80
0	-0.37018082	0.92895967	0	8.912677e-19	1.95	80
0	-0.37945175	0.92521155	0	8.912676e-19	1.96	80
0	-0.38868472	0.92137086	0	8.912676e-19	1.97	80
0	-0.3978789	0.9174379	0	8.912675e-19	1.98	80
0	-0.40703323	0.9134134	0	8.912675e-19	1.99	80
0	-0.41614687	0.9092976	0	8.912676e-19	2	80
0	-0.42521882	0.9050905	0	8.912674e-19	2.01	80
0	-0.43424836	0.9007934	0	8.912675e-19	2.02	80
0	-0.4432344	0.8964058	0	8.912676e-19	2.03	80
0	-0.4521762	0.89192873	0	8.912675e-19	2.04	80
0	-0.46107274	0.8873623	0	8.912675e-19	2.05	80
0	-0.4699231	0.8827073	0	8.912675e-19	2.06	80
0	-0.4787265	0.8779642	0	8.912676e-19	2.07	80
0	-0.48748216	0.873133	0	8.912676e-19	2.08	80
0	-0.49618888	0.8682145	0	8.912675e-19	2.09	80
0	-0.5048461	0.8632095	0	8.912676e-19	2.1	80
0	-0.5134529	0.85811776	0	8.912675e-19	2.11	80
0	-0.5220082	0.85294044	0	8.912675e-19	2.12	80
0	-0.53051126	0.84767777	0	8.912676e-19	2.13	80
0	-0.5389615	0.84233046	0	8.912676e-19	2.14	80
0	-0.5473577	0.8368988	0	8.912676e-19	2.15	80
0	-0.55569917	0.8313835	0	8.912675e-19	2.16	80
0	-0.56398505	0.82578504	0	8.912679e-19	2.17	80
0	-0.5722146	0.82010406	0	8.912678e-19	2.18	80
0	-0.5803869	0.8143409	0	8.912674e-19	2.19	80
0	-0.58850104	0.8084964	0	8.912676e-19	2.2	80
0	-0.59655654	0.8025711	0	8.912676e-19	2.21	80
0	-0.6045522	0.79656553	0	8.912675e-19	2.22	80
0	-0.61248773	0.7904804	0	8.912676e-19	2.23	80
0	-0.6203616	0.7843159	0	8.912675e-19	2.24	80
0	-0.62817377	0.77807313	0	8.912675e-19	2.25	80
0	-0.63592285	0.77175283	0	8.912678e-19	2.26	80
0	-0.64360845	0.765355	0	8.912677e-19	2.27	80
0	-0.6512298	0.7588807	0	8.912676e-19	2.28	80
0	-0.6587857	0.7523306	0	8.912676e-19	2.29	80
0	-0.6662761	0.7457052	0	8.912675e-19	2.3	80
0	-0.67369956	0.73900527	0	8.912676e-19	2.31	80
0	-0.68105584	0.73223144	0	8.912676e-19	2.32	80
0	-0.68834394	0.7253845	0	8.912676e-19	2.33	80
0	-0.69556326	0.71846473	0	8.912675e-19	2.34	80
0	-0.7027131	0.7114734	0	8.912677e-19	2.35	80
0	-0.70979255	0.70441085	0	8.912676e-19	2.36	80
0	-0.71680105	0.69727784	0	8.912677e-19	2.37	80
0	-0.7237379	0.6900751	0	8.912675e-19	2.38	80
0	-0.73060244	0.6828033	0	8.912676e-19	2.39	80
0	-0.7373936	0.67546326	0	8.912677e-19	2.4	80
0	-0.7441113	0.66805565	0	8.912676e-19	2.41	80
0	-0.7507547	0.66058123	0	8.912677e-19	2.42	80
0	-0.7573228	0.65304077	0	8.912676e-19	2.43	80
0	-0.7638152	0.645435	0	8.912676e-19	2.44	80
0	-0.7702313	0.63776475	0	8.912677e-19	2.45	80
0	-0.77657044	0.63003075	0	8.912678e-19	2.46	80
0	-0.7828317	0.62223357	0	8.912676e-19	2.47	80
0	-0.78901476	0.6143743	0	8.912676e-19	2.48	80
0	-0.79511905	0.6064535	0	8.912675e-19	2.49	80
0	-0.8011438	0.5984721	0	8.912678e-19	2.5	80
0	-0.80708814	0.5904309	0	8.912676e-19	2.51	80
0	-0.81295204	0.5823306	0	8.912676e-19	2.52	80
0	-0.81873465	0.5741722	0	8.912676e-19	2.53	80
0	-0.82443535	0.5659562	0	8.912678e-19	2.54	80
0	-0.8300536	0.55768377	0	8.912677e-19	2.55	80
0	-0.8355888	0.54935557	0	8.912678e-19	2.56	80
0	-0.84104043	0.5409723	0	8.912676e-19	2.57	80
0	-0.84640807	0.53253484	0	8.912676e-19	2.58	80
0	-0.85169107	0.52404433	0	8.912676e-19	2.59	80
0	-0.85688883	0.5155014	0	8.912676e-19	2.6	80
0	-0.8620007	0.50690687	0	8.912676e-19	2.61	80
0	-0.86702675	0.4982616	0	8.912676e-19	2.62	80
0	-0.871966	0.48956662	0	8.912677e-19	2.63	80
0	-0.8768179	0.4808227	0	8.912676e-19	2.64	80
0	-0.8815822	0.47203055	0	8.912676e-19	2.65	80
0	-0.8862583	0.46319127	0	8.912676e-19	2.66	80
0	-0.8908459	0.45430574	0	8.912676e-19	2.67	80
0	-0.89534426	0.44537464	0	8.912676e-19	2.68	80
0	-0.8997533	0.43639907	0	8.912678e-19	2.69	80
0	-0.9040721	0.42737988	0	8.912678e-19	2.7	80
0	-0.90830076	0.41831797	0	8.912679e-19	2.71	80
0	-0.9124385	0.4092142	0	8.912679e-19	2.72	80
0	-0.91648483	0.40006948	0	8.912676e-19	2.73	80
0	-0.9204396	0.3908848	0	8.912678e-19	2.74	80
0	-0.92430234	0.38166103	0	8.912676e-19	2.75	80
0	-0.92807275	0.3723991	0	8.912679e-19	2.76	80
0	-0.9317502	0.36309987	0	8.912678e-19	2.77	80
0	-0.9353347	0.35376438	0	8.912679e-19	2.78	80
0	-0.93882537	0.34439346	0	8.912676e-19	2.79	80
0	-0.9422223	0.33498818	0	8.912676e-19	2.8	80
0	-0.94552505	0.3255493	0	8.912677e-19	2.81	80
0	-0.94873315	0.316078	0	8.912677e-19	2.82	80
0	-0.9518467	0.306575	0	8.912676e-19	2.83	80
0	-0.9548647	0.29704133	0	8.912676e-19	2.84	80
0	-0.9577874	0.28747803	0	8.912679e-19	2.85	80
0	-0.960614	0.27788594	0	8.912676e-19	2.86	80
0	-0.9633449	0.26826608	0	8.912677e-19	2.87	80
0	-0.96597946	0.25861934	0	8.912677e-19	2.88	80
0	-0.9685171	0.24894679	0	8.912676e-19	2.89	80
0	-0.97095823	0.2392493	0	8.912677e-19	2.9	80
0	-0.97330207	0.22952794	0	8.912677e-19	2.91	80
0	-0.9755487	0.21978363	0	8.912679e-19	2.92	80
0	-0.9776977	0.21001728	0	8.912679e-19	2.93	80
0	-0.97974896	0.20023003	0	8.912677e-19	2.94	80
0	-0.9817022	0.19042267	0	8.912677e-19	2.95	80
0	-0.9835573	0.18059628	0	8.912677e-19	2.96	80
0	-0.985314	0.17075184	0	8.912676e-19	2.97	80
0	-0.9869725	0.16089031	0	8.912679e-19	2.98	80
0	-0.98853195	0.1510127	0	8.912676e-19	2.99	80
0	-0.98999244	0.14112	0	8.912679e-19	3	80
0	-0.9913542	0.13121319	0	8.912676e-19	3.01	80
0	-0.9926167	0.12129326	0	8.912676e-19	3.02	80
0	-0.99377996	0.11136119	0	8.912677e-19	3.03	80
0	-0.99484396	0.101417996	0	8.912677e-19	3.04	80
0	-0.9958084	0.09146465	0	8.912677e-19	3.05	80
0	-0.9966731	0.081502154	0	8.912677e-19	3.06	80
0	-0.9974385	0.07153152	0	8.912679e-19	3.07	80
0	-0.9981038	0.061553717	0	8.912678e-19	3.08	80
0	-0.99866945	0.05156977	0	8.912676e-19	3.09	80
0	-0.9991352	0.04158066	0	8.912674e-19	3.1	80
0	-0.99950105	0.031587396	0	8.912677e-19	3.11	80
0	-0.999767	0.021590976	0	8.912676e-19	3.12	80
0	-0.9999329	0.011592393	0	8.912678e-19	3.13	80
0	-0.9999988	0.0015926528	0	8.912675e-19	3.14	80
0	-0.9999646	-0.008407247	0	8.912677e-19	3.15	80
0	-0.9998306	-0.018406307	0	8.912676e-19	3.16	80
0	-0.99959654	-0.028403522	0	8.912677e-19	3.17	80
0	-0.99926263	-0.03839791	0	8.912679e-19	3.18	80
0	-0.9988286	-0.048388444	0	8.912677e-19	3.19	80
0	-0.99829465	-0.058374148	0	8.912677e-19	3.2	80
0	-0.9976613	-0.068354	0	8.912678e-19	3.21	80
0	-0.9969278	-0.07832704	0	8.912677e-19	3.22	80
0	-0.99609464	-0.08829222	0	8.912677e-19	3.23	80
0	-0.9951619	-0.09824859	0	8.912677e-19	3.24	80
0	-0.9941299	-0.108195156	0	8.912677e-19	3.25	80
0	-0.99299806	-0.11813086	0	8.912677e-19	3.26	80
0	-0.99176705	-0.12805475	0	8.912677e-19	3.27	80
0	-0.99043685	-0.13796587	0	8.912677e-19	3.28	80
0	-0.9890077	-0.1478632	0	8.912676e-19	3.29	80
0	-0.9874798	-0.15774572	0	8.912677e-19	3.3	80
0	-0.98585296	-0.16761243	0	8.912676e-19	3.31	80
0	-0.98412764	-0.1774624	0	8.912677e-19	3.32	80
0	-0.98230386	-0.18729468	0	8.912677e-19	3.33	80
0	-0.9803818	-0.1971082	0	8.912679e-19	3.34	80
0	-0.9783616	-0.20690195	0	8.912676e-19	3.35	80
0	-0.97624373	-0.21667509	0	8.912677e-19	3.36	80
0	-0.97402847	-0.22642654	0	8.912679e-19	3.37	80
0	-0.97171533	-0.23615532	0	8.912675e-19	3.38	80
0	-0.9693053	-0.24586052	0	8.912676e-19	3.39	80
0	-0.96679807	-0.25554112	0	8.912677e-19	3.4	80
0	-0.9641944	-0.2651961	0	8.912677e-19	3.41	80
0	-0.9614944	-0.27482468	0	8.912677e-19	3.42	80
0	-0.95869803	-0.28442565	0	8.912676e-19	3.43	80
0	-0.95580596	-0.29399833	0	8.912676e-19	3.44	80
0	-0.9528182	-0.30354154	0	8.912676e-19	3.45	80
0	-0.9497353	-0.31305435	0	8.912676e-19	3.46	80
0	-0.94655716	-0.3225359	0	8.912676e-19	3.47	80
0	-0.9432847	-0.3319852	0	8.912677e-19	3.48	80
0	-0.9399176	-0.34140125	0	8.912676e-19	3.49	80
0	-0.93645674	-0.35078323	0	8.912675e-19	3.5	80
0	-0.9329021	-0.36013013	0	8.912677e-19	3.51	80
0	-0.92925423	-0.369441	0	8.912677e-19	3.52	80
0	-0.9255134	-0.37871492	0	8.912675e-19	3.53	80
0	-0.92168015	-0.38795093	0	8.912677e-19	3.54	80
0	-0.91775453	-0.39714816	0	8.912676e-19	3.55	80
0	-0.9137374	-0.40630573	0	8.912677e-19	3.56	80
0	-0.90962845	-0.4154226	0	8.912676e-19	3.57	80
0	-0.905429	-0.424498	0	8.912676e-19	3.58	80
0	-0.90113866	-0.4335309	0	8.912677e-19	3.59	80
0	-0.89675844	-0.44252044	0	8.912676e-19	3.6	80
0	-0.8922884	-0.4514658	0	8.912676e-19	3.61	80
0	-0.88772935	-0.460366	0	8.912679e-19	3.62	80
0	-0.8830814	-0.46922	0	8.912679e-19	3.63	80
0	-0.878345	-0.4780273	0	8.912676e-19	3.64	80
0	-0.873521	-0.48678666	0	8.912676e-19	3.65	80
0	-0.86860955	-0.49549735	0	8.912677e-19	3.66	80
0	-0.863611	-0.50415856	0	8.912676e-19	3.67	80
0	-0.8585265	-0.51276934	0	8.912677e-19	3.68	80
0	-0.8533559	-0.52132875	0	8.912676e-19	3.69	80
0	-0.8481002	-0.52983624	0	8.912678e-19	3.7	80
0	-0.8427593	-0.5382905	0	8.912676e-19	3.71	80
0	-0.83733445	-0.5466911	0	8.912676e-19	3.72	80
0	-0.83182573	-0.5550369	0	8.912676e-19	3.73	80
0	-0.8262339	-0.5633273	0	8.912676e-19	3.74	80
0	-0.8205593	-0.57156134	0	8.912676e-19	3.75	80
0	-0.8148029	-0.57973826	0	8.912676e-19	3.76	80
0	-0.80896485	-0.58785707	0	8.912676e-19	3.77	80
0	-0.8030458	-0.5959172	0	8.912676e-19	3.78	80
0	-0.79704666	-0.6039177	0	8.912676e-19	3.79	80
0	-0.7909677	-0.6118579	0	8.912676e-19	3.8	80
0	-0.7848098	-0.61973685	0	8.912677e-19	3.81	80
0	-0.7785732	-0.6275539	0	8.912677e-19	3.82	80
0	-0.77225894	-0.6353081	0	8.912678e-19	3.83	80
0	-0.76586723	-0.6429988	0	8.912676e-19	3.84	80
0	-0.7593991	-0.65062517	0	8.912678e-19	3.85	80
0	-0.752855	-0.65818644	0	8.912676e-19	3.86	80
0	-0.74623567	-0.665682	0	8.912677e-19	3.87	80
0	-0.73954153	-0.67311096	0	8.912676e-19	3.88	80
0	-0.7327736	-0.68047255	0	8.912676e-19	3.89	80
0	-0.7259323	-0.68776625	0	8.912677e-19	3.9	80
0	-0.71901846	-0.69499093	0	8.912675e-19	3.91	80
0	-0.7120327	-0.7021463	0	8.912676e-19	3.92	80
0	-0.70497584	-0.70923144	0	8.912676e-19	3.93	80
0	-0.6978484	-0.7162456	0	8.912676e-19	3.94	80
0	-0.690651	-0.7231881	0	8.912676e-19	3.95	80
0	-0.6833848	-0.7300584	0	8.912676e-19	3.96	80
0	-0.67605025	-0.7368557	0	8.912677e-19	3.97	80
0	-0.6686478	-0.7435791	0	8.912676e-19	3.98	80
0	-0.6611789	-0.75022835	0	8.912676e-19	3.99	80
0	-0.65364367	-0.75680244	0	8.912675e-19	4	80
0	-0.646043	-0.763301	0	8.912675e-19	4.01	80
0	-0.6383779	-0.7697232	0	8.912677e-19	4.02	80
0	-0.6306488	-0.77606845	0	8.912676e-19	4.03	80
0	-0.6228567	-0.782336	0	8.912676e-19	4.04	80
0	-0.61500245	-0.78852534	0	8.912676e-19	4.05	80
0	-0.6070865	-0.7946358	0	8.912676e-19	4.06	80
0	-0.59910995	-0.8006668	0	8.912676e-19	4.07	80
0	-0.5910735	-0.80661774	0	8.912675e-19	4.08	80
0	-0.58297783	-0.8124881	0	8.912676e-19	4.09	80
0	-0.574824	-0.81827706	0	8.912676e-19	4.1	80
0	-0.5666126	-0.82398444	0	8.912677e-19	4.11	80
0	-0.5583446	-0.82960916	0	8.912675e-19	4.12	80
0	-0.55002075	-0.83515114	0	8.912677e-19	4.13	80
0	-0.5416418	-0.8406094	0	8.912676e-19	4.14	80
0	-0.5332088	-0.8459838	0	8.912677e-19	4.15	80
0	-0.52472234	-0.85127336	0	8.912674e-19	4.16	80
0	-0.5161835	-0.856478	0	8.912676e-19	4.17	80
0	-0.50759315	-0.8615968	0	8.912676e-19	4.18	80
0	-0.49895203	-0.8666298	0	8.912677e-19	4.19	80
0	-0.4902608	-0.87157583	0	8.912676e-19	4.2	80
0	-0.48152068	-0.8764347	0	8.912676e-19	4.21	80
0	-0.47273245	-0.88120604	0	8.912676e-19	4.22	80
0	-0.4638969	-0.88588923	0	8.912676e-19	4.23	80
0	-0.455015	-0.8904837	0	8.912676e-19	4.24	80
0	-0.44608745	-0.8949894	0	8.912675e-19	4.25	80
0	-0.43711543	-0.89940536	0	8.912676e-19	4.26	80
0	-0.42809966	-0.90373147	0	8.912676e-19	4.27	80
0	-0.41904113	-0.9079672	0	8.912675e-19	4.28	80
0	-0.40994063	-0.91211236	0	8.912677e-19	4.29	80
0	-0.40079919	-0.916166	0	8.912676e-19	4.3	80
0	-0.39161763	-0.9201279	0	8.912675e-19	4.31	80
0	-0.38239688	-0.9239981	0	8.912676e-19	4.32	80
0	-0.37313798	-0.927776	0	8.912675e-19	4.33	80
0	-0.3638417	-0.93146074	0	8.912675e-19	4.34	80
0	-0.354509	-0.9350526	0	8.912674e-19	4.35	80
0	-0.34514102	-0.9385509	0	8.912676e-19	4.36	80
0	-0.33573833	-0.94195527	0	8.912674e-19	4.37	80
0	-0.32630214	-0.94526565	0	8.912674e-19	4.38	80
0	-0.31683338	-0.9484812	0	8.912674e-19	4.39	80
0	-0.30733287	-0.95160216	0	8.912675e-19	4.4	80
0	-0.2978017	-0.9546278	0	8.912676e-19	4.41	80
0	-0.2882406	-0.95755804	0	8.912675e-19	4.42	80
0	-0.27865082	-0.9603927	0	8.912677e-19	4.43	80
0	-0.26903307	-0.96313095	0	8.912676e-19	4.44	80
0	-0.25938854	-0.9657731	0	8.912676e-19	4.45	80
0	-0.24971798	-0.96831864	0	8.912676e-19	4.46	80
0	-0.24002247	-0.9707674	0	8.912676e-19	4.47	80
0	-0.23030296	-0.973119	0	8.912676e-19	4.48	80
0	-0.22056042	-0.9753734	0	8.912676e-19	4.49	80
0	-0.2107958	-0.97753006	0	8.912676e-19	4.5	80
0	-0.20101014	-0.9795892	0	8.912675e-19	4.51	80
0	-0.19120435	-0.9815503	0	8.912676e-19	4.52	80
0	-0.18137945	-0.9834132	0	8.912676e-19	4.53	80
0	-0.1715364	-0.9851777	0	8.912677e-19	4.54	80
0	-0.16167621	-0.9868439	0	8.912675e-19	4.55	80
0	-0.15179987	-0.9884113	0	8.912676e-19	4.56	80
0	-0.14190833	-0.9898799	0	8.912676e-19	4.57	80
0	-0.13200258	-0.99124944	0	8.912674e-19	4.58	80
0	-0.122083664	-0.9925197	0	8.912674e-19	4.59	80
0	-0.11215253	-0.9936911	0	8.912676e-19	4.6	80
0	-0.10221018	-0.9947627	0	8.912675e-19	4.61	80
0	-0.0922576	-0.99573517	0	8.912674e-19	4.62	80
0	-0.0822958	-0.99660796	0	8.912674e-19	4.63	80
0	-0.07232577	-0.997381	0	8.912674e-19	4.64	80
0	-0.06234852	-0.99805444	0	8.912676e-19	4.65	80
0	-0.052365016	-0.9986279	0	8.912675e-19	4.66	80
0	-0.04237629	-0.9991017	0	8.912674e-19	4.67	80
0	-0.032383315	-0.99947554	0	8.912675e-19	4.68	80
0	-0.022387112	-0.9997494	0	8.912677e-19	4.69	80
0	-0.012388664	-0.99992335	0	8.912677e-19	4.7	80
0	-0.002388978	-0.9999971	0	8.912674e-19	4.71	80
0	0.007610945	-0.99997103	0	8.912675e-19	4.72	80
0	0.017610108	-0.99984497	0	8.912676e-19	4.73	80
0	0.027607517	-0.999619	0	8.912677e-19	4.74	80
0	0.037602153	-0.99929273	0	8.912676e-19	4.75	80
0	0.047593042	-0.99886686	0	8.912675e-19	4.76	80
0	0.057579156	-0.9983409	0	8.912675e-19	4.77	80
0	0.067559525	-0.9977152	0	8.912674e-19	4.78	80
0	0.07753312	-0.9969899	0	8.912675e-19	4.79	80
0	0.08749899	-0.99616456	0	8.912675e-19	4.8	80
0	0.09745609	-0.99523985	0	8.912676e-19	4.81	80
0	0.10740345	-0.9942155	0	8.912676e-19	4.82	80
0	0.117340066	-0.9930918	0	8.912675e-19	4.83	80
0	0.12726496	-0.9918687	0	8.912676e-19	4.84	80
0	0.13717712	-0.9905466	0	8.912676e-19	4.85	80
0	0.14707556	-0.9891252	0	8.912675e-19	4.86	80
0	0.15695927	-0.98760515	0	8.912676e-19	4.87	80
0	0.16682732	-0.9859862	0	8.912675e-19	4.88	80
0	0.1766787	-0.98426867	0	8.912675e-19	4.89	80
0	0.18651238	-0.9824526	0	8.912676e-19	4.9	80
0	0.19632743	-0.9805385	0	8.912676e-19	4.91	80
0	0.20612283	-0.9785263	0	8.912677e-19	4.92	80
0	0.2158976	-0.976416	0	8.912674e-19	4.93	80
0	0.22565083	-0.9742085	0	8.912677e-19	4.94	80
0	0.23538142	-0.9719031	0	8.912675e-19	4.95	80
0	0.24508853	-0.9695007	0	8.912676e-19	4.96	80
0	0.25477114	-0.9670013	0	8.912676e-19	4.97	80
0	0.26442823	-0.96440536	0	8.912674e-19	4.98	80
0	0.2740589	-0.96171296	0	8.912675e-19	4.99	80
0	0.2836622	-0.95892423	0	8.912675e-19	5	80
0	0.29323712	-0.9560399	0	8.912677e-19	5.01	80
0	0.30278268	-0.95305985	0	8.912677e-19	5.02	80
0	0.31229794	-0.94998413	0	8.912675e-19	5.03	80
