# t (s)	mx ()	my ()	mz ()	E_total (J)	E_Zeeman (J)	Angle (rad)	Roundness ()	Size (nm)	Cell_size (m)	Volume (m^3)
0	0.96788275	0.22081535	0	6.027211e-19	-3.086249e-19	0.22089323	0.97	100	1e-09	3.886e-23
0	0.96220547	0.24431814	0	6.026874e-19	-3.08621e-19	0.24543692	0.97	100	1e-09	3.886e-23
0	0.95601654	0.26746562	0	6.0265536e-19	-3.0861752e-19	0.2699806	0.97	100	1e-09	3.886e-23
0	0.94929075	0.29039428	0	6.026255e-19	-3.0861413e-19	0.2945243	0.97	100	1e-09	3.886e-23
0	0.942114	0.31285885	0	6.025988e-19	-3.0861113e-19	0.319068	0.97	100	1e-09	3.886e-23
0	0.9343386	0.33533654	0	6.0257626e-19	-3.086082e-19	0.3436117	0.97	100	1e-09	3.886e-23
0	0.9260232	0.35763574	0	6.025579e-19	-3.0860568e-19	0.3681554	0.97	100	1e-09	3.886e-23
0	0.9170864	0.3799504	0	6.025442e-19	-3.0860377e-19	0.3926991	0.97	100	1e-09	3.886e-23
0	0.9075217	0.40224102	0	6.025354e-19	-3.0860126e-19	0.41724277	0.97	100	1e-09	3.886e-23
0	0.8974452	0.42424154	0	6.0253175e-19	-3.0860043e-19	0.44178647	0.97	100	1e-09	3.886e-23
0	0.88682294	0.4460152	0	6.0253314e-19	-3.0859976e-19	0.46633017	0.97	100	1e-09	3.886e-23
0	0.8756588	0.46755064	0	6.0253893e-19	-3.0859935e-19	0.49087384	0.97	100	1e-09	3.886e-23
0	0.8639564	0.48882627	0	6.025487e-19	-3.0859774e-19	0.5154175	0.97	100	1e-09	3.886e-23
0	0.8517818	0.50974697	0	6.0256194e-19	-3.0859813e-19	0.5399612	0.97	100	1e-09	3.886e-23
0	0.8389502	0.5306137	0	6.0257797e-19	-3.086004e-19	0.5645049	0.97	100	1e-09	3.886e-23
0	0.82598	0.5505763	0	6.025955e-19	-3.0859847e-19	0.5890486	0.97	100	1e-09	3.886e-23
0	0.81223965	0.57065696	0	6.0261426e-19	-3.0859932e-19	0.6135923	0.97	100	1e-09	3.886e-23
0	0.79794544	0.59048396	0	6.02633e-19	-3.0860025e-19	0.638136	0.97	100	1e-09	3.886e-23
0	0.78309983	0.61004037	0	6.026508e-19	-3.0860123e-19	0.6626797	0.97	100	1e-09	3.886e-23
0	0.76769876	0.62931776	0	6.02667e-19	-3.0860253e-19	0.6872234	0.97	100	1e-09	3.886e-23
0	0.7519363	0.6480774	0	6.0268043e-19	-3.0860416e-19	0.7117671	0.97	100	1e-09	3.886e-23
0	0.7357033	0.6664543	0	6.0269046e-19	-3.0860545e-19	0.7363108	0.97	100	1e-09	3.886e-23
0	0.71904594	0.68440443	0	6.026969e-19	-3.0860793e-19	0.7608545	0.97	100	1e-09	3.886e-23
0	0.701945	0.70193344	0	6.0269925e-19	-3.0860803e-19	0.7853982	0.97	100	1e-09	3.886e-23
0	0.99278975	3.0451703e-09	0	6.0198674e-19	-3.0800308e-19	0	0.96	100	1e-09	3.878e-23
0	0.99248993	0.024305334	0	6.019865e-19	-3.0800236e-19	0.024543693	0.96	100	1e-09	3.878e-23
0	0.9915967	0.048590876	0	6.0198695e-19	-3.080021e-19	0.049087387	0.96	100	1e-09	3.878e-23
0	0.9901068	0.07284433	0	6.0198736e-19	-3.08001e-19	0.07363108	0.96	100	1e-09	3.878e-23
0	0.9880245	0.09703964	0	6.019889e-19	-3.0799962e-19	0.09817477	0.96	100	1e-09	3.878e-23
0	0.9853475	0.12117027	0	6.019916e-19	-3.0799693e-19	0.12271846	0.96	100	1e-09	3.878e-23
0	0.9820856	0.14521524	0	6.0199615e-19	-3.0799488e-19	0.14726216	0.96	100	1e-09	3.878e-23
0	0.97824365	0.16913646	0	6.0200297e-19	-3.0799308e-19	0.17180584	0.96	100	1e-09	3.878e-23
0	0.9738209	0.19293097	0	6.020131e-19	-3.079902e-19	0.19634955	0.96	100	1e-09	3.878e-23
0	0.968817	0.21662459	0	6.020274e-19	-3.0798754e-19	0.22089323	0.96	100	1e-09	3.878e-23
0	0.96336967	0.23965617	0	6.0204547e-19	-3.0798465e-19	0.24543692	0.96	100	1e-09	3.878e-23
0	0.9573372	0.2626946	0	6.020689e-19	-3.079823e-19	0.2699806	0.96	100	1e-09	3.878e-23
0	0.95077425	0.2855162	0	6.0209753e-19	-3.0797997e-19	0.2945243	0.96	100	1e-09	3.878e-23
0	0.9436374	0.30826947	0	6.0213217e-19	-3.0797793e-19	0.319068	0.96	100	1e-09	3.878e-23
0	0.93596226	0.3308306	0	6.021722e-19	-3.0797625e-19	0.3436117	0.96	100	1e-09	3.878e-23
0	0.92778677	0.3531026	0	6.0221794e-19	-3.0797467e-19	0.3681554	0.96	100	1e-09	3.878e-23
0	0.91912544	0.3750683	0	6.022692e-19	-3.0797325e-19	0.3926991	0.96	100	1e-09	3.878e-23
0	0.9098688	0.39699787	0	6.023259e-19	-3.0797245e-19	0.41724277	0.96	100	1e-09	3.878e-23
0	0.90012485	0.4186259	0	6.023869e-19	-3.0797175e-19	0.44178647	0.96	100	1e-09	3.878e-23
0	0.88976216	0.44022912	0	6.024521e-19	-3.0797193e-19	0.46633017	0.96	100	1e-09	3.878e-23
0	0.87881994	0.46169522	0	6.025202e-19	-3.0797263e-19	0.49087384	0.96	100	1e-09	3.878e-23
0	0.86729467	0.48300892	0	6.025903e-19	-3.07974e-19	0.5154175	0.96	100	1e-09	3.878e-23
0	0.85512346	0.50425607	0	6.02661e-19	-3.0797625e-19	0.5399612	0.96	100	1e-09	3.878e-23
0	0.8423452	0.5253369	0	6.027313e-19	-3.0797907e-19	0.5645049	0.96	100	1e-09	3.878e-23
0	0.82897973	0.54619724	0	6.0279965e-19	-3.0798222e-19	0.5890486	0.96	100	1e-09	3.878e-23
0	0.815068	0.56676084	0	6.028645e-19	-3.0798542e-19	0.6135923	0.96	100	1e-09	3.878e-23
0	0.80100435	0.58648086	0	6.0292394e-19	-3.079873e-19	0.638136	0.96	100	1e-09	3.878e-23
