# t (s)	mx ()	my ()	mz ()	E_total (J)	E_Zeeman (J)	Angle (rad)	Roundness ()	Size (nm)
0	0.99491733	-2.0206521e-08	0	7.772993e-19	-2.145838e-20	0	0.48	100
0	0.69659597	0.6965712	0	7.724327e-19	-2.1247024e-20	0.7853982	0.48	100
0	0.995299	-1.7235799e-08	0	7.7789176e-19	-2.1084417e-20	0	0.47	100
0	0.69348603	0.6934519	0	7.598955e-19	-2.0775425e-20	0.7853982	0.47	100
0	0.9957272	-2.330933e-08	0	7.8245656e-19	-2.0902303e-20	0	0.46	100
0	0.69125754	0.69122714	0	7.5352204e-19	-2.052103e-20	0.7853982	0.46	100
0	0.9957351	-1.6791283e-08	0	7.76369e-19	-2.0520109e-20	0	0.45	100
0	0.6891182	0.6890868	0	7.414384e-19	-2.0083283e-20	0.7853982	0.45	100
0	0.9956233	-1.682929e-08	0	7.7247006e-19	-2.0390366e-20	0	0.44	100
0	0.6883575	0.68833363	0	7.3590976e-19	-1.9936617e-20	0.7853982	0.44	100
0	0.9957332	-2.2164143e-08	0	7.679229e-19	-2.0010257e-20	0	0.43	100
0	0.6859595	0.68592733	0	7.234636e-19	-1.9494535e-20	0.7853982	0.43	100
0	0.9960043	-1.6330441e-08	0	7.690886e-19	-1.9760724e-20	0	0.42	100
0	0.68344986	0.68342155	0	7.1459854e-19	-1.917584e-20	0.7853982	0.42	100
0	0.996671	-2.3720693e-08	0	7.6514475e-19	-1.9072299e-20	0	0.41	100
0	0.67790705	0.67788607	0	6.875221e-19	-1.8345501e-20	0.7853982	0.41	100
0	0.9967234	-1.8546489e-08	0	7.6415963e-19	-1.894572e-20	0	0.4	100
0	0.6768547	0.6768332	0	6.830279e-19	-1.8194497e-20	0.7853982	0.4	100
0	0.99678254	-2.3319618e-08	0	7.6140817e-19	-1.8691665e-20	0	0.39	100
0	0.6748564	0.6748371	0	6.734278e-19	-1.7896489e-20	0.7853982	0.39	100
0	0.99678624	-2.1786413e-08	0	7.5277825e-19	-1.8181381e-20	0	0.38	100
0	0.67167914	0.67165786	0	6.5269384e-19	-1.7325862e-20	0.7853982	0.38	100
0	0.9970699	-3.0253176e-08	0	7.564637e-19	-1.8058931e-20	0	0.37	100
0	0.66921955	0.6692015	0	6.4701695e-19	-1.7141315e-20	0.7853982	0.37	100
0	0.99778825	-1.5480706e-08	0	7.642034e-19	-1.7624933e-20	0	0.36	100
0	0.6623341	0.66232216	0	6.2649197e-19	-1.6545399e-20	0.7853982	0.36	100
0	0.9977087	-2.4089347e-08	0	7.5465414e-19	-1.7240407e-20	0	0.35	100
0	0.6615298	0.6615169	0	6.1172545e-19	-1.616605e-20	0.7853982	0.35	100
0	0.99771786	-3.2982737e-08	0	7.508942e-19	-1.6985152e-20	0	0.34	100
0	0.6599078	0.65989494	0	6.016794e-19	-1.5887501e-20	0.7853982	0.34	100
0	0.9979293	-3.0586335e-08	0	7.4976013e-19	-1.6605546e-20	0	0.33	100
0	0.6558288	0.6558178	0	5.8694555e-19	-1.543317e-20	0.7853982	0.33	100
0	0.99809575	-2.1654166e-08	0	7.4527634e-19	-1.6225044e-20	0	0.32	100
0	0.65371865	0.65370923	0	5.7245536e-19	-1.5028528e-20	0.7853982	0.32	100
0	0.99864006	-2.2051276e-08	0	7.5010377e-19	-1.5786503e-20	0	0.31	100
0	0.64694554	0.64693993	0	5.4931364e-19	-1.4462978e-20	0.7853982	0.31	100
0	0.998641	-2.188669e-08	0	7.366794e-19	-1.5275213e-20	0	0.3	100
0	0.6470026	0.6469959	0	5.37088e-19	-1.3995765e-20	0.7853982	0.3	100
0	0.99862486	-2.439613e-08	0	7.2529735e-19	-1.4891495e-20	0	0.29	100
0	0.6468835	0.64687645	0	5.247514e-19	-1.3641892e-20	0.7853982	0.29	100
0	0.9987281	-2.146996e-08	0	7.1933234e-19	-1.4381687e-20	0	0.28	100
0	0.6431352	0.6431292	0	5.046383e-19	-1.3097177e-20	0.7853982	0.28	100
0	0.9991286	-1.9554287e-08	0	7.201617e-19	-1.3875898e-20	0	0.27	100
0	0.6360931	0.6360895	0	4.793121e-19	-1.24932125e-20	0.7853982	0.27	100
0	0.9992613	-1.3227794e-08	0	7.185548e-19	-1.3557978e-20	0	0.26	100
0	0.6332587	0.6332557	0	4.6482e-19	-1.2150972e-20	0.7853982	0.26	100
0	0.99923253	-1.0636838e-08	0	7.1329433e-19	-1.3301784e-20	0	0.25	100
0	0.63309515	0.6330915	0	4.566454e-19	-1.1918621e-20	0.7853982	0.25	100
