# t (s)	mx ()	my ()	mz ()	E_total (J)	E_Zeeman (J)	Angle (rad)	Roundness ()	Size (nm)
0	0.9972605	-9.830785e-09	0	4.676564e-19	-1.045129e-20	0	0.64	64
0	0.70705503	0.7070549	0	4.831917e-19	-1.0479231e-20	0.7853982	0.64	64
0	0.9973364	-1.2384151e-08	0	4.6671443e-19	-1.0356342e-20	0	0.63	64
0	0.70698726	0.70698684	0	4.814952e-19	-1.0382241e-20	0.7853982	0.63	64
0	0.99735034	-9.298787e-09	0	4.648176e-19	-1.0292656e-20	0	0.62	64
0	0.7069899	0.7069894	0	4.79509e-19	-1.03182905e-20	0.7853982	0.62	64
0	0.99754256	-1.1707847e-08	0	4.6528517e-19	-1.0198877e-20	0	0.61	64
0	0.70686823	0.7068673	0	4.7812306e-19	-1.02205435e-20	0.7853982	0.61	64
0	0.9976483	-1.4401714e-08	0	4.6440923e-19	-1.0120145e-20	0	0.6	64
0	0.706813	0.70681196	0	4.764091e-19	-1.0139777e-20	0.7853982	0.6	64
0	0.99765044	-1.2782626e-08	0	4.6185185e-19	-9.992467e-21	0	0.59	64
0	0.70662224	0.70662117	0	4.7330406e-19	-1.0009129e-20	0.7853982	0.59	64
0	0.9975213	-1.1911916e-08	0	4.575091e-19	-9.895412e-21	0	0.58	64
0	0.70658237	0.7065809	0	4.700338e-19	-9.91263e-21	0.7853982	0.58	64
0	0.99763036	-1.318413e-08	0	4.570213e-19	-9.800722e-21	0	0.57	64
0	0.7063516	0.70635045	0	4.680534e-19	-9.8135e-21	0.7853982	0.57	64
0	0.99778366	-1.3342574e-08	0	4.5633817e-19	-9.7064394e-21	0	0.56	64
0	0.706189	0.7061861	0	4.6567575e-19	-9.715353e-21	0.7853982	0.56	64
0	0.9979236	-1.6993933e-08	0	4.565294e-19	-9.627969e-21	0	0.55	64
0	0.70591897	0.70591736	0	4.6401896e-19	-9.6317815e-21	0.7853982	0.55	64
0	0.9979234	-1.1690838e-08	0	4.5390714e-19	-9.5002315e-21	0	0.54	64
0	0.7055168	0.70551324	0	4.6024205e-19	-9.498571e-21	0.7853982	0.54	64
0	0.99794084	-1.5062925e-08	0	4.5354515e-19	-9.4684634e-21	0	0.53	64
0	0.70539594	0.7053918	0	4.594153e-19	-9.4650166e-21	0.7853982	0.53	64
0	0.9979724	-1.1177469e-08	0	4.50024e-19	-9.309087e-21	0	0.52	64
0	0.70494545	0.7049401	0	4.54484e-19	-9.299452e-21	0.7853982	0.52	64
0	0.99806404	-1.3541967e-08	0	4.472037e-19	-9.150251e-21	0	0.51	64
0	0.70434207	0.70433676	0	4.494266e-19	-9.132118e-21	0.7853982	0.51	64
0	0.9981823	-1.3398869e-08	0	4.466576e-19	-9.03954e-21	0	0.5	64
0	0.7035988	0.7035932	0	4.4588664e-19	-9.0110374e-21	0.7853982	0.5	64
0	0.99822867	-1.2832294e-08	0	4.453523e-19	-8.9441295e-21	0	0.49	64
0	0.7030518	0.70304364	0	4.428121e-19	-8.908567e-21	0.7853982	0.49	64
0	0.998291	-1.28351045e-08	0	4.4440537e-19	-8.848853e-21	0	0.48	64
0	0.70234925	0.7023406	0	4.394987e-19	-8.8043085e-21	0.7853982	0.48	64
0	0.9984428	-1.5103401e-08	0	4.4462545e-19	-8.754347e-21	0	0.47	64
0	0.7015142	0.7015048	0	4.364091e-19	-8.698595e-21	0.7853982	0.47	64
0	0.99852914	-1.3428735e-08	0	4.4147875e-19	-8.579363e-21	0	0.46	64
0	0.70049596	0.7004877	0	4.3001555e-19	-8.511622e-21	0.7853982	0.46	64
0	0.9985446	-1.127672e-08	0	4.3947346e-19	-8.483636e-21	0	0.45	64
0	0.6998599	0.69985193	0	4.263607e-19	-8.40888e-21	0.7853982	0.45	64
0	0.99857676	-1.3741943e-08	0	4.3349424e-19	-8.292181e-21	0	0.44	64
0	0.6995804	0.6995716	0	4.1971286e-19	-8.2155595e-21	0.7853982	0.44	64
0	0.9987684	-1.3202546e-08	0	4.339272e-19	-8.1659294e-21	0	0.43	64
0	0.6979189	0.6979079	0	4.1462625e-19	-8.069701e-21	0.7853982	0.43	64
0	0.9988648	-1.5612537e-08	0	4.340469e-19	-8.08681e-21	0	0.42	64
