# t (s)	mx ()	my ()	mz ()	E_total (J)	E_Zeeman (J)	Angle (rad)	Length (nm)
0	-0.9399081	-0.34138906	0	-1.5033654e-16	-1.51278e-16	3.49	90
0	-0.9364474	-0.35077092	0	-1.5033654e-16	-1.5127803e-16	3.5	90
0	-0.93289304	-0.36011767	0	-1.5033653e-16	-1.5127803e-16	3.51	90
0	-0.92924535	-0.36942846	0	-1.5033653e-16	-1.5127806e-16	3.52	90
0	-0.92550474	-0.3787023	0	-1.5033649e-16	-1.5127805e-16	3.53	90
0	-0.9216715	-0.3879383	0	-1.5033649e-16	-1.5127809e-16	3.54	90
0	-0.91774625	-0.3971355	0	-1.5033645e-16	-1.5127807e-16	3.55	90
0	-0.91372913	-0.40629303	0	-1.5033646e-16	-1.5127809e-16	3.56	90
0	-0.90962064	-0.41540995	0	-1.5033644e-16	-1.5127813e-16	3.57	90
0	-0.9054212	-0.42448524	0	-1.5033644e-16	-1.5127813e-16	3.58	90
0	-0.90113115	-0.43351823	0	-1.5033642e-16	-1.5127814e-16	3.59	90
0	-0.89675105	-0.4425077	0	-1.5033642e-16	-1.5127817e-16	3.6	90
0	-0.8922813	-0.45145312	0	-1.503364e-16	-1.5127817e-16	3.61	90
0	-0.8877222	-0.46035334	0	-1.5033637e-16	-1.5127817e-16	3.62	90
0	-0.8830744	-0.46920758	0	-1.5033638e-16	-1.5127819e-16	3.63	90
0	-0.87833816	-0.4780149	0	-1.5033637e-16	-1.5127822e-16	3.64	90
0	-0.8735142	-0.48677438	0	-1.5033636e-16	-1.5127822e-16	3.65	90
0	-0.8686028	-0.49548522	0	-1.5033633e-16	-1.5127822e-16	3.66	90
0	-0.86360466	-0.50414646	0	-1.503363e-16	-1.5127822e-16	3.67	90
0	-0.85852	-0.51275736	0	-1.5033632e-16	-1.5127824e-16	3.68	90
0	-0.85334957	-0.52131695	0	-1.503363e-16	-1.5127824e-16	3.69	90
0	-0.84809387	-0.5298245	0	-1.503363e-16	-1.5127826e-16	3.7	90
0	-0.8427532	-0.53827906	0	-1.5033625e-16	-1.5127826e-16	3.71	90
0	-0.8373283	-0.5466797	0	-1.5033629e-16	-1.5127831e-16	3.72	90
0	-0.83181965	-0.55502576	0	-1.503363e-16	-1.5127832e-16	3.73	90
0	-0.82622784	-0.5633163	0	-1.5033626e-16	-1.5127831e-16	3.74	90
0	-0.82055336	-0.57155055	0	-1.5033625e-16	-1.5127831e-16	3.75	90
0	-0.8147968	-0.5797275	0	-1.5033625e-16	-1.5127832e-16	3.76	90
0	-0.8089587	-0.5878466	0	-1.5033625e-16	-1.5127832e-16	3.77	90
0	-0.8030398	-0.595907	0	-1.5033622e-16	-1.5127831e-16	3.78	90
0	-0.7970405	-0.6039077	0	-1.5033624e-16	-1.5127835e-16	3.79	90
0	-0.7909616	-0.61184806	0	-1.5033622e-16	-1.5127835e-16	3.8	90
0	-0.78480345	-0.61972713	0	-1.5033621e-16	-1.5127835e-16	3.81	90
0	-0.7785669	-0.62754434	0	-1.5033619e-16	-1.5127835e-16	3.82	90
0	-0.77225244	-0.6352987	0	-1.5033619e-16	-1.5127835e-16	3.83	90
0	-0.76586074	-0.64298964	0	-1.5033617e-16	-1.5127835e-16	3.84	90
0	-0.75939256	-0.65061617	0	-1.5033622e-16	-1.512784e-16	3.85	90
0	-0.7528483	-0.65817773	0	-1.503362e-16	-1.5127839e-16	3.86	90
0	-0.7462288	-0.66567343	0	-1.5033619e-16	-1.5127838e-16	3.87	90
0	-0.73953474	-0.67310256	0	-1.5033617e-16	-1.5127836e-16	3.88	90
0	-0.7327665	-0.68046445	0	-1.5033617e-16	-1.5127839e-16	3.89	90
0	-0.7259252	-0.68775815	0	-1.5033617e-16	-1.5127839e-16	3.9	90
0	-0.7190112	-0.6949832	0	-1.5033617e-16	-1.5127839e-16	3.91	90
0	-0.71202534	-0.70213866	0	-1.5033619e-16	-1.512784e-16	3.92	90
0	-0.7049682	-0.70922387	0	-1.503362e-16	-1.512784e-16	3.93	90
0	-0.69784063	-0.7162383	0	-1.5033619e-16	-1.512784e-16	3.94	90
0	-0.6906432	-0.72318095	0	-1.5033617e-16	-1.5127838e-16	3.95	90
0	-0.6833767	-0.73005134	0	-1.503362e-16	-1.512784e-16	3.96	90
0	-0.6760419	-0.7368488	0	-1.5033619e-16	-1.5127839e-16	3.97	90
0	-0.6686395	-0.74357235	0	-1.5033619e-16	-1.5127839e-16	3.98	90
0	-0.66117024	-0.75022167	0	-1.5033617e-16	-1.5127838e-16	3.99	90
0	-0.6536348	-0.75679606	0	-1.5033619e-16	-1.5127839e-16	4	90
0	-0.64603406	-0.7632945	0	-1.5033619e-16	-1.5127839e-16	4.01	90
0	-0.6383686	-0.7697168	0	-1.503362e-16	-1.5127836e-16	4.02	90
0	-0.6306394	-0.7760621	0	-1.5033621e-16	-1.5127835e-16	4.03	90
0	-0.6228472	-0.7823297	0	-1.5033622e-16	-1.5127835e-16	4.04	90
0	-0.61499256	-0.788519	0	-1.5033621e-16	-1.5127835e-16	4.05	90
0	-0.6070765	-0.79462963	0	-1.5033624e-16	-1.5127835e-16	4.06	90
0	-0.59909976	-0.8006607	0	-1.5033622e-16	-1.5127834e-16	4.07	90
0	-0.591063	-0.8066117	0	-1.5033622e-16	-1.5127832e-16	4.08	90
0	-0.5829673	-0.81248206	0	-1.5033626e-16	-1.5127835e-16	4.09	90
0	-0.57481325	-0.8182709	0	-1.5033626e-16	-1.5127832e-16	4.1	90
0	-0.5666016	-0.82397836	0	-1.5033626e-16	-1.5127831e-16	4.11	90
0	-0.5583334	-0.8296031	0	-1.5033626e-16	-1.512783e-16	4.12	90
0	-0.5500094	-0.83514494	0	-1.5033626e-16	-1.5127828e-16	4.13	90
0	-0.5416304	-0.8406033	0	-1.5033629e-16	-1.5127828e-16	4.14	90
0	-0.53319716	-0.8459775	0	-1.503363e-16	-1.5127828e-16	4.15	90
0	-0.5247106	-0.85126716	0	-1.5033632e-16	-1.5127826e-16	4.16	90
0	-0.5161717	-0.85647166	0	-1.503363e-16	-1.5127824e-16	4.17	90
0	-0.5075811	-0.86159045	0	-1.5033632e-16	-1.5127823e-16	4.18	90
0	-0.49893972	-0.8666232	0	-1.5033634e-16	-1.5127823e-16	4.19	90
0	-0.4902486	-0.8715691	0	-1.5033634e-16	-1.5127822e-16	4.2	90
0	-0.4815083	-0.876428	0	-1.5033637e-16	-1.512782e-16	4.21	90
0	-0.47271997	-0.8811992	0	-1.5033638e-16	-1.5127818e-16	4.22	90
0	-0.4638843	-0.88588214	0	-1.5033641e-16	-1.512782e-16	4.23	90
0	-0.45500234	-0.8904767	0	-1.5033642e-16	-1.5127818e-16	4.24	90
0	-0.4460748	-0.8949821	0	-1.5033641e-16	-1.5127815e-16	4.25	90
0	-0.43710276	-0.89939797	0	-1.5033641e-16	-1.5127815e-16	4.26	90
0	-0.42808694	-0.9037239	0	-1.5033644e-16	-1.5127814e-16	4.27	90
0	-0.41902843	-0.90795946	0	-1.5033645e-16	-1.5127813e-16	4.28	90
0	-0.4099279	-0.9121042	0	-1.5033645e-16	-1.5127809e-16	4.29	90
0	-0.40078646	-0.9161578	0	-1.5033645e-16	-1.5127809e-16	4.3	90
0	-0.391605	-0.92011964	0	-1.5033648e-16	-1.5127809e-16	4.31	90
0	-0.38238433	-0.92398953	0	-1.503365e-16	-1.5127805e-16	4.32	90
0	-0.3731254	-0.9277671	0	-1.5033652e-16	-1.5127807e-16	4.33	90
0	-0.36382926	-0.93145174	0	-1.5033652e-16	-1.5127803e-16	4.34	90
0	-0.35449672	-0.9350434	0	-1.5033654e-16	-1.5127803e-16	4.35	90
0	-0.34512872	-0.9385414	0	-1.5033654e-16	-1.5127802e-16	4.36	90
0	-0.33572623	-0.9419457	0	-1.5033656e-16	-1.5127799e-16	4.37	90
0	-0.32629022	-0.9452556	0	-1.5033658e-16	-1.51278e-16	4.38	90
0	-0.31682155	-0.9484711	0	-1.503366e-16	-1.5127799e-16	4.39	90
0	-0.30732122	-0.9515918	0	-1.5033658e-16	-1.5127798e-16	4.4	90
0	-0.29779014	-0.95461726	0	-1.5033662e-16	-1.5127798e-16	4.41	90
0	-0.28822938	-0.9575472	0	-1.5033661e-16	-1.5127794e-16	4.42	90
0	-0.27863976	-0.96038145	0	-1.5033661e-16	-1.5127793e-16	4.43	90
0	-0.26902226	-0.96311975	0	-1.5033665e-16	-1.5127793e-16	4.44	90
0	-0.25937793	-0.96576166	0	-1.5033667e-16	-1.5127793e-16	4.45	90
0	-0.24970764	-0.96830696	0	-1.5033667e-16	-1.5127791e-16	4.46	90
0	-0.24001242	-0.97075546	0	-1.5033667e-16	-1.512779e-16	4.47	90
0	-0.23029318	-0.9731069	0	-1.5033669e-16	-1.512779e-16	4.48	90
0	-0.22055094	-0.97536105	0	-1.503367e-16	-1.5127786e-16	4.49	90
0	-0.2107867	-0.9775177	0	-1.503367e-16	-1.5127786e-16	4.5	90
0	-0.20100135	-0.9795764	0	-1.5033671e-16	-1.5127786e-16	4.51	90
0	-0.19119592	-0.98153734	0	-1.5033673e-16	-1.5127785e-16	4.52	90
0	-0.18137138	-0.9834001	0	-1.5033674e-16	-1.5127785e-16	4.53	90
0	-0.1715287	-0.9851645	0	-1.5033674e-16	-1.5127783e-16	4.54	90
0	-0.1616689	-0.9868305	0	-1.5033675e-16	-1.5127782e-16	4.55	90
0	-0.15179293	-0.9883977	0	-1.5033675e-16	-1.5127782e-16	4.56	90
0	-0.1419018	-0.9898661	0	-1.5033677e-16	-1.5127781e-16	4.57	90
0	-0.13199648	-0.9912355	0	-1.503368e-16	-1.5127781e-16	4.58	90
0	-0.12207797	-0.9925058	0	-1.503368e-16	-1.512778e-16	4.59	90
0	-0.11214727	-0.9936769	0	-1.5033678e-16	-1.5127778e-16	4.6	90
0	-0.102205366	-0.9947486	0	-1.5033678e-16	-1.5127777e-16	4.61	90
0	-0.09225324	-0.9957208	0	-1.5033678e-16	-1.5127777e-16	4.62	90
0	-0.0822919	-0.99659353	0	-1.503368e-16	-1.5127777e-16	4.63	90
0	-0.07232233	-0.99736655	0	-1.5033678e-16	-1.5127777e-16	4.64	90
0	-0.062345527	-0.9980398	0	-1.5033681e-16	-1.5127777e-16	4.65	90
0	-0.052362505	-0.99861324	0	-1.503368e-16	-1.5127776e-16	4.66	90
0	-0.04237425	-0.999087	0	-1.5033681e-16	-1.5127777e-16	4.67	90
0	-0.03238176	-0.99946064	0	-1.5033681e-16	-1.5127774e-16	4.68	90
0	-0.022386031	-0.9997346	0	-1.5033682e-16	-1.5127776e-16	4.69	90
0	-0.012388067	-0.9999084	0	-1.5033681e-16	-1.5127776e-16	4.7	90
0	-0.002388863	-0.9999823	0	-1.5033681e-16	-1.5127776e-16	4.71	90
0	0.0076105786	-0.9999562	0	-1.5033681e-16	-1.5127776e-16	4.72	90
0	0.01760926	-0.99983007	0	-1.5033681e-16	-1.5127776e-16	4.73	90
0	0.027606184	-0.99960405	0	-1.5033681e-16	-1.5127776e-16	4.74	90
0	0.037600346	-0.999278	0	-1.5033681e-16	-1.5127776e-16	4.75	90
0	0.047590747	-0.9988521	0	-1.5033681e-16	-1.5127777e-16	4.76	90
0	0.057576388	-0.9983263	0	-1.5033682e-16	-1.5127777e-16	4.77	90
0	0.06755629	-0.99770063	0	-1.5033681e-16	-1.5127777e-16	4.78	90
0	0.07752943	-0.99697524	0	-1.5033681e-16	-1.5127777e-16	4.79	90
0	0.087494835	-0.99615026	0	-1.503368e-16	-1.5127777e-16	4.8	90
0	0.09745148	-0.9952254	0	-1.5033678e-16	-1.5127777e-16	4.81	90
0	0.10739841	-0.99420136	0	-1.5033677e-16	-1.5127777e-16	4.82	90
0	0.11733458	-0.9930777	0	-1.5033678e-16	-1.512778e-16	4.83	90
0	0.12725905	-0.9918548	0	-1.5033677e-16	-1.512778e-16	4.84	90
0	0.13717079	-0.9905328	0	-1.5033675e-16	-1.512778e-16	4.85	90
0	0.14706883	-0.98911166	0	-1.5033674e-16	-1.512778e-16	4.86	90
0	0.15695214	-0.98759156	0	-1.5033675e-16	-1.5127781e-16	4.87	90
0	0.1668198	-0.9859728	0	-1.5033675e-16	-1.5127781e-16	4.88	90
0	0.17667079	-0.9842554	0	-1.5033674e-16	-1.5127783e-16	4.89	90
0	0.18650413	-0.98243964	0	-1.5033673e-16	-1.5127783e-16	4.9	90
0	0.1963188	-0.98052555	0	-1.5033671e-16	-1.5127786e-16	4.91	90
0	0.20611383	-0.9785135	0	-1.5033671e-16	-1.5127786e-16	4.92	90
0	0.21588832	-0.9764036	0	-1.5033671e-16	-1.5127787e-16	4.93	90
0	0.2256412	-0.974196	0	-1.503367e-16	-1.5127789e-16	4.94	90
0	0.23537153	-0.9718911	0	-1.5033667e-16	-1.5127789e-16	4.95	90
0	0.24507836	-0.9694889	0	-1.5033667e-16	-1.512779e-16	4.96	90
0	0.25476068	-0.9669898	0	-1.5033665e-16	-1.512779e-16	4.97	90
0	0.26441756	-0.9643939	0	-1.5033665e-16	-1.5127791e-16	4.98	90
0	0.27404794	-0.96170175	0	-1.5033665e-16	-1.5127794e-16	4.99	90
0	0.28365096	-0.9589134	0	-1.5033664e-16	-1.5127795e-16	5	90
0	0.2932257	-0.9560291	0	-1.5033661e-16	-1.5127794e-16	5.01	90
0	0.30277106	-0.95304924	0	-1.5033662e-16	-1.5127798e-16	5.02	90
0	0.3122862	-0.94997394	0	-1.503366e-16	-1.5127799e-16	5.03	90
0	0.3217701	-0.9468038	0	-1.5033657e-16	-1.5127798e-16	5.04	90
0	0.33122188	-0.9435389	0	-1.5033657e-16	-1.5127799e-16	5.05	90
0	0.3406405	-0.94017977	0	-1.5033656e-16	-1.51278e-16	5.06	90
0	0.3500251	-0.93672645	0	-1.5033653e-16	-1.5127802e-16	5.07	90
0	0.3593747	-0.93317944	0	-1.5033653e-16	-1.5127805e-16	5.08	90
0	0.36868837	-0.92953914	0	-1.503365e-16	-1.5127803e-16	5.09	90
0	0.37796518	-0.92580605	0	-1.503365e-16	-1.5127807e-16	5.1	90
0	0.38720423	-0.9219802	0	-1.503365e-16	-1.5127809e-16	5.11	90
0	0.39640453	-0.91806215	0	-1.5033648e-16	-1.5127809e-16	5.12	90
0	0.40556523	-0.91405237	0	-1.5033648e-16	-1.512781e-16	5.13	90
0	0.4146854	-0.9099511	0	-1.5033646e-16	-1.5127811e-16	5.14	90
0	0.4237641	-0.9057589	0	-1.5033645e-16	-1.5127813e-16	5.15	90
0	0.43280053	-0.90147614	0	-1.5033642e-16	-1.5127813e-16	5.16	90
0	0.4417935	-0.89710313	0	-1.5033641e-16	-1.5127815e-16	5.17	90
0	0.45074245	-0.8926405	0	-1.5033638e-16	-1.5127815e-16	5.18	90
0	0.45964628	-0.8880885	0	-1.503364e-16	-1.5127818e-16	5.19	90
0	0.46850425	-0.8834477	0	-1.5033637e-16	-1.5127819e-16	5.2	90
0	0.4773152	-0.8787186	0	-1.5033636e-16	-1.5127819e-16	5.21	90
0	0.4860786	-0.87390167	0	-1.5033636e-16	-1.512782e-16	5.22	90
0	0.49479333	-0.8689972	0	-1.5033634e-16	-1.5127823e-16	5.23	90
0	0.50345856	-0.86400586	0	-1.5033634e-16	-1.5127824e-16	5.24	90
0	0.5120735	-0.85892814	0	-1.5033632e-16	-1.5127823e-16	5.25	90
0	0.52063733	-0.85376453	0	-1.503363e-16	-1.5127824e-16	5.26	90
0	0.52914894	-0.84851545	0	-1.503363e-16	-1.5127827e-16	5.27	90
0	0.53760767	-0.84318155	0	-1.5033629e-16	-1.5127826e-16	5.28	90
0	0.54601276	-0.83776337	0	-1.503363e-16	-1.5127831e-16	5.29	90
0	0.55436313	-0.8322614	0	-1.5033628e-16	-1.5127831e-16	5.3	90
0	0.5626581	-0.8266762	0	-1.5033629e-16	-1.5127831e-16	5.31	90
0	0.57089686	-0.8210082	0	-1.5033626e-16	-1.5127831e-16	5.32	90
0	0.5790785	-0.8152581	0	-1.5033624e-16	-1.5127831e-16	5.33	90
0	0.58720225	-0.8094266	0	-1.5033624e-16	-1.5127834e-16	5.34	90
0	0.5952672	-0.8035141	0	-1.5033624e-16	-1.5127835e-16	5.35	90
0	0.6032728	-0.79752123	0	-1.5033622e-16	-1.5127835e-16	5.36	90
0	0.6112179	-0.7914486	0	-1.5033621e-16	-1.5127835e-16	5.37	90
0	0.61910194	-0.78529674	0	-1.5033621e-16	-1.5127835e-16	5.38	90
0	0.6269241	-0.77906644	0	-1.503362e-16	-1.5127836e-16	5.39	90
0	0.6346835	-0.7727581	0	-1.503362e-16	-1.5127836e-16	5.4	90
0	0.6423795	-0.7663726	0	-1.5033619e-16	-1.5127836e-16	5.41	90
0	0.6500113	-0.7599104	0	-1.5033621e-16	-1.5127838e-16	5.42	90
0	0.65757805	-0.75337225	0	-1.503362e-16	-1.5127839e-16	5.43	90
0	0.66507894	-0.7467587	0	-1.503362e-16	-1.512784e-16	5.44	90
0	0.67251337	-0.74007046	0	-1.5033617e-16	-1.5127839e-16	5.45	90
0	0.6798806	-0.7333082	0	-1.5033617e-16	-1.5127839e-16	5.46	90
0	0.6871799	-0.72647274	0	-1.5033619e-16	-1.5127839e-16	5.47	90
0	0.6944104	-0.7195644	0	-1.5033617e-16	-1.512784e-16	5.48	90
0	0.70157146	-0.71258426	0	-1.5033617e-16	-1.512784e-16	5.49	90
0	0.7086623	-0.7055327	0	-1.503362e-16	-1.512784e-16	5.5	90
0	0.7156822	-0.69841075	0	-1.5033619e-16	-1.512784e-16	5.51	90
0	0.72263074	-0.6912189	0	-1.5033616e-16	-1.5127836e-16	5.52	90
0	0.7295069	-0.68395793	0	-1.5033619e-16	-1.512784e-16	5.53	90
0	0.73631006	-0.6766285	0	-1.5033616e-16	-1.5127836e-16	5.54	90
0	0.74303967	-0.6692314	0	-1.503362e-16	-1.512784e-16	5.55	90
0	0.749695	-0.66176736	0	-1.503362e-16	-1.5127838e-16	5.56	90
0	0.75627524	-0.6542373	0	-1.5033619e-16	-1.5127838e-16	5.57	90
0	0.76277983	-0.6466417	0	-1.5033617e-16	-1.5127836e-16	5.58	90
0	0.76920813	-0.63898146	0	-1.5033619e-16	-1.5127836e-16	5.59	90
0	0.77555954	-0.6312573	0	-1.5033621e-16	-1.5127836e-16	5.6	90
0	0.78183347	-0.62346995	0	-1.503362e-16	-1.5127835e-16	5.61	90
0	0.78802913	-0.61562026	0	-1.5033622e-16	-1.5127836e-16	5.62	90
0	0.79414594	-0.60770905	0	-1.5033622e-16	-1.5127835e-16	5.63	90
0	0.80018336	-0.59973717	0	-1.5033624e-16	-1.5127835e-16	5.64	90
0	0.8061407	-0.5917052	0	-1.5033625e-16	-1.5127832e-16	5.65	90
0	0.8120175	-0.5836141	0	-1.5033624e-16	-1.5127832e-16	5.66	90
0	0.81781304	-0.5754646	0	-1.5033624e-16	-1.5127831e-16	5.67	90
0	0.82352686	-0.5672576	0	-1.5033625e-16	-1.5127831e-16	5.68	90
0	0.82915825	-0.55899394	0	-1.5033626e-16	-1.5127828e-16	5.69	90
0	0.83470666	-0.55067426	0	-1.5033628e-16	-1.5127831e-16	5.7	90
0	0.8401717	-0.54229957	0	-1.5033628e-16	-1.5127827e-16	5.71	90
0	0.8455526	-0.5338707	0	-1.5033628e-16	-1.5127826e-16	5.72	90
0	0.85084903	-0.52538836	0	-1.503363e-16	-1.5127826e-16	5.73	90
0	0.8560603	-0.51685363	0	-1.503363e-16	-1.5127824e-16	5.74	90
0	0.861186	-0.5082671	0	-1.5033634e-16	-1.5127826e-16	5.75	90
0	0.8662256	-0.49962974	0	-1.5033636e-16	-1.5127824e-16	5.76	90
0	0.87117845	-0.49094245	0	-1.5033634e-16	-1.512782e-16	5.77	90
0	0.87604433	-0.48220614	0	-1.5033633e-16	-1.5127818e-16	5.78	90
0	0.88082236	-0.4734216	0	-1.5033638e-16	-1.5127819e-16	5.79	90
0	0.88551253	-0.46458966	0	-1.5033638e-16	-1.5127818e-16	5.8	90
0	0.890114	-0.45571133	0	-1.5033641e-16	-1.5127818e-16	5.81	90
0	0.8946266	-0.4467874	0	-1.5033644e-16	-1.5127819e-16	5.82	90
0	0.8990495	-0.43781886	0	-1.5033641e-16	-1.5127817e-16	5.83	90
0	0.90338266	-0.42880654	0	-1.5033645e-16	-1.5127814e-16	5.84	90
0	0.9076255	-0.41975126	0	-1.5033648e-16	-1.5127815e-16	5.85	90
0	0.9117775	-0.41065413	0	-1.5033646e-16	-1.5127813e-16	5.86	90
0	0.9158383	-0.40151593	0	-1.5033648e-16	-1.5127809e-16	5.87	90
0	0.91980755	-0.39233756	0	-1.503365e-16	-1.512781e-16	5.88	90
0	0.92368484	-0.38311997	0	-1.5033652e-16	-1.5127809e-16	5.89	90
0	0.9274697	-0.37386414	0	-1.5033649e-16	-1.5127803e-16	5.9	90
0	0.9311617	-0.36457086	0	-1.5033653e-16	-1.5127805e-16	5.91	90
0	0.9347608	-0.35524115	0	-1.5033656e-16	-1.5127806e-16	5.92	90
0	0.93826634	-0.345876	0	-1.5033654e-16	-1.5127802e-16	5.93	90
0	0.94167805	-0.3364762	0	-1.5033654e-16	-1.5127799e-16	5.94	90
0	0.94499546	-0.3270428	0	-1.5033656e-16	-1.5127797e-16	5.95	90
0	0.9482186	-0.31757674	0	-1.503366e-16	-1.5127799e-16	5.96	90
0	0.95134676	-0.30807886	0	-1.5033662e-16	-1.5127799e-16	5.97	90
0	0.9543798	-0.29855022	0	-1.5033661e-16	-1.5127795e-16	5.98	90
0	0.9573174	-0.28899178	0	-1.5033661e-16	-1.5127794e-16	5.99	90
0	0.9601593	-0.2794044	0	-1.5033665e-16	-1.5127795e-16	6	90
0	0.96290517	-0.26978913	0	-1.5033665e-16	-1.5127791e-16	6.01	90
0	0.9655549	-0.2601469	0	-1.5033666e-16	-1.512779e-16	6.02	90
0	0.9681078	-0.25047866	0	-1.5033667e-16	-1.5127791e-16	6.03	90
0	0.970564	-0.24078536	0	-1.5033665e-16	-1.5127787e-16	6.04	90
0	0.9729232	-0.23106802	0	-1.503367e-16	-1.512779e-16	6.05	90
0	0.97518504	-0.22132759	0	-1.503367e-16	-1.5127787e-16	6.06	90
0	0.97734946	-0.21156502	0	-1.5033669e-16	-1.5127783e-16	6.07	90
0	0.97941613	-0.20178136	0	-1.5033674e-16	-1.5127787e-16	6.08	90
0	0.98138475	-0.19197746	0	-1.5033675e-16	-1.5127786e-16	6.09	90
0	0.9832554	-0.18215439	0	-1.5033673e-16	-1.5127785e-16	6.1	90
0	0.9850276	-0.17231315	0	-1.5033675e-16	-1.5127783e-16	6.11	90
0	0.98670137	-0.16245465	0	-1.5033674e-16	-1.5127781e-16	6.12	90
0	0.9882764	-0.15257996	0	-1.5033675e-16	-1.5127782e-16	6.13	90
0	0.98975277	-0.14269	0	-1.5033678e-16	-1.5127782e-16	6.14	90
0	0.99113	-0.1327858	0	-1.5033677e-16	-1.5127781e-16	6.15	90
0	0.9924082	-0.12286827	0	-1.503368e-16	-1.5127781e-16	6.16	90
0	0.9935872	-0.11293849	0	-1.503368e-16	-1.512778e-16	6.17	90
0	0.99466693	-0.10299745	0	-1.5033682e-16	-1.512778e-16	6.18	90
0	0.995647	-0.093046114	0	-1.5033681e-16	-1.5127778e-16	6.19	90
0	0.9965276	-0.08308546	0	-1.503368e-16	-1.5127777e-16	6.2	90
0	0.99730855	-0.07311651	0	-1.5033681e-16	-1.5127778e-16	6.21	90
0	0.9979899	-0.06314025	0	-1.5033681e-16	-1.5127776e-16	6.22	90
0	0.9985713	-0.053157687	0	-1.503368e-16	-1.5127774e-16	6.23	90
0	0.99905294	-0.043169815	0	-1.5033682e-16	-1.5127777e-16	6.24	90
0	0.9994346	-0.03317762	0	-1.5033682e-16	-1.5127777e-16	6.25	90
0	0.99971646	-0.02318211	0	-1.503368e-16	-1.5127774e-16	6.26	90
0	0.99989825	-0.013184288	0	-1.5033681e-16	-1.5127773e-16	6.27	90
0	0.9999801	-0.003185148	0	-1.5033683e-16	-1.5127777e-16	6.28	90
0	0.99998105	-2.4672516e-11	0	-1.4252298e-16	-1.4343727e-16	0	80
0	0.999931	0.00999862	0	-1.42523e-16	-1.4343729e-16	0.01	80
0	0.99978113	0.019996243	0	-1.42523e-16	-1.4343729e-16	0.02	80
0	0.9995312	0.029991873	0	-1.42523e-16	-1.4343729e-16	0.03	80
0	0.9991814	0.0399845	0	-1.4252298e-16	-1.4343729e-16	0.04	80
0	0.9987316	0.049973153	0	-1.4252297e-16	-1.4343729e-16	0.05	80
0	0.9981822	0.05995681	0	-1.4252297e-16	-1.434373e-16	0.06	80
0	0.9975328	0.06993449	0	-1.4252295e-16	-1.4343731e-16	0.07	80
0	0.99678373	0.07990519	0	-1.4252292e-16	-1.434373e-16	0.08	80
0	0.99593496	0.089867905	0	-1.4252294e-16	-1.4343733e-16	0.09	80
0	0.9949868	0.099821664	0	-1.4252292e-16	-1.4343735e-16	0.1	80
0	0.993939	0.109765455	0	-1.425229e-16	-1.4343735e-16	0.11	80
0	0.9927918	0.11969829	0	-1.4252286e-16	-1.4343734e-16	0.12	80
0	0.99154556	0.12961921	0	-1.4252286e-16	-1.4343738e-16	0.13	80
0	0.99020004	0.13952719	0	-1.4252285e-16	-1.4343742e-16	0.14	80
0	0.9887555	0.14942117	0	-1.4252282e-16	-1.4343742e-16	0.15	80
0	0.9872122	0.15930031	0	-1.4252281e-16	-1.4343745e-16	0.16	80
0	0.98557013	0.16916351	0	-1.4252281e-16	-1.4343747e-16	0.17	80
0	0.98382956	0.17900987	0	-1.4252277e-16	-1.434375e-16	0.18	80
0	0.9819906	0.18883832	0	-1.4252273e-16	-1.4343751e-16	0.19	80
0	0.9800534	0.19864798	0	-1.425227e-16	-1.4343751e-16	0.2	80
0	0.9780183	0.20843777	0	-1.425227e-16	-1.4343758e-16	0.21	80
0	0.97588533	0.21820675	0	-1.4252266e-16	-1.434376e-16	0.22	80
0	0.97365487	0.22795391	0	-1.4252262e-16	-1.4343763e-16	0.23	80
0	0.971327	0.23767842	0	-1.425226e-16	-1.4343764e-16	0.24	80
0	0.9689021	0.24737912	0	-1.4252256e-16	-1.4343767e-16	0.25	80
0	0.96638006	0.25705516	0	-1.4252252e-16	-1.434377e-16	0.26	80
0	0.9637617	0.26670548	0	-1.4252248e-16	-1.4343771e-16	0.27	80
0	0.9610468	0.27632925	0	-1.4252248e-16	-1.4343778e-16	0.28	80
0	0.95823586	0.28592545	0	-1.4252244e-16	-1.434378e-16	0.29	80
0	0.95532906	0.29549298	0	-1.425224e-16	-1.4343783e-16	0.3	80
0	0.95232666	0.30503106	0	-1.4252237e-16	-1.4343787e-16	0.31	80
0	0.9492292	0.31453866	0	-1.4252232e-16	-1.4343788e-16	0.32	80
0	0.94603676	0.32401496	0	-1.4252229e-16	-1.4343792e-16	0.33	80
0	0.9427496	0.33345878	0	-1.4252227e-16	-1.4343796e-16	0.34	80
0	0.9393683	0.34286934	0	-1.4252224e-16	-1.43438e-16	0.35	80
0	0.9358929	0.35224566	0	-1.4252217e-16	-1.43438e-16	0.36	80
0	0.93232405	0.36158684	0	-1.4252215e-16	-1.4343805e-16	0.37	80
0	0.92866176	0.3708919	0	-1.4252213e-16	-1.434381e-16	0.38	80
0	0.92490673	0.3801599	0	-1.4252208e-16	-1.4343813e-16	0.39	80
0	0.92105913	0.38938978	0	-1.4252204e-16	-1.4343817e-16	0.4	80
0	0.9171195	0.39858094	0	-1.4252202e-16	-1.4343821e-16	0.41	80
0	0.9130882	0.40773228	0	-1.4252196e-16	-1.4343824e-16	0.42	80
0	0.90896535	0.41684282	0	-1.4252194e-16	-1.4343828e-16	0.43	80
0	0.9047517	0.4259117	0	-1.4252192e-16	-1.4343833e-16	0.44	80
