# t (s)	mx ()	my ()	mz ()	E_total (J)	E_Zeeman (J)	Angle (rad)	Length (nm)
0	-0.8011396	0.5984524	0	-1.10047937e-16	-1.1087834e-16	2.5	50
0	-0.85688496	0.5154752	0	-1.1004812e-16	-1.1087815e-16	2.6	50
0	-0.90406543	0.42734972	0	-1.10048373e-16	-1.108779e-16	2.7	50
0	-0.9422104	0.33495808	0	-1.1004865e-16	-1.1087763e-16	2.8	50
0	-0.97094005	0.23922384	0	-1.10048896e-16	-1.1087738e-16	2.9	50
0	-0.98996925	0.1411032	0	-1.10049055e-16	-1.1087716e-16	3	50
0	-0.9991092	0.041575443	0	-1.1004919e-16	-1.1087709e-16	3.1	50
0	-0.998269	-0.05836686	0	-1.1004916e-16	-1.1087709e-16	3.2	50
0	-0.9874574	-0.15772717	0	-1.10049055e-16	-1.10877215e-16	3.3	50
0	-0.9667812	-0.25551453	0	-1.10048856e-16	-1.1087742e-16	3.4	50
0	-0.93644565	-0.35075283	0	-1.100486e-16	-1.1087768e-16	3.5	50
0	-0.89675236	-0.4424907	0	-1.1004833e-16	-1.1087794e-16	3.6	50
0	-0.84809643	-0.5298109	0	-1.10048076e-16	-1.1087817e-16	3.7	50
0	-0.7909633	-0.6118393	0	-1.10047904e-16	-1.1087835e-16	3.8	50
0	-0.7259239	-0.6877545	0	-1.1004782e-16	-1.10878426e-16	3.9	50
0	-0.65362877	-0.7567963	0	-1.1004786e-16	-1.1087841e-16	4	50
0	-0.5748022	-0.8182734	0	-1.1004798e-16	-1.1087829e-16	4.1	50
0	-0.49023318	-0.8715715	0	-1.1004819e-16	-1.10878075e-16	4.2	50
0	-0.40076864	-0.9161578	0	-1.1004845e-16	-1.1087782e-16	4.3	50
0	-0.30730364	-0.9515884	0	-1.1004871e-16	-1.1087754e-16	4.4	50
0	-0.21077242	-0.97751033	0	-1.10048956e-16	-1.1087731e-16	4.5	50
0	-0.11213889	-0.9936667	0	-1.1004912e-16	-1.10877155e-16	4.6	50
0	-0.0123871025	-0.9998969	0	-1.1004919e-16	-1.1087708e-16	4.7	50
0	0.0874882	-0.99613965	0	-1.1004915e-16	-1.1087712e-16	4.8	50
0	0.18649112	-0.98243165	0	-1.10049e-16	-1.1087727e-16	4.9	50
0	0.28363398	-0.958909	0	-1.10048784e-16	-1.1087749e-16	5	50
0	0.3779471	-0.9258053	0	-1.10048526e-16	-1.1087776e-16	5.1	50
0	0.46848804	-0.88344955	0	-1.10048234e-16	-1.10878e-16	5.2	50
0	0.55435085	-0.83226395	0	-1.1004802e-16	-1.1087824e-16	5.3	50
0	0.6346764	-0.77275914	0	-1.10047864e-16	-1.1087838e-16	5.4	50
0	0.7086599	-0.7055303	0	-1.10047824e-16	-1.1087843e-16	5.5	50
0	0.7755608	-0.63124985	0	-1.1004787e-16	-1.1087838e-16	5.6	50
0	0.8347093	-0.5506618	0	-1.1004803e-16	-1.1087823e-16	5.7	50
0	0.8855143	-0.46457332	0	-1.1004827e-16	-1.1087802e-16	5.8	50
0	0.92746884	-0.37384602	0	-1.10048526e-16	-1.1087774e-16	5.9	50
0	0.9601547	-0.27938753	0	-1.100488e-16	-1.1087746e-16	6	50
0	0.9832472	-0.18214163	0	-1.1004901e-16	-1.1087727e-16	6.1	50
0	0.99651694	-0.08307913	0	-1.10049154e-16	-1.1087712e-16	6.2	50
0	0.99997383	-2.00086e-10	0	-1.0214782e-16	-1.02957305e-16	0	45
0	0.99497855	0.099828355	0	-1.02147846e-16	-1.0295735e-16	0.1	45
0	0.9800424	0.19865978	0	-1.021478e-16	-1.02957384e-16	0.2	45
0	0.9553143	0.29550722	0	-1.02147707e-16	-1.02957404e-16	0.3	45
0	0.9210409	0.3894031	0	-1.0214767e-16	-1.02957497e-16	0.4	45
0	0.87756443	0.4794092	0	-1.02147594e-16	-1.02957556e-16	0.5	45
0	0.8253188	0.5646259	0	-1.0214755e-16	-1.02957596e-16	0.6	45
0	0.76482594	0.64420134	0	-1.0214753e-16	-1.0295764e-16	0.7	45
0	0.69669056	0.71734	0	-1.0214751e-16	-1.0295764e-16	0.8	45
0	0.62159353	0.7833106	0	-1.0214752e-16	-1.0295763e-16	0.9	45
0	0.5402858	0.8414538	0	-1.0214757e-16	-1.0295759e-16	1	45
0	0.45358	0.8911888	0	-1.0214761e-16	-1.0295753e-16	1.1	45
0	0.36234307	0.9320184	0	-1.02147674e-16	-1.02957464e-16	1.2	45
0	0.2674867	0.9635354	0	-1.0214774e-16	-1.02957404e-16	1.3	45
0	0.16995881	0.98542506	0	-1.0214779e-16	-1.02957344e-16	1.4	45
0	0.070733584	0.9974691	0	-1.02147826e-16	-1.0295731e-16	1.5	45
0	-0.029198013	0.9995475	0	-1.0214783e-16	-1.0295731e-16	1.6	45
0	-0.12883805	0.99163955	0	-1.0214782e-16	-1.02957344e-16	1.7	45
0	-0.22719142	0.973824	0	-1.0214777e-16	-1.02957384e-16	1.8	45
0	-0.32327577	0.9462785	0	-1.0214771e-16	-1.02957444e-16	1.9	45
0	-0.41613114	0.909278	0	-1.02147654e-16	-1.0295751e-16	2	45
0	-0.5048297	0.8631917	0	-1.0214758e-16	-1.0295757e-16	2.1	45
0	-0.58848464	0.80847985	0	-1.02147535e-16	-1.0295762e-16	2.2	45
0	-0.6662597	0.74568903	0	-1.02147515e-16	-1.0295765e-16	2.3	45
0	-0.7373775	0.675447	0	-1.02147515e-16	-1.0295764e-16	2.4	45
0	-0.80112714	0.5984556	0	-1.0214754e-16	-1.0295761e-16	2.5	45
0	-0.8568713	0.51548487	0	-1.0214757e-16	-1.0295757e-16	2.6	45
0	-0.9040529	0.42736405	0	-1.02147634e-16	-1.02957516e-16	2.7	45
0	-0.9422011	0.33497408	0	-1.02147674e-16	-1.02957424e-16	2.8	45
0	-0.97093475	0.2392382	0	-1.0214775e-16	-1.02957384e-16	2.9	45
0	-0.98996735	0.14111297	0	-1.02147786e-16	-1.02957325e-16	3	45
0	-0.9991091	0.04157852	0	-1.02147806e-16	-1.02957305e-16	3.1	45
0	-0.99826884	-0.058371153	0	-1.0214781e-16	-1.02957305e-16	3.2	45
0	-0.98745495	-0.15773791	0	-1.02147786e-16	-1.0295733e-16	3.3	45
0	-0.9667752	-0.2555294	0	-1.02147727e-16	-1.0295737e-16	3.4	45
0	-0.9364357	-0.35076877	0	-1.02147674e-16	-1.02957444e-16	3.5	45
0	-0.89673954	-0.44250447	0	-1.02147634e-16	-1.02957536e-16	3.6	45
0	-0.84808266	-0.5298196	0	-1.0214757e-16	-1.0295759e-16	3.7	45
0	-0.79095125	-0.6118415	0	-1.02147515e-16	-1.0295762e-16	3.8	45
0	-0.7259162	-0.68775004	0	-1.021475e-16	-1.0295765e-16	3.9	45
0	-0.6536274	-0.75678635	0	-1.0214752e-16	-1.0295764e-16	4	45
0	-0.57480747	-0.81826043	0	-1.0214754e-16	-1.0295761e-16	4.1	45
0	-0.49024442	-0.87155783	0	-1.0214759e-16	-1.0295755e-16	4.2	45
0	-0.40078378	-0.91614616	0	-1.02147654e-16	-1.0295751e-16	4.3	45
0	-0.30731952	-0.9515801	0	-1.0214771e-16	-1.0295744e-16	4.4	45
0	-0.21078579	-0.97750616	0	-1.02147766e-16	-1.02957364e-16	4.5	45
0	-0.11214687	-0.9936655	0	-1.02147806e-16	-1.02957325e-16	4.6	45
0	-0.012388024	-0.9998972	0	-1.0214783e-16	-1.02957305e-16	4.7	45
0	0.08749452	-0.9961388	0	-1.0214782e-16	-1.02957325e-16	4.8	45
0	0.18650334	-0.98242825	0	-1.0214777e-16	-1.0295735e-16	4.9	45
0	0.28364953	-0.95890176	0	-1.02147746e-16	-1.02957404e-16	5	45
0	0.3779627	-0.9257944	0	-1.0214769e-16	-1.02957497e-16	5.1	45
0	0.4685005	-0.8834362	0	-1.021476e-16	-1.02957536e-16	5.2	45
0	0.55435777	-0.8322504	0	-1.0214756e-16	-1.0295761e-16	5.3	45
0	0.6346765	-0.7727483	0	-1.0214752e-16	-1.0295764e-16	5.4	45
0	0.70865357	-0.7055242	0	-1.0214751e-16	-1.0295765e-16	5.5	45
0	0.7755496	-0.63125026	0	-1.0214752e-16	-1.0295764e-16	5.6	45
0	0.83469576	-0.550669	0	-1.02147554e-16	-1.02957596e-16	5.7	45
0	0.8855011	-0.46458605	0	-1.02147614e-16	-1.0295755e-16	5.8	45
0	0.927458	-0.37386173	0	-1.021477e-16	-1.0295751e-16	5.9	45
0	0.9601478	-0.279403	0	-1.02147746e-16	-1.02957424e-16	6	45
0	0.983244	-0.18215366	0	-1.0214777e-16	-1.02957344e-16	6.1	45
0	0.9965164	-0.08308517	0	-1.0214783e-16	-1.0295733e-16	6.2	45
0	0.99997556	-1.705597e-10	0	-9.432288e-17	-9.511767e-17	0	40
0	0.9949785	0.09984062	0	-9.432293e-17	-9.511764e-17	0.1	40
0	0.98003745	0.19868176	0	-9.432304e-17	-9.51175e-17	0.2	40
0	0.95530283	0.29553425	0	-9.4323266e-17	-9.511734e-17	0.3	40
0	0.92102337	0.38942966	0	-9.432349e-17	-9.511713e-17	0.4	40
0	0.87754315	0.47943008	0	-9.4323716e-17	-9.51169e-17	0.5	40
0	0.8252976	0.5646372	0	-9.432392e-17	-9.511674e-17	0.6	40
0	0.76480955	0.6442013	0	-9.432404e-17	-9.511662e-17	0.7	40
0	0.69668275	0.7173293	0	-9.4324074e-17	-9.5116585e-17	0.8	40
0	0.62159675	0.78329235	0	-9.432401e-17	-9.5116645e-17	0.9	40
0	0.5403001	0.84143203	0	-9.432387e-17	-9.511678e-17	1	40
0	0.45360306	0.891168	0	-9.432365e-17	-9.511696e-17	1.1	40
0	0.36237028	0.9320024	0	-9.432342e-17	-9.511718e-17	1.2	40
0	0.26751286	0.96352583	0	-9.4323193e-17	-9.511739e-17	1.3	40
0	0.16997834	0.9854218	0	-9.432301e-17	-9.5117545e-17	1.4	40
0	0.07074243	0.9974698	0	-9.43229e-17	-9.511766e-17	1.5	40
0	-0.029201716	0.9995491	0	-9.4322876e-17	-9.511767e-17	1.6	40
0	-0.12885351	0.99163824	0	-9.432295e-17	-9.511761e-17	1.7	40
0	-0.22721541	0.9738172	0	-9.432312e-17	-9.511748e-17	1.8	40
0	-0.3233033	0.94626516	0	-9.432333e-17	-9.511728e-17	1.9	40
0	-0.41615647	0.90925896	0	-9.432357e-17	-9.511707e-17	2	40
0	-0.504848	0.86316985	0	-9.4323776e-17	-9.5116844e-17	2.1	40
0	-0.5884926	0.8084596	0	-9.4323954e-17	-9.5116685e-17	2.2	40
0	-0.66625637	0.74567485	0	-9.432407e-17	-9.5116605e-17	2.3	40
0	-0.73736435	0.6754422	0	-9.432407e-17	-9.5116605e-17	2.4	40
0	-0.80110735	0.59846216	0	-9.432398e-17	-9.511668e-17	2.5	40
0	-0.85684943	0.51550204	0	-9.432381e-17	-9.511683e-17	2.6	40
0	-0.9040333	0.42738885	0	-9.4323584e-17	-9.511702e-17	2.7	40
0	-0.94218695	0.33500162	0	-9.432335e-17	-9.5117254e-17	2.8	40
0	-0.9709271	0.23926294	0	-9.432312e-17	-9.511743e-17	2.9	40
0	-0.9899655	0.14112973	0	-9.4322975e-17	-9.51176e-17	3	40
0	-0.9991105	0.041583784	0	-9.432286e-17	-9.511764e-17	3.1	40
0	-0.99827	-0.05837849	0	-9.432287e-17	-9.511765e-17	3.2	40
0	-0.9874521	-0.15775631	0	-9.4322975e-17	-9.511756e-17	3.3	40
0	-0.96676636	-0.25555497	0	-9.4323154e-17	-9.511741e-17	3.4	40
0	-0.93642056	-0.35079625	0	-9.432338e-17	-9.511722e-17	3.5	40
0	-0.8967194	-0.44252828	0	-9.432362e-17	-9.511698e-17	3.6	40
0	-0.848061	-0.5298352	0	-9.4323835e-17	-9.511679e-17	3.7	40
0	-0.7909325	-0.61184615	0	-9.4324e-17	-9.511666e-17	3.8	40
0	-0.7259044	-0.68774354	0	-9.432407e-17	-9.5116585e-17	3.9	40
0	-0.6536258	-0.75677073	0	-9.432405e-17	-9.5116605e-17	4	40
0	-0.5748173	-0.8182395	0	-9.432394e-17	-9.511672e-17	4.1	40
0	-0.49026424	-0.87153625	0	-9.432375e-17	-9.511688e-17	4.2	40
0	-0.4008099	-0.91612786	0	-9.4323524e-17	-9.5117095e-17	4.3	40
0	-0.30734682	-0.95156777	0	-9.432328e-17	-9.5117313e-17	4.4	40
0	-0.21080865	-0.97750044	0	-9.432307e-17	-9.5117485e-17	4.5	40
0	-0.11216053	-0.993665	0	-9.432292e-17	-9.511762e-17	4.6	40
0	-0.012389601	-0.99989885	0	-9.432287e-17	-9.511767e-17	4.7	40
0	0.08750537	-0.9961391	0	-9.4322916e-17	-9.511765e-17	4.8	40
0	0.18652432	-0.9824239	0	-9.432302e-17	-9.5117525e-17	4.9	40
0	0.28367624	-0.95889115	0	-9.432323e-17	-9.5117366e-17	5	40
0	0.37798968	-0.92577744	0	-9.432346e-17	-9.511716e-17	5.1	40
0	0.46852228	-0.88341516	0	-9.432368e-17	-9.5116936e-17	5.2	40
0	0.5543703	-0.83222896	0	-9.4323895e-17	-9.511675e-17	5.3	40
0	0.6346778	-0.772731	0	-9.432404e-17	-9.511664e-17	5.4	40
0	0.7086442	-0.70551515	0	-9.432406e-17	-9.511657e-17	5.5	40
0	0.775532	-0.6312521	0	-9.432402e-17	-9.5116625e-17	5.6	40
0	0.83467424	-0.55068195	0	-9.432389e-17	-9.511676e-17	5.7	40
0	0.88548017	-0.46460807	0	-9.432369e-17	-9.5116956e-17	5.8	40
0	0.92744136	-0.3738888	0	-9.4323465e-17	-9.511718e-17	5.9	40
0	0.9601373	-0.27942958	0	-9.4323213e-17	-9.5117366e-17	6	40
0	0.98323995	-0.18217424	0	-9.432303e-17	-9.511754e-17	6.1	40
0	0.99651676	-0.0830955	0	-9.43229e-17	-9.511764e-17	6.2	40
0	0.9999775	-1.6646202e-10	0	-8.538422e-17	-8.615807e-17	0	35
0	0.9949779	0.09985737	0	-8.538434e-17	-8.6157955e-17	0.1	35
0	0.9800301	0.19871168	0	-8.538467e-17	-8.615765e-17	0.2	35
0	0.9552867	0.29557112	0	-8.538516e-17	-8.615719e-17	0.3	35
0	0.92099875	0.3894658	0	-8.538574e-17	-8.615666e-17	0.4	35
0	0.8775134	0.4794583	0	-8.538632e-17	-8.615612e-17	0.5	35
0	0.82526827	0.56465214	0	-8.5386784e-17	-8.615567e-17	0.6	35
0	0.7647866	0.64420074	0	-8.538708e-17	-8.61554e-17	0.7	35
0	0.69667166	0.71731436	0	-8.538716e-17	-8.6155314e-17	0.8	35
0	0.62160075	0.7832669	0	-8.5387016e-17	-8.615546e-17	0.9	35
0	0.5403194	0.841402	0	-8.538666e-17	-8.6155804e-17	1	35
0	0.4536343	0.8911393	0	-8.538614e-17	-8.6156254e-17	1.1	35
0	0.36240754	0.93198	0	-8.538556e-17	-8.615681e-17	1.2	35
0	0.26754844	0.9635123	0	-8.5385004e-17	-8.615733e-17	1.3	35
0	0.17000501	0.9854168	0	-8.538456e-17	-8.615776e-17	1.4	35
0	0.070754506	0.9974706	0	-8.538428e-17	-8.615801e-17	1.5	35
0	-0.029206783	0.9995508	0	-8.538423e-17	-8.615806e-17	1.6	35
0	-0.12887461	0.9916361	0	-8.5384415e-17	-8.615789e-17	1.7	35
0	-0.22724812	0.97380745	0	-8.538481e-17	-8.615754e-17	1.8	35
0	-0.3233408	0.9462463	0	-8.5385335e-17	-8.615705e-17	1.9	35
0	-0.41619116	0.9092324	0	-8.538591e-17	-8.615649e-17	2	35
0	-0.5048728	0.8631396	0	-8.538646e-17	-8.615599e-17	2.1	35
0	-0.58850306	0.8084314	0	-8.5386883e-17	-8.615557e-17	2.2	35
0	-0.66625136	0.7456548	0	-8.5387115e-17	-8.615535e-17	2.3	35
0	-0.7373457	0.67543536	0	-8.5387135e-17	-8.615533e-17	2.4	35
0	-0.8010799	0.59847087	0	-8.538694e-17	-8.615555e-17	2.5	35
0	-0.85681915	0.51552534	0	-8.5386526e-17	-8.6155917e-17	2.6	35
0	-0.90400606	0.42742252	0	-8.538598e-17	-8.615642e-17	2.7	35
0	-0.9421669	0.3350391	0	-8.538539e-17	-8.615696e-17	2.8	35
0	-0.97091645	0.23929663	0	-8.5384865e-17	-8.615748e-17	2.9	35
0	-0.9899627	0.14115255	0	-8.538445e-17	-8.6157855e-17	3	35
0	-0.99911195	0.041590963	0	-8.538423e-17	-8.615803e-17	3.1	35
0	-0.9982709	-0.05838851	0	-8.5384256e-17	-8.615802e-17	3.2	35
0	-0.98744804	-0.1577814	0	-8.538451e-17	-8.6157796e-17	3.3	35
0	-0.966754	-0.25558984	0	-8.538494e-17	-8.615739e-17	3.4	35
0	-0.93639916	-0.35083362	0	-8.538551e-17	-8.615689e-17	3.5	35
0	-0.8966911	-0.4425605	0	-8.538607e-17	-8.615633e-17	3.6	35
0	-0.8480307	-0.5298561	0	-8.538659e-17	-8.615585e-17	3.7	35
0	-0.79090595	-0.61185205	0	-8.538698e-17	-8.6155486e-17	3.8	35
0	-0.72588784	-0.6877342	0	-8.538717e-17	-8.615533e-17	3.9	35
0	-0.6536234	-0.756749	0	-8.538711e-17	-8.6155374e-17	4	35
0	-0.5748304	-0.8182106	0	-8.538682e-17	-8.615563e-17	4.1	35
0	-0.4902911	-0.8715062	0	-8.5386374e-17	-8.615606e-17	4.2	35
0	-0.40084538	-0.91610247	0	-8.538582e-17	-8.6156585e-17	4.3	35
0	-0.30738392	-0.95155066	0	-8.538523e-17	-8.615713e-17	4.4	35
0	-0.21083985	-0.97749215	0	-8.5384726e-17	-8.61576e-17	4.5	35
0	-0.112179205	-0.9936638	0	-8.538437e-17	-8.615793e-17	4.6	35
0	-0.012391754	-0.9999007	0	-8.538422e-17	-8.615806e-17	4.7	35
0	0.08752016	-0.9961392	0	-8.538431e-17	-8.615799e-17	4.8	35
0	0.18655293	-0.9824178	0	-8.5384614e-17	-8.61577e-17	4.9	35
0	0.2837127	-0.958876	0	-8.53851e-17	-8.615725e-17	5	35
0	0.37802637	-0.9257537	0	-8.538567e-17	-8.615672e-17	5.1	35
0	0.46855187	-0.8833859	0	-8.538623e-17	-8.6156175e-17	5.2	35
0	0.5543872	-0.83219934	0	-8.538674e-17	-8.615574e-17	5.3	35
0	0.63467914	-0.77270687	0	-8.5387055e-17	-8.615542e-17	5.4	35
0	0.70863074	-0.7055024	0	-8.5387175e-17	-8.6155314e-17	5.5	35
0	0.7755076	-0.63125414	0	-8.538704e-17	-8.615543e-17	5.6	35
0	0.83464444	-0.5506994	0	-8.5386705e-17	-8.615574e-17	5.7	35
0	0.8854509	-0.46463817	0	-8.53862e-17	-8.615621e-17	5.8	35
0	0.92741805	-0.37392554	0	-8.538564e-17	-8.615675e-17	5.9	35
0	0.9601227	-0.27946582	0	-8.538508e-17	-8.615727e-17	6	35
0	0.9832341	-0.18220235	0	-8.53846e-17	-8.615771e-17	6.1	35
0	0.99651694	-0.08310959	0	-8.5384296e-17	-8.615799e-17	6.2	35
0	0.99998105	-3.0108246e-10	0	-7.620219e-17	-7.695854e-17	0	30
0	0.9949773	0.09988503	0	-7.620239e-17	-7.6958336e-17	0.1	30
0	0.98001856	0.19876118	0	-7.620299e-17	-7.6957774e-17	0.2	30
0	0.9552603	0.29563206	0	-7.62039e-17	-7.695695e-17	0.3	30
0	0.92095846	0.38952583	0	-7.620494e-17	-7.695597e-17	0.4	30
0	0.87746483	0.47950518	0	-7.620598e-17	-7.6954995e-17	0.5	30
0	0.8252202	0.5646771	0	-7.620684e-17	-7.695418e-17	0.6	30
0	0.76474917	0.64420027	0	-7.620738e-17	-7.6953665e-17	0.7	30
0	0.6966539	0.7172901	0	-7.620753e-17	-7.695352e-17	0.8	30
0	0.62160784	0.78322536	0	-7.620726e-17	-7.695378e-17	0.9	30
0	0.54035133	0.8413529	0	-7.6206615e-17	-7.695439e-17	1	30
0	0.453686	0.89109254	0	-7.620568e-17	-7.695525e-17	1.1	30
0	0.36246902	0.9319436	0	-7.620463e-17	-7.6956245e-17	1.2	30
0	0.2676073	0.9634904	0	-7.620362e-17	-7.695721e-17	1.3	30
0	0.17004906	0.9854089	0	-7.620278e-17	-7.695798e-17	1.4	30
0	0.070774406	0.9974721	0	-7.62023e-17	-7.695845e-17	1.5	30
0	-0.029215146	0.9995539	0	-7.620221e-17	-7.695853e-17	1.6	30
0	-0.12890959	0.991633	0	-7.620254e-17	-7.695821e-17	1.7	30
0	-0.22730222	0.97379166	0	-7.620324e-17	-7.695757e-17	1.8	30
0	-0.32340267	0.94621557	0	-7.6204186e-17	-7.695667e-17	1.9	30
0	-0.4162484	0.9091889	0	-7.6205265e-17	-7.6955676e-17	2	30
0	-0.504914	0.86309034	0	-7.620626e-17	-7.695473e-17	2.1	30
0	-0.5885209	0.8083855	0	-7.6207025e-17	-7.6954e-17	2.2	30
0	-0.6662436	0.74562246	0	-7.620747e-17	-7.695357e-17	2.3	30
0	-0.7373156	0.6754245	0	-7.620749e-17	-7.695355e-17	2.4	30
0	-0.8010351	0.5984854	0	-7.620711e-17	-7.695392e-17	2.5	30
0	-0.8567696	0.5155638	0	-7.6206357e-17	-7.695461e-17	2.6	30
0	-0.9039615	0.42747837	0	-7.6205384e-17	-7.6955544e-17	2.7	30
0	-0.9421345	0.33510116	0	-7.620432e-17	-7.695654e-17	2.8	30
0	-0.97089875	0.23935239	0	-7.620332e-17	-7.695744e-17	2.9	30
0	-0.9899583	0.1411904	0	-7.62026e-17	-7.695814e-17	3	30
0	-0.9991148	0.041602835	0	-7.620222e-17	-7.69585e-17	3.1	30
0	-0.99827313	-0.058405053	0	-7.620225e-17	-7.695846e-17	3.2	30
0	-0.98744184	-0.15782289	0	-7.620272e-17	-7.6958065e-17	3.3	30
0	-0.96673405	-0.25564754	0	-7.620349e-17	-7.695732e-17	3.4	30
0	-0.9363643	-0.3508954	0	-7.62045e-17	-7.695638e-17	3.5	30
0	-0.8966451	-0.44261423	0	-7.620554e-17	-7.6955365e-17	3.6	30
0	-0.8479812	-0.5298911	0	-7.6206515e-17	-7.695449e-17	3.7	30
0	-0.790863	-0.6118624	0	-7.62072e-17	-7.6953823e-17	3.8	30
0	-0.725861	-0.6877193	0	-7.6207534e-17	-7.695353e-17	3.9	30
0	-0.6536197	-0.7567137	0	-7.620743e-17	-7.6953625e-17	4	30
0	-0.5748524	-0.8181634	0	-7.620692e-17	-7.6954095e-17	4.1	30
0	-0.49033567	-0.8714572	0	-7.62061e-17	-7.695488e-17	4.2	30
0	-0.40090442	-0.91606075	0	-7.620507e-17	-7.695583e-17	4.3	30
0	-0.30744553	-0.95152235	0	-7.620402e-17	-7.695683e-17	4.4	30
0	-0.2108914	-0.9774788	0	-7.6203094e-17	-7.695769e-17	4.5	30
0	-0.11221003	-0.99366224	0	-7.620245e-17	-7.695829e-17	4.6	30
0	-0.012395304	-0.9999042	0	-7.620219e-17	-7.6958535e-17	4.7	30
0	0.08754465	-0.9961396	0	-7.620235e-17	-7.695839e-17	4.8	30
0	0.18660024	-0.9824078	0	-7.620291e-17	-7.6957867e-17	4.9	30
0	0.28377295	-0.9588516	0	-7.620377e-17	-7.695705e-17	5	30
0	0.37808707	-0.92571515	0	-7.6204815e-17	-7.6956087e-17	5.1	30
0	0.4686008	-0.8833379	0	-7.620585e-17	-7.6955094e-17	5.2	30
0	0.55441517	-0.83215076	0	-7.620674e-17	-7.695427e-17	5.3	30
0	0.63468194	-0.77266777	0	-7.620733e-17	-7.6953704e-17	5.4	30
0	0.7086092	-0.70548177	0	-7.620754e-17	-7.695352e-17	5.5	30
0	0.77546775	-0.6312581	0	-7.620732e-17	-7.695373e-17	5.6	30
0	0.8345956	-0.5507286	0	-7.620671e-17	-7.695429e-17	5.7	30
0	0.88540334	-0.4646879	0	-7.62058e-17	-7.695515e-17	5.8	30
0	0.92737985	-0.3739865	0	-7.620476e-17	-7.6956126e-17	5.9	30
0	0.96009886	-0.2795256	0	-7.6203716e-17	-7.695709e-17	6	30
0	0.98322463	-0.18224879	0	-7.6202876e-17	-7.69579e-17	6.1	30
0	0.9965177	-0.083132885	0	-7.6202326e-17	-7.6958396e-17	6.2	30
0	0.99998295	-2.325508e-10	0	-6.583103e-17	-6.6558876e-17	0	25
0	0.9949738	0.09992177	0	-6.583133e-17	-6.6558565e-17	0.1	25
0	0.98000014	0.19882673	0	-6.5832215e-17	-6.6557745e-17	0.2	25
0	0.9552221	0.2957125	0	-6.583351e-17	-6.655651e-17	0.3	25
0	0.92090183	0.38960436	0	-6.583504e-17	-6.6555065e-17	0.4	25
0	0.8773967	0.4795658	0	-6.583653e-17	-6.6553615e-17	0.5	25
0	0.82515323	0.56470776	0	-6.5837786e-17	-6.655244e-17	0.6	25
0	0.7646964	0.6441969	0	-6.583858e-17	-6.655169e-17	0.7	25
0	0.69662726	0.71725476	0	-6.5838806e-17	-6.655148e-17	0.8	25
0	0.6216146	0.78316694	0	-6.58384e-17	-6.655185e-17	0.9	25
0	0.5403917	0.8412841	0	-6.5837456e-17	-6.655275e-17	1	25
0	0.45375335	0.89102674	0	-6.583611e-17	-6.6554026e-17	1.1	25
0	0.36254978	0.9318917	0	-6.583458e-17	-6.655549e-17	1.2	25
0	0.26768473	0.9634582	0	-6.58331e-17	-6.6556904e-17	1.3	25
0	0.17010733	0.98539555	0	-6.58319e-17	-6.6558036e-17	1.4	25
0	0.07080089	0.99747115	0	-6.583118e-17	-6.655871e-17	1.5	25
0	-0.029226184	0.99955547	0	-6.5831057e-17	-6.655885e-17	1.6	25
0	-0.12895577	0.9916259	0	-6.583154e-17	-6.6558387e-17	1.7	25
0	-0.22737381	0.9737678	0	-6.583255e-17	-6.655742e-17	1.8	25
0	-0.32348424	0.94617164	0	-6.5833935e-17	-6.65561e-17	1.9	25
0	-0.4163232	0.9091279	0	-6.583549e-17	-6.6554634e-17	2	25
0	-0.5049669	0.86302114	0	-6.5836926e-17	-6.655324e-17	2.1	25
0	-0.5885419	0.80832106	0	-6.5838064e-17	-6.655216e-17	2.2	25
0	-0.6662303	0.745576	0	-6.5838706e-17	-6.655156e-17	2.3	25
0	-0.7372724	0.6754072	0	-6.583875e-17	-6.655153e-17	2.4	25
0	-0.8009723	0.5985022	0	-6.583819e-17	-6.6552073e-17	2.5	25
0	-0.8567005	0.5156131	0	-6.5837085e-17	-6.6553086e-17	2.6	25
0	-0.9038989	0.4275512	0	-6.5835676e-17	-6.655445e-17	2.7	25
0	-0.94208807	0.33518288	0	-6.583413e-17	-6.655591e-17	2.8	25
0	-0.97087246	0.23942599	0	-6.583269e-17	-6.655725e-17	2.9	25
0	-0.98994935	0.14124042	0	-6.583164e-17	-6.6558294e-17	3	25
0	-0.9991159	0.04161854	0	-6.5831076e-17	-6.655881e-17	3.1	25
0	-0.99827313	-0.05842702	0	-6.5831136e-17	-6.655877e-17	3.2	25
0	-0.9874306	-0.15787782	0	-6.5831784e-17	-6.655815e-17	3.3	25
0	-0.9667043	-0.2557235	0	-6.583294e-17	-6.655707e-17	3.4	25
0	-0.9363147	-0.3509768	0	-6.5834385e-17	-6.655567e-17	3.5	25
0	-0.89658064	-0.44268388	0	-6.583593e-17	-6.6554204e-17	3.6	25
0	-0.84791225	-0.52993506	0	-6.583732e-17	-6.65529e-17	3.7	25
0	-0.7908026	-0.61187327	0	-6.583832e-17	-6.655194e-17	3.8	25
0	-0.7258223	-0.68769646	0	-6.583877e-17	-6.655149e-17	3.9	25
0	-0.65361214	-0.7566634	0	-6.583864e-17	-6.6551624e-17	4	25
0	-0.5748791	-0.81809735	0	-6.5837906e-17	-6.655231e-17	4.1	25
0	-0.49039298	-0.87138873	0	-6.583671e-17	-6.655346e-17	4.2	25
0	-0.40098146	-0.91600215	0	-6.5835226e-17	-6.655487e-17	4.3	25
