# t (s)	mx ()	my ()	mz ()	E_total (J)	E_Zeeman (J)	E_custom (J)	Angle_bias (rad)	Field_bias (T)	Field_ext (T)	Angle_ext (rad)
0	0.2421776	-0.9697083	0	-3.6642576e-17	1.8448878e-21	-3.704291e-17	4.957826	0.1	0.0003	1.1780972
0	0.26580974	-0.96350676	0	-3.667134e-17	1.8109558e-21	-3.7071694e-17	4.9823694	0.1	0.0003	1.1780972
0	0.28930962	-0.95672184	0	-3.670466e-17	1.7759018e-21	-3.7105036e-17	5.006913	0.1	0.0003	1.1780972
0	0.31265688	-0.9493576	0	-3.6743025e-17	1.739753e-21	-3.7143424e-17	5.031457	0.1	0.0003	1.1780972
0	0.33584237	-0.9414151	0	-3.6786737e-17	1.7025193e-21	-3.7187162e-17	5.0560007	0.1	0.0003	1.1780972
0	0.35884988	-0.9328975	0	-3.6836206e-17	1.6642216e-21	-3.7236657e-17	5.0805445	0.1	0.0003	1.1780972
0	0.38167128	-0.9238058	0	-3.689169e-17	1.624869e-21	-3.7292164e-17	5.105088	0.1	0.0003	1.1780972
0	0.40427992	-0.91414815	0	-3.6953718e-17	1.5845029e-21	-3.735422e-17	5.1296315	0.1	0.0003	1.1780972
0	0.42667538	-0.90392286	0	-3.7022434e-17	1.5431191e-21	-3.7422958e-17	5.1541753	0.1	0.0003	1.1780972
0	0.44883618	-0.8931367	0	-3.709825e-17	1.500752e-21	-3.7498794e-17	5.178719	0.1	0.0003	1.1780972
0	0.47075272	-0.8817922	0	-3.7181408e-17	1.4574143e-21	-3.758197e-17	5.203263	0.1	0.0003	1.1780972
0	0.49240464	-0.8698972	0	-3.7272292e-17	1.4131413e-21	-3.767287e-17	5.2278066	0.1	0.0003	1.1780972
0	0.5137775	-0.8574574	0	-3.7371156e-17	1.3679571e-21	-3.7771744e-17	5.2523503	0.1	0.0003	1.1780972
0	0.53485674	-0.844479	0	-3.7478273e-17	1.3218886e-21	-3.787887e-17	5.276894	0.1	0.0003	1.1780972
0	0.55561596	-0.83097667	0	-3.759403e-17	1.2749895e-21	-3.7994626e-17	5.3014374	0.1	0.0003	1.1780972
0	0.5760508	-0.8169518	0	-3.7718506e-17	1.2272663e-21	-3.81191e-17	5.325981	0.1	0.0003	1.1780972
0	0.5961556	-0.802406	0	-3.785179e-17	1.1787279e-21	-3.8252375e-17	5.350525	0.1	0.0003	1.1780972
0	0.6159095	-0.7873518	0	-3.7994136e-17	1.1294193e-21	-3.8394706e-17	5.3750687	0.1	0.0003	1.1780972
0	0.6352918	-0.77180326	0	-3.8145785e-17	1.0793882e-21	-3.8546332e-17	5.3996124	0.1	0.0003	1.1780972
0	0.6542873	-0.7557717	0	-3.8306867e-17	1.028672e-21	-3.8707387e-17	5.424156	0.1	0.0003	1.1780972
0	0.6728883	-0.73926246	0	-3.8477415e-17	9.772889e-22	-3.88779e-17	5.4487	0.1	0.0003	1.1780972
0	0.69107336	-0.7222938	0	-3.8657584e-17	9.252963e-22	-3.9058026e-17	5.473243	0.1	0.0003	1.1780972
0	0.70883083	-0.704876	0	-3.8847413e-17	8.727266e-22	-3.9247804e-17	5.497787	0.1	0.0003	1.1780972
0	0.7261482	-0.68702173	0	-3.9046902e-17	8.1961795e-22	-3.9447238e-17	5.5223308	0.1	0.0003	1.1780972
0	0.74300724	-0.6687503	0	-3.9256106e-17	7.6602665e-22	-3.9656375e-17	5.5468745	0.1	0.0003	1.1780972
0	0.7594033	-0.65006775	0	-3.947491e-17	7.1196986e-22	-3.9875105e-17	5.5714183	0.1	0.0003	1.1780972
0	0.77532196	-0.6309914	0	-3.970328e-17	6.574969e-22	-4.01034e-17	5.595962	0.1	0.0003	1.1780972
0	0.7907514	-0.611537	0	-3.994112e-17	6.026519e-22	-4.0341155e-17	5.620506	0.1	0.0003	1.1780972
0	0.8056831	-0.59171736	0	-4.01883e-17	5.474695e-22	-4.0588244e-17	5.645049	0.1	0.0003	1.1780972
0	0.8201042	-0.5715517	0	-4.0444688e-17	4.9200136e-22	-4.0844538e-17	5.669593	0.1	0.0003	1.1780972
0	0.83400697	-0.5510543	0	-4.07101e-17	4.362848e-22	-4.110985e-17	5.6941366	0.1	0.0003	1.1780972
0	0.84738547	-0.53023684	0	-4.0984315e-17	3.8034993e-22	-4.1383955e-17	5.7186804	0.1	0.0003	1.1780972
0	0.8602284	-0.5091211	0	-4.126713e-17	3.2425313e-22	-4.1666662e-17	5.743224	0.1	0.0003	1.1780972
0	0.87253267	-0.48771566	0	-4.155827e-17	2.6801482e-22	-4.1957688e-17	5.767768	0.1	0.0003	1.1780972
0	0.8842894	-0.46604094	0	-4.185747e-17	2.1168628e-22	-4.2256773e-17	5.7923117	0.1	0.0003	1.1780972
0	0.89549315	-0.44411212	0	-4.2164453e-17	1.5530476e-22	-4.2563637e-17	5.816855	0.1	0.0003	1.1780972
0	0.9061408	-0.42194033	0	-4.2478884e-17	9.8896406e-23	-4.287795e-17	5.8413987	0.1	0.0003	1.1780972
0	0.91622746	-0.39954075	0	-4.2800442e-17	4.2498016e-23	-4.319939e-17	5.8659425	0.1	0.0003	1.1780972
0	0.92574835	-0.37693053	0	-4.3128787e-17	-1.3850498e-23	-4.352761e-17	5.8904862	0.1	0.0003	1.1780972
0	0.9347006	-0.354122	0	-4.346356e-17	-7.011986e-23	-4.386226e-17	5.91503	0.1	0.0003	1.1780972
0	0.94308114	-0.33113036	0	-4.3804398e-17	-1.2627521e-22	-4.420298e-17	5.939574	0.1	0.0003	1.1780972
0	0.95088726	-0.30796856	0	-4.4150907e-17	-1.8228684e-22	-4.4549374e-17	5.9641175	0.1	0.0003	1.1780972
0	0.95811814	-0.28464675	0	-4.45027e-17	-2.381322e-22	-4.4901054e-17	5.988661	0.1	0.0003	1.1780972
0	0.9647685	-0.26118836	0	-4.485939e-17	-2.9375734e-22	-4.5257632e-17	6.0132046	0.1	0.0003	1.1780972
0	0.9708403	-0.23759487	0	-4.5220555e-17	-3.491605e-22	-4.5618687e-17	6.0377483	0.1	0.0003	1.1780972
0	0.9763302	-0.21388641	0	-4.5585785e-17	-4.042961e-22	-4.5983814e-17	6.062292	0.1	0.0003	1.1780972
0	0.9812376	-0.19007303	0	-4.5954654e-17	-4.591425e-22	-4.635258e-17	6.086836	0.1	0.0003	1.1780972
0	0.98556155	-0.16616763	0	-4.6326747e-17	-5.1367123e-22	-4.6724577e-17	6.1113796	0.1	0.0003	1.1780972
0	0.9893003	-0.14218888	0	-4.670163e-17	-5.678414e-22	-4.7099373e-17	6.1359234	0.1	0.0003	1.1780972
0	0.99245626	-0.11813002	0	-4.7078865e-17	-6.21669e-22	-4.747652e-17	6.1604667	0.1	0.0003	1.1780972
0	0.9950261	-0.094020516	0	-4.7458022e-17	-6.7508924e-22	-4.78556e-17	6.1850104	0.1	0.0003	1.1780972
0	0.99701005	-0.06987218	0	-4.7838657e-17	-7.2807666e-22	-4.8236164e-17	6.209554	0.1	0.0003	1.1780972
0	0.9984087	-0.045688704	0	-4.8220345e-17	-7.8062414e-22	-4.8617782e-17	6.234098	0.1	0.0003	1.1780972
0	0.9992215	-0.021478107	0	-4.8602628e-17	-8.3271435e-22	-4.9000006e-17	6.2586417	0.1	0.0003	1.1780972
0	0.9994482	0.0027370623	0	-4.898507e-17	-8.842992e-22	-4.9382395e-17	6.2831855	0.1	0.0003	1.1780972
