# t (s)	mx ()	my ()	mz ()	E_total (J)	E_Zeeman (J)	a1 (rad)	a2 (rad)	a3 (rad)	m.region1x ()	m.region1y ()	m.region1z ()	m.region2x ()	m.region2y ()	m.region2z ()	m.region3x ()	m.region3y ()	m.region3z ()	roundness ()	size (m)	Cell_size (m)	var1-d (nm)	var2-Msat (kA/m)
0	0.32357726	0.61975473	0	-2.9538024e-17	-3.230174e-17	0	4.712389	1.5707964	0.9842557	-0.13053384	0	-0.011000823	0.9903629	0	-0.0025230125	0.99943495	0	0.66	100	2e-09	-100	1e+03
0	-0.11204854	0.98504394	0	-2.9533197e-17	-3.2301684e-17	1.5707964	0	1.5707964	-0.14102148	0.9827247	0	-0.19177195	0.97297347	0	-0.0033522004	0.99943334	0	0.66	100	2e-09	-100	1e+03
0	-0.11205507	0.98504287	0	-2.9533193e-17	-3.2301684e-17	1.5707964	1.5707964	1.5707964	-0.1410363	0.98272264	0	-0.19177665	0.9729727	0	-0.0033521939	0.99943334	0	0.66	100	2e-09	-100	1e+03
0	-0.112408966	0.98498976	0	-2.9533197e-17	-3.2301684e-17	1.5707964	3.1415927	1.5707964	-0.14183526	0.9826114	0	-0.19203985	0.9729247	0	-0.0033518074	0.99943334	0	0.66	100	2e-09	-100	1e+03
0	-0.5467803	0.5500137	0	-2.96065e-17	-3.230171e-17	1.5707964	4.712389	1.5707964	-0.99034935	-0.06958601	0	-0.6482267	0.7201929	0	-0.0017646461	0.9994341	0	0.66	100	2e-09	-100	1e+03
0	-0.44518742	0.6111309	0	-2.9610177e-17	-3.2301697e-17	3.1415927	0	1.5707964	-0.98799044	-0.09826348	0	-0.34490722	0.9322225	0	-0.0026646215	0.99943376	0	0.66	100	2e-09	-100	1e+03
0	-0.44515115	0.61116654	0	-2.961018e-17	-3.2301697e-17	3.1415927	1.5707964	1.5707964	-0.98799676	-0.09819849	0	-0.34479183	0.93226427	0	-0.0026649942	0.99943376	0	0.66	100	2e-09	-100	1e+03
0	-0.5467801	0.5500128	0	-2.9606498e-17	-3.230171e-17	3.1415927	3.1415927	1.5707964	-0.9903492	-0.06958901	0	-0.64822644	0.72019327	0	-0.001764645	0.9994341	0	0.66	100	2e-09	-100	1e+03
0	-0.5467834	0.5500104	0	-2.96065e-17	-3.2301714e-17	3.1415927	4.712389	1.5707964	-0.9903495	-0.069585346	0	-0.64823604	0.7201821	0	-0.0017646044	0.9994341	0	0.66	100	2e-09	-100	1e+03
0	-0.09674042	0.32983568	0	-2.9600367e-17	-3.2301704e-17	4.712389	0	1.5707964	-0.11153918	-0.9867916	0	-0.17657612	0.9768649	0	-0.0021059653	0.999434	0	0.66	100	2e-09	-100	1e+03
0	-0.096611455	0.32983965	0	-2.9600367e-17	-3.2301707e-17	4.712389	1.5707964	1.5707964	-0.11134652	-0.9868128	0	-0.17638148	0.9768977	0	-0.0021064025	0.99943393	0	0.66	100	2e-09	-100	1e+03
0	-0.09688267	0.3298502	0	-2.9600364e-17	-3.23017e-17	4.712389	3.1415927	1.5707964	-0.11195323	-0.986746	0	-0.17658864	0.9768626	0	-0.0021061895	0.999434	0	0.66	100	2e-09	-100	1e+03
0	-0.09685906	0.32984933	0	-2.9600367e-17	-3.2301704e-17	4.712389	4.712389	1.5707964	-0.111900955	-0.9867518	0	-0.17657003	0.97686577	0	-0.0021062104	0.99943393	0	0.66	100	2e-09	-100	1e+03
0	0.31948152	0.6190741	0	-3.251269e-17	-3.552755e-17	0	0	1.5707964	0.9840588	-0.13203469	0	-0.023125747	0.98994476	0	-0.0024885833	0.9993123	0	0.66	100	2e-09	-100	1.1e+03
0	0.31948093	0.6190717	0	-3.2512695e-17	-3.552755e-17	0	1.5707964	1.5707964	0.98405796	-0.13204174	0	-0.023126725	0.98994476	0	-0.0024885763	0.9993122	0	0.66	100	2e-09	-100	1.1e+03
0	0.31947678	0.619072	0	-3.2512695e-17	-3.5527546e-17	0	3.1415927	1.5707964	0.98405814	-0.13204087	0	-0.02313916	0.98994464	0	-0.0024885433	0.9993122	0	0.66	100	2e-09	-100	1.1e+03
0	0.31945428	0.618892	0	-3.2512695e-17	-3.5527546e-17	0	4.712389	1.5707964	0.9839876	-0.13258119	0	-0.02313656	0.98994523	0	-0.0024882264	0.9993123	0	0.66	100	2e-09	-100	1.1e+03
0	-0.118267976	0.9839437	0	-3.2511285e-17	-3.55275e-17	1.5707964	0	1.5707964	-0.15220658	0.98111236	0	-0.19926076	0.97140807	0	-0.0033365863	0.9993109	0	0.66	100	2e-09	-100	1.1e+03
0	-0.11826891	0.9839434	0	-3.2511285e-17	-3.55275e-17	1.5707964	1.5707964	1.5707964	-0.15220085	0.9811131	0	-0.1992694	0.97140634	0	-0.0033365586	0.9993109	0	0.66	100	2e-09	-100	1.1e+03
0	-0.118632555	0.9838854	0	-3.2511285e-17	-3.5527503e-17	1.5707964	3.1415927	1.5707964	-0.15303618	0.98098755	0	-0.19952525	0.9713578	0	-0.0033362107	0.9993109	0	0.66	100	2e-09	-100	1.1e+03
0	0.319481	0.61907285	0	-3.2512695e-17	-3.552755e-17	1.5707964	4.712389	1.5707964	0.9840583	-0.13203852	0	-0.023126842	0.98994476	0	-0.002488578	0.9993122	0	0.66	100	2e-09	-100	1.1e+03
0	-0.44531134	0.61125225	0	-3.259039e-17	-3.5527513e-17	3.1415927	0	1.5707964	-0.9880621	-0.09757765	0	-0.34520274	0.9320232	0	-0.002669037	0.99931127	0	0.66	100	2e-09	-100	1.1e+03
0	-0.44534317	0.6112619	0	-3.259039e-17	-3.5527513e-17	3.1415927	1.5707964	1.5707964	-0.988068	-0.09751589	0	-0.3452927	0.9319904	0	-0.0026688285	0.99931127	0	0.66	100	2e-09	-100	1.1e+03
0	-0.54129934	0.5549987	0	-3.2585923e-17	-3.5527516e-17	3.1415927	3.1415927	1.5707964	-0.9902102	-0.07165334	0	-0.6318418	0.7373383	0	-0.001846005	0.9993113	0	0.66	100	2e-09	-100	1.1e+03
0	-0.4455108	0.61124355	0	-3.259039e-17	-3.5527513e-17	3.1415927	4.712389	1.5707964	-0.9880798	-0.09739197	0	-0.34578508	0.9318113	0	-0.0026675377	0.99931115	0	0.66	100	2e-09	-100	1.1e+03
0	-0.10208173	0.32964733	0	-3.257834e-17	-3.5527513e-17	4.712389	0	1.5707964	-0.12018857	-0.98579913	0	-0.1839651	0.9754299	0	-0.0020915356	0.9993113	0	0.66	100	2e-09	-100	1.1e+03
0	-0.102099165	0.3296481	0	-3.2578343e-17	-3.552751e-17	4.712389	1.5707964	1.5707964	-0.12022778	-0.98579454	0	-0.18397819	0.97542745	0	-0.0020915233	0.99931127	0	0.66	100	2e-09	-100	1.1e+03
0	-0.10232688	0.32966033	0	-3.2578343e-17	-3.5527513e-17	4.712389	3.1415927	1.5707964	-0.12076049	-0.9857311	0	-0.18412867	0.97540087	0	-0.0020914313	0.9993113	0	0.66	100	2e-09	-100	1.1e+03
0	-0.102325745	0.3296589	0	-3.2578343e-17	-3.5527513e-17	4.712389	4.712389	1.5707964	-0.120743744	-0.9857332	0	-0.18414208	0.9753986	0	-0.0020913822	0.99931127	0	0.66	100	2e-09	-100	1.1e+03
0	0.31577787	0.61835206	0	-3.546129e-17	-3.8752135e-17	0	0	1.5707964	0.98385704	-0.13355762	0	-0.03406586	0.9894353	0	-0.0024576252	0.99917847	0	0.66	100	2e-09	-100	1.2e+03
0	0.3157784	0.6183551	0	-3.546129e-17	-3.8752138e-17	0	1.5707964	1.5707964	0.9838582	-0.13354832	0	-0.034065556	0.98943526	0	-0.002457632	0.9991785	0	0.66	100	2e-09	-100	1.2e+03
0	0.31577843	0.6183561	0	-3.5461286e-17	-3.8752135e-17	0	3.1415927	1.5707964	0.98385864	-0.13354532	0	-0.034065854	0.98943526	0	-0.002457633	0.99917847	0	0.66	100	2e-09	-100	1.2e+03
0	0.31577638	0.6183439	0	-3.5461286e-17	-3.8752135e-17	0	4.712389	1.5707964	0.98385394	-0.1335821	0	-0.0340671	0.9894353	0	-0.002457607	0.99917835	0	0.66	100	2e-09	-100	1.2e+03
0	-0.1242072	0.98283625	0	-3.5463235e-17	-3.87521e-17	1.5707964	0	1.5707964	-0.16328661	0.97939056	0	-0.20601152	0.9699402	0	-0.0033234812	0.99917746	0	0.66	100	2e-09	-100	1.2e+03
0	-0.12420744	0.9828361	0	-3.546323e-17	-3.87521e-17	1.5707964	1.5707964	1.5707964	-0.16328701	0.9793905	0	-0.2060118	0.96994	0	-0.003323481	0.9991775	0	0.66	100	2e-09	-100	1.2e+03
0	-0.12456868	0.9827749	0	-3.5463235e-17	-3.8752105e-17	1.5707964	3.1415927	1.5707964	-0.16412897	0.97925454	0	-0.20625386	0.9698927	0	-0.0033231755	0.9991775	0	0.66	100	2e-09	-100	1.2e+03
0	-0.124566965	0.9827751	0	-3.5463235e-17	-3.87521e-17	1.5707964	4.712389	1.5707964	-0.16412497	0.9792551	0	-0.20625271	0.9698929	0	-0.003323177	0.9991775	0	0.66	100	2e-09	-100	1.2e+03
0	-0.4454168	0.61137974	0	-3.5544414e-17	-3.875211e-17	3.1415927	0	1.5707964	-0.9881345	-0.09687752	0	-0.3454422	0.931839	0	-0.0026737305	0.9991778	0	0.66	100	2e-09	-100	1.2e+03
0	-0.44542214	0.6114254	0	-3.5544408e-17	-3.875211e-17	3.1415927	1.5707964	1.5707964	-0.9881476	-0.096739545	0	-0.34544498	0.9318379	0	-0.0026738187	0.9991778	0	0.66	100	2e-09	-100	1.2e+03
0	-0.44561738	0.6113533	0	-3.554441e-17	-3.8752108e-17	3.1415927	3.1415927	1.5707964	-0.9881474	-0.09674194	0	-0.34603256	0.9316239	0	-0.0026721975	0.9991778	0	0.66	100	2e-09	-100	1.2e+03
0	-0.44561255	0.6113531	0	-3.554441e-17	-3.875211e-17	3.1415927	4.712389	1.5707964	-0.98814684	-0.096747465	0	-0.34601858	0.931629	0	-0.002672232	0.9991778	0	0.66	100	2e-09	-100	1.2e+03
0	-0.10725076	0.3294987	0	-3.5530187e-17	-3.87521e-17	4.712389	0	1.5707964	-0.12887204	-0.9847276	0	-0.19080089	0.9740461	0	-0.0020792962	0.99917763	0	0.66	100	2e-09	-100	1.2e+03
0	-0.10724752	0.32949853	0	-3.5530187e-17	-3.87521e-17	4.712389	1.5707964	1.5707964	-0.12886472	-0.9847285	0	-0.1907985	0.9740464	0	-0.0020792987	0.99917763	0	0.66	100	2e-09	-100	1.2e+03
0	-0.10749961	0.3295126	0	-3.5530183e-17	-3.8752108e-17	4.712389	3.1415927	1.5707964	-0.1294465	-0.98465437	0	-0.19097312	0.97401446	0	-0.0020791758	0.99917763	0	0.66	100	2e-09	-100	1.2e+03
0	-0.10725689	0.3295002	0	-3.5530183e-17	-3.87521e-17	4.712389	4.712389	1.5707964	-0.12889776	-0.98472434	0	-0.19079354	0.9740473	0	-0.0020793336	0.99917763	0	0.66	100	2e-09	-100	1.2e+03
0	0.31237885	0.6174191	0	-3.8383923e-17	-4.197542e-17	0	0	1.5707964	0.9835781	-0.13564047	0	-0.04401217	0.988864	0	-0.0024293305	0.99903417	0	0.66	100	2e-09	-100	1.3e+03
0	0.31241572	0.6176302	0	-3.8383923e-17	-4.1975422e-17	0	1.5707964	1.5707964	0.98366266	-0.13500756	0	-0.04398569	0.9888642	0	-0.00242978	0.9990341	0	0.66	100	2e-09	-100	1.3e+03
0	0.31241104	0.61760485	0	-3.838392e-17	-4.1975422e-17	0	3.1415927	1.5707964	0.98365253	-0.13508373	0	-0.043989647	0.9888641	0	-0.0024297237	0.9990341	0	0.66	100	2e-09	-100	1.3e+03
0	0.3124136	0.6176181	0	-3.8383923e-17	-4.197542e-17	0	4.712389	1.5707964	0.9836578	-0.13504414	0	-0.04398715	0.9888642	0	-0.0024297545	0.999034	0	0.66	100	2e-09	-100	1.3e+03
0	-0.12993182	0.98171425	0	-3.838917e-17	-4.1975396e-17	1.5707964	0	1.5707964	-0.17435312	0.97754693	0	-0.21212983	0.9685621	0	-0.0033125193	0.9990337	0	0.66	100	2e-09	-100	1.3e+03
0	-0.12992904	0.9817147	0	-3.8389168e-17	-4.1975396e-17	1.5707964	1.5707964	1.5707964	-0.17434658	0.97754806	0	-0.21212803	0.9685625	0	-0.0033125216	0.9990337	0	0.66	100	2e-09	-100	1.3e+03
0	-0.13028729	0.9816506	0	-3.838917e-17	-4.19754e-17	1.5707964	3.1415927	1.5707964	-0.17519267	0.97740173	0	-0.212357	0.9685164	0	-0.0033122553	0.9990337	0	0.66	100	2e-09	-100	1.3e+03
0	0.31241128	0.61760473	0	-3.8383923e-17	-4.197542e-17	1.5707964	4.712389	1.5707964	0.9836525	-0.13508414	0	-0.043988846	0.9888641	0	-0.0024297256	0.99903417	0	0.66	100	2e-09	-100	1.3e+03
0	-0.44548926	0.61149037	0	-3.8472372e-17	-4.197541e-17	3.1415927	0	1.5707964	-0.9881998	-0.09624654	0	-0.34558934	0.9316838	0	-0.0026786758	0.99903387	0	0.66	100	2e-09	-100	1.3e+03
0	-0.44552416	0.61151105	0	-3.847238e-17	-4.197541e-17	3.1415927	1.5707964	1.5707964	-0.9882089	-0.09614962	0	-0.3456852	0.9316488	0	-0.0026784826	0.99903387	0	0.66	100	2e-09	-100	1.3e+03
0	-0.44548795	0.611497	0	-3.847238e-17	-4.197541e-17	3.1415927	3.1415927	1.5707964	-0.9882014	-0.09622884	0	-0.34558377	0.9316858	0	-0.0026787026	0.9990339	0	0.66	100	2e-09	-100	1.3e+03
0	-0.44548807	0.61147636	0	-3.847238e-17	-4.197541e-17	3.1415927	4.712389	1.5707964	-0.9881957	-0.09628843	0	-0.3455897	0.93168366	0	-0.002678645	0.99903387	0	0.66	100	2e-09	-100	1.3e+03
0	-0.112176776	0.3293925	0	-3.8456027e-17	-4.197539e-17	4.712389	0	1.5707964	-0.1374521	-0.9835943	0	-0.19700897	0.97273827	0	-0.0020692889	0.9990335	0	0.66	100	2e-09	-100	1.3e+03
0	-0.11219425	0.32939366	0	-3.8456027e-17	-4.197539e-17	4.712389	1.5707964	1.5707964	-0.13749318	-0.9835888	0	-0.1970203	0.9727362	0	-0.0020692826	0.9990336	0	0.66	100	2e-09	-100	1.3e+03
0	-0.11243899	0.32940933	0	-3.845603e-17	-4.197539e-17	4.712389	3.1415927	1.5707964	-0.13806501	-0.9835109	0	-0.19718282	0.9727055	0	-0.0020691925	0.9990334	0	0.66	100	2e-09	-100	1.3e+03
0	-0.11243771	0.32940924	0	-3.8456027e-17	-4.197539e-17	4.712389	4.712389	1.5707964	-0.13806203	-0.98351127	0	-0.19718191	0.9727056	0	-0.0020691934	0.9990336	0	0.66	100	2e-09	-100	1.3e+03
0	0.30930206	0.61665034	0	-4.1280703e-17	-4.5197307e-17	0	0	1.5707964	0.9833683	-0.13718124	0	-0.05305803	0.9882524	0	-0.0024041072	0.99887985	0	0.66	100	2e-09	-100	1.4e+03
0	0.30933523	0.61684173	0	-4.128071e-17	-4.519731e-17	0	1.5707964	1.5707964	0.98344594	-0.13660724	0	-0.053035777	0.9882527	0	-0.0024045086	0.99887985	0	0.66	100	2e-09	-100	1.4e+03
0	0.30933493	0.61684036	0	-4.128071e-17	-4.519731e-17	0	3.1415927	1.5707964	0.9834453	-0.13661154	0	-0.053035986	0.9882527	0	-0.0024045059	0.9988798	0	0.66	100	2e-09	-100	1.4e+03
0	0.30933452	0.6168379	0	-4.1280703e-17	-4.519731e-17	0	4.712389	1.5707964	0.98344445	-0.13661896	0	-0.053036246	0.9882527	0	-0.0024045007	0.99887985	0	0.66	100	2e-09	-100	1.4e+03
0	-0.1354608	0.9805775	0	-4.1289223e-17	-4.519731e-17	1.5707964	0	1.5707964	-0.1853734	0.97558683	0	-0.21770564	0.96726584	0	-0.003303337	0.9988798	0	0.66	100	2e-09	-100	1.4e+03
0	-0.13546272	0.9805771	0	-4.1289223e-17	-4.519731e-17	1.5707964	1.5707964	1.5707964	-0.18537803	0.9755861	0	-0.2177068	0.9672656	0	-0.003303336	0.99887985	0	0.66	100	2e-09	-100	1.4e+03
0	-0.4455395	0.61155915	0	-4.1374406e-17	-4.5197327e-17	1.5707964	3.1415927	1.5707964	-0.9882521	-0.09574675	0	-0.3456829	0.931544	0	-0.0026836705	0.99887997	0	0.66	100	2e-09	-100	1.4e+03
0	-0.13584213	0.9805055	0	-4.128923e-17	-4.519731e-17	1.5707964	4.712389	1.5707964	-0.18628487	0.975419	0	-0.21793845	0.9672178	0	-0.0033030887	0.99887985	0	0.66	100	2e-09	-100	1.4e+03
0	-0.44553494	0.6116089	0	-4.137441e-17	-4.5197327e-17	3.1415927	0	1.5707964	-0.9882652	-0.09560711	0	-0.34565583	0.9315539	0	-0.0026838395	0.9988801	0	0.66	100	2e-09	-100	1.4e+03
0	-0.4455725	0.6116328	0	-4.137441e-17	-4.5197327e-17	3.1415927	1.5707964	1.5707964	-0.9882755	-0.09549805	0	-0.34575847	0.93151647	0	-0.0026836405	0.9988801	0	0.66	100	2e-09	-100	1.4e+03
0	-0.445722	0.61158955	0	-4.137441e-17	-4.5197327e-17	3.1415927	3.1415927	1.5707964	-0.98827845	-0.09546481	0	-0.3462051	0.93135345	0	-0.0026824658	0.9988801	0	0.66	100	2e-09	-100	1.4e+03
0	-0.44572404	0.6115892	0	-4.137441e-17	-4.5197327e-17	3.1415927	4.712389	1.5707964	-0.9882787	-0.09546376	0	-0.34621108	0.9313513	0	-0.0026824505	0.9988801	0	0.66	100	2e-09	-100	1.4e+03
0	-0.1171559	0.32934535	0	-4.1355987e-17	-4.519729e-17	4.712389	0	1.5707964	-0.1465584	-0.98231083	0	-0.20284815	0.97146755	0	-0.0020611098	0.9988794	0	0.66	100	2e-09	-100	1.4e+03
0	-0.116878144	0.3293256	0	-4.1355987e-17	-4.519729e-17	4.712389	1.5707964	1.5707964	-0.14590612	-0.98240525	0	-0.20266712	0.9715028	0	-0.0020611929	0.9988794	0	0.66	100	2e-09	-100	1.4e+03
0	-0.117158316	0.32934603	0	-4.1355987e-17	-4.5197288e-17	4.712389	3.1415927	1.5707964	-0.14656885	-0.98230934	0	-0.20284498	0.9714681	0	-0.0020611256	0.9988794	0	0.66	100	2e-09	-100	1.4e+03
0	-0.13545531	0.98057854	0	-4.128923e-17	-4.519731e-17	4.712389	4.712389	1.5707964	-0.18536031	0.9755893	0	-0.21770228	0.9672665	0	-0.0033033409	0.9988798	0	0.66	100	2e-09	-100	1.4e+03
0	0.30650786	0.6160505	0	-4.4151764e-17	-4.841775e-17	0	0	1.5707964	0.98323023	-0.13818051	0	-0.061325002	0.9876162	0	-0.0023816132	0.998716	0	0.66	100	2e-09	-100	1.5e+03
0	0.30650914	0.6160582	0	-4.4151768e-17	-4.841775e-17	0	1.5707964	1.5707964	0.9832332	-0.13815796	0	-0.06132418	0.9876163	0	-0.002381629	0.99871594	0	0.66	100	2e-09	-100	1.5e+03
0	0.30650863	0.61605346	0	-4.4151768e-17	-4.841775e-17	0	3.1415927	1.5707964	0.9832314	-0.13817188	0	-0.061323818	0.98761636	0	-0.0023816214	0.99871594	0	0.66	100	2e-09	-100	1.5e+03
0	0.30650842	0.61605394	0	-4.4151768e-17	-4.841775e-17	0	4.712389	1.5707964	0.9832315	-0.13817057	0	-0.06132465	0.9876162	0	-0.0023816198	0.99871594	0	0.66	100	2e-09	-100	1.5e+03
0	-0.14085793	0.97941583	0	-4.416351e-17	-4.8417773e-17	1.5707964	0	1.5707964	-0.19644223	0.9734929	0	-0.22283591	0.96603847	0	-0.0032956267	0.9987165	0	0.66	100	2e-09	-100	1.5e+03
0	-0.1408625	0.97941506	0	-4.4163514e-17	-4.8417776e-17	1.5707964	1.5707964	1.5707964	-0.19645326	0.9734908	0	-0.22283864	0.9660378	0	-0.0032956246	0.9987165	0	0.66	100	2e-09	-100	1.5e+03
0	-0.14123777	0.9793405	0	-4.416351e-17	-4.8417773e-17	1.5707964	3.1415927	1.5707964	-0.19735998	0.97331357	0	-0.22305793	0.96599156	0	-0.003295411	0.9987165	0	0.66	100	2e-09	-100	1.5e+03
0	-0.1408797	0.9794116	0	-4.4163517e-17	-4.8417776e-17	1.5707964	4.712389	1.5707964	-0.19649476	0.9734827	0	-0.22284867	0.96603566	0	-0.0032956146	0.9987165	0	0.66	100	2e-09	-100	1.5e+03
0	-0.44558832	0.6117187	0	-4.4250646e-17	-4.8417793e-17	3.1415927	0	1.5707964	-0.98832965	-0.09497244	0	-0.3457464	0.93141156	0	-0.0026888947	0.99871683	0	0.66	100	2e-09	-100	1.5e+03
0	-0.4455643	0.6117724	0	-4.425064e-17	-4.8417786e-17	3.1415927	1.5707964	1.5707964	-0.98834175	-0.094842106	0	-0.34566176	0.93144244	0	-0.002689209	0.99871683	0	0.66	100	2e-09	-100	1.5e+03
0	-0.4457049	0.61170775	0	-4.425064e-17	-4.8417793e-17	3.1415927	3.1415927	1.5707964	-0.9883383	-0.09488038	0	-0.34608853	0.9312868	0	-0.0026880528	0.9987168	0	0.66	100	2e-09	-100	1.5e+03
0	-0.44573486	0.6117062	0	-4.425064e-17	-4.8417793e-17	3.1415927	4.712389	1.5707964	-0.98834085	-0.09485308	0	-0.3461759	0.93125486	0	-0.0026878403	0.99871683	0	0.66	100	2e-09	-100	1.5e+03
0	-0.12142167	0.32929912	0	-4.4230184e-17	-4.8417737e-17	4.712389	0	1.5707964	-0.15433815	-0.9811474	0	-0.20787212	0.970329	0	-0.0020547365	0.99871576	0	0.66	100	2e-09	-100	1.5e+03
0	-0.121417254	0.32929876	0	-4.4230184e-17	-4.841774e-17	4.712389	1.5707964	1.5707964	-0.15432762	-0.9811489	0	-0.20786943	0.9703295	0	-0.0020547367	0.99871576	0	0.66	100	2e-09	-100	1.5e+03
0	-0.12168716	0.32932076	0	-4.4230184e-17	-4.8417737e-17	4.712389	3.1415927	1.5707964	-0.15497242	-0.98105025	0	-0.20803432	0.97029674	0	-0.0020546995	0.99871576	0	0.66	100	2e-09	-100	1.5e+03
0	-0.12168504	0.32932058	0	-4.423019e-17	-4.841774e-17	4.712389	4.712389	1.5707964	-0.15496735	-0.981051	0	-0.20803306	0.97029686	0	-0.0020546995	0.9987157	0	0.66	100	2e-09	-100	1.5e+03
0	0.6580116	0.37537014	0	-7.963151e-18	-9.695724e-18	0	0	1.5707964	0.99263424	-0.01170739	0	0.9830888	0.13784635	0	-0.0016883424	0.99997145	0	0.66	100	2e-09	-110	300
0	0.39145204	0.62005603	0	-7.948697e-18	-9.6956635e-18	0	1.5707964	1.5707964	0.9861925	-0.114670604	0	0.1897309	0.97487336	0	-0.0015672401	0.9999653	0	0.66	100	2e-09	-110	300
0	0.011446164	0.40393248	0	-7.8202234e-18	-9.695661e-18	0	3.1415927	1.5707964	0.9915148	-0.04991559	0	-0.9590519	0.26174796	0	0.0018754547	0.9999651	0	0.66	100	2e-09	-110	300
0	0.42725083	0.054768816	0	-7.846383e-18	-9.695721e-18	0	4.712389	1.5707964	0.9862924	0.113648534	0	0.293983	-0.9493132	0	0.0014770601	0.9999712	0	0.66	100	2e-09	-110	300
0	0.42397764	0.6666207	0	-7.890756e-18	-9.6957115e-18	1.5707964	0	1.5707964	0.28328738	0.9525549	0	0.99111634	0.04733709	0	-0.0024708917	0.9999703	0	0.66	100	2e-09	-110	300
0	-0.033761032	0.99406004	0	-7.912533e-18	-9.6956495e-18	1.5707964	1.5707964	1.5707964	-0.039710686	0.99166954	0	-0.059360042	0.990547	0	-0.0022123614	0.9999638	0	0.66	100	2e-09	-110	300
0	-0.44988525	0.65890634	0	-7.924213e-18	-9.695687e-18	1.5707964	3.1415927	1.5707964	-0.35933143	0.9271757	0	-0.9913904	0.04957575	0	0.0010660527	0.9999676	0	0.66	100	2e-09	-110	300
0	-0.038404435	0.33419725	0	-7.876604e-18	-9.695711e-18	1.5707964	4.712389	1.5707964	-0.038208727	0.9922282	0	-0.0783023	-0.9896068	0	0.0012977199	0.9999701	0	0.66	100	2e-09	-110	300
0	-0.43309125	0.61319804	0	-7.969596e-18	-9.695659e-18	3.1415927	0	1.5707964	-0.9873127	-0.104598716	0	-0.31057453	0.944228	0	-0.0013866933	0.9999647	0	0.66	100	2e-09	-110	300
0	-0.4330889	0.6131961	0	-7.9695965e-18	-9.6956586e-18	3.1415927	1.5707964	1.5707964	-0.98731184	-0.104606844	0	-0.31056806	0.9442301	0	-0.0013867037	0.9999648	0	0.66	100	2e-09	-110	300
0	-0.65844786	0.37431225	0	-8.005079e-18	-9.6956826e-18	3.1415927	3.1415927	1.5707964	-0.9926634	-0.010654763	0	-0.9839241	0.13362432	0	0.0012440721	0.99996716	0	0.66	100	2e-09	-110	300
0	-0.6584392	0.37435353	0	-8.005081e-18	-9.6956826e-18	3.1415927	4.712389	1.5707964	-0.9926626	-0.010721542	0	-0.9838988	0.13381492	0	0.0012437645	0.9999672	0	0.66	100	2e-09	-110	300
0	0.3997151	0.113410644	0	-7.901648e-18	-9.695715e-18	4.712389	0	1.5707964	0.2536046	-0.96069705	0	0.9471591	0.30095842	0	-0.0016183554	0.9999706	0	0.66	100	2e-09	-110	300
0	-0.027802275	0.33307472	0	-7.9804136e-18	-9.695662e-18	4.712389	1.5707964	1.5707964	-0.031176692	-0.99246037	0	-0.051224925	0.99171937	0	-0.0010052079	0.9999651	0	0.66	100	2e-09	-110	300
0	-0.42452732	0.10959425	0	-7.933771e-18	-9.6956635e-18	4.712389	3.1415927	1.5707964	-0.31887212	-0.9415277	0	-0.95656216	0.27034518	0	0.0018523884	0.9999653	0	0.66	100	2e-09	-110	300
0	-0.050486952	-0.32617113	0	-7.8063566e-18	-9.695682e-18	4.712389	4.712389	1.5707964	-0.05303727	-0.99102247	0	-0.1009994	-0.9874582	0	0.0025758198	0.9999673	0	0.66	100	2e-09	-110	300
0	0.65528935	0.39023164	0	-1.1094656e-17	-1.2927229e-17	0	0	1.5707964	0.9925685	-0.01628614	0	0.97505546	0.18704063	0	-0.0017558917	0.99994045	0	0.66	100	2e-09	-110	400
0	0.38317385	0.621063	0	-1.1098511e-17	-1.2927119e-17	0	1.5707964	1.5707964	0.9860504	-0.115899205	0	0.16499399	0.979156	0	-0.0015228078	0.99993193	0	0.66	100	2e-09	-110	400
0	0.38303983	0.6207068	0	-1.1098512e-17	-1.2927121e-17	0	3.1415927	1.5707964	0.98592293	-0.11701334	0	0.16471829	0.9792016	0	-0.0015216607	0.99993193	0	0.66	100	2e-09	-110	400
0	0.4247606	0.054692164	0	-1.0961313e-17	-1.2927236e-17	0	4.712389	1.5707964	0.9860681	0.115553655	0	0.2867094	-0.95141804	0	0.0015044339	0.9999409	0	0.66	100	2e-09	-110	400
0	0.41958368	0.6858152	0	-1.102244e-17	-1.2927218e-17	1.5707964	0	1.5707964	0.27439213	0.95508456	0	0.98692036	0.10242178	0	-0.0025613725	0.99993944	0	0.66	100	2e-09	-110	400
0	-0.043303486	0.9934932	0	-1.1066302e-17	-1.29271e-17	1.5707964	1.5707964	1.5707964	-0.05258005	0.9910953	0	-0.07514746	0.98945385	0	-0.0021829614	0.9999304	0	0.66	100	2e-09	-110	400
0	-0.4571721	0.67262125	0	-1.1067141e-17	-1.29271505e-17	1.5707964	3.1415927	1.5707964	-0.38503137	0.9170032	0	-0.9874532	0.100926355	0	0.00096835464	0.99993426	0	0.66	100	2e-09	-110	400
0	-0.056177724	0.33522332	0	-1.0995661e-17	-1.292721e-17	1.5707964	4.712389	1.5707964	-0.054116644	0.99150586	0	-0.11578733	-0.98577505	0	0.0013707988	0.999939	0	0.66	100	2e-09	-110	400
0	-0.43349576	0.6135106	0	-1.1125645e-17	-1.2927109e-17	3.1415927	0	1.5707964	-0.9874556	-0.103271484	0	-0.31164497	0.9438723	0	-0.0013867511	0.99993104	0	0.66	100	2e-09	-110	400
