# t (s)	mx ()	my ()	mz ()	E_total (J)	E_Zeeman (J)	a1 (rad)	a2 (rad)	a3 (rad)	m.region1x ()	m.region1y ()	m.region1z ()	m.region2x ()	m.region2y ()	m.region2z ()	m.region3x ()	m.region3y ()	m.region3z ()	roundness ()	size (m)	Cell_size (m)	var2-s (nm)	var1-d (nm)
0	0.41488913	0.6687575	0	-2.3302303e-17	-2.5847808e-17	1.5707964	0	1.5707964	0.25454214	0.96040004	0	0.99139535	0.046189368	0	-0.001270181	0.9996832	0	0.66	100	2e-09	20	-144
0	-0.036236167	0.99389076	0	-2.3320807e-17	-2.5847717e-17	1.5707964	1.5707964	1.5707964	-0.05894481	0.99076587	0	-0.048906732	0.9912268	0	-0.0008569752	0.99967974	0	0.66	100	2e-09	20	-144
0	-0.029420003	0.33334765	0	-2.3382161e-17	-2.5847685e-17	1.5707964	3.1415927	1.5707964	-0.047493774	-0.99182975	0	-0.040814362	0.9921943	0	4.812507e-05	0.9996784	0	0.66	100	2e-09	20	-144
0	-0.036689524	0.33341643	0	-2.3286453e-17	-2.5847854e-17	1.5707964	4.712389	1.5707964	-0.05119612	0.9916575	0	-0.05890061	-0.9910933	0	2.8167897e-05	0.99968493	0	0.66	100	2e-09	20	-144
0	-0.6587268	0.37650606	0	-2.3412469e-17	-2.5847728e-17	3.1415927	0	1.5707964	-0.992735	-0.0024548091	0	-0.9840642	0.13229294	0	0.0006188864	0.99968004	0	0.66	100	2e-09	20	-144
0	-0.42673972	0.6186747	0	-2.3378546e-17	-2.5847703e-17	3.1415927	1.5707964	1.5707964	-0.9884005	-0.09372444	0	-0.2915226	0.9500695	0	-0.0002961585	0.9996791	0	0.66	100	2e-09	20	-144
0	-0.6587423	0.37645578	0	-2.3412465e-17	-2.5847728e-17	3.1415927	3.1415927	1.5707964	-0.99273545	-0.002252014	0	-0.9841106	0.13193946	0	0.0006189725	0.99968004	0	0.66	100	2e-09	20	-144
0	-0.6587419	0.37645796	0	-2.3412469e-17	-2.5847727e-17	3.1415927	4.712389	1.5707964	-0.99273545	-0.002258482	0	-0.98410904	0.1319523	0	0.00061896915	0.9996801	0	0.66	100	2e-09	20	-144
0	0.39349502	0.111502394	0	-2.3306818e-17	-2.584777e-17	4.712389	0	1.5707964	0.23347619	-0.9656476	0	0.94746685	0.30047294	0	-0.00045788568	0.9996818	0	0.66	100	2e-09	20	-144
0	-0.02945445	0.333348	0	-2.3382163e-17	-2.5847685e-17	4.712389	1.5707964	1.5707964	-0.04755354	-0.991827	0	-0.040857956	0.9921926	0	4.815242e-05	0.9996784	0	0.66	100	2e-09	20	-144
0	-0.4404188	0.112529814	0	-2.3334335e-17	-2.5847682e-17	4.712389	3.1415927	1.5707964	-0.36397576	-0.92544335	0	-0.95836085	0.26335457	0	0.001080152	0.9996784	0	0.66	100	2e-09	20	-144
0	-0.048908763	-0.32658994	0	-2.3209723e-17	-2.5847801e-17	4.712389	4.712389	1.5707964	-0.06941552	-0.9900129	0	-0.078266695	-0.9894398	0	0.00095591025	0.9996829	0	0.66	100	2e-09	20	-144
0	0.6587841	0.37568122	0	-2.336786e-17	-2.584779e-17	0	0	1.5707964	0.9926806	-0.0021549037	0	0.9843693	0.129516	0	-0.00069776777	0.9996824	0	0.66	100	2e-09	20	-146
0	0.39968053	0.62186027	0	-2.3346715e-17	-2.584771e-17	0	1.5707964	1.5707964	0.98727536	-0.10458221	0	0.21213564	0.9704838	0	-0.00036948142	0.9996793	0	0.66	100	2e-09	20	-146
0	0.010063073	0.40496412	0	-2.3215165e-17	-2.5847695e-17	0	3.1415927	1.5707964	0.9922689	-0.030655911	0	-0.96295476	0.24586952	0	0.0008749358	0.9996789	0	0.66	100	2e-09	20	-146
0	0.4402014	0.06250357	0	-2.3252353e-17	-2.5847836e-17	0	4.712389	1.5707964	0.98506707	0.123890616	0	0.33532134	-0.9360642	0	0.0002158201	0.99968415	0	0.66	100	2e-09	20	-146
0	0.41529387	0.6662501	0	-2.3302943e-17	-2.5847806e-17	1.5707964	0	1.5707964	0.25539201	0.9601799	0	0.9917147	0.03888717	0	-0.0012249863	0.99968314	0	0.66	100	2e-09	20	-146
0	-0.03500591	0.9939545	0	-2.3318453e-17	-2.5847723e-17	1.5707964	1.5707964	1.5707964	-0.05739974	0.9908532	0	-0.046793852	0.9913305	0	-0.0008241377	0.99967986	0	0.66	100	2e-09	20	-146
0	-0.65901023	0.3746619	0	-2.3411268e-17	-2.5847732e-17	1.5707964	3.1415927	1.5707964	-0.9927366	-0.0015308097	0	-0.98489445	0.12583628	0	0.00060038024	0.9996801	0	0.66	100	2e-09	20	-146
0	-0.034848	0.33336964	0	-2.3288833e-17	-2.5847849e-17	1.5707964	4.712389	1.5707964	-0.049462102	0.9917434	0	-0.055086978	-0.9913192	0	5.0768685e-06	0.9996847	0	0.66	100	2e-09	20	-146
0	-0.01955747	0.43101653	0	-2.3220043e-17	-2.5847788e-17	3.1415927	0	1.5707964	-0.9917223	-0.046305355	0	0.9341129	0.33967257	0	-0.0010630835	0.9996823	0	0.66	100	2e-09	20	-146
0	-0.42670286	0.6187281	0	-2.3375803e-17	-2.584771e-17	3.1415927	1.5707964	1.5707964	-0.98841155	-0.09359645	0	-0.29142517	0.9501012	0	-0.0002718845	0.9996793	0	0.66	100	2e-09	20	-146
0	-0.65901136	0.37466738	0	-2.3411271e-17	-2.5847728e-17	3.1415927	3.1415927	1.5707964	-0.99273664	-0.0014892943	0	-0.98489755	0.12581117	0	0.0006003729	0.99968016	0	0.66	100	2e-09	20	-146
0	-0.65899444	0.37471673	0	-2.3411268e-17	-2.5847732e-17	3.1415927	4.712389	1.5707964	-0.9927362	-0.0017435635	0	-0.98484737	0.12621354	0	0.00060029695	0.99968016	0	0.66	100	2e-09	20	-146
0	0.39545193	0.10803637	0	-2.330671e-17	-2.584777e-17	4.712389	0	1.5707964	0.2359962	-0.9650487	0	0.9507853	0.28947595	0	-0.00042575068	0.99968183	0	0.66	100	2e-09	20	-146
0	-0.028417766	0.33335313	0	-2.3379671e-17	-2.5847693e-17	4.712389	1.5707964	1.5707964	-0.04633453	-0.9918835	0	-0.038982168	0.9922643	0	6.3397885e-05	0.9996787	0	0.66	100	2e-09	20	-146
0	-0.44114086	0.10994215	0	-2.3332942e-17	-2.584769e-17	4.712389	3.1415927	1.5707964	-0.36407766	-0.92540604	0	-0.9603976	0.25555405	0	0.001052756	0.9996786	0	0.66	100	2e-09	20	-146
0	-0.04645026	-0.3267669	0	-2.3211945e-17	-2.5847794e-17	4.712389	4.712389	1.5707964	-0.06701587	-0.9901737	0	-0.073248126	-0.98980975	0	0.00091323315	0.9996828	0	0.66	100	2e-09	20	-146
0	0.65904856	0.3739206	0	-2.3368398e-17	-2.5847788e-17	0	0	1.5707964	0.9926822	-0.0013783236	0	0.98513377	0.12345767	0	-0.00067029306	0.99968237	0	0.66	100	2e-09	20	-148
0	0.40092558	0.6217445	0	-2.3344918e-17	-2.5847717e-17	0	1.5707964	1.5707964	0.9873206	-0.104143985	0	0.21580765	0.96969795	0	-0.0003515017	0.99967974	0	0.66	100	2e-09	20	-148
0	0.009031858	0.4016062	0	-2.321433e-17	-2.5847703e-17	0	3.1415927	1.5707964	0.99236006	-0.027529154	0	-0.96610916	0.23266855	0	0.00084469595	0.9996791	0	0.66	100	2e-09	20	-148
0	0.43992302	0.062468763	0	-2.3254926e-17	-2.584783e-17	0	4.712389	1.5707964	0.9850475	0.12405771	0	0.33452561	-0.9363355	0	0.00019592815	0.9996841	0	0.66	100	2e-09	20	-148
0	0.41565034	0.66390896	0	-2.3303556e-17	-2.5847806e-17	1.5707964	0	1.5707964	0.2561677	0.9599784	0	0.9919655	0.032065377	0	-0.0011822509	0.99968314	0	0.66	100	2e-09	20	-148
0	-0.033821613	0.9940137	0	-2.3316246e-17	-2.5847727e-17	1.5707964	1.5707964	1.5707964	-0.055882685	0.99093664	0	-0.044788945	0.9914245	0	-0.00079320575	0.99968004	0	0.66	100	2e-09	20	-148
0	-0.46700874	0.6476238	0	-2.3329742e-17	-2.5847755e-17	1.5707964	3.1415927	1.5707964	-0.4093956	0.90651846	0	-0.99193364	0.03667159	0	0.00030302606	0.99968123	0	0.66	100	2e-09	20	-148
0	-0.033121035	0.33333138	0	-2.3291067e-17	-2.5847844e-17	1.5707964	4.712389	1.5707964	-0.04778122	0.9918236	0	-0.05156658	-0.9915143	0	-1.5305508e-05	0.99968463	0	0.66	100	2e-09	20	-148
0	-0.01375656	0.4163622	0	-2.3219655e-17	-2.584779e-17	3.1415927	0	1.5707964	-0.99215835	-0.03569628	0	0.9518965	0.28510055	0	-0.0010079751	0.9996824	0	0.66	100	2e-09	20	-148
0	-0.42669737	0.6187706	0	-2.3373224e-17	-2.5847717e-17	3.1415927	1.5707964	1.5707964	-0.9884222	-0.09347282	0	-0.29142058	0.9501051	0	-0.00024941307	0.99967957	0	0.66	100	2e-09	20	-148
0	-0.65924793	0.37299436	0	-2.341016e-17	-2.5847736e-17	3.1415927	3.1415927	1.5707964	-0.9927373	-0.0008579373	0	-0.9855889	0.12016063	0	0.0005824338	0.99968046	0	0.66	100	2e-09	20	-148
0	-0.65924746	0.3730002	0	-2.3410161e-17	-2.5847738e-17	3.1415927	4.712389	1.5707964	-0.9927373	-0.00085287256	0	-0.9855875	0.12017311	0	0.000582426	0.9996804	0	0.66	100	2e-09	20	-148
0	0.3972003	0.10492725	0	-2.3306624e-17	-2.5847773e-17	4.712389	0	1.5707964	0.23834224	-0.9644852	0	0.9536549	0.2795851	0	-0.00039637988	0.99968183	0	0.66	100	2e-09	20	-148
0	-0.027380025	0.3333562	0	-2.3377333e-17	-2.5847695e-17	4.712389	1.5707964	1.5707964	-0.045061342	-0.99194103	0	-0.037155572	0.9923307	0	7.683871e-05	0.9996788	0	0.66	100	2e-09	20	-148
0	-0.44178393	0.107548416	0	-2.3331665e-17	-2.5847693e-17	4.712389	3.1415927	1.5707964	-0.36415648	-0.92537755	0	-0.962221	0.24834402	0	0.0010257316	0.9996788	0	0.66	100	2e-09	20	-148
0	-0.04413387	-0.32692423	0	-2.3214033e-17	-2.5847794e-17	4.712389	4.712389	1.5707964	-0.064676784	-0.9903253	0	-0.068598434	-0.9901302	0	0.0008735994	0.99968266	0	0.66	100	2e-09	20	-148
0	0.6592832	0.37228724	0	-2.336892e-17	-2.584779e-17	0	0	1.5707964	0.99268305	-0.00064644334	0	0.98581135	0.117825784	0	-0.00064465625	0.9996824	0	0.66	100	2e-09	20	-150
0	0.4020978	0.6216202	0	-2.3343245e-17	-2.5847722e-17	0	1.5707964	1.5707964	0.9873599	-0.10376292	0	0.21926847	0.96894354	0	-0.00033495974	0.99967974	0	0.66	100	2e-09	20	-150
0	0.008144639	0.39855495	0	-2.3213585e-17	-2.5847708e-17	0	3.1415927	1.5707964	0.9924342	-0.024696883	0	-0.968815	0.22068231	0	0.0008148333	0.9996793	0	0.66	100	2e-09	20	-150
0	0.43965822	0.06243056	0	-2.3257346e-17	-2.5847826e-17	0	4.712389	1.5707964	0.9850309	0.124201514	0	0.33376625	-0.9365938	0	0.00017759723	0.99968386	0	0.66	100	2e-09	20	-150
0	0.415997	0.66171366	0	-2.3304141e-17	-2.5847806e-17	1.5707964	0	1.5707964	0.25697437	0.9597682	0	0.9921583	0.025689816	0	-0.00114175	0.999683	0	0.66	100	2e-09	20	-150
0	-0.03267963	0.9940688	0	-2.3314178e-17	-2.5847733e-17	1.5707964	1.5707964	1.5707964	-0.054392193	0.99101645	0	-0.042882685	0.9915098	0	-0.00076401397	0.99968016	0	0.66	100	2e-09	20	-150
0	-0.46420264	0.64681256	0	-2.3329072e-17	-2.5847756e-17	1.5707964	3.1415927	1.5707964	-0.40074873	0.91032976	0	-0.9921459	0.030426694	0	0.0002868217	0.99968123	0	0.66	100	2e-09	20	-150
0	-0.0315909	0.3333007	0	-2.3293165e-17	-2.5847844e-17	1.5707964	4.712389	1.5707964	-0.046272166	0.99189335	0	-0.048467357	-0.9916758	0	-3.3183107e-05	0.99968445	0	0.66	100	2e-09	20	-150
0	-0.011555432	0.4099829	0	-2.3219352e-17	-2.584779e-17	3.1415927	0	1.5707964	-0.9923192	-0.030856395	0	0.95861274	0.2611226	0	-0.0009597678	0.9996825	0	0.66	100	2e-09	20	-150
0	-0.4266941	0.61880726	0	-2.3370797e-17	-2.5847718e-17	3.1415927	1.5707964	1.5707964	-0.98843133	-0.09336489	0	-0.2914223	0.9501069	0	-0.00022864374	0.9996798	0	0.66	100	2e-09	20	-150
0	-0.6594615	0.3714271	0	-2.3409122e-17	-2.5847738e-17	3.1415927	3.1415927	1.5707964	-0.99273735	-0.00022068848	0	-0.98621225	0.11482137	0	0.0005651635	0.9996805	0	0.66	100	2e-09	20	-150
0	-0.6594483	0.3714782	0	-2.3409122e-17	-2.5847741e-17	3.1415927	4.712389	1.5707964	-0.99273735	-0.00041436235	0	-0.9861727	0.11516841	0	0.0005651032	0.99968046	0	0.66	100	2e-09	20	-150
0	0.39876413	0.10212978	0	-2.330657e-17	-2.5847773e-17	4.712389	0	1.5707964	0.24051167	-0.9639589	0	0.9561502	0.27066642	0	-0.00036948704	0.9996818	0	0.66	100	2e-09	20	-150
0	-0.026470564	0.33335876	0	-2.3375151e-17	-2.5847703e-17	4.712389	1.5707964	1.5707964	-0.043961655	-0.9919893	0	-0.035538793	0.9923865	0	8.8758294e-05	0.9996791	0	0.66	100	2e-09	20	-150
0	-0.4423001	0.1053137	0	-2.3330482e-17	-2.58477e-17	4.712389	3.1415927	1.5707964	-0.36404437	-0.9254224	0	-0.9638551	0.24168453	0	0.0009992134	0.99967897	0	0.66	100	2e-09	20	-150
0	-0.042020444	-0.32706	0	-2.3215995e-17	-2.5847794e-17	4.712389	4.712389	1.5707964	-0.062493477	-0.9904619	0	-0.064404644	-0.99040073	0	0.0008367725	0.9996826	0	0.66	100	2e-09	20	-150
0	0.65949506	0.37073025	0	-2.3369422e-17	-2.5847784e-17	0	0	1.5707964	0.9926835	3.9735914e-06	0	0.9864222	0.11250443	0	-0.00062065385	0.9996823	0	0.66	100	2e-09	20	-152
0	0.40322915	0.62152743	0	-2.334169e-17	-2.5847723e-17	0	1.5707964	1.5707964	0.9874069	-0.103302665	0	0.22260036	0.968205	0	-0.00031981544	0.9996799	0	0.66	100	2e-09	20	-152
0	0.007387449	0.3957983	0	-2.3212925e-17	-2.5847717e-17	0	3.1415927	1.5707964	0.99249274	-0.022211285	0	-0.9711159	0.20992672	0	0.0007854862	0.9996796	0	0.66	100	2e-09	20	-152
0	0.43939275	0.062386565	0	-2.325963e-17	-2.5847821e-17	0	4.712389	1.5707964	0.98501617	0.1243294	0	0.3330014	-0.93685347	0	0.00016070972	0.9996838	0	0.66	100	2e-09	20	-152
0	0.41632235	0.65965354	0	-2.3304699e-17	-2.5847803e-17	1.5707964	0	1.5707964	0.25776792	0.95956063	0	0.9923024	0.019717181	0	-0.0011033156	0.99968296	0	0.66	100	2e-09	20	-152
0	-0.031608626	0.9941187	0	-2.331223e-17	-2.5847736e-17	1.5707964	1.5707964	1.5707964	-0.05298076	0.9910898	0	-0.041108727	0.99158597	0	-0.0007363912	0.9996804	0	0.66	100	2e-09	20	-152
0	-0.4621888	0.64576197	0	-2.3328457e-17	-2.584776e-17	1.5707964	3.1415927	1.5707964	-0.39452904	0.91300625	0	-0.992309	0.024598187	0	0.00027154002	0.9996813	0	0.66	100	2e-09	20	-152
0	-0.030205384	0.33327585	0	-2.3295137e-17	-2.5847836e-17	1.5707964	4.712389	1.5707964	-0.04488029	0.9919557	0	-0.045686975	-0.99181235	0	-4.8887316e-05	0.99968433	0	0.66	100	2e-09	20	-152
0	-0.0100190425	0.40515038	0	-2.3219089e-17	-2.584779e-17	3.1415927	0	1.5707964	-0.99242663	-0.027148653	0	0.9632845	0.24291728	0	-0.0009150787	0.9996824	0	0.66	100	2e-09	20	-152
0	-0.42670482	0.6188345	0	-2.3368507e-17	-2.5847723e-17	3.1415927	1.5707964	1.5707964	-0.98843896	-0.09327247	0	-0.2914662	0.95009613	0	-0.00020938988	0.99968004	0	0.66	100	2e-09	20	-152
0	-0.65965307	0.36995533	0	-2.3408158e-17	-2.5847741e-17	3.1415927	3.1415927	1.5707964	-0.9927371	0.0003749244	0	-0.9867708	0.109810464	0	0.0005485583	0.99968076	0	0.66	100	2e-09	20	-152
0	-0.6596529	0.36996037	0	-2.3408158e-17	-2.5847745e-17	3.1415927	4.712389	1.5707964	-0.9927371	0.00038364614	0	-0.98677003	0.10981679	0	0.00054855226	0.9996807	0	0.66	100	2e-09	20	-152
0	0.40019912	0.0995934	0	-2.3306537e-17	-2.5847773e-17	4.712389	0	1.5707964	0.2425959	-0.9634485	0	0.9583463	0.26254702	0	-0.00034480795	0.99968165	0	0.66	100	2e-09	20	-152
0	-0.025524918	0.33335948	0	-2.33731e-17	-2.5847705e-17	4.712389	1.5707964	1.5707964	-0.04275695	-0.9920409	0	-0.033917006	0.99244004	0	9.919806e-05	0.9996792	0	0.66	100	2e-09	20	-152
0	-0.44268718	0.103216395	0	-2.3329388e-17	-2.5847705e-17	4.712389	3.1415927	1.5707964	-0.3637102	-0.9255524	0	-0.9653247	0.23552254	0	0.0009732741	0.9996791	0	0.66	100	2e-09	20	-152
0	-0.040075008	-0.32717848	0	-2.3217843e-17	-2.5847793e-17	4.712389	4.712389	1.5707964	-0.06043584	-0.9905864	0	-0.06059163	-0.99063164	0	0.0008024418	0.9996826	0	0.66	100	2e-09	20	-152
0	0.65968436	0.36928225	0	-2.3369915e-17	-2.5847788e-17	0	0	1.5707964	0.9926835	0.00063882594	0	0.9869679	0.10752552	0	-0.00059817784	0.9996823	0	0.66	100	2e-09	20	-154
0	0.4042963	0.62141436	0	-2.3340241e-17	-2.5847728e-17	0	1.5707964	1.5707964	0.98744464	-0.10293267	0	0.2257501	0.96749544	0	-0.00030581726	0.99968016	0	0.66	100	2e-09	20	-154
0	0.0067216186	0.39326254	0	-2.321234e-17	-2.5847718e-17	0	3.1415927	1.5707964	0.9925419	-0.019889195	0	-0.9731338	0.19999707	0	0.0007568547	0.9996798	0	0.66	100	2e-09	20	-154
0	0.439133	0.06233817	0	-2.3261785e-17	-2.5847821e-17	0	4.712389	1.5707964	0.98500353	0.1244389	0	0.33225027	-0.93710804	0	0.0001451156	0.9996836	0	0.66	100	2e-09	20	-154
0	0.41660377	0.6577223	0	-2.3305225e-17	-2.5847803e-17	1.5707964	0	1.5707964	0.25847232	0.9593758	0	0.99240583	0.01410818	0	-0.0010668078	0.9996829	0	0.66	100	2e-09	20	-154
0	-0.030512705	0.9941681	0	-2.3310405e-17	-2.5847741e-17	1.5707964	1.5707964	1.5707964	-0.05149091	0.9911652	0	-0.039336924	0.9916585	0	-0.000710284	0.99968064	0	0.66	100	2e-09	20	-154
0	-0.46060595	0.6446276	0	-2.3327896e-17	-2.5847765e-17	1.5707964	3.1415927	1.5707964	-0.38964367	0.91507125	0	-0.99243116	0.0191298	0	0.00025712742	0.9996815	0	0.66	100	2e-09	20	-154
0	-0.028881192	0.33325553	0	-2.3296988e-17	-2.5847834e-17	1.5707964	4.712389	1.5707964	-0.043499634	0.9920155	0	-0.043081217	-0.991933	0	-6.273639e-05	0.9996843	0	0.66	100	2e-09	20	-154
0	-0.008823288	0.4011223	0	-2.321886e-17	-2.584779e-17	3.1415927	0	1.5707964	-0.9925062	-0.024027815	0	0.96690965	0.22771223	0	-0.000873297	0.9996825	0	0.66	100	2e-09	20	-154
0	-0.42670846	0.61885196	0	-2.3366347e-17	-2.5847727e-17	3.1415927	1.5707964	1.5707964	-0.9884435	-0.093215436	0	-0.29149044	0.9500913	0	-0.00019155635	0.9996801	0	0.66	100	2e-09	20	-154
0	-0.6598259	0.36856863	0	-2.3407253e-17	-2.5847745e-17	3.1415927	3.1415927	1.5707964	-0.99273646	0.0009417509	0	-0.987274	0.105083406	0	0.00053261005	0.99968076	0	0.66	100	2e-09	20	-154
0	-0.6598253	0.36857176	0	-2.3407256e-17	-2.5847746e-17	3.1415927	4.712389	1.5707964	-0.99273646	0.00093384314	0	-0.98727226	0.105100736	0	0.0005326068	0.99968076	0	0.66	100	2e-09	20	-154
0	0.40152633	0.09727113	0	-2.3306519e-17	-2.584777e-17	4.712389	0	1.5707964	0.24459994	-0.9629537	0	0.96030134	0.25508538	0	-0.00032212073	0.9996818	0	0.66	100	2e-09	20	-154
0	-0.024715783	0.33336014	0	-2.3371178e-17	-2.584771e-17	4.712389	1.5707964	1.5707964	-0.041747253	-0.99208295	0	-0.03250853	0.99248415	0	0.0001084291	0.9996794	0	0.66	100	2e-09	20	-154
0	-0.4430123	0.101252064	0	-2.3328378e-17	-2.584771e-17	4.712389	3.1415927	1.5707964	-0.36332688	-0.92570126	0	-0.96665806	0.22977816	0	0.0009479256	0.9996793	0	0.66	100	2e-09	20	-154
0	-0.03828045	-0.32728234	0	-2.3219587e-17	-2.584779e-17	4.712389	4.712389	1.5707964	-0.058495115	-0.9907001	0	-0.057116583	-0.9908295	0	0.00077035394	0.9996825	0	0.66	100	2e-09	20	-154
0	0.65985465	0.36792034	0	-2.3370388e-17	-2.5847783e-17	0	0	1.5707964	0.9926831	0.0012322774	0	0.98745805	0.10284651	0	-0.00057708216	0.99968237	0	0.66	100	2e-09	20	-156
0	0.4053067	0.621308	0	-2.3338888e-17	-2.5847732e-17	0	1.5707964	1.5707964	0.9874816	-0.102569975	0	0.22873153	0.9668138	0	-0.00029288905	0.99968016	0	0.66	100	2e-09	20	-156
0	0.006130902	0.39089808	0	-2.3211823e-17	-2.5847727e-17	0	3.1415927	1.5707964	0.9925823	-0.017753962	0	-0.9749187	0.19076823	0	0.0007290442	0.99968004	0	0.66	100	2e-09	20	-156
0	0.43886393	0.062282424	0	-2.3263823e-17	-2.5847816e-17	0	4.712389	1.5707964	0.9849926	0.12453645	0	0.3314685	-0.9373726	0	0.00013072895	0.99968344	0	0.66	100	2e-09	20	-156
0	0.41693178	0.6558936	0	-2.3305721e-17	-2.5847801e-17	1.5707964	0	1.5707964	0.25935295	0.95914423	0	0.9924745	0.008853616	0	-0.0010320288	0.9996829	0	0.66	100	2e-09	20	-156
0	-0.02952537	0.9942109	0	-2.3308679e-17	-2.5847741e-17	1.5707964	1.5707964	1.5707964	-0.05014988	0.99123126	0	-0.037740763	0.9917212	0	-0.0006854685	0.9996807	0	0.66	100	2e-09	20	-156
0	-0.45926145	0.6434852	0	-2.3327377e-17	-2.5847766e-17	1.5707964	3.1415927	1.5707964	-0.38550866	0.9167939	0	-0.9925192	0.013980145	0	0.00024354049	0.99968153	0	0.66	100	2e-09	20	-156
0	-0.02765891	0.3332389	0	-2.3298735e-17	-2.584783e-17	1.5707964	4.712389	1.5707964	-0.042202603	0.99207014	0	-0.040699232	-0.9920374	0	-7.489366e-05	0.99968404	0	0.66	100	2e-09	20	-156
0	-0.007849447	0.39763507	0	-2.3218655e-17	-2.584779e-17	3.1415927	0	1.5707964	-0.9925678	-0.021298751	0	0.9698535	0.21452142	0	-0.00083408173	0.9996824	0	0.66	100	2e-09	20	-156
0	-0.4267321	0.6188697	0	-2.3364307e-17	-2.5847732e-17	3.1415927	1.5707964	1.5707964	-0.98844945	-0.093140274	0	-0.29157168	0.9500692	0	-0.00017498211	0.99968016	0	0.66	100	2e-09	20	-156
0	-0.65998137	0.36725628	0	-2.3406409e-17	-2.584775e-17	3.1415927	3.1415927	1.5707964	-0.9927356	0.0014382662	0	-0.9877257	0.100649714	0	0.0005173078	0.9996809	0	0.66	100	2e-09	20	-156
0	-0.6599808	0.36726826	0	-2.3406409e-17	-2.5847746e-17	3.1415927	4.712389	1.5707964	-0.9927356	0.0014589179	0	-0.98772424	0.10066499	0	0.0005172945	0.9996809	0	0.66	100	2e-09	20	-156
0	0.40275258	0.09513688	0	-2.3306512e-17	-2.5847773e-17	4.712389	0	1.5707964	0.2465087	-0.96247834	0	0.9620502	0.2482073	0	-0.00030123824	0.9996818	0	0.66	100	2e-09	20	-156
0	-0.023894848	0.33335966	0	-2.3369368e-17	-2.5847713e-17	4.712389	1.5707964	1.5707964	-0.040681798	-0.9921264	0	-0.031119224	0.9925258	0	0.00011647451	0.99967957	0	0.66	100	2e-09	20	-156
0	-0.44327015	0.09940555	0	-2.3327436e-17	-2.5847713e-17	4.712389	3.1415927	1.5707964	-0.36286318	-0.9258807	0	-0.9678706	0.22441773	0	0.00092320197	0.9996795	0	0.66	100	2e-09	20	-156
0	-0.03659365	-0.32737535	0	-2.3221238e-17	-2.584779e-17	4.712389	4.712389	1.5707964	-0.056623813	-0.9908062	0	-0.053897396	-0.9910023	0	0.0007402629	0.9996825	0	0.66	100	2e-09	20	-156
0	0.6600057	0.36664528	0	-2.3370845e-17	-2.5847784e-17	0	0	1.5707964	0.99268275	0.0017321606	0	0.9878916	0.098521434	0	-0.00055724307	0.9996823	0	0.66	100	2e-09	20	-158
0	0.40628535	0.62119216	0	-2.3337625e-17	-2.5847733e-17	0	1.5707964	1.5707964	0.9875141	-0.102247246	0	0.23162286	0.9661435	0	-0.00028096032	0.9996804	0	0.66	100	2e-09	20	-158
0	0.005600531	0.38869923	0	-2.3211363e-17	-2.5847728e-17	0	3.1415927	1.5707964	0.9926176	-0.015671303	0	-0.9765181	0.18208878	0	0.00070207735	0.9996801	0	0.66	100	2e-09	20	-158
0	0.43860584	0.062224455	0	-2.3265747e-17	-2.5847813e-17	0	4.712389	1.5707964	0.9849836	0.12461665	0	0.33071658	-0.9376266	0	0.00011739625	0.99968344	0	0.66	100	2e-09	20	-158
0	0.4172089	0.65417564	0	-2.33062e-17	-2.5847798e-17	1.5707964	0	1.5707964	0.2601113	0.958944	0	0.9925142	0.0039000802	0	-0.0009989148	0.9996828	0	0.66	100	2e-09	20	-158
0	-0.028592994	0.9942503	0	-2.3307053e-17	-2.5847746e-17	1.5707964	1.5707964	1.5707964	-0.04887016	0.9912926	0	-0.036246933	0.9917775	0	-0.00066188583	0.99968076	0	0.66	100	2e-09	20	-158
0	-0.45802432	0.64238155	0	-2.3326894e-17	-2.5847766e-17	1.5707964	3.1415927	1.5707964	-0.38172564	0.9183499	0	-0.9925782	0.009113231	0	0.00023073338	0.99968153	0	0.66	100	2e-09	20	-158
0	-0.026456432	0.3332253	0	-2.3300378e-17	-2.5847829e-17	1.5707964	4.712389	1.5707964	-0.04087799	0.9921242	0	-0.0384057	-0.9921321	0	-8.560847e-05	0.99968404	0	0.66	100	2e-09	20	-158
0	-0.00703479	0.39454418	0	-2.3218467e-17	-2.5847788e-17	3.1415927	0	1.5707964	-0.99261606	-0.018877719	0	0.97230875	0.20282783	0	-0.0007971661	0.9996824	0	0.66	100	2e-09	20	-158
0	-0.42676234	0.6188714	0	-2.336238e-17	-2.5847736e-17	3.1415927	1.5707964	1.5707964	-0.98845184	-0.09310628	0	-0.2916756	0.95004016	0	-0.0001595588	0.99968034	0	0.66	100	2e-09	20	-158
0	-0.66012174	0.36602512	0	-2.3405615e-17	-2.5847751e-17	3.1415927	3.1415927	1.5707964	-0.99273455	0.0019256915	0	-0.9881334	0.09646867	0	0.00050261745	0.99968094	0	0.66	100	2e-09	20	-158
0	-0.6601211	0.3660367	0	-2.3405615e-17	-2.584775e-17	3.1415927	4.712389	1.5707964	-0.99273455	0.0019382287	0	-0.98813117	0.09649107	0	0.0005026049	0.999681	0	0.66	100	2e-09	20	-158
0	0.40387207	0.0931301	0	-2.3306522e-17	-2.584777e-17	4.712389	0	1.5707964	0.24825215	-0.9620407	0	0.963646	0.24174932	0	-0.00028198265	0.9996818	0	0.66	100	2e-09	20	-158
