# t (s)	mx ()	my ()	mz ()	E_total (J)	E_Zeeman (J)	island1_angle (rad)	island2_angle (rad)	roundness ()	size (m)	islands_distance (m)	islands_angle (rad)
0	0.13918968	-0.89465415	0	-2.681322e-18	-4.3516773e-18	5.3014374	4.417865	0.49	1e-07	1.28e-07	0
0	0.18809813	-0.9051101	0	-2.684992e-18	-4.3517964e-18	5.3014374	4.5160394	0.49	1e-07	1.28e-07	0
0	0.23748095	-0.9107614	0	-2.6886668e-18	-4.3518315e-18	5.3014374	4.6142144	0.49	1e-07	1.28e-07	0
0	0.28700662	-0.9116548	0	-2.6922198e-18	-4.351766e-18	5.3014374	4.712389	0.49	1e-07	1.28e-07	0
0	0.33636415	-0.9078235	0	-2.695593e-18	-4.3515875e-18	5.3014374	4.8105636	0.49	1e-07	1.28e-07	0
0	0.3852374	-0.8992865	0	-2.698798e-18	-4.3512914e-18	5.3014374	4.9087386	0.49	1e-07	1.28e-07	0
0	0.43327788	-0.8860574	0	-2.7019114e-18	-4.350879e-18	5.3014374	5.006913	0.49	1e-07	1.28e-07	0
0	0.48005667	-0.8681767	0	-2.7050506e-18	-4.350357e-18	5.3014374	5.105088	0.49	1e-07	1.28e-07	0
0	0.5250247	-0.84578073	0	-2.7083351e-18	-4.349761e-18	5.3014374	5.203263	0.49	1e-07	1.28e-07	0
0	0.56758344	-0.8191391	0	-2.7118339e-18	-4.3491817e-18	5.3014374	5.3014374	0.49	1e-07	1.28e-07	0
0	0.60720795	-0.7886152	0	-2.7155442e-18	-4.3487557e-18	5.3014374	5.3996124	0.49	1e-07	1.28e-07	0
0	0.64351887	-0.7545701	0	-2.7194195e-18	-4.3485944e-18	5.3014374	5.497787	0.49	1e-07	1.28e-07	0
0	0.67623234	-0.71732044	0	-2.7234163e-18	-4.3487242e-18	5.3014374	5.595962	0.49	1e-07	1.28e-07	0
0	0.7050597	-0.6772035	0	-2.7275087e-18	-4.349074e-18	5.3014374	5.6941366	0.49	1e-07	1.28e-07	0
0	0.7296818	-0.6346702	0	-2.7316535e-18	-4.349529e-18	5.3014374	5.7923117	0.49	1e-07	1.28e-07	0
0	0.74982333	-0.5902831	0	-2.7357533e-18	-4.349999e-18	5.3014374	5.8904862	0.49	1e-07	1.28e-07	0
0	0.7653341	-0.5446039	0	-2.7396487e-18	-4.350439e-18	5.3014374	5.988661	0.49	1e-07	1.28e-07	0
0	0.77618086	-0.4981003	0	-2.7431555e-18	-4.3508273e-18	5.3014374	6.086836	0.49	1e-07	1.28e-07	0
0	0.78238964	-0.45113137	0	-2.7461141e-18	-4.351143e-18	5.3014374	6.1850104	0.49	1e-07	1.28e-07	0
0	0.7839903	-0.40399814	0	-2.7484153e-18	-4.3513605e-18	5.3014374	6.2831855	0.49	1e-07	1.28e-07	0
0	0.8223745	-0.3745987	0	-2.7527165e-18	-4.351147e-18	5.3996124	0	0.49	1e-07	1.28e-07	0
0	0.81942606	-0.32771388	0	-2.7541483e-18	-4.35125e-18	5.3996124	0.09817477	0.49	1e-07	1.28e-07	0
0	0.8119163	-0.28121734	0	-2.7548688e-18	-4.3512355e-18	5.3996124	0.19634955	0.49	1e-07	1.28e-07	0
0	0.7998364	-0.2354093	0	-2.754967e-18	-4.3511127e-18	5.3996124	0.2945243	0.49	1e-07	1.28e-07	0
0	0.7831871	-0.19065787	0	-2.7545793e-18	-4.3508914e-18	5.3996124	0.3926991	0.49	1e-07	1.28e-07	0
0	0.7620375	-0.1474334	0	-2.75386e-18	-4.3505908e-18	5.3996124	0.49087384	0.49	1e-07	1.28e-07	0
0	0.73657477	-0.10628429	0	-2.7529315e-18	-4.350263e-18	5.3996124	0.5890486	0.49	1e-07	1.28e-07	0
0	0.7070985	-0.06773935	0	-2.751855e-18	-4.3500043e-18	5.3996124	0.6872234	0.49	1e-07	1.28e-07	0
0	0.6739456	-0.03220758	0	-2.750636e-18	-4.3499183e-18	5.3996124	0.7853982	0.49	1e-07	1.28e-07	0
0	0.63742113	-8.652287e-09	0	-2.7492727e-18	-4.350064e-18	5.3996124	0.88357294	0.49	1e-07	1.28e-07	0
0	0.5978296	0.028596893	0	-2.7477718e-18	-4.350411e-18	5.3996124	0.9817477	0.49	1e-07	1.28e-07	0
0	0.5555633	0.05327095	0	-2.74614e-18	-4.3508633e-18	5.3996124	1.0799224	0.49	1e-07	1.28e-07	0
0	0.51112825	0.07372717	0	-2.7443446e-18	-4.3513125e-18	5.3996124	1.1780972	0.49	1e-07	1.28e-07	0
0	0.46507853	0.08976121	0	-2.7422958e-18	-4.351688e-18	5.3996124	1.276272	0.49	1e-07	1.28e-07	0
0	0.4179052	0.10128206	0	-2.7398693e-18	-4.351958e-18	5.3996124	1.3744467	0.49	1e-07	1.28e-07	0
0	0.37000072	0.108270854	0	-2.7369473e-18	-4.352111e-18	5.3996124	1.4726216	0.49	1e-07	1.28e-07	0
0	0.32168737	0.110724494	0	-2.7334589e-18	-4.3521417e-18	5.3996124	1.5707964	0.49	1e-07	1.28e-07	0
0	0.2732607	0.10863323	0	-2.7293924e-18	-4.3520557e-18	5.3996124	1.6689711	0.49	1e-07	1.28e-07	0
0	0.22500944	0.10197302	0	-2.7248037e-18	-4.351872e-18	5.3996124	1.7671459	0.49	1e-07	1.28e-07	0
0	0.17724414	0.09070562	0	-2.7198141e-18	-4.3516177e-18	5.3996124	1.8653207	0.49	1e-07	1.28e-07	0
0	0.13033347	0.074796565	0	-2.7146064e-18	-4.3513154e-18	5.3996124	1.9634954	0.49	1e-07	1.28e-07	0
0	0.08475814	0.054263398	0	-2.7093902e-18	-4.3509787e-18	5.3996124	2.06167	0.49	1e-07	1.28e-07	0
0	0.041109722	0.029241541	0	-2.7043603e-18	-4.3506346e-18	5.3996124	2.1598449	0.49	1e-07	1.28e-07	0
0	2.5345084e-09	3.4958736e-09	0	-2.6996493e-18	-4.3503525e-18	5.3996124	2.2580197	0.49	1e-07	1.28e-07	0
0	-0.03805535	-0.033125635	0	-2.6953273e-18	-4.3502276e-18	5.3996124	2.3561945	0.49	1e-07	1.28e-07	0
0	-0.07265718	-0.06980812	0	-2.691432e-18	-4.3503207e-18	5.3996124	2.4543693	0.49	1e-07	1.28e-07	0
0	-0.10344279	-0.10971075	0	-2.6880036e-18	-4.3506077e-18	5.3996124	2.552544	0.49	1e-07	1.28e-07	0
0	-0.13003008	-0.15239684	0	-2.6850649e-18	-4.3509837e-18	5.3996124	2.6507187	0.49	1e-07	1.28e-07	0
0	-0.15206185	-0.19729596	0	-2.6825823e-18	-4.3513406e-18	5.3996124	2.7488935	0.49	1e-07	1.28e-07	0
0	-0.16930607	-0.24379301	0	-2.680448e-18	-4.351619e-18	5.3996124	2.8470683	0.49	1e-07	1.28e-07	0
0	-0.18166941	-0.29135364	0	-2.6785093e-18	-4.3518075e-18	5.3996124	2.9452431	0.49	1e-07	1.28e-07	0
0	-0.1891446	-0.33956304	0	-2.6766227e-18	-4.3519093e-18	5.3996124	3.043418	0.49	1e-07	1.28e-07	0
0	-0.1917412	-0.38808534	0	-2.6746962e-18	-4.3519246e-18	5.3996124	3.1415927	0.49	1e-07	1.28e-07	0
0	-0.18945955	-0.43661222	0	-2.672707e-18	-4.351857e-18	5.3996124	3.2397673	0.49	1e-07	1.28e-07	0
0	-0.18227878	-0.4848351	0	-2.670701e-18	-4.351715e-18	5.3996124	3.3379421	0.49	1e-07	1.28e-07	0
0	-0.17017117	-0.53242046	0	-2.6687963e-18	-4.3515073e-18	5.3996124	3.436117	0.49	1e-07	1.28e-07	0
0	-0.15311642	-0.57896006	0	-2.667168e-18	-4.3512364e-18	5.3996124	3.5342917	0.49	1e-07	1.28e-07	0
0	-0.13117185	-0.6239193	0	-2.6660066e-18	-4.350904e-18	5.3996124	3.6324666	0.49	1e-07	1.28e-07	0
0	-0.10453939	-0.6666714	0	-2.665467e-18	-4.3505515e-18	5.3996124	3.7306414	0.49	1e-07	1.28e-07	0
0	-0.07355176	-0.70661	0	-2.6656303e-18	-4.3502744e-18	5.3996124	3.828816	0.49	1e-07	1.28e-07	0
0	-0.038587183	-0.7432646	0	-2.6665151e-18	-4.3501797e-18	5.3996124	3.9269907	0.49	1e-07	1.28e-07	0
0	6.3799694e-09	-0.7762728	0	-2.6681234e-18	-4.3502975e-18	5.3996124	4.0251656	0.49	1e-07	1.28e-07	0
0	0.041814547	-0.8052789	0	-2.6704554e-18	-4.3505597e-18	5.3996124	4.12334	0.49	1e-07	1.28e-07	0
0	0.08632284	-0.82991105	0	-2.6734808e-18	-4.35085e-18	5.3996124	4.221515	0.49	1e-07	1.28e-07	0
0	0.13286154	-0.8498662	0	-2.677093e-18	-4.3510887e-18	5.3996124	4.3196898	0.49	1e-07	1.28e-07	0
0	0.18077636	-0.8649945	0	-2.6811033e-18	-4.3512546e-18	5.3996124	4.417865	0.49	1e-07	1.28e-07	0
0	0.2295397	-0.87528104	0	-2.685295e-18	-4.3513505e-18	5.3996124	4.5160394	0.49	1e-07	1.28e-07	0
0	0.27875447	-0.8807735	0	-2.6894797e-18	-4.3513716e-18	5.3996124	4.6142144	0.49	1e-07	1.28e-07	0
0	0.3280905	-0.881522	0	-2.6935249e-18	-4.3512984e-18	5.3996124	4.712389	0.49	1e-07	1.28e-07	0
0	0.3772378	-0.877563	0	-2.697371e-18	-4.351117e-18	5.3996124	4.8105636	0.49	1e-07	1.28e-07	0
0	0.42588457	-0.86891806	0	-2.7010261e-18	-4.3508207e-18	5.3996124	4.9087386	0.49	1e-07	1.28e-07	0
0	0.47368458	-0.85560364	0	-2.704563e-18	-4.3504117e-18	5.3996124	5.006913	0.49	1e-07	1.28e-07	0
0	0.5202061	-0.837667	0	-2.7080942e-18	-4.349896e-18	5.3996124	5.105088	0.49	1e-07	1.28e-07	0
0	0.56491065	-0.81524706	0	-2.7117336e-18	-4.3493128e-18	5.3996124	5.203263	0.49	1e-07	1.28e-07	0
0	0.6072084	-0.7886149	0	-2.7155438e-18	-4.3487552e-18	5.3996124	5.3014374	0.49	1e-07	1.28e-07	0
0	0.646583	-0.75813335	0	-2.719519e-18	-4.3483578e-18	5.3996124	5.3996124	0.49	1e-07	1.28e-07	0
0	0.68266803	-0.7241548	0	-2.723612e-18	-4.3482287e-18	5.3996124	5.497787	0.49	1e-07	1.28e-07	0
0	0.71517843	-0.6869961	0	-2.7277792e-18	-4.3483913e-18	5.3996124	5.595962	0.49	1e-07	1.28e-07	0
0	0.74383503	-0.64698374	0	-2.7319945e-18	-4.3487697e-18	5.3996124	5.6941366	0.49	1e-07	1.28e-07	0
0	0.7683112	-0.6045756	0	-2.7362169e-18	-4.349252e-18	5.3996124	5.7923117	0.49	1e-07	1.28e-07	0
0	0.78833973	-0.5603226	0	-2.740348e-18	-4.3497446e-18	5.3996124	5.8904862	0.49	1e-07	1.28e-07	0
0	0.80377185	-0.51478136	0	-2.7442308e-18	-4.3502024e-18	5.3996124	5.988661	0.49	1e-07	1.28e-07	0
0	0.81457114	-0.46841902	0	-2.747684e-18	-4.350604e-18	5.3996124	6.086836	0.49	1e-07	1.28e-07	0
0	0.82076186	-0.4215926	0	-2.7505476e-18	-4.3509266e-18	5.3996124	6.1850104	0.49	1e-07	1.28e-07	0
0	0.8223748	-0.37459838	0	-2.7527165e-18	-4.3511466e-18	5.3996124	6.2831855	0.49	1e-07	1.28e-07	0
0	0.85765123	-0.34174645	0	-2.7568544e-18	-4.3511793e-18	5.497787	0	0.49	1e-07	1.28e-07	0
0	0.85475564	-0.29498708	0	-2.7581022e-18	-4.351273e-18	5.497787	0.09817477	0.49	1e-07	1.28e-07	0
0	0.8473252	-0.24860708	0	-2.7586058e-18	-4.351246e-18	5.497787	0.19634955	0.49	1e-07	1.28e-07	0
0	0.8353487	-0.20290665	0	-2.758453e-18	-4.3511057e-18	5.497787	0.2945243	0.49	1e-07	1.28e-07	0
0	0.81882656	-0.15825126	0	-2.7577831e-18	-4.350866e-18	5.497787	0.3926991	0.49	1e-07	1.28e-07	0
0	0.79782516	-0.11510655	0	-2.7567494e-18	-4.3505444e-18	5.497787	0.49087384	0.49	1e-07	1.28e-07	0
0	0.7725284	-0.07401821	0	-2.7554778e-18	-4.3501945e-18	5.497787	0.5890486	0.49	1e-07	1.28e-07	0
0	0.7432336	-0.035511583	0	-2.7540296e-18	-4.3499096e-18	5.497787	0.6872234	0.49	1e-07	1.28e-07	0
0	0.7102711	-9.7884465e-09	0	-2.7524166e-18	-4.349798e-18	5.497787	0.7853982	0.49	1e-07	1.28e-07	0
0	0.67394584	0.03220763	0	-2.750636e-18	-4.3499183e-18	5.497787	0.88357294	0.49	1e-07	1.28e-07	0
0	0.6345555	0.060826037	0	-2.7486995e-18	-4.350245e-18	5.497787	0.9817477	0.49	1e-07	1.28e-07	0
0	0.592485	0.08554329	0	-2.7466172e-18	-4.3506826e-18	5.497787	1.0799224	0.49	1e-07	1.28e-07	0
0	0.54823166	0.10606271	0	-2.7443634e-18	-4.3511222e-18	5.497787	1.1780972	0.49	1e-07	1.28e-07	0
0	0.50234634	0.12217464	0	-2.7418541e-18	-4.3514903e-18	5.497787	1.276272	0.49	1e-07	1.28e-07	0
0	0.45532253	0.13378131	0	-2.7389695e-18	-4.3517525e-18	5.497787	1.3744467	0.49	1e-07	1.28e-07	0
0	0.40755162	0.14085996	0	-2.7355977e-18	-4.3518994e-18	5.497787	1.4726216	0.49	1e-07	1.28e-07	0
0	0.35935754	0.14340515	0	-2.7316693e-18	-4.3519254e-18	5.497787	1.5707964	0.49	1e-07	1.28e-07	0
0	0.31103423	0.14140423	0	-2.727175e-18	-4.3518377e-18	5.497787	1.6689711	0.49	1e-07	1.28e-07	0
0	0.26287362	0.13483015	0	-2.7221734e-18	-4.351656e-18	5.497787	1.7671459	0.49	1e-07	1.28e-07	0
0	0.21517979	0.12364371	0	-2.7167903e-18	-4.35141e-18	5.497787	1.8653207	0.49	1e-07	1.28e-07	0
0	0.16832529	0.10780629	0	-2.7112106e-18	-4.351123e-18	5.497787	1.9634954	0.49	1e-07	1.28e-07	0
0	0.12278719	0.08733066	0	-2.705651e-18	-4.3508067e-18	5.497787	2.06167	0.49	1e-07	1.28e-07	0
0	0.07915855	0.062348228	0	-2.7003094e-18	-4.3504865e-18	5.497787	2.1598449	0.49	1e-07	1.28e-07	0
0	0.03805543	0.033125635	0	-2.6953269e-18	-4.3502272e-18	5.497787	2.2580197	0.49	1e-07	1.28e-07	0
0	-3.4958736e-10	9.613652e-10	0	-2.6907753e-18	-4.350123e-18	5.497787	2.3561945	0.49	1e-07	1.28e-07	0
0	-0.03460316	-0.036698774	0	-2.6866975e-18	-4.3502363e-18	5.497787	2.4543693	0.49	1e-07	1.28e-07	0
0	-0.06538833	-0.076631345	0	-2.6831332e-18	-4.3505415e-18	5.497787	2.552544	0.49	1e-07	1.28e-07	0
0	-0.09196993	-0.119358756	0	-2.6801078e-18	-4.3509357e-18	5.497787	2.6507187	0.49	1e-07	1.28e-07	0
0	-0.11399068	-0.16430634	0	-2.6775861e-18	-4.351307e-18	5.497787	2.7488935	0.49	1e-07	1.28e-07	0
0	-0.13121437	-0.21085486	0	-2.6754607e-18	-4.351597e-18	5.497787	2.8470683	0.49	1e-07	1.28e-07	0
0	-0.1435499	-0.2584665	0	-2.673577e-18	-4.3517947e-18	5.497787	2.9452431	0.49	1e-07	1.28e-07	0
0	-0.1509884	-0.3067235	0	-2.6717905e-18	-4.3519043e-18	5.497787	3.043418	0.49	1e-07	1.28e-07	0
0	-0.15354191	-0.35528803	0	-2.670009e-18	-4.3519275e-18	5.497787	3.1415927	0.49	1e-07	1.28e-07	0
0	-0.15120967	-0.40385	0	-2.6682063e-18	-4.3518646e-18	5.497787	3.2397673	0.49	1e-07	1.28e-07	0
0	-0.1439756	-0.45209962	0	-2.6664285e-18	-4.3517236e-18	5.497787	3.3379421	0.49	1e-07	1.28e-07	0
0	-0.1318102	-0.49970108	0	-2.6647948e-18	-4.351514e-18	5.497787	3.436117	0.49	1e-07	1.28e-07	0
0	-0.11469742	-0.5462442	0	-2.6634771e-18	-4.3512343e-18	5.497787	3.5342917	0.49	1e-07	1.28e-07	0
0	-0.09269337	-0.59118444	0	-2.662667e-18	-4.3508877e-18	5.497787	3.6324666	0.49	1e-07	1.28e-07	0
0	-0.06601025	-0.6338993	0	-2.6625153e-18	-4.3505147e-18	5.497787	3.7306414	0.49	1e-07	1.28e-07	0
0	-0.034985814	-0.67377967	0	-2.663099e-18	-4.350215e-18	5.497787	3.828816	0.49	1e-07	1.28e-07	0
0	4.282445e-09	-0.71035516	0	-2.6644337e-18	-4.350093e-18	5.497787	3.9269907	0.49	1e-07	1.28e-07	0
0	0.03858724	-0.7432647	0	-2.6665151e-18	-4.3501797e-18	5.497787	4.0251656	0.49	1e-07	1.28e-07	0
0	0.08037448	-0.77215415	0	-2.6693393e-18	-4.350406e-18	5.497787	4.12334	0.49	1e-07	1.28e-07	0
0	0.12481901	-0.79665333	0	-2.672866e-18	-4.35066e-18	5.497787	4.221515	0.49	1e-07	1.28e-07	0
0	0.1712548	-0.81646836	0	-2.6769786e-18	-4.350868e-18	5.497787	4.3196898	0.49	1e-07	1.28e-07	0
0	0.21903493	-0.8314584	0	-2.6814828e-18	-4.3510126e-18	5.497787	4.417865	0.49	1e-07	1.28e-07	0
0	0.26763812	-0.8416157	0	-2.686157e-18	-4.3510986e-18	5.497787	4.5160394	0.49	1e-07	1.28e-07	0
0	0.31667343	-0.84699094	0	-2.6908053e-18	-4.351115e-18	5.497787	4.6142144	0.49	1e-07	1.28e-07	0
0	0.36581177	-0.84763694	0	-2.6952973e-18	-4.3510453e-18	5.497787	4.712389	0.49	1e-07	1.28e-07	0
0	0.41474736	-0.8435923	0	-2.6995672e-18	-4.3508695e-18	5.497787	4.8105636	0.49	1e-07	1.28e-07	0
0	0.46316913	-0.8348812	0	-2.703623e-18	-4.3505837e-18	5.497787	4.9087386	0.49	1e-07	1.28e-07	0
0	0.51073194	-0.82152355	0	-2.707532e-18	-4.3501863e-18	5.497787	5.006913	0.49	1e-07	1.28e-07	0
0	0.55700856	-0.8035691	0	-2.7114044e-18	-4.349687e-18	5.497787	5.105088	0.49	1e-07	1.28e-07	0
0	0.60146445	-0.7811607	0	-2.7153465e-18	-4.349124e-18	5.497787	5.203263	0.49	1e-07	1.28e-07	0
0	0.6435185	-0.7545705	0	-2.7194191e-18	-4.3485944e-18	5.497787	5.3014374	0.49	1e-07	1.28e-07	0
0	0.68266755	-0.7241553	0	-2.723612e-18	-4.3482296e-18	5.497787	5.3996124	0.49	1e-07	1.28e-07	0
0	0.71854544	-0.6902686	0	-2.7278773e-18	-4.348135e-18	5.497787	5.497787	0.49	1e-07	1.28e-07	0
0	0.75087947	-0.6532143	0	-2.7321728e-18	-4.3483292e-18	5.497787	5.595962	0.49	1e-07	1.28e-07	0
0	0.7793836	-0.6133237	0	-2.736473e-18	-4.3487362e-18	5.497787	5.6941366	0.49	1e-07	1.28e-07	0
0	0.80374056	-0.5710436	0	-2.7407364e-18	-4.3492412e-18	5.497787	5.7923117	0.49	1e-07	1.28e-07	0
0	0.82367945	-0.52692693	0	-2.7448688e-18	-4.349754e-18	5.497787	5.8904862	0.49	1e-07	1.28e-07	0
0	0.8390515	-0.48152572	0	-2.7487112e-18	-4.3502264e-18	5.497787	5.988661	0.49	1e-07	1.28e-07	0
0	0.8498211	-0.43530175	0	-2.7520861e-18	-4.350637e-18	5.497787	6.086836	0.49	1e-07	1.28e-07	0
0	0.8560117	-0.38860962	0	-2.7548357e-18	-4.3509626e-18	5.497787	6.1850104	0.49	1e-07	1.28e-07	0
0	0.85765105	-0.34174693	0	-2.7568546e-18	-4.3511793e-18	5.497787	6.2831855	0.49	1e-07	1.28e-07	0
0	0.8895453	-0.30572864	0	-2.7607984e-18	-4.351466e-18	5.595962	0	0.49	1e-07	1.28e-07	0
0	0.88671356	-0.25908178	0	-2.761851e-18	-4.351547e-18	5.595962	0.09817477	0.49	1e-07	1.28e-07	0
0	0.8793704	-0.2128047	0	-2.7621304e-18	-4.351502e-18	5.595962	0.19634955	0.49	1e-07	1.28e-07	0
0	0.867503	-0.16719659	0	-2.7617245e-18	-4.3513423e-18	5.595962	0.2945243	0.49	1e-07	1.28e-07	0
0	0.851112	-0.12261812	0	-2.7607726e-18	-4.35108e-18	5.595962	0.3926991	0.49	1e-07	1.28e-07	0
0	0.83026004	-0.07953447	0	-2.7594313e-18	-4.3507363e-18	5.595962	0.49087384	0.49	1e-07	1.28e-07	0
0	0.8051281	-0.03848678	0	-2.7578247e-18	-4.350361e-18	5.595962	0.5890486	0.49	1e-07	1.28e-07	0
0	0.77601004	-4.282445e-09	0	-2.7560202e-18	-4.3500498e-18	5.595962	0.6872234	0.49	1e-07	1.28e-07	0
0	0.7432331	0.03551171	0	-2.7540302e-18	-4.3499096e-18	5.595962	0.7853982	0.49	1e-07	1.28e-07	0
0	0.7070983	0.0677394	0	-2.7518545e-18	-4.350004e-18	5.595962	0.88357294	0.49	1e-07	1.28e-07	0
0	0.66790104	0.0963986	0	-2.7495076e-18	-4.3503083e-18	5.595962	0.9817477	0.49	1e-07	1.28e-07	0
0	0.62601495	0.12117917	0	-2.7470052e-18	-4.3507306e-18	5.595962	1.0799224	0.49	1e-07	1.28e-07	0
0	0.5819358	0.14178024	0	-2.7443257e-18	-4.35116e-18	5.595962	1.1780972	0.49	1e-07	1.28e-07	0
0	0.5362079	0.15798633	0	-2.7413915e-18	-4.351519e-18	5.595962	1.276272	0.49	1e-07	1.28e-07	0
0	0.489324	0.16969706	0	-2.7380876e-18	-4.3517736e-18	5.595962	1.3744467	0.49	1e-07	1.28e-07	0
0	0.441678	0.17688264	0	-2.7343063e-18	-4.3519134e-18	5.595962	1.4726216	0.49	1e-07	1.28e-07	0
0	0.3935962	0.17953473	0	-2.7299791e-18	-4.351934e-18	5.595962	1.5707964	0.49	1e-07	1.28e-07	0
0	0.34537014	0.1776398	0	-2.725101e-18	-4.3518444e-18	5.595962	1.6689711	0.49	1e-07	1.28e-07	0
0	0.29729107	0.17116843	0	-2.7197335e-18	-4.351666e-18	5.595962	1.7671459	0.49	1e-07	1.28e-07	0
0	0.24966703	0.16007762	0	-2.714003e-18	-4.3514283e-18	5.595962	1.8653207	0.49	1e-07	1.28e-07	0
0	0.20286512	0.1443261	0	-2.7080996e-18	-4.3511545e-18	5.595962	1.9634954	0.49	1e-07	1.28e-07	0
0	0.15736236	0.12392309	0	-2.7022436e-18	-4.3508575e-18	5.595962	2.06167	0.49	1e-07	1.28e-07	0
0	0.11375274	0.09899569	0	-2.6966398e-18	-4.3505593e-18	5.595962	2.1598449	0.49	1e-07	1.28e-07	0
0	0.0726572	0.0698081	0	-2.6914315e-18	-4.3503207e-18	5.595962	2.2580197	0.49	1e-07	1.28e-07	0
0	0.03460318	0.03669877	0	-2.6866971e-18	-4.3502363e-18	5.595962	2.3561945	0.49	1e-07	1.28e-07	0
0	2.7093021e-09	5.2438103e-09	0	-2.6824812e-18	-4.3503687e-18	5.595962	2.4543693	0.49	1e-07	1.28e-07	0
0	-0.030783582	-0.039946593	0	-2.6788238e-18	-4.3506913e-18	5.595962	2.552544	0.49	1e-07	1.28e-07	0
0	-0.057360243	-0.082699284	0	-2.67575e-18	-4.3511003e-18	5.595962	2.6507187	0.49	1e-07	1.28e-07	0
0	-0.07936978	-0.12768014	0	-2.6732254e-18	-4.351484e-18	5.595962	2.7488935	0.49	1e-07	1.28e-07	0
0	-0.096576355	-0.17426609	0	-2.6711414e-18	-4.351785e-18	5.595962	2.8470683	0.49	1e-07	1.28e-07	0
0	-0.10888701	-0.22191519	0	-2.6693418e-18	-4.3519903e-18	5.595962	2.9452431	0.49	1e-07	1.28e-07	0
0	-0.116295196	-0.27020797	0	-2.6676815e-18	-4.352107e-18	5.595962	3.043418	0.49	1e-07	1.28e-07	0
0	-0.11881278	-0.31880483	0	-2.6660654e-18	-4.3521355e-18	5.595962	3.1415927	0.49	1e-07	1.28e-07	0
0	-0.116441466	-0.36739454	0	-2.6644658e-18	-4.3520755e-18	5.595962	3.2397673	0.49	1e-07	1.28e-07	0
0	-0.10916419	-0.41566458	0	-2.6629301e-18	-4.3519353e-18	5.595962	3.3379421	0.49	1e-07	1.28e-07	0
0	-0.09695508	-0.4632789	0	-2.6615752e-18	-4.3517223e-18	5.595962	3.436117	0.49	1e-07	1.28e-07	0
0	-0.07979675	-0.5098205	0	-2.6605729e-18	-4.351434e-18	5.595962	3.5342917	0.49	1e-07	1.28e-07	0
0	-0.057755142	-0.5547508	0	-2.660112e-18	-4.351072e-18	5.595962	3.6324666	0.49	1e-07	1.28e-07	0
0	-0.031041035	-0.5974332	0	-2.6603415e-18	-4.350681e-18	5.595962	3.7306414	0.49	1e-07	1.28e-07	0
0	6.8169537e-09	-0.6372665	0	-2.6613335e-18	-4.3503596e-18	5.595962	3.828816	0.49	1e-07	1.28e-07	0
0	0.034985885	-0.6737797	0	-2.663099e-18	-4.350215e-18	5.595962	3.9269907	0.49	1e-07	1.28e-07	0
0	0.07355212	-0.70660996	0	-2.6656305e-18	-4.3502748e-18	5.595962	4.0251656	0.49	1e-07	1.28e-07	0
0	0.11529037	-0.7354055	0	-2.668916e-18	-4.3504716e-18	5.595962	4.12334	0.49	1e-07	1.28e-07	0
0	0.15965255	-0.75980145	0	-2.672909e-18	-4.3506975e-18	5.595962	4.221515	0.49	1e-07	1.28e-07	0
0	0.20597307	-0.77951	0	-2.6774827e-18	-4.350883e-18	5.595962	4.3196898	0.49	1e-07	1.28e-07	0
0	0.25360876	-0.7943977	0	-2.682438e-18	-4.3510163e-18	5.595962	4.417865	0.49	1e-07	1.28e-07	0
0	0.30205005	-0.80446494	0	-2.6875472e-18	-4.351098e-18	5.595962	4.5160394	0.49	1e-07	1.28e-07	0
0	0.35090113	-0.8097597	0	-2.692613e-18	-4.3511193e-18	5.595962	4.6142144	0.49	1e-07	1.28e-07	0
0	0.3998454	-0.810342	0	-2.6975007e-18	-4.3510577e-18	5.595962	4.712389	0.49	1e-07	1.28e-07	0
0	0.44857413	-0.80625105	0	-2.7021447e-18	-4.350895e-18	5.595962	4.8105636	0.49	1e-07	1.28e-07	0
0	0.49678144	-0.7975114	0	-2.7065484e-18	-4.350624e-18	5.595962	4.9087386	0.49	1e-07	1.28e-07	0
0	0.54412335	-0.7841451	0	-2.710778e-18	-4.3502438e-18	5.595962	5.006913	0.49	1e-07	1.28e-07	0
0	0.5901695	-0.7662087	0	-2.7149379e-18	-4.349764e-18	5.595962	5.105088	0.49	1e-07	1.28e-07	0
0	0.63439775	-0.74384254	0	-2.7191323e-18	-4.3492255e-18	5.595962	5.203263	0.49	1e-07	1.28e-07	0
0	0.67623246	-0.71732044	0	-2.7234169e-18	-4.3487246e-18	5.595962	5.3014374	0.49	1e-07	1.28e-07	0
0	0.7151786	-0.68699586	0	-2.7277797e-18	-4.3483917e-18	5.595962	5.3996124	0.49	1e-07	1.28e-07	0
0	0.75087917	-0.6532146	0	-2.732173e-18	-4.3483297e-18	5.595962	5.497787	0.49	1e-07	1.28e-07	0
0	0.78306264	-0.6162768	0	-2.7365556e-18	-4.348552e-18	5.595962	5.595962	0.49	1e-07	1.28e-07	0
0	0.81144255	-0.5765127	0	-2.7409023e-18	-4.348983e-18	5.595962	5.6941366	0.49	1e-07	1.28e-07	0
0	0.8357001	-0.53437024	0	-2.745174e-18	-4.3495084e-18	5.595962	5.7923117	0.49	1e-07	1.28e-07	0
0	0.8555708	-0.4903908	0	-2.749275e-18	-4.3500353e-18	5.595962	5.8904862	0.49	1e-07	1.28e-07	0
0	0.87090313	-0.4451263	0	-2.753053e-18	-4.3505184e-18	5.595962	5.988661	0.49	1e-07	1.28e-07	0
