# t (s)	mx ()	my ()	mz ()	E_total (J)	E_Zeeman (J)	island1_magAngle (rad)	island2_magAngle (rad)	roundness ()	size (m)	islands_distance (m)	islands_angle (rad)	Cell_size (m)
0	0.9869298	0.045479227	0	-4.027901e-18	-5.787468e-18	0.19634955	6.1850104	0.81	1e-07	1.28e-07	0	4e-09
0	0.989398	0.0913355	0	-4.0276698e-18	-5.7873754e-18	0.19634955	6.2831855	0.81	1e-07	1.28e-07	0	4e-09
0	0.97854877	0.13619465	0	-4.0244723e-18	-5.787442e-18	0.2945243	0	0.81	1e-07	1.28e-07	0	4e-09
0	0.97678864	0.18219441	0	-4.0225115e-18	-5.7873505e-18	0.2945243	0.09817477	0.81	1e-07	1.28e-07	0	4e-09
0	0.9706501	0.2279587	0	-4.0193024e-18	-5.787304e-18	0.2945243	0.19634955	0.81	1e-07	1.28e-07	0	4e-09
0	0.9601368	0.2731543	0	-4.0149217e-18	-5.7873026e-18	0.2945243	0.2945243	0.81	1e-07	1.28e-07	0	4e-09
0	0.9452674	0.31742886	0	-4.0094842e-18	-5.787344e-18	0.2945243	0.3926991	0.81	1e-07	1.28e-07	0	4e-09
0	0.9260895	0.36040002	0	-4.0031327e-18	-5.787417e-18	0.2945243	0.49087384	0.81	1e-07	1.28e-07	0	4e-09
0	0.9026901	0.40166265	0	-3.9960272e-18	-5.787505e-18	0.2945243	0.5890486	0.81	1e-07	1.28e-07	0	4e-09
0	0.8752124	0.44078666	0	-3.988329e-18	-5.7875813e-18	0.2945243	0.6872234	0.81	1e-07	1.28e-07	0	4e-09
0	0.8438663	0.47733247	0	-3.9801876e-18	-5.7876177e-18	0.2945243	0.7853982	0.81	1e-07	1.28e-07	0	4e-09
0	0.8089308	0.5108731	0	-3.971727e-18	-5.7875917e-18	0.2945243	0.88357294	0.81	1e-07	1.28e-07	0	4e-09
0	0.77075356	0.5410064	0	-3.9630393e-18	-5.7874837e-18	0.2945243	0.9817477	0.81	1e-07	1.28e-07	0	4e-09
0	0.72973514	0.56738216	0	-3.9541777e-18	-5.78729e-18	0.2945243	1.0799224	0.81	1e-07	1.28e-07	0	4e-09
0	0.68631184	0.5897094	0	-3.9451627e-18	-5.787022e-18	0.2945243	1.1780972	0.81	1e-07	1.28e-07	0	4e-09
0	0.6409321	0.607765	0	-3.93599e-18	-5.7867053e-18	0.2945243	1.276272	0.81	1e-07	1.28e-07	0	4e-09
0	0.59404063	0.62138647	0	-3.9266454e-18	-5.7863732e-18	0.2945243	1.3744467	0.81	1e-07	1.28e-07	0	4e-09
0	0.54607075	0.63045967	0	-3.9171146e-18	-5.786066e-18	0.2945243	1.4726216	0.81	1e-07	1.28e-07	0	4e-09
0	0.4974357	0.6349101	0	-3.907404e-18	-5.7858227e-18	0.2945243	1.5707964	0.81	1e-07	1.28e-07	0	4e-09
0	0.448535	0.6346902	0	-3.8975464e-18	-5.785678e-18	0.2945243	1.6689711	0.81	1e-07	1.28e-07	0	4e-09
0	0.399767	0.6297703	0	-3.8876116e-18	-5.7856552e-18	0.2945243	1.7671459	0.81	1e-07	1.28e-07	0	4e-09
0	0.35153776	0.62014145	0	-3.8777057e-18	-5.7857653e-18	0.2945243	1.8653207	0.81	1e-07	1.28e-07	0	4e-09
0	0.30427492	0.6058177	0	-3.8679673e-18	-5.786003e-18	0.2945243	1.9634954	0.81	1e-07	1.28e-07	0	4e-09
0	0.2584308	0.5868503	0	-3.858562e-18	-5.7863513e-18	0.2945243	2.06167	0.81	1e-07	1.28e-07	0	4e-09
0	0.2144878	0.563341	0	-3.8496634e-18	-5.786773e-18	0.2945243	2.1598449	0.81	1e-07	1.28e-07	0	4e-09
0	0.17293455	0.53545034	0	-3.8414503e-18	-5.7872294e-18	0.2945243	2.2580197	0.81	1e-07	1.28e-07	0	4e-09
0	0.13428603	0.50342023	0	-3.8340826e-18	-5.787669e-18	0.2945243	2.3561945	0.81	1e-07	1.28e-07	0	4e-09
0	0.099026896	0.4675661	0	-3.827691e-18	-5.788051e-18	0.2945243	2.4543693	0.81	1e-07	1.28e-07	0	4e-09
0	0.06760832	0.4282731	0	-3.8223714e-18	-5.788341e-18	0.2945243	2.552544	0.81	1e-07	1.28e-07	0	4e-09
0	0.04042701	0.38599145	0	-3.8181768e-18	-5.788521e-18	0.2945243	2.6507187	0.81	1e-07	1.28e-07	0	4e-09
0	0.017807417	0.34120718	0	-3.815123e-18	-5.7885868e-18	0.2945243	2.7488935	0.81	1e-07	1.28e-07	0	4e-09
0	4.5394266e-09	0.29442742	0	-3.813192e-18	-5.7885483e-18	0.2945243	2.8470683	0.81	1e-07	1.28e-07	0	4e-09
0	-0.012818139	0.24616683	0	-3.8123476e-18	-5.788423e-18	0.2945243	2.9452431	0.81	1e-07	1.28e-07	0	4e-09
0	-0.020535264	0.1969288	0	-3.8125404e-18	-5.7882336e-18	0.2945243	3.043418	0.81	1e-07	1.28e-07	0	4e-09
0	-0.023095457	0.14720955	0	-3.8137245e-18	-5.788007e-18	0.2945243	3.1415927	0.81	1e-07	1.28e-07	0	4e-09
0	-0.020493057	0.09749455	0	-3.8158574e-18	-5.7877633e-18	0.2945243	3.2397673	0.81	1e-07	1.28e-07	0	4e-09
0	-0.012767017	0.04826442	0	-3.8189117e-18	-5.7875193e-18	0.2945243	3.3379421	0.81	1e-07	1.28e-07	0	4e-09
0	-1.6447198e-09	-3.322334e-09	0	-3.8228743e-18	-5.787284e-18	0.2945243	3.436117	0.81	1e-07	1.28e-07	0	4e-09
0	0.017677644	-0.04681335	0	-3.827738e-18	-5.787054e-18	0.2945243	3.5342917	0.81	1e-07	1.28e-07	0	4e-09
0	0.040080987	-0.09168663	0	-3.8334987e-18	-5.786825e-18	0.2945243	3.6324666	0.81	1e-07	1.28e-07	0	4e-09
0	0.06696322	-0.13413376	0	-3.8401446e-18	-5.786587e-18	0.2945243	3.7306414	0.81	1e-07	1.28e-07	0	4e-09
0	0.098010615	-0.17368506	0	-3.847639e-18	-5.7863335e-18	0.2945243	3.828816	0.81	1e-07	1.28e-07	0	4e-09
0	0.13284472	-0.20990394	0	-3.855924e-18	-5.786071e-18	0.2945243	3.9269907	0.81	1e-07	1.28e-07	0	4e-09
0	0.17103356	-0.24240685	0	-3.8649042e-18	-5.7858107e-18	0.2945243	4.0251656	0.81	1e-07	1.28e-07	0	4e-09
0	0.21210685	-0.27087635	0	-3.8744536e-18	-5.7855775e-18	0.2945243	4.12334	0.81	1e-07	1.28e-07	0	4e-09
0	0.2555753	-0.29506844	0	-3.8844236e-18	-5.7854005e-18	0.2945243	4.221515	0.81	1e-07	1.28e-07	0	4e-09
0	0.30095395	-0.31481034	0	-3.894649e-18	-5.7853058e-18	0.2945243	4.3196898	0.81	1e-07	1.28e-07	0	4e-09
0	0.3477741	-0.3299923	0	-3.904965e-18	-5.7853144e-18	0.2945243	4.417865	0.81	1e-07	1.28e-07	0	4e-09
0	0.39558938	-0.34055397	0	-3.915218e-18	-5.785436e-18	0.2945243	4.5160394	0.81	1e-07	1.28e-07	0	4e-09
0	0.44397777	-0.34647208	0	-3.925276e-18	-5.7856693e-18	0.2945243	4.6142144	0.81	1e-07	1.28e-07	0	4e-09
0	0.49253613	-0.34774995	0	-3.93504e-18	-5.7859993e-18	0.2945243	4.712389	0.81	1e-07	1.28e-07	0	4e-09
0	0.54087245	-0.34441024	0	-3.944442e-18	-5.7864018e-18	0.2945243	4.8105636	0.81	1e-07	1.28e-07	0	4e-09
0	0.5885916	-0.33649588	0	-3.953451e-18	-5.7868456e-18	0.2945243	4.9087386	0.81	1e-07	1.28e-07	0	4e-09
0	0.6352868	-0.3240759	0	-3.96206e-18	-5.7872935e-18	0.2945243	5.006913	0.81	1e-07	1.28e-07	0	4e-09
0	0.680538	-0.307254	0	-3.9702783e-18	-5.7877108e-18	0.2945243	5.105088	0.81	1e-07	1.28e-07	0	4e-09
0	0.7239113	-0.28618154	0	-3.978123e-18	-5.788066e-18	0.2945243	5.203263	0.81	1e-07	1.28e-07	0	4e-09
0	0.7649716	-0.26106492	0	-3.985597e-18	-5.7883332e-18	0.2945243	5.3014374	0.81	1e-07	1.28e-07	0	4e-09
0	0.80329496	-0.23217124	0	-3.9926875e-18	-5.7885016e-18	0.2945243	5.3996124	0.81	1e-07	1.28e-07	0	4e-09
0	0.8384911	-0.19982408	0	-3.9993488e-18	-5.7885677e-18	0.2945243	5.497787	0.81	1e-07	1.28e-07	0	4e-09
0	0.87021494	-0.1643935	0	-4.0055076e-18	-5.788542e-18	0.2945243	5.595962	0.81	1e-07	1.28e-07	0	4e-09
0	0.89818054	-0.12628636	0	-4.0110575e-18	-5.7884416e-18	0.2945243	5.6941366	0.81	1e-07	1.28e-07	0	4e-09
0	0.9221722	-0.08591139	0	-4.0158717e-18	-5.7882894e-18	0.2945243	5.7923117	0.81	1e-07	1.28e-07	0	4e-09
0	0.9420281	-0.043685697	0	-4.019813e-18	-5.7881082e-18	0.2945243	5.8904862	0.81	1e-07	1.28e-07	0	4e-09
0	0.9576467	-2.253266e-09	0	-4.022749e-18	-5.787918e-18	0.2945243	5.988661	0.81	1e-07	1.28e-07	0	4e-09
0	0.9689615	0.044771865	0	-4.024557e-18	-5.7877344e-18	0.2945243	6.086836	0.81	1e-07	1.28e-07	0	4e-09
0	0.97593576	0.09028064	0	-4.0251494e-18	-5.787572e-18	0.2945243	6.1850104	0.81	1e-07	1.28e-07	0	4e-09
0	0.97854877	0.13619457	0	-4.024472e-18	-5.787442e-18	0.2945243	6.2831855	0.81	1e-07	1.28e-07	0	4e-09
0	0.9633954	0.18005541	0	-4.0201433e-18	-5.787527e-18	0.3926991	0	0.81	1e-07	1.28e-07	0	4e-09
0	0.9617538	0.22616953	0	-4.0177763e-18	-5.7874113e-18	0.3926991	0.09817477	0.81	1e-07	1.28e-07	0	4e-09
0	0.9557109	0.272072	0	-4.014196e-18	-5.7873493e-18	0.3926991	0.19634955	0.81	1e-07	1.28e-07	0	4e-09
0	0.9452672	0.31742936	0	-4.0094834e-18	-5.7873435e-18	0.3926991	0.2945243	0.81	1e-07	1.28e-07	0	4e-09
0	0.9304401	0.36188328	0	-4.003758e-18	-5.7873902e-18	0.3926991	0.3926991	0.81	1e-07	1.28e-07	0	4e-09
0	0.91127264	0.40505403	0	-3.997166e-18	-5.787479e-18	0.3926991	0.49087384	0.81	1e-07	1.28e-07	0	4e-09
0	0.8878521	0.4465276	0	-3.989869e-18	-5.7875884e-18	0.3926991	0.5890486	0.81	1e-07	1.28e-07	0	4e-09
0	0.86032087	0.48587012	0	-3.982034e-18	-5.7876934e-18	0.3926991	0.6872234	0.81	1e-07	1.28e-07	0	4e-09
0	0.8288929	0.5226322	0	-3.9738096e-18	-5.7877625e-18	0.3926991	0.7853982	0.81	1e-07	1.28e-07	0	4e-09
0	0.79384375	0.55639046	0	-3.965324e-18	-5.787769e-18	0.3926991	0.88357294	0.81	1e-07	1.28e-07	0	4e-09
0	0.7555313	0.58672935	0	-3.956667e-18	-5.7876942e-18	0.3926991	0.9817477	0.81	1e-07	1.28e-07	0	4e-09
0	0.71435946	0.61329633	0	-3.9478886e-18	-5.7875317e-18	0.3926991	1.0799224	0.81	1e-07	1.28e-07	0	4e-09
0	0.67076874	0.6357994	0	-3.93901e-18	-5.7872935e-18	0.3926991	1.1780972	0.81	1e-07	1.28e-07	0	4e-09
0	0.62521213	0.6540143	0	-3.930024e-18	-5.7870056e-18	0.3926991	1.276272	0.81	1e-07	1.28e-07	0	4e-09
0	0.57813996	0.6677764	0	-3.9209097e-18	-5.786702e-18	0.3926991	1.3744467	0.81	1e-07	1.28e-07	0	4e-09
0	0.52998495	0.67697465	0	-3.9116544e-18	-5.786425e-18	0.3926991	1.4726216	0.81	1e-07	1.28e-07	0	4e-09
0	0.48116294	0.68153447	0	-3.9022593e-18	-5.786212e-18	0.3926991	1.5707964	0.81	1e-07	1.28e-07	0	4e-09
0	0.43207797	0.6814068	0	-3.892757e-18	-5.7860953e-18	0.3926991	1.6689711	0.81	1e-07	1.28e-07	0	4e-09
0	0.38312626	0.6765638	0	-3.8832168e-18	-5.786099e-18	0.3926991	1.7671459	0.81	1e-07	1.28e-07	0	4e-09
0	0.33471787	0.6669953	0	-3.873742e-18	-5.786232e-18	0.3926991	1.8653207	0.81	1e-07	1.28e-07	0	4e-09
0	0.28728157	0.65271604	0	-3.8644708e-18	-5.786487e-18	0.3926991	1.9634954	0.81	1e-07	1.28e-07	0	4e-09
0	0.2412737	0.6337776	0	-3.8555687e-18	-5.7868422e-18	0.3926991	2.06167	0.81	1e-07	1.28e-07	0	4e-09
0	0.19717294	0.61027986	0	-3.8472088e-18	-5.787261e-18	0.3926991	2.1598449	0.81	1e-07	1.28e-07	0	4e-09
0	0.15548445	0.5823881	0	-3.8395664e-18	-5.787698e-18	0.3926991	2.2580197	0.81	1e-07	1.28e-07	0	4e-09
0	0.11671618	0.5503425	0	-3.832798e-18	-5.7881025e-18	0.3926991	2.3561945	0.81	1e-07	1.28e-07	0	4e-09
0	0.08135919	0.51446205	0	-3.8270318e-18	-5.788431e-18	0.3926991	2.4543693	0.81	1e-07	1.28e-07	0	4e-09
0	0.04986874	0.47513804	0	-3.822355e-18	-5.7886517e-18	0.3926991	2.552544	0.81	1e-07	1.28e-07	0	4e-09
0	0.022640822	0.43282315	0	-3.8188137e-18	-5.788748e-18	0.3926991	2.6507187	0.81	1e-07	1.28e-07	0	4e-09
0	6.578879e-10	0.38800746	0	-3.8164116e-18	-5.7887208e-18	0.3926991	2.7488935	0.81	1e-07	1.28e-07	0	4e-09
0	-0.01780738	0.34120804	0	-3.8151216e-18	-5.7885864e-18	0.3926991	2.8470683	0.81	1e-07	1.28e-07	0	4e-09
0	-0.030609647	0.29293352	0	-3.8148945e-18	-5.7883705e-18	0.3926991	2.9452431	0.81	1e-07	1.28e-07	0	4e-09
0	-0.038299832	0.2436937	0	-3.8156663e-18	-5.788103e-18	0.3926991	3.043418	0.81	1e-07	1.28e-07	0	4e-09
0	-0.040830072	0.19398269	0	-3.8173815e-18	-5.7878162e-18	0.3926991	3.1415927	0.81	1e-07	1.28e-07	0	4e-09
0	-0.03820084	0.14428224	0	-3.8199846e-18	-5.7875346e-18	0.3926991	3.2397673	0.81	1e-07	1.28e-07	0	4e-09
0	-0.030454658	0.09506725	0	-3.823444e-18	-5.7872794e-18	0.3926991	3.3379421	0.81	1e-07	1.28e-07	0	4e-09
0	-0.017677654	0.046813358	0	-3.827738e-18	-5.787054e-18	0.3926991	3.436117	0.81	1e-07	1.28e-07	0	4e-09
0	7.2367673e-10	8.8814867e-10	0	-3.832861e-18	-5.7868584e-18	0.3926991	3.5342917	0.81	1e-07	1.28e-07	0	4e-09
0	0.022395052	-0.04488865	0	-3.838806e-18	-5.7866764e-18	0.3926991	3.6324666	0.81	1e-07	1.28e-07	0	4e-09
0	0.049262773	-0.08737015	0	-3.8455623e-18	-5.7864998e-18	0.3926991	3.7306414	0.81	1e-07	1.28e-07	0	4e-09
0	0.08029328	-0.12697667	0	-3.8531004e-18	-5.786317e-18	0.3926991	3.828816	0.81	1e-07	1.28e-07	0	4e-09
0	0.11511368	-0.16327329	0	-3.861363e-18	-5.7861242e-18	0.3926991	3.9269907	0.81	1e-07	1.28e-07	0	4e-09
0	0.15329058	-0.19587544	0	-3.8702623e-18	-5.7859365e-18	0.3926991	4.0251656	0.81	1e-07	1.28e-07	0	4e-09
0	0.19436012	-0.22446406	0	-3.8796756e-18	-5.7857702e-18	0.3926991	4.12334	0.81	1e-07	1.28e-07	0	4e-09
0	0.23783544	-0.24879313	0	-3.8894616e-18	-5.7856523e-18	0.3926991	4.221515	0.81	1e-07	1.28e-07	0	4e-09
0	0.2832316	-0.26868707	0	-3.899459e-18	-5.785609e-18	0.3926991	4.3196898	0.81	1e-07	1.28e-07	0	4e-09
0	0.33008054	-0.28403348	0	-3.9095062e-18	-5.785658e-18	0.3926991	4.417865	0.81	1e-07	1.28e-07	0	4e-09
0	0.37793645	-0.2947696	0	-3.919455e-18	-5.785812e-18	0.3926991	4.5160394	0.81	1e-07	1.28e-07	0	4e-09
0	0.4263772	-0.30087015	0	-3.9291757e-18	-5.786067e-18	0.3926991	4.6142144	0.81	1e-07	1.28e-07	0	4e-09
0	0.47500032	-0.3023361	0	-3.9385713e-18	-5.7864117e-18	0.3926991	4.712389	0.81	1e-07	1.28e-07	0	4e-09
0	0.5234134	-0.29918846	0	-3.9475768e-18	-5.786821e-18	0.3926991	4.8105636	0.81	1e-07	1.28e-07	0	4e-09
0	0.5712217	-0.29146826	0	-3.9561613e-18	-5.7872658e-18	0.3926991	4.9087386	0.81	1e-07	1.28e-07	0	4e-09
0	0.6180191	-0.2792425	0	-3.9643206e-18	-5.787711e-18	0.3926991	5.006913	0.81	1e-07	1.28e-07	0	4e-09
0	0.66338664	-0.26261184	0	-3.972066e-18	-5.7881215e-18	0.3926991	5.105088	0.81	1e-07	1.28e-07	0	4e-09
0	0.7068905	-0.24172433	0	-3.9794162e-18	-5.7884677e-18	0.3926991	5.203263	0.81	1e-07	1.28e-07	0	4e-09
0	0.74809617	-0.21678208	0	-3.9863786e-18	-5.7887224e-18	0.3926991	5.3014374	0.81	1e-07	1.28e-07	0	4e-09
0	0.78657883	-0.18804842	0	-3.992943e-18	-5.7888755e-18	0.3926991	5.3996124	0.81	1e-07	1.28e-07	0	4e-09
0	0.82194656	-0.15584125	0	-3.999068e-18	-5.7889218e-18	0.3926991	5.497787	0.81	1e-07	1.28e-07	0	4e-09
0	0.8538514	-0.120528735	0	-4.004685e-18	-5.7888717e-18	0.3926991	5.595962	0.81	1e-07	1.28e-07	0	4e-09
0	0.8820054	-0.082509644	0	-4.009693e-18	-5.7887423e-18	0.3926991	5.6941366	0.81	1e-07	1.28e-07	0	4e-09
0	0.90618634	-0.042196263	0	-4.0139717e-18	-5.788557e-18	0.3926991	5.7923117	0.81	1e-07	1.28e-07	0	4e-09
0	0.9262293	5.3946807e-09	0	-4.0173888e-18	-5.7883378e-18	0.3926991	5.8904862	0.81	1e-07	1.28e-07	0	4e-09
0	0.9420281	0.0436857	0	-4.0198132e-18	-5.7881082e-18	0.3926991	5.988661	0.81	1e-07	1.28e-07	0	4e-09
0	0.9535131	0.088487655	0	-4.021132e-18	-5.787886e-18	0.3926991	6.086836	0.81	1e-07	1.28e-07	0	4e-09
0	0.96064353	0.13405465	0	-4.0212608e-18	-5.7876897e-18	0.3926991	6.1850104	0.81	1e-07	1.28e-07	0	4e-09
0	0.9633951	0.18005644	0	-4.0201424e-18	-5.7875263e-18	0.3926991	6.2831855	0.81	1e-07	1.28e-07	0	4e-09
0	0.9439924	0.22254512	0	-4.014814e-18	-5.7876177e-18	0.49087384	0	0.81	1e-07	1.28e-07	0	4e-09
0	0.9424554	0.26879734	0	-4.01206e-18	-5.787486e-18	0.49087384	0.09817477	0.81	1e-07	1.28e-07	0	4e-09
0	0.93648857	0.3148614	0	-4.008138e-18	-5.7874184e-18	0.49087384	0.19634955	0.81	1e-07	1.28e-07	0	4e-09
0	0.9260895	0.3604002	0	-4.003133e-18	-5.7874175e-18	0.49087384	0.2945243	0.81	1e-07	1.28e-07	0	4e-09
0	0.9112724	0.4050547	0	-3.997166e-18	-5.787479e-18	0.49087384	0.3926991	0.81	1e-07	1.28e-07	0	4e-09
0	0.8920803	0.448436	0	-3.990388e-18	-5.787591e-18	0.49087384	0.49087384	0.81	1e-07	1.28e-07	0	4e-09
0	0.86859924	0.49012685	0	-3.9829652e-18	-5.7877306e-18	0.49087384	0.5890486	0.81	1e-07	1.28e-07	0	4e-09
0	0.84097207	0.529688	0	-3.975065e-18	-5.787871e-18	0.49087384	0.6872234	0.81	1e-07	1.28e-07	0	4e-09
0	0.809413	0.5666671	0	-3.9668385e-18	-5.787975e-18	0.49087384	0.7853982	0.81	1e-07	1.28e-07	0	4e-09
0	0.77420765	0.60062546	0	-3.958413e-18	-5.788015e-18	0.49087384	0.88357294	0.81	1e-07	1.28e-07	0	4e-09
0	0.7357145	0.6311504	0	-3.9498768e-18	-5.7879726e-18	0.49087384	0.9817477	0.81	1e-07	1.28e-07	0	4e-09
0	0.6943443	0.6578846	0	-3.94128e-18	-5.78784e-18	0.49087384	1.0799224	0.81	1e-07	1.28e-07	0	4e-09
0	0.6505431	0.68053466	0	-3.932636e-18	-5.787628e-18	0.49087384	1.1780972	0.81	1e-07	1.28e-07	0	4e-09
0	0.60477	0.69887406	0	-3.9239355e-18	-5.787366e-18	0.49087384	1.276272	0.81	1e-07	1.28e-07	0	4e-09
0	0.5574792	0.71273977	0	-3.9151554e-18	-5.7870875e-18	0.49087384	1.3744467	0.81	1e-07	1.28e-07	0	4e-09
0	0.5091066	0.7220214	0	-3.9062773e-18	-5.786833e-18	0.49087384	1.4726216	0.81	1e-07	1.28e-07	0	4e-09
0	0.46006927	0.72664577	0	-3.8973016e-18	-5.7866433e-18	0.49087384	1.5707964	0.81	1e-07	1.28e-07	0	4e-09
0	0.41077247	0.72656447	0	-3.8882568e-18	-5.7865478e-18	0.49087384	1.6689711	0.81	1e-07	1.28e-07	0	4e-09
0	0.36161557	0.72175103	0	-3.8792103e-18	-5.786569e-18	0.49087384	1.7671459	0.81	1e-07	1.28e-07	0	4e-09
0	0.31301063	0.71219635	0	-3.8702664e-18	-5.7867136e-18	0.49087384	1.8653207	0.81	1e-07	1.28e-07	0	4e-09
0	0.26538637	0.6979117	0	-3.8615603e-18	-5.786972e-18	0.49087384	1.9634954	0.81	1e-07	1.28e-07	0	4e-09
0	0.21920367	0.6789529	0	-3.8532546e-18	-5.7873204e-18	0.49087384	2.06167	0.81	1e-07	1.28e-07	0	4e-09
0	0.17494652	0.6554209	0	-3.8455205e-18	-5.787718e-18	0.49087384	2.1598449	0.81	1e-07	1.28e-07	0	4e-09
0	0.13312177	0.62748224	0	-3.8385304e-18	-5.7881178e-18	0.49087384	2.2580197	0.81	1e-07	1.28e-07	0	4e-09
0	0.09424016	0.59538007	0	-3.8324366e-18	-5.7884697e-18	0.49087384	2.3561945	0.81	1e-07	1.28e-07	0	4e-09
0	0.0587993	0.55943733	0	-3.82736e-18	-5.7887295e-18	0.49087384	2.4543693	0.81	1e-07	1.28e-07	0	4e-09
0	0.027253382	0.5200513	0	-3.823381e-18	-5.788867e-18	0.49087384	2.552544	0.81	1e-07	1.28e-07	0	4e-09
0	5.2631033e-09	0.4776803	0	-3.8205347e-18	-5.788871e-18	0.49087384	2.6507187	0.81	1e-07	1.28e-07	0	4e-09
0	-0.022640884	0.43282315	0	-3.8188137e-18	-5.788748e-18	0.49087384	2.7488935	0.81	1e-07	1.28e-07	0	4e-09
0	-0.040427182	0.38599187	0	-3.8181768e-18	-5.788521e-18	0.49087384	2.8470683	0.81	1e-07	1.28e-07	0	4e-09
0	-0.053192258	0.33770427	0	-3.8185614e-18	-5.788223e-18	0.49087384	2.9452431	0.81	1e-07	1.28e-07	0	4e-09
0	-0.060837872	0.2884682	0	-3.8198953e-18	-5.7878923e-18	0.49087384	3.043418	0.81	1e-07	1.28e-07	0	4e-09
0	-0.063322246	0.23877427	0	-3.8221047e-18	-5.7875635e-18	0.49087384	3.1415927	0.81	1e-07	1.28e-07	0	4e-09
0	-0.06065308	0.18910044	0	-3.8251338e-18	-5.787267e-18	0.49087384	3.2397673	0.81	1e-07	1.28e-07	0	4e-09
0	-0.052877147	0.1399151	0	-3.8289384e-18	-5.787019e-18	0.49087384	3.3379421	0.81	1e-07	1.28e-07	0	4e-09
0	-0.040080916	0.09168656	0	-3.833499e-18	-5.786825e-18	0.49087384	3.436117	0.81	1e-07	1.28e-07	0	4e-09
0	-0.022394942	0.044888623	0	-3.838806e-18	-5.7866776e-18	0.49087384	3.5342917	0.81	1e-07	1.28e-07	0	4e-09
0	-3.2894396e-09	1.1513038e-09	0	-3.844854e-18	-5.7865593e-18	0.49087384	3.6324666	0.81	1e-07	1.28e-07	0	4e-09
0	0.026862545	-0.04250071	0	-3.8516375e-18	-5.7864564e-18	0.49087384	3.7306414	0.81	1e-07	1.28e-07	0	4e-09
0	0.057886604	-0.08214828	0	-3.85913e-18	-5.786349e-18	0.49087384	3.828816	0.81	1e-07	1.28e-07	0	4e-09
0	0.09270162	-0.11850838	0	-3.86728e-18	-5.7862347e-18	0.49087384	3.9269907	0.81	1e-07	1.28e-07	0	4e-09
0	0.1308818	-0.15119596	0	-3.8760033e-18	-5.786119e-18	0.49087384	4.0251656	0.81	1e-07	1.28e-07	0	4e-09
0	0.1719629	-0.17989115	0	-3.88519e-18	-5.7860213e-18	0.49087384	4.12334	0.81	1e-07	1.28e-07	0	4e-09
0	0.21546048	-0.20434427	0	-3.894696e-18	-5.785961e-18	0.49087384	4.221515	0.81	1e-07	1.28e-07	0	4e-09
0	0.26089248	-0.22437757	0	-3.9043715e-18	-5.7859654e-18	0.49087384	4.3196898	0.81	1e-07	1.28e-07	0	4e-09
0	0.3077903	-0.23987606	0	-3.914057e-18	-5.786052e-18	0.49087384	4.417865	0.81	1e-07	1.28e-07	0	4e-09
0	0.35570782	-0.25077426	0	-3.9236092e-18	-5.786232e-18	0.49087384	4.5160394	0.81	1e-07	1.28e-07	0	4e-09
0	0.4042248	-0.25704336	0	-3.932902e-18	-5.7865043e-18	0.49087384	4.6142144	0.81	1e-07	1.28e-07	0	4e-09
0	0.4529367	-0.25868422	0	-3.9418395e-18	-5.7868563e-18	0.49087384	4.712389	0.81	1e-07	1.28e-07	0	4e-09
0	0.50145197	-0.25571433	0	-3.9503615e-18	-5.787268e-18	0.49087384	4.8105636	0.81	1e-07	1.28e-07	0	4e-09
0	0.5493753	-0.24817327	0	-3.958438e-18	-5.7877075e-18	0.49087384	4.9087386	0.81	1e-07	1.28e-07	0	4e-09
0	0.59630215	-0.23612486	0	-3.9660676e-18	-5.7881446e-18	0.49087384	5.006913	0.81	1e-07	1.28e-07	0	4e-09
0	0.6418135	-0.2196673	0	-3.9732636e-18	-5.788543e-18	0.49087384	5.105088	0.81	1e-07	1.28e-07	0	4e-09
0	0.6854763	-0.19894466	0	-3.9800457e-18	-5.788874e-18	0.49087384	5.203263	0.81	1e-07	1.28e-07	0	4e-09
0	0.72685444	-0.17415541	0	-3.986429e-18	-5.7891124e-18	0.49087384	5.3014374	0.81	1e-07	1.28e-07	0	4e-09
0	0.7655232	-0.14555717	0	-3.9924054e-18	-5.789246e-18	0.49087384	5.3996124	0.81	1e-07	1.28e-07	0	4e-09
0	0.8010885	-0.113464266	0	-3.9979393e-18	-5.789269e-18	0.49087384	5.497787	0.81	1e-07	1.28e-07	0	4e-09
0	0.8331959	-0.0782411	0	-4.0029665e-18	-5.789193e-18	0.49087384	5.595962	0.81	1e-07	1.28e-07	0	4e-09
0	0.8615578	-0.040282264	0	-4.007393e-18	-5.789033e-18	0.49087384	5.6941366	0.81	1e-07	1.28e-07	0	4e-09
0	0.8859436	2.17103e-09	0	-4.0111043e-18	-5.788812e-18	0.49087384	5.7923117	0.81	1e-07	1.28e-07	0	4e-09
0	0.9061857	0.042196658	0	-4.013972e-18	-5.788557e-18	0.49087384	5.8904862	0.81	1e-07	1.28e-07	0	4e-09
0	0.92217135	0.085912734	0	-4.0158717e-18	-5.78829e-18	0.49087384	5.988661	0.81	1e-07	1.28e-07	0	4e-09
0	0.93382776	0.13077407	0	-4.016695e-18	-5.7880334e-18	0.49087384	6.086836	0.81	1e-07	1.28e-07	0	4e-09
0	0.9411106	0.17642944	0	-4.0163573e-18	-5.7878043e-18	0.49087384	6.1850104	0.81	1e-07	1.28e-07	0	4e-09
0	0.9439924	0.2225452	0	-4.0148137e-18	-5.7876177e-18	0.49087384	6.2831855	0.81	1e-07	1.28e-07	0	4e-09
