# t (s)	mx ()	my ()	mz ()	E_total (J)	E_Zeeman (J)	Length (nm)
3.29401622099163e-08	0.9668008	0.1541852	-0.00021891228	2.086356e-18	-0	65
3.295016759654894e-08	0.9664679	0.14929138	0.013013747	2.4977016e-18	-0	65
3.2960023334432976e-08	0.97019356	0.13209315	0.006823391	2.000016e-18	-0	65
3.297019143873423e-08	0.9718463	0.116563454	0.0073709586	1.6517413e-18	-0	65
3.298005688328335e-08	0.9754214	0.09800188	0.012958042	2.2110546e-18	-0	65
3.299005771457913e-08	0.977863	0.082752034	0.019144243	2.7100592e-18	-0	65
3.3000183931543284e-08	0.9795575	0.050755158	0.017601486	3.0273615e-18	-0	65
3.3010037734189985e-08	0.97742796	0.03954126	0.011844229	2.8426157e-18	-0	65
3.302001014342114e-08	0.9767773	0.023753231	0.0077762296	2.5141836e-18	-0	65
3.303013629060749e-08	0.97699803	0.019890096	0.010640898	1.9655852e-18	-0	65
3.304019046774438e-08	0.97783417	0.014461447	0.0030831667	1.6333568e-18	-0	65
3.305009102400656e-08	0.978187	0.016209293	-0.015330812	4.2363596e-18	-0	65
3.30600228203465e-08	0.97538066	0.03797031	-0.016846012	1.9391543e-18	-0	65
3.3070168925681086e-08	0.976581	0.06352862	-0.007970871	1.1055491e-18	-0	65
3.3080122566185444e-08	0.97522694	0.07558025	-0.008383519	1.7686172e-18	-0	65
3.3090015917933816e-08	0.97141397	0.075251095	-0.0033253883	2.6821857e-18	-0	65
3.310006797381751e-08	0.9702008	0.08464523	-0.00029224373	2.4650625e-18	-0	65
3.311002276353232e-08	0.971313	0.09129361	0.0034904652	2.826175e-18	-0	65
3.312017406645956e-08	0.9745191	0.08260721	0.010995909	1.9514438e-18	-0	65
3.313014898072653e-08	0.97684574	0.059731558	0.008054189	9.678192e-20	-0	65
3.3140172063987906e-08	0.9765968	0.05976127	0.00931266	3.2173297e-18	-0	65
3.315017993683057e-08	0.9774043	0.044109605	0.017717544	2.8865053e-18	-0	65
3.316019292138205e-08	0.9752619	0.02528869	0.012581072	1.7078983e-18	-0	65
3.3170161993493474e-08	0.97378683	0.013165662	0.011380653	3.2911513e-18	-0	65
3.318015536034784e-08	0.97328264	-0.012805709	0.013157834	2.6710785e-18	-0	65
3.3190073774278907e-08	0.97283685	-0.031658538	0.0152361	3.9519447e-18	-0	65
3.3200187209291455e-08	0.97715706	-0.030507628	0.007459819	1.6042522e-18	-0	65
3.321016081899754e-08	0.97838914	-0.039969966	0.0064711333	2.7840656e-18	-0	65
3.3220064370089046e-08	0.97849137	-0.049093623	0.017964244	3.2719766e-18	-0	65
3.3230163523636194e-08	0.9736408	-0.06475114	0.02045643	1.437734e-18	-0	65
3.3240112757551686e-08	0.9691041	-0.08214097	0.0032524513	3.4528655e-18	-0	65
3.325005250946922e-08	0.9684584	-0.053906113	-0.019564854	2.316287e-18	-0	65
3.3260006257561745e-08	0.9692511	-0.019288361	-0.023991257	1.2618612e-18	-0	65
3.327017246074795e-08	0.9721719	0.0073526236	-0.026174707	2.1282046e-18	-0	65
3.3280130497189215e-08	0.9760875	0.038562994	-0.021837674	2.2579564e-18	-0	65
3.3290110956561756e-08	0.97765654	0.065287456	-0.015654469	2.5654537e-18	-0	65
3.3300055408200247e-08	0.97898245	0.08264078	-0.004159999	1.8400494e-18	-0	65
3.3310131864136035e-08	0.9775268	0.09081143	-0.0020479723	1.6579918e-18	-0	65
3.332000410285358e-08	0.9754839	0.103414916	-0.0029243103	3.1887771e-18	-0	65
3.333018679053741e-08	0.9741148	0.106893934	-0.0036685497	3.5044313e-18	-0	65
3.334001586216333e-08	0.9725767	0.118138134	-0.0052925013	3.914233e-18	-0	65
3.335009484678178e-08	0.96941733	0.13830996	-0.00012919476	1.670262e-18	-0	65
3.336014990023658e-08	0.96862715	0.12812988	0.005142498	1.958911e-18	-0	65
3.33700403372052e-08	0.96976775	0.13007502	0.004027708	2.8090632e-18	-0	65
3.3380176389185595e-08	0.9695427	0.13374849	0.004917347	2.363315e-18	-0	65
3.3390080851070246e-08	0.9675362	0.1406075	0.0017560666	2.5125102e-18	-0	65
3.340017824164637e-08	0.96272707	0.13414691	0.0031512107	2.1677953e-18	-0	65
3.34100114622851e-08	0.96149325	0.12001478	0.003844691	1.329465e-18	-0	65
3.342008823021862e-08	0.9672093	0.110607736	0.0016851444	3.1595286e-18	-0	65
3.3430130036637924e-08	0.96990716	0.11264067	0.0056645093	3.2602877e-18	-0	65
3.3440102039097115e-08	0.9711149	0.10557698	-0.0007871756	1.1384282e-18	-0	65
3.345002412134029e-08	0.9751957	0.10400463	0.0034520077	3.3772693e-18	-0	65
3.3460009521607934e-08	0.9774397	0.09093012	0.012986906	1.7857992e-18	-0	65
3.3470004951745254e-08	0.97667706	0.08842446	0.011515821	2.830064e-18	-0	65
3.34801445124202e-08	0.97574633	0.055949334	0.017063327	3.298507e-18	-0	65
3.3490072213540137e-08	0.97661746	0.0342903	0.014206858	3.1435916e-18	-0	65
3.3500116280701093e-08	0.97721106	0.015356801	0.0056531136	2.7510962e-18	-0	65
3.3510045603824084e-08	0.97468495	0.010398662	0.011827055	2.2404274e-18	-0	65
3.35201045818722e-08	0.97499114	-0.0019235415	0.01390247	3.6543764e-18	-0	65
3.3530113156681305e-08	0.9773164	-0.010727902	0.011377308	3.3114722e-18	-0	65
3.354011668146746e-08	0.98052996	-0.03275915	0.016611995	3.1169915e-18	-0	65
3.3550150604029254e-08	0.9814026	-0.053625498	0.013934624	2.0907929e-18	-0	65
3.356007412704522e-08	0.9778595	-0.08762745	0.014697669	2.838741e-18	-0	65
3.357007729646161e-08	0.9763171	-0.10428938	0.020500353	3.9453595e-18	-0	65
3.358018265939427e-08	0.9721337	-0.13029447	0.016698727	3.050648e-18	-0	65
3.3590043748036146e-08	0.9677975	-0.14386503	0.0030943602	2.2466513e-18	-0	65
3.3600078973611375e-08	0.96423715	-0.15746044	0.010894604	1.4424858e-18	-0	65
3.3610044134756836e-08	0.9603314	-0.1811167	0.01337046	2.966339e-18	-0	65
3.3620015194460673e-08	0.95570654	-0.2113812	0.009257604	7.14594e-19	-0	65
3.363019869134166e-08	0.95823175	-0.21155162	0.005019789	2.135965e-18	-0	65
3.3640145946566835e-08	0.9594112	-0.20658073	0.008574252	2.6259725e-18	-0	65
3.3650010884901775e-08	0.9572206	-0.20972435	0.0056067198	2.7425012e-18	-0	65
3.36601550813249e-08	0.9589133	-0.2009996	0.014202631	2.8424174e-18	-0	65
3.367004895405197e-08	0.95730233	-0.22252448	0.016401839	2.8758774e-18	-0	65
3.3680001398289415e-08	0.9536723	-0.22946516	0.007809482	2.4865072e-18	-0	65
3.3690058873011115e-08	0.9515149	-0.23312429	-0.001102906	2.896305e-18	-0	65
3.37000541905092e-08	0.9564303	-0.21559723	-0.014695061	1.5516632e-18	-0	65
3.3710104196553144e-08	0.96190476	-0.19592915	-0.00878289	4.0209697e-19	-0	65
3.372001065977547e-08	0.96559346	-0.17669147	-0.023780517	2.0569056e-18	-0	65
3.3730077609969674e-08	0.97169447	-0.13258368	-0.021340173	3.2835768e-18	-0	65
3.374000734738704e-08	0.974752	-0.11734857	-0.026103597	1.8161323e-18	-0	65
3.375001510878603e-08	0.9789206	-0.068266295	-0.028759755	3.5029196e-18	-0	65
3.376019233864504e-08	0.97545636	-0.015701128	-0.037807178	3.44115e-18	-0	65
3.377020688447854e-08	0.9715787	0.028713742	-0.02185035	2.2075095e-18	-0	65
3.378017751901022e-08	0.9696092	0.054389667	-0.009745554	1.6863054e-18	-0	65
3.3790076406751565e-08	0.975856	0.06887833	-0.007488102	2.077945e-18	-0	65
3.3800176065575294e-08	0.9756435	0.076242395	0.0066675614	1.845378e-18	-0	65
3.381013461712708e-08	0.9780271	0.07629055	0.009083351	1.9379229e-18	-0	65
3.3820063865552586e-08	0.97924656	0.047058493	0.0030385577	2.9493441e-18	-0	65
3.383009099788414e-08	0.9768336	0.06506492	-0.009714521	2.3048234e-18	-0	65
3.38400085730057e-08	0.97467893	0.086021304	-0.0110643115	3.1236747e-18	-0	65
3.385011700683463e-08	0.97296315	0.099072404	-0.005974781	3.4485073e-18	-0	65
3.386013266472603e-08	0.96825564	0.11310059	0.0050813714	2.5552122e-18	-0	65
3.387010158962611e-08	0.9760315	0.09773358	0.013361478	2.8921992e-18	-0	65
3.3880191353827805e-08	0.97749525	0.05887832	0.020006295	2.3756048e-18	-0	65
3.389019763838651e-08	0.97488236	0.049460426	0.008788667	2.7241322e-18	-0	65
3.390007516691541e-08	0.9699649	0.02888814	0.012628222	2.1463277e-18	-0	65
3.3910045093261175e-08	0.9726539	0.012778864	0.01024363	1.944681e-18	-0	65
3.392001885388324e-08	0.97308916	-0.0056252563	0.020885242	2.8699294e-18	-0	65
3.393006261416827e-08	0.97505504	-0.030045602	0.028510885	1.2361252e-18	-0	65
3.394012594427111e-08	0.9743508	-0.045479074	0.013703902	3.3189237e-18	-0	65
3.3950128246148705e-08	0.9755909	-0.056768887	-0.0016058255	3.522427e-18	-0	65
3.3960070773871704e-08	0.9765773	-0.057388693	0.0039539486	2.4356666e-18	-0	65
3.397019576267711e-08	0.97518355	-0.067645416	0.007695988	1.4353617e-18	-0	65
3.398013201959962e-08	0.9767099	-0.0720205	0.007093283	2.882903e-18	-0	65
3.399010601969726e-08	0.9744272	-0.07264545	-0.0015057649	2.934136e-18	-0	65
3.400002410262245e-08	0.9739538	-0.061927907	-0.0043603163	2.5738502e-18	-0	65
3.401013023639088e-08	0.97633034	-0.046634816	0.0027837048	2.5765779e-18	-0	65
3.402005551336433e-08	0.97674435	-0.053891852	-0.0014590685	2.3161998e-18	-0	65
3.4030149857176616e-08	0.97809607	-0.050669454	-0.0007614298	2.400777e-18	-0	65
3.4040035980337597e-08	0.9797176	-0.045851126	0.012248644	1.9899298e-18	-0	65
3.405002391602594e-08	0.9755567	-0.07099289	0.0070737195	2.0676794e-18	-0	65
3.4060140127593285e-08	0.972741	-0.079187	0.00434114	2.2808866e-18	-0	65
3.4070168702194e-08	0.97257316	-0.07255195	-0.0039520445	2.5040775e-18	-0	65
3.408013936110786e-08	0.97743344	-0.058148947	-0.0010561157	2.3983471e-18	-0	65
3.409013402777616e-08	0.9789214	-0.067202486	-0.004268118	2.9380457e-18	-0	65
3.410010843708782e-08	0.9815979	-0.04770611	-0.010834354	3.1902865e-18	-0	65
3.4110032639755504e-08	0.9782534	-0.020924235	-0.0108298	3.75864e-18	-0	65
3.412016464880196e-08	0.9781654	-0.014694227	0.0051175887	3.1271997e-18	-0	65
3.4130077624355394e-08	0.9770137	-0.021089857	0.005483637	3.1340192e-18	-0	65
3.414009303219575e-08	0.97811687	-0.028311338	0.0026173731	3.6368948e-18	-0	65
3.415004470148667e-08	0.97868073	-0.0345663	0.007485925	1.4426289e-18	-0	65
3.416000647792825e-08	0.97883034	-0.04741766	0.0025651706	2.7773712e-18	-0	65
3.417015728464841e-08	0.9793684	-0.05494693	-0.011303879	2.7262475e-18	-0	65
3.4180007854058865e-08	0.9790499	-0.037069492	-0.014140169	2.0452502e-18	-0	65
3.41901801383043e-08	0.98195815	-0.024434745	-0.010886145	1.5852505e-18	-0	65
3.420016173922292e-08	0.9828449	0.011778418	-0.012896418	3.4739514e-18	-0	65
3.421016259245208e-08	0.9770777	0.04355323	-0.009529313	2.8187515e-18	-0	65
3.42200094674238e-08	0.9700917	0.057616875	-0.023819726	1.5963232e-18	-0	65
3.423014430951637e-08	0.9643165	0.08606234	-0.016522551	3.8032197e-18	-0	65
3.4240152946714666e-08	0.9652393	0.11827209	-0.02744576	2.3087513e-18	-0	65
3.4250061558529954e-08	0.97085977	0.13390137	-0.021233372	9.161989e-19	-0	65
3.4260059308070726e-08	0.97057664	0.15691264	-0.017738149	1.7565945e-18	-0	65
3.427011716890015e-08	0.9682456	0.17986475	-0.0059257606	2.035858e-18	-0	65
3.428018230034692e-08	0.96502876	0.17395689	-0.005344973	1.2658844e-18	-0	65
3.4290023299477626e-08	0.95805305	0.1947169	-0.0069910116	2.9614309e-18	-0	65
3.43001675714162e-08	0.952761	0.19761951	0.007868514	2.6615314e-18	-0	65
3.4310062671868996e-08	0.95414853	0.19260564	-0.0037737994	9.513351e-19	-0	65
3.43200118835405e-08	0.9511249	0.19875266	-0.0014476673	3.362538e-18	-0	65
3.433016447940545e-08	0.9559669	0.18549101	0.012550229	1.9397478e-18	-0	65
3.43401284203888e-08	0.9627056	0.16345654	0.017627774	3.2051321e-18	-0	65
3.435013067675617e-08	0.9731558	0.13395868	0.016269598	2.67275e-18	-0	65
3.4360085115390096e-08	0.9774445	0.10398636	0.015257359	1.7486557e-18	-0	65
3.4370016825430114e-08	0.97506356	0.084118426	0.013330315	3.0567694e-18	-0	65
3.438015359219492e-08	0.9736228	0.07000691	0.00690416	2.012346e-18	-0	65
3.43900051837792e-08	0.97125936	0.053141076	4.198001e-06	1.9147205e-18	-0	65
3.440001982536491e-08	0.9661153	0.065102495	0.003368967	1.9838988e-18	-0	65
3.441019278918537e-08	0.96698016	0.05989523	0.00972078	3.0925303e-18	-0	65
3.442018377729768e-08	0.97387946	0.056039345	0.014793804	2.0332161e-18	-0	65
3.443003679166489e-08	0.9773059	0.045013227	0.012250084	2.2886384e-18	-0	65
3.444012387922835e-08	0.9808024	0.035133384	0.006661869	3.13608e-18	-0	65
3.445002754080828e-08	0.9808352	0.032425847	-0.0026323511	2.9778552e-18	-0	65
3.446001647472524e-08	0.97867197	0.030346066	-7.8765246e-05	2.5294244e-18	-0	65
3.447009679444178e-08	0.9728792	0.031737022	-0.0018883225	8.0914513e-19	-0	65
3.448008371976192e-08	0.9751892	0.028255247	0.0065681995	3.545032e-18	-0	65
3.4490030843014434e-08	0.98099357	0.028954757	0.006413693	3.267061e-18	-0	65
3.450018596092878e-08	0.9816484	0.009065236	0.005962319	3.479974e-18	-0	65
3.451002134062193e-08	0.98183	-0.0025573843	-0.0004391753	2.2966556e-18	-0	65
3.452012161014656e-08	0.98000646	-0.002782562	-0.0048516067	2.3932862e-18	-0	65
3.453008788515418e-08	0.98119473	0.00034300456	-0.014349976	2.7484573e-18	-0	65
3.454015912469692e-08	0.97848606	0.012479744	-0.003054411	2.0599045e-18	-0	65
3.455004189525182e-08	0.9759451	0.024367683	-0.002012284	1.7918819e-18	-0	65
3.456018762260771e-08	0.97560054	0.028036557	-4.3816748e-05	1.8604754e-18	-0	65
3.4570112423619686e-08	0.9770148	0.026042107	0.0011486048	3.233289e-18	-0	65
3.458013318464904e-08	0.9763236	0.022069542	0.00018154597	1.0992921e-18	-0	65
3.459000746389218e-08	0.97991365	0.018662704	0.0053598015	1.5231537e-18	-0	65
3.460000637416917e-08	0.97787476	0.034560997	-0.004461034	1.8564117e-18	-0	65
3.46100658149869e-08	0.97562474	0.040246934	0.004259199	1.504536e-18	-0	65
3.462016243651113e-08	0.9784989	0.028011957	0.009562909	3.1794585e-18	-0	65
3.463000338857373e-08	0.9762761	0.015273561	0.0021744212	1.877064e-18	-0	65
3.46401578565583e-08	0.97616273	0.0005097255	0.001482793	1.9322164e-18	-0	65
3.4650191354534e-08	0.97261447	-0.012766782	-0.006366794	1.9667278e-18	-0	65
3.466016217408989e-08	0.9761465	-0.0022403032	-0.005809786	3.5106997e-18	-0	65
3.4670074503907076e-08	0.976819	0.0006581184	0.0010197505	1.5956742e-18	-0	65
3.4680052508414943e-08	0.98004246	0.002593192	0.0006317906	9.802582e-19	-0	65
3.469004167687411e-08	0.9780261	0.0049976935	0.0015106773	1.7742075e-18	-0	65
3.4700083457090533e-08	0.9781258	0.013553568	0.013631099	2.3220418e-18	-0	65
3.471017806253255e-08	0.975821	-0.0068773907	0.029002087	2.3166014e-18	-0	65
3.47200983173602e-08	0.9729485	-0.051641647	0.026238862	1.5756391e-18	-0	65
3.473001674399617e-08	0.97009474	-0.084272906	0.021567874	3.2681385e-18	-0	65
3.474004649761193e-08	0.9714173	-0.112826854	0.019835675	1.812261e-18	-0	65
3.475017753082768e-08	0.96775436	-0.14682487	0.020615846	2.2560807e-18	-0	65
3.4760155921095445e-08	0.96649027	-0.16782618	0.0221828	1.6801929e-18	-0	65
3.47700299292261e-08	0.9646929	-0.18531662	0.016539622	2.8044924e-18	-0	65
3.47801070866273e-08	0.9599672	-0.21251631	0.011723537	2.3736132e-18	-0	65
3.479005263369072e-08	0.95696354	-0.22197603	0.013198514	2.3758408e-18	-0	65
3.480008108272983e-08	0.9449829	-0.24377039	0.009752039	2.7359212e-18	-0	65
3.4810098727601934e-08	0.9416534	-0.24630624	0.008797804	2.3731202e-18	-0	65
3.482000934418626e-08	0.9332554	-0.2607898	0.014473926	3.1279736e-18	-0	65
3.483008954605151e-08	0.93639904	-0.27006894	0.017257888	2.8124015e-18	-0	65
3.484005934591469e-08	0.93853164	-0.28251472	0.020102523	1.6838724e-18	-0	65
3.485019602086252e-08	0.93342257	-0.30888733	0.01615729	2.2573668e-18	-0	65
3.4860168542882054e-08	0.9315766	-0.31512052	0.013767001	2.0523883e-18	-0	65
3.487018119729546e-08	0.9237754	-0.3296983	0.011203367	1.5985703e-18	-0	65
3.4880038748030516e-08	0.9163206	-0.3375478	-0.0023458775	2.7664077e-18	-0	65
3.489017673669483e-08	0.92697144	-0.31580287	-0.0163401	2.447729e-18	-0	65
3.4900059054580974e-08	0.9317254	-0.2990317	-0.015435927	3.501509e-18	-0	65
3.49100509454338e-08	0.93970096	-0.27031878	-0.033299774	2.0272902e-18	-0	65
3.4920151320734574e-08	0.9529557	-0.21276274	-0.039496176	2.6093443e-18	-0	65
3.493002512826385e-08	0.9621057	-0.1797548	-0.034543503	2.0004612e-18	-0	65
3.494018507003716e-08	0.96445745	-0.14808084	-0.023901785	2.3003866e-18	-0	65
3.495017514142629e-08	0.96940696	-0.11632131	-0.014655923	1.6734791e-18	-0	65
3.496007074309786e-08	0.97424364	-0.10145994	-0.013246326	1.8916986e-18	-0	65
3.497018119779312e-08	0.97340524	-0.09391294	-0.0003020103	1.4771698e-18	-0	65
3.498017059982242e-08	0.9723072	-0.08808187	-0.01099338	1.3392817e-18	-0	65
3.4990115342728587e-08	0.97510564	-0.06927144	-0.014515997	2.365802e-18	-0	65
3.500016114546193e-08	0.9731836	-0.049612142	-0.011818908	3.1533494e-18	-0	65
3.501013428794712e-08	0.97268784	-0.049776748	-0.012182725	3.2855173e-18	-0	65
3.5020059878202033e-08	0.97294044	-0.0557646	-0.0066856863	2.54848e-18	-0	65
3.503009449908478e-08	0.9755687	-0.050630584	-0.001183423	2.2921485e-18	-0	65
3.5040028643318424e-08	0.9724329	-0.058909256	0.0076570213	2.298382e-18	-0	65
3.5050117542080996e-08	0.9744361	-0.04985719	0.0029011478	1.6164765e-18	-0	65
3.506008017531934e-08	0.9781491	-0.05111425	0.0026044608	2.9291655e-18	-0	65
3.5070137645526525e-08	0.9801936	-0.06507587	0.017623845	2.0339004e-18	-0	65
3.508018399412404e-08	0.97608644	-0.095837295	0.018168837	2.5168294e-18	-0	65
3.509011733777034e-08	0.9741602	-0.118149996	0.014110261	3.363277e-18	-0	65
3.5100150869260314e-08	0.96871257	-0.15020312	0.0105545195	1.5061191e-18	-0	65
3.511014961789349e-08	0.9660859	-0.15761334	0.00089886127	1.5767758e-18	-0	65
3.5120019859126357e-08	0.9639617	-0.16655558	-0.004826555	3.0679124e-18	-0	65
3.5130003853648707e-08	0.96427363	-0.15007718	-0.008988732	2.0792798e-18	-0	65
3.514005333296889e-08	0.9686873	-0.1322438	-0.016921801	1.6655591e-18	-0	65
3.5150052617181707e-08	0.97538465	-0.10119588	-0.02324055	2.00563e-18	-0	65
3.516007855239531e-08	0.97804505	-0.06725917	-0.01737399	3.2893976e-18	-0	65
3.517016585554876e-08	0.9811029	-0.032426026	-0.025589311	2.3931286e-18	-0	65
3.518006863056164e-08	0.9783798	0.0060048653	-0.024879824	1.1705691e-18	-0	65
3.519006005222056e-08	0.975758	0.038149398	-0.030026939	2.5111324e-18	-0	65
3.52000088494211e-08	0.97459865	0.07799582	-0.022927579	9.40854e-19	-0	65
3.521011904109542e-08	0.97481805	0.08993467	-0.005548442	2.9911515e-18	-0	65
3.5220195192485616e-08	0.9743588	0.09947071	-0.0044336803	2.1751893e-18	-0	65
3.5230109542523594e-08	0.97347206	0.10792774	-0.013334274	2.92652e-18	-0	65
3.5240128154005675e-08	0.9728303	0.11195176	-0.008782625	3.0469858e-18	-0	65
3.5250142149892784e-08	0.9722473	0.11865921	-0.0016991994	3.1648842e-18	-0	65
3.5260072103541224e-08	0.9743344	0.11064104	0.006100237	2.1622044e-18	-0	65
3.527019696359001e-08	0.97341245	0.11527824	0.002561564	1.66132e-18	-0	65
3.5280111295762353e-08	0.97529674	0.103285275	0.0026398348	9.488439e-19	-0	65
3.52901648723932e-08	0.9748416	0.104335725	-0.0005479776	1.8286651e-18	-0	65
3.530000241895656e-08	0.9710465	0.122622825	-0.009982046	2.3710251e-18	-0	65
3.5310201360931033e-08	0.96843714	0.13346414	-0.0067061335	8.4163823e-19	-0	65
3.5320106887310464e-08	0.96845114	0.14737175	-0.0024527113	2.0249073e-18	-0	65
3.533003238500054e-08	0.97303706	0.13619214	0.00033308956	2.2116338e-18	-0	65
3.5340112026071496e-08	0.9744436	0.1223374	0.013567842	1.5204424e-18	-0	65
3.535014961904605e-08	0.9730745	0.10683973	0.009239529	1.3527877e-18	-0	65
3.536006729398491e-08	0.96942115	0.10666616	0.0030586512	2.0392786e-18	-0	65
3.537000765089711e-08	0.9697624	0.10315351	0.012498186	1.528457e-18	-0	65
3.538013445314599e-08	0.97232825	0.09779401	0.011751441	1.8073506e-18	-0	65
3.5390025782517994e-08	0.97706926	0.07782095	0.0067736967	3.1435231e-18	-0	65
3.5400131506497246e-08	0.97553915	0.08123375	0.013933335	3.9280433e-18	-0	65
3.541008931562003e-08	0.9740461	0.07663063	0.014974672	1.8636495e-18	-0	65
3.542011656987758e-08	0.9742632	0.050378054	0.01081508	2.8936054e-18	-0	65
3.543007675589207e-08	0.97569203	0.043748718	0.0066675087	2.7520861e-18	-0	65
3.544009379289456e-08	0.9784334	0.020696564	-0.0016473146	3.884189e-18	-0	65
3.5450098737557024e-08	0.98215795	0.006519874	0.008871882	3.2542088e-18	-0	65
3.54601138486014e-08	0.9800432	0.0042899596	0.013921813	1.1533228e-18	-0	65
3.547000641606884e-08	0.9779686	-0.007290218	0.015090093	1.7514838e-18	-0	65
3.548003494483598e-08	0.9781283	-0.03288585	0.009561381	4.031416e-18	-0	65
3.549017294001332e-08	0.9791529	-0.037491966	0.008911456	2.3429421e-18	-0	65
3.5500098375048545e-08	0.9762556	-0.044402063	0.0042530717	2.3219373e-18	-0	65
3.5510151524785017e-08	0.97204566	-0.056856547	-0.011498929	2.0597608e-18	-0	65
3.552012681875034e-08	0.9744073	-0.05033648	-0.00824476	1.8876673e-18	-0	65
3.5530184068228656e-08	0.9762924	-0.042811643	-0.015009605	1.3301447e-18	-0	65
3.5540186021158644e-08	0.9763251	-0.011298669	-0.030699221	1.7794456e-18	-0	65
3.5550049441186577e-08	0.97801507	0.018646684	-0.027307987	2.5605585e-18	-0	65
3.556001295171977e-08	0.98011285	0.042574372	-0.017372273	1.5333657e-18	-0	65
3.557017327728935e-08	0.9778713	0.07049137	-0.017699419	1.9634073e-18	-0	65
3.5580105841832306e-08	0.9712644	0.09641329	-0.015813662	2.7044172e-18	-0	65
3.559020772117144e-08	0.9636498	0.117892995	-0.01656599	2.8556825e-18	-0	65
3.560000471905919e-08	0.96087974	0.14381376	-0.019824948	1.7272141e-18	-0	65
3.5610036081512175e-08	0.9570787	0.17915852	-0.019125639	2.5029478e-18	-0	65
3.562018507324296e-08	0.9546195	0.1976953	-0.008503164	2.0974798e-18	-0	65
3.5630060809267e-08	0.9524319	0.2129918	-0.007816263	2.4096024e-18	-0	65
3.564001983567681e-08	0.9566871	0.2077523	0.0032673997	2.247653e-18	-0	65
3.56500014943764e-08	0.9622763	0.20259309	-0.003681697	1.7711535e-18	-0	65
3.56600066547141e-08	0.9673034	0.17476647	0.020045416	3.2105132e-18	-0	65
