# t (s)	mx ()	my ()	mz ()	E_total (J)	E_Zeeman (J)	Roundness ()	Size (nm)	Temp (K)	alpha ()	Cell_size (m)
2.965001305192045e-08	-0.95593107	0.1913532	0.005050492	5.6419798e-18	-0	0.49	100	300	0.009999999	2e-09
2.9660048363030136e-08	-0.95323455	0.19827569	0.005242653	7.11995e-18	-0	0.49	100	300	0.009999999	2e-09
2.9670011770717218e-08	-0.9526555	0.20039614	0.0027433715	6.1523436e-18	-0	0.49	100	300	0.009999999	2e-09
2.9680050879531912e-08	-0.9524501	0.20010175	0.001985778	6.219805e-18	-0	0.49	100	300	0.009999999	2e-09
2.9690043290259477e-08	-0.9534816	0.19877335	-0.0004467613	6.034031e-18	-0	0.49	100	300	0.009999999	2e-09
2.970002716025717e-08	-0.95609057	0.1982839	-0.0020232857	6.007116e-18	-0	0.49	100	300	0.009999999	2e-09
2.9710000687462534e-08	-0.95849144	0.19334832	-0.0007360604	6.0049727e-18	-0	0.49	100	300	0.009999999	2e-09
2.9720046234123257e-08	-0.9581345	0.19456255	-0.0051104333	6.2268833e-18	-0	0.49	100	300	0.009999999	2e-09
2.973001610763333e-08	-0.9578456	0.18473136	-0.007519631	6.3135094e-18	-0	0.49	100	300	0.009999999	2e-09
2.9740046175509047e-08	-0.95877177	0.17228925	-0.010679885	5.8706563e-18	-0	0.49	100	300	0.009999999	2e-09
2.9750037621474357e-08	-0.9599018	0.15539163	-0.0065598423	6.9354346e-18	-0	0.49	100	300	0.009999999	2e-09
2.9760014334204553e-08	-0.9609198	0.14931808	0.00035399076	6.0445185e-18	-0	0.49	100	300	0.009999999	2e-09
2.9770051293451842e-08	-0.96271837	0.15130794	0.003231513	6.563301e-18	-0	0.49	100	300	0.009999999	2e-09
2.978004992989649e-08	-0.96439666	0.15003306	0.00011565958	4.9004607e-18	-0	0.49	100	300	0.009999999	2e-09
2.97900365783974e-08	-0.9635128	0.15621759	0.0008940305	6.803044e-18	-0	0.49	100	300	0.009999999	2e-09
2.9800049894702007e-08	-0.96061105	0.16191868	0.0043424866	5.8928798e-18	-0	0.49	100	300	0.009999999	2e-09
2.981001916892975e-08	-0.9595132	0.16458955	0.00071301084	5.8693212e-18	-0	0.49	100	300	0.009999999	2e-09
2.98200123462611e-08	-0.96068823	0.16107139	-0.004212977	6.0473913e-18	-0	0.49	100	300	0.009999999	2e-09
2.9830046860384454e-08	-0.9640822	0.15005964	-0.008065909	6.0707645e-18	-0	0.49	100	300	0.009999999	2e-09
2.984004428709921e-08	-0.9678737	0.1394001	-0.005967368	5.825154e-18	-0	0.49	100	300	0.009999999	2e-09
2.985004305397143e-08	-0.9686383	0.13751824	-0.0044377474	6.9021795e-18	-0	0.49	100	300	0.009999999	2e-09
2.986004095274188e-08	-0.9656159	0.13122727	-0.0061970227	7.1335006e-18	-0	0.49	100	300	0.009999999	2e-09
2.9870009435747505e-08	-0.961139	0.12502125	-0.008245509	6.7583985e-18	-0	0.49	100	300	0.009999999	2e-09
2.988001650383084e-08	-0.9580185	0.11194341	-0.00780595	6.5751296e-18	-0	0.49	100	300	0.009999999	2e-09
2.989001802988542e-08	-0.9608227	0.1004112	-0.0013571583	6.0921753e-18	-0	0.49	100	300	0.009999999	2e-09
2.990001277473312e-08	-0.9676143	0.10245965	-0.00022700735	6.732337e-18	-0	0.49	100	300	0.009999999	2e-09
2.991001244683362e-08	-0.9727466	0.10448342	-0.0004128277	7.352757e-18	-0	0.49	100	300	0.009999999	2e-09
2.992004879326511e-08	-0.9739531	0.10449397	-0.0013576446	5.6747014e-18	-0	0.49	100	300	0.009999999	2e-09
2.993005054630691e-08	-0.9721735	0.09918198	-0.0058484115	6.8299993e-18	-0	0.49	100	300	0.009999999	2e-09
2.9940027802646866e-08	-0.96806055	0.0889629	-0.0031102297	6.951706e-18	-0	0.49	100	300	0.009999999	2e-09
2.9950005012007716e-08	-0.96689284	0.086071275	-0.0032286232	5.4526315e-18	-0	0.49	100	300	0.009999999	2e-09
2.9960008859080324e-08	-0.9690484	0.07873911	-0.005045264	6.670766e-18	-0	0.49	100	300	0.009999999	2e-09
2.997001235706268e-08	-0.9741077	0.06727543	-0.013463103	6.0744132e-18	-0	0.49	100	300	0.009999999	2e-09
2.99800454816153e-08	-0.9776734	0.047682106	-0.011848617	6.0320124e-18	-0	0.49	100	300	0.009999999	2e-09
2.9990045275576826e-08	-0.97723883	0.03197595	-0.009283448	6.6326067e-18	-0	0.49	100	300	0.009999999	2e-09
3.0000044609260136e-08	-0.9747821	0.02525475	-0.005539166	6.176736e-18	-0	0.49	100	300	0.009999999	2e-09
3.0010021500864484e-08	-0.96941215	0.017238429	-0.0026023625	6.4818766e-18	-0	0.49	100	300	0.009999999	2e-09
3.0020040661574666e-08	-0.9682878	0.019083401	0.0012939336	6.024714e-18	-0	0.49	100	300	0.009999999	2e-09
3.003003435641231e-08	-0.97018504	0.029235711	0.0050835926	5.7986875e-18	-0	0.49	100	300	0.009999999	2e-09
3.0040013103365446e-08	-0.9746153	0.038916323	0.0033961188	5.908751e-18	-0	0.49	100	300	0.009999999	2e-09
3.005002652120837e-08	-0.9751713	0.043441754	0.0015567554	7.3834505e-18	-0	0.49	100	300	0.009999999	2e-09
3.0060005929381356e-08	-0.9721774	0.039552987	-0.010242328	6.9236064e-18	-0	0.49	100	300	0.009999999	2e-09
3.007004678857383e-08	-0.97049916	0.022297278	-0.008471403	6.0084596e-18	-0	0.49	100	300	0.009999999	2e-09
3.008001654599612e-08	-0.9672515	0.017306998	-0.0025352763	6.024488e-18	-0	0.49	100	300	0.009999999	2e-09
3.0090022400761344e-08	-0.9684892	0.016773788	-0.00033713775	7.030752e-18	-0	0.49	100	300	0.009999999	2e-09
3.010004004503217e-08	-0.97103256	0.016028063	-0.006168275	6.1351395e-18	-0	0.49	100	300	0.009999999	2e-09
3.011001330168955e-08	-0.97330296	0.015859675	-0.002830363	6.545617e-18	-0	0.49	100	300	0.009999999	2e-09
3.012002009818146e-08	-0.9718676	0.013411131	-0.00031825944	6.747476e-18	-0	0.49	100	300	0.009999999	2e-09
3.013000594722465e-08	-0.9708548	0.021739192	0.004344631	7.184723e-18	-0	0.49	100	300	0.009999999	2e-09
3.014005109817186e-08	-0.96606195	0.024069512	0.004444251	6.2722045e-18	-0	0.49	100	300	0.009999999	2e-09
3.0150012676024426e-08	-0.96416956	0.02336797	0.0022130075	7.618488e-18	-0	0.49	100	300	0.009999999	2e-09
3.016003166960915e-08	-0.9671977	0.022744022	2.0066313e-06	7.280331e-18	-0	0.49	100	300	0.009999999	2e-09
3.0170042623052003e-08	-0.9711552	0.0177028	-0.0043848897	6.2273263e-18	-0	0.49	100	300	0.009999999	2e-09
3.018000089588912e-08	-0.9762273	0.014449499	-0.005253204	7.1209315e-18	-0	0.49	100	300	0.009999999	2e-09
3.019003188845399e-08	-0.9764333	0.01242587	-0.008099951	6.524012e-18	-0	0.49	100	300	0.009999999	2e-09
3.0200018347582635e-08	-0.97475773	0.00049769005	-0.013003385	6.0707985e-18	-0	0.49	100	300	0.009999999	2e-09
3.0210012322109465e-08	-0.9698308	-0.01633818	-0.00693463	6.6116555e-18	-0	0.49	100	300	0.009999999	2e-09
3.022003662411378e-08	-0.96737117	-0.017601239	-0.00038643248	5.950725e-18	-0	0.49	100	300	0.009999999	2e-09
3.023004840643783e-08	-0.9677491	-0.02178375	-0.0008026952	6.210588e-18	-0	0.49	100	300	0.009999999	2e-09
3.024004694011427e-08	-0.975059	-0.023464782	-0.00056361454	6.8835406e-18	-0	0.49	100	300	0.009999999	2e-09
3.025002466909249e-08	-0.9798755	-0.015895538	0.0059509636	6.09159e-18	-0	0.49	100	300	0.009999999	2e-09
3.026003143500116e-08	-0.9787639	-0.0055901473	0.0065405928	6.366292e-18	-0	0.49	100	300	0.009999999	2e-09
3.02700077346469e-08	-0.9742721	-0.003971418	0.005029394	6.560385e-18	-0	0.49	100	300	0.009999999	2e-09
3.028004513775959e-08	-0.96976495	-0.00412398	-0.0012518015	6.133393e-18	-0	0.49	100	300	0.009999999	2e-09
3.0290043953643656e-08	-0.96920335	-0.009611163	-0.00612825	6.670536e-18	-0	0.49	100	300	0.009999999	2e-09
3.030001278326314e-08	-0.9739174	-0.017560361	-0.0063320785	6.782557e-18	-0	0.49	100	300	0.009999999	2e-09
3.0310039705601905e-08	-0.9789489	-0.028196152	-0.009364264	5.7706605e-18	-0	0.49	100	300	0.009999999	2e-09
3.0320026227694346e-08	-0.9787837	-0.039322916	-0.009425383	6.6297207e-18	-0	0.49	100	300	0.009999999	2e-09
3.0330037178443143e-08	-0.97524244	-0.050682124	-0.0073881485	6.9280045e-18	-0	0.49	100	300	0.009999999	2e-09
3.034004237288269e-08	-0.9689526	-0.055700947	-0.0021351078	6.2682163e-18	-0	0.49	100	300	0.009999999	2e-09
3.0350023617385614e-08	-0.9650063	-0.05429789	0.0050155385	5.725691e-18	-0	0.49	100	300	0.009999999	2e-09
3.036002937802039e-08	-0.96754605	-0.04787529	0.009010892	6.791575e-18	-0	0.49	100	300	0.009999999	2e-09
3.037003392103641e-08	-0.9725172	-0.038649976	0.005682859	6.2918273e-18	-0	0.49	100	300	0.009999999	2e-09
3.0380003179419084e-08	-0.97554976	-0.03115094	-0.0006655535	5.8213605e-18	-0	0.49	100	300	0.009999999	2e-09
3.039001046039343e-08	-0.9761841	-0.028887603	-0.005671483	6.154995e-18	-0	0.49	100	300	0.009999999	2e-09
3.0400004447025756e-08	-0.9741041	-0.03541141	-0.011889578	6.4775393e-18	-0	0.49	100	300	0.009999999	2e-09
3.0410035260427155e-08	-0.9683277	-0.04809771	-0.012684825	5.7512205e-18	-0	0.49	100	300	0.009999999	2e-09
3.0420048887266495e-08	-0.9648198	-0.06648012	-0.013222535	7.128709e-18	-0	0.49	100	300	0.009999999	2e-09
3.043002677714903e-08	-0.96754646	-0.082598515	-0.013268964	6.5424444e-18	-0	0.49	100	300	0.009999999	2e-09
3.044001587597989e-08	-0.9711022	-0.09099799	-0.005572909	6.810477e-18	-0	0.49	100	300	0.009999999	2e-09
3.0450037707865725e-08	-0.9717941	-0.097306214	0.003471757	6.2054535e-18	-0	0.49	100	300	0.009999999	2e-09
3.046002025729505e-08	-0.97098815	-0.08925181	0.007888984	6.7015042e-18	-0	0.49	100	300	0.009999999	2e-09
3.047002672934279e-08	-0.96947527	-0.071855694	0.010764632	7.018271e-18	-0	0.49	100	300	0.009999999	2e-09
3.048003104955911e-08	-0.96568364	-0.05561564	0.013437312	6.0655136e-18	-0	0.49	100	300	0.009999999	2e-09
3.0490050519533395e-08	-0.9665539	-0.039833378	0.0179777	6.1084066e-18	-0	0.49	100	300	0.009999999	2e-09
3.050000387658995e-08	-0.9717013	-0.025147315	0.0104307635	6.373496e-18	-0	0.49	100	300	0.009999999	2e-09
3.051002489988552e-08	-0.9770688	-0.017216634	0.005334027	5.437232e-18	-0	0.49	100	300	0.009999999	2e-09
3.052001873790108e-08	-0.97730654	-0.014702885	0.002838463	6.5334455e-18	-0	0.49	100	300	0.009999999	2e-09
3.053004843668018e-08	-0.97519654	-0.010061635	0.0015680759	6.671609e-18	-0	0.49	100	300	0.009999999	2e-09
3.054003961751025e-08	-0.9723304	-0.0032611997	0.0011744893	6.478186e-18	-0	0.49	100	300	0.009999999	2e-09
3.0550033393066314e-08	-0.9675164	-0.00065720954	0.002459593	7.044662e-18	-0	0.49	100	300	0.009999999	2e-09
3.056000593118799e-08	-0.96684396	0.005872485	0.0066243163	6.82664e-18	-0	0.49	100	300	0.009999999	2e-09
3.0570004264275176e-08	-0.9722632	0.009522078	0.009808733	6.3329643e-18	-0	0.49	100	300	0.009999999	2e-09
3.058001201562151e-08	-0.97758764	0.023529459	0.010733635	7.09885e-18	-0	0.49	100	300	0.009999999	2e-09
3.0590014421987343e-08	-0.97620183	0.032541517	0.010140508	7.102937e-18	-0	0.49	100	300	0.009999999	2e-09
3.0600048562938684e-08	-0.9729312	0.04313321	0.0073097376	5.9942996e-18	-0	0.49	100	300	0.009999999	2e-09
3.0610042579067504e-08	-0.9675466	0.054748632	0.0045529436	6.4722987e-18	-0	0.49	100	300	0.009999999	2e-09
3.062003802334823e-08	-0.9661358	0.060773663	0.0018041162	6.557806e-18	-0	0.49	100	300	0.009999999	2e-09
3.063002980698869e-08	-0.9662957	0.06962293	-0.0009874781	6.6486404e-18	-0	0.49	100	300	0.009999999	2e-09
3.064003022284979e-08	-0.97167987	0.06433573	-0.006320252	6.9049088e-18	-0	0.49	100	300	0.009999999	2e-09
3.065004416749771e-08	-0.9738352	0.04685515	-0.009728573	6.3506287e-18	-0	0.49	100	300	0.009999999	2e-09
3.066002469748044e-08	-0.9718549	0.03331463	-0.0076995017	5.6477783e-18	-0	0.49	100	300	0.009999999	2e-09
3.067001043721073e-08	-0.9684083	0.023931354	-0.005968734	6.431226e-18	-0	0.49	100	300	0.009999999	2e-09
3.068002179204851e-08	-0.9679484	0.019487103	-0.0039301813	6.3416294e-18	-0	0.49	100	300	0.009999999	2e-09
3.069002995106267e-08	-0.9692782	0.021735368	-0.007023705	6.804638e-18	-0	0.49	100	300	0.009999999	2e-09
3.0700036652197636e-08	-0.97079515	0.013086127	-0.010450781	6.5265138e-18	-0	0.49	100	300	0.009999999	2e-09
3.071005087967306e-08	-0.9736277	0.0011439059	-0.013961291	6.1132986e-18	-0	0.49	100	300	0.009999999	2e-09
3.072002889149504e-08	-0.97645473	-0.023674201	-0.01711368	6.1655144e-18	-0	0.49	100	300	0.009999999	2e-09
3.073002276914758e-08	-0.97486365	-0.05931169	-0.021360535	5.977203e-18	-0	0.49	100	300	0.009999999	2e-09
3.0740014003876725e-08	-0.9667056	-0.08565336	-0.019779215	6.3970794e-18	-0	0.49	100	300	0.009999999	2e-09
3.0750043118630086e-08	-0.95971733	-0.11239927	-0.02100016	5.9799562e-18	-0	0.49	100	300	0.009999999	2e-09
3.076003689032825e-08	-0.95665485	-0.1402965	-0.021567939	6.0258474e-18	-0	0.49	100	300	0.009999999	2e-09
3.077003494496713e-08	-0.9567277	-0.16862449	-0.022897908	6.8254874e-18	-0	0.49	100	300	0.009999999	2e-09
3.078001268708095e-08	-0.9552683	-0.19903752	-0.023426283	6.2315734e-18	-0	0.49	100	300	0.009999999	2e-09
3.0790007446871176e-08	-0.9511237	-0.22521713	-0.021913944	7.394161e-18	-0	0.49	100	300	0.009999999	2e-09
3.0800000609571077e-08	-0.9427317	-0.2530201	-0.018315991	6.580854e-18	-0	0.49	100	300	0.009999999	2e-09
3.081000126596532e-08	-0.92842954	-0.28502718	-0.018975334	6.4779334e-18	-0	0.49	100	300	0.009999999	2e-09
3.0820027415965234e-08	-0.914997	-0.30984628	-0.020403143	6.706443e-18	-0	0.49	100	300	0.009999999	2e-09
3.08300260584186e-08	-0.9000069	-0.3421664	-0.024585081	5.812266e-18	-0	0.49	100	300	0.009999999	2e-09
3.084002052018993e-08	-0.89164937	-0.36762124	-0.01980705	5.65313e-18	-0	0.49	100	300	0.009999999	2e-09
3.0850037348863255e-08	-0.886458	-0.3845364	-0.013708784	7.087668e-18	-0	0.49	100	300	0.009999999	2e-09
3.086000175904169e-08	-0.8839395	-0.39475346	-0.010645562	6.072029e-18	-0	0.49	100	300	0.009999999	2e-09
3.087000208060611e-08	-0.8779713	-0.40888172	-0.018305551	6.5481995e-18	-0	0.49	100	300	0.009999999	2e-09
3.088001706218431e-08	-0.8665903	-0.4348133	-0.022443756	5.817301e-18	-0	0.49	100	300	0.009999999	2e-09
3.089001460817381e-08	-0.8545133	-0.46254832	-0.016915493	6.4619668e-18	-0	0.49	100	300	0.009999999	2e-09
3.090003387502661e-08	-0.84605366	-0.4812241	-0.00908311	6.1581334e-18	-0	0.49	100	300	0.009999999	2e-09
3.091005084167584e-08	-0.83896476	-0.48886722	-0.0042250403	5.794124e-18	-0	0.49	100	300	0.009999999	2e-09
3.0920042013188014e-08	-0.8389014	-0.4842914	-0.003285099	7.027888e-18	-0	0.49	100	300	0.009999999	2e-09
3.0930032891984155e-08	-0.8370194	-0.4846708	-0.0016703616	5.931767e-18	-0	0.49	100	300	0.009999999	2e-09
3.094001719630505e-08	-0.8325995	-0.48435494	-0.008160103	6.8516508e-18	-0	0.49	100	300	0.009999999	2e-09
3.095001540693055e-08	-0.8216358	-0.4926881	-0.014052868	6.9085016e-18	-0	0.49	100	300	0.009999999	2e-09
3.096001619973581e-08	-0.8080357	-0.5146195	-0.01986879	6.527835e-18	-0	0.49	100	300	0.009999999	2e-09
3.0970021615842414e-08	-0.79386926	-0.5414224	-0.024372764	6.187232e-18	-0	0.49	100	300	0.009999999	2e-09
3.098004908933065e-08	-0.7746282	-0.5730667	-0.024289593	5.892227e-18	-0	0.49	100	300	0.009999999	2e-09
3.0990003223452836e-08	-0.7576544	-0.59966105	-0.017776191	5.534836e-18	-0	0.49	100	300	0.009999999	2e-09
3.100005078522159e-08	-0.74686456	-0.61516446	-0.020691514	6.248232e-18	-0	0.49	100	300	0.009999999	2e-09
3.101004789538434e-08	-0.73093885	-0.63510555	-0.021296715	6.155732e-18	-0	0.49	100	300	0.009999999	2e-09
3.1020015440647e-08	-0.71750265	-0.65068156	-0.02368815	6.3135553e-18	-0	0.49	100	300	0.009999999	2e-09
3.103000150575431e-08	-0.70263827	-0.6712152	-0.020828556	5.967304e-18	-0	0.49	100	300	0.009999999	2e-09
3.1040009079815886e-08	-0.6855918	-0.6903057	-0.017632645	6.6878793e-18	-0	0.49	100	300	0.009999999	2e-09
3.105003313580431e-08	-0.6648764	-0.7075286	-0.01779586	6.3063013e-18	-0	0.49	100	300	0.009999999	2e-09
3.106004278237615e-08	-0.6421163	-0.7222871	-0.012899854	6.2723646e-18	-0	0.49	100	300	0.009999999	2e-09
3.10700103619434e-08	-0.629612	-0.7269311	-0.0098240245	6.402367e-18	-0	0.49	100	300	0.009999999	2e-09
3.108002370827298e-08	-0.62391543	-0.726622	-0.0057250373	6.138302e-18	-0	0.49	100	300	0.009999999	2e-09
3.109002701903084e-08	-0.6162043	-0.73159766	-0.008194398	6.402276e-18	-0	0.49	100	300	0.009999999	2e-09
3.1100029719806765e-08	-0.6153671	-0.7368873	-0.006376128	6.6525856e-18	-0	0.49	100	300	0.009999999	2e-09
3.111003432358761e-08	-0.61274624	-0.7428059	-0.007957295	6.3714554e-18	-0	0.49	100	300	0.009999999	2e-09
3.112004112204793e-08	-0.6027119	-0.75507236	-0.013416553	6.232038e-18	-0	0.49	100	300	0.009999999	2e-09
3.113004559852034e-08	-0.59388596	-0.76659054	-0.011621187	5.8309227e-18	-0	0.49	100	300	0.009999999	2e-09
3.114000047507834e-08	-0.58495885	-0.7752196	-0.008160464	6.0796253e-18	-0	0.49	100	300	0.009999999	2e-09
3.115004810712207e-08	-0.57736355	-0.781026	-0.0049756146	7.039189e-18	-0	0.49	100	300	0.009999999	2e-09
3.116001101360327e-08	-0.5760562	-0.7827338	-0.0030409202	6.415584e-18	-0	0.49	100	300	0.009999999	2e-09
3.1170036546249455e-08	-0.57608724	-0.78158075	-0.007366744	6.8713906e-18	-0	0.49	100	300	0.009999999	2e-09
3.118004333366265e-08	-0.574209	-0.7803395	-0.008589207	6.4485594e-18	-0	0.49	100	300	0.009999999	2e-09
3.1190035143503936e-08	-0.56496537	-0.78725	-0.01185458	6.5250062e-18	-0	0.49	100	300	0.009999999	2e-09
3.120000776334464e-08	-0.54974145	-0.7968554	-0.013749674	5.4414873e-18	-0	0.49	100	300	0.009999999	2e-09
3.121000408135537e-08	-0.52724606	-0.807947	-0.013257634	6.358963e-18	-0	0.49	100	300	0.009999999	2e-09
3.1220025723221985e-08	-0.5088299	-0.8190076	-0.010059215	6.5046443e-18	-0	0.49	100	300	0.009999999	2e-09
3.1230019179761764e-08	-0.50574225	-0.82179123	-0.001203242	6.0411916e-18	-0	0.49	100	300	0.009999999	2e-09
3.124003073607472e-08	-0.5125461	-0.8189854	0.0041122157	6.1174986e-18	-0	0.49	100	300	0.009999999	2e-09
3.125001906718022e-08	-0.5299278	-0.80739605	0.003264295	6.3314187e-18	-0	0.49	100	300	0.009999999	2e-09
3.1260015656045584e-08	-0.53057075	-0.80654836	-0.0024879095	6.3855473e-18	-0	0.49	100	300	0.009999999	2e-09
3.12700168683447e-08	-0.5278744	-0.81153595	-0.004804701	6.0239742e-18	-0	0.49	100	300	0.009999999	2e-09
3.1280011965751106e-08	-0.5159703	-0.8225967	-0.0023163925	6.5677996e-18	-0	0.49	100	300	0.009999999	2e-09
3.129000271097209e-08	-0.51211774	-0.8270383	0.0011083373	7.6135945e-18	-0	0.49	100	300	0.009999999	2e-09
3.130002669084113e-08	-0.5068377	-0.8293384	-0.0045024543	7.105702e-18	-0	0.49	100	300	0.009999999	2e-09
3.1310006343122044e-08	-0.4983917	-0.8321412	-0.0039114896	6.1471088e-18	-0	0.49	100	300	0.009999999	2e-09
3.1320021337569975e-08	-0.4973098	-0.83152354	-0.0027500098	6.224947e-18	-0	0.49	100	300	0.009999999	2e-09
3.1330045916297486e-08	-0.50338936	-0.8268486	0.0017944808	6.210396e-18	-0	0.49	100	300	0.009999999	2e-09
3.1340023051378754e-08	-0.5078492	-0.8230714	0.006411455	7.142468e-18	-0	0.49	100	300	0.009999999	2e-09
3.1350026710895365e-08	-0.5150429	-0.81602967	0.0056974683	6.4547513e-18	-0	0.49	100	300	0.009999999	2e-09
3.136004146786395e-08	-0.5156389	-0.81857234	0.00010562922	6.880306e-18	-0	0.49	100	300	0.009999999	2e-09
3.137004546605245e-08	-0.50941133	-0.8264908	-0.0036289894	5.8869174e-18	-0	0.49	100	300	0.009999999	2e-09
3.13800111566848e-08	-0.50243914	-0.8323041	-0.006871392	6.9324593e-18	-0	0.49	100	300	0.009999999	2e-09
3.139004483164118e-08	-0.4957727	-0.83618647	-0.0073528886	6.7248444e-18	-0	0.49	100	300	0.009999999	2e-09
3.140000224993243e-08	-0.4903313	-0.83994514	-0.0068304483	6.839382e-18	-0	0.49	100	300	0.009999999	2e-09
3.1410034301881635e-08	-0.4866208	-0.84144014	-0.010302098	6.1631792e-18	-0	0.49	100	300	0.009999999	2e-09
3.1420028875953056e-08	-0.47148818	-0.8456649	-0.010515294	6.9170654e-18	-0	0.49	100	300	0.009999999	2e-09
3.1430004375004275e-08	-0.4620351	-0.8494812	-0.0104212975	5.873394e-18	-0	0.49	100	300	0.009999999	2e-09
3.1440001453570367e-08	-0.44605762	-0.8604055	-0.013591955	6.186002e-18	-0	0.49	100	300	0.009999999	2e-09
3.145002841644375e-08	-0.42557666	-0.8696837	-0.011540364	6.329219e-18	-0	0.49	100	300	0.009999999	2e-09
3.1460049506262266e-08	-0.41334295	-0.87629086	-0.0055987523	5.546734e-18	-0	0.49	100	300	0.009999999	2e-09
3.147003684302383e-08	-0.41229486	-0.87628436	0.0013659875	6.5426864e-18	-0	0.49	100	300	0.009999999	2e-09
3.1480050412309735e-08	-0.41844738	-0.87383324	0.0056703435	6.3456813e-18	-0	0.49	100	300	0.009999999	2e-09
3.1490016803971425e-08	-0.42567104	-0.8727763	0.0013520003	6.947309e-18	-0	0.49	100	300	0.009999999	2e-09
3.150000045927255e-08	-0.4275015	-0.8739135	-0.0029657683	6.4614515e-18	-0	0.49	100	300	0.009999999	2e-09
3.151000611260656e-08	-0.4300207	-0.8733253	-0.0039612665	7.0521415e-18	-0	0.49	100	300	0.009999999	2e-09
3.1520018947327544e-08	-0.42131695	-0.8790458	-0.012621113	5.5443336e-18	-0	0.49	100	300	0.009999999	2e-09
3.153003541063381e-08	-0.39635658	-0.8894789	-0.014971164	5.3095636e-18	-0	0.49	100	300	0.009999999	2e-09
3.154002476312427e-08	-0.37808406	-0.8943965	-0.011317453	6.2267323e-18	-0	0.49	100	300	0.009999999	2e-09
3.1550038642531295e-08	-0.3571814	-0.8992806	-0.013666304	5.888818e-18	-0	0.49	100	300	0.009999999	2e-09
3.156003750336464e-08	-0.34421077	-0.89978796	-0.009683435	6.7310362e-18	-0	0.49	100	300	0.009999999	2e-09
3.157002965735836e-08	-0.33801726	-0.901224	-0.006073963	6.463719e-18	-0	0.49	100	300	0.009999999	2e-09
3.158001576308287e-08	-0.33466703	-0.9040399	-0.0051685185	6.9035117e-18	-0	0.49	100	300	0.009999999	2e-09
3.159003176864103e-08	-0.33017224	-0.9108299	-0.006190176	6.298057e-18	-0	0.49	100	300	0.009999999	2e-09
3.160003024018604e-08	-0.32361224	-0.91804016	-0.002713677	6.7000476e-18	-0	0.49	100	300	0.009999999	2e-09
3.161005048355423e-08	-0.32010266	-0.9225582	-0.00411623	6.551394e-18	-0	0.49	100	300	0.009999999	2e-09
3.162003497140523e-08	-0.31733817	-0.9230861	-0.0017561933	6.489717e-18	-0	0.49	100	300	0.009999999	2e-09
3.163000355646966e-08	-0.3142426	-0.9235242	-0.0040413765	6.5980984e-18	-0	0.49	100	300	0.009999999	2e-09
3.1640000098617456e-08	-0.3103965	-0.9251049	-0.0068709017	7.061249e-18	-0	0.49	100	300	0.009999999	2e-09
3.1650020451398656e-08	-0.30273938	-0.9256546	-0.007785168	7.5159905e-18	-0	0.49	100	300	0.009999999	2e-09
3.1660041043911806e-08	-0.28809798	-0.9278491	-0.010329258	5.5234704e-18	-0	0.49	100	300	0.009999999	2e-09
3.167003440756346e-08	-0.277327	-0.9304638	-0.009650956	6.8179907e-18	-0	0.49	100	300	0.009999999	2e-09
3.1680008920940396e-08	-0.26053607	-0.93520534	-0.009725598	6.6998122e-18	-0	0.49	100	300	0.009999999	2e-09
